id,rank_id,reward_id,stage_first_number,stage_last_number
35110010,3511,512113510,10,10
35110011,3511,512113511,11,20
35110021,3511,512113512,21,40
35110041,3511,512113513,41,100
35110101,3511,512113514,101,500
35110501,3511,512113515,501,2000
35120001,3512,601156601,1,1
35120002,3512,601156602,2,2
35120003,3512,601156603,3,3
35120004,3512,601156604,4,4
35120005,3512,601156605,5,5
35120006,3512,601156606,6,6
35120007,3512,601156607,7,7
35120008,3512,601156608,8,8
35120009,3512,601156609,9,9
35120010,3512,601156610,10,10
35120011,3512,601156611,11,20
35120021,3512,601156612,21,40
35120041,3512,601156613,41,100
35120101,3512,601156614,101,500
35120501,3512,601156615,501,2000
35130001,3513,47964,1,1
35130002,3513,47965,2,2
35130003,3513,47966,3,3
35130004,3513,47967,4,10
35130011,3513,47968,11,20
35130021,3513,47969,21,50
35130051,3513,47970,51,100
35130101,3513,47971,101,500
35130501,3513,47972,501,999
35140001,3514,48003,1,1
35140002,3514,48004,2,2
35140003,3514,48005,3,3
35140004,3514,48006,4,10
35140011,3514,48007,11,20
35140021,3514,48008,21,50
35140051,3514,48009,51,100
35140101,3514,48010,101,500
35140501,3514,48011,501,999
35150001,3515,48012,1,1
35150002,3515,48013,2,2
35150003,3515,48014,3,3
35150004,3515,48015,4,10
35150011,3515,48016,11,20
35150021,3515,48017,21,50
35150051,3515,48018,51,100
35150101,3515,48019,101,500
35150501,3515,48020,501,999
35160001,3516,48021,1,1
35160002,3516,48022,2,2
35160003,3516,48023,3,3
35160004,3516,48024,4,6
35160007,3516,48025,7,999
35170001,3517,48400,1,1
35170002,3517,48401,2,2
35170003,3517,48402,3,3
35170004,3517,48403,4,10
35170011,3517,48404,11,20
35170021,3517,48405,21,50
35170051,3517,48406,51,100
35170101,3517,48407,101,500
35170501,3517,48408,501,999
35180001,3518,48438,1,1
35180002,3518,48439,2,2
35180003,3518,48440,3,3
35180004,3518,48441,4,10
35180011,3518,48442,11,20
35180021,3518,48443,21,50
35180051,3518,48444,51,100
35180101,3518,48445,101,500
35180501,3518,48446,501,999
35190001,3519,48447,1,1
35190002,3519,48448,2,2
35190003,3519,48449,3,3
35190004,3519,48450,4,10
35190011,3519,48451,11,20
35190021,3519,48452,21,50
35190051,3519,48453,51,100
35190101,3519,48454,101,500
35190501,3519,48455,501,999
35200001,3520,48456,1,1
35200002,3520,48457,2,2
35200003,3520,48458,3,3
35200004,3520,48459,4,6
35200007,3520,48460,7,999
35210001,3521,1448301,1,1
35210002,3521,1448302,2,2
35210003,3521,1448303,3,3
35210004,3521,1448304,4,10
35210011,3521,1448305,11,20
35210021,3521,1448306,21,50
35210051,3521,1448307,51,100
35210101,3521,1448308,101,500
35210501,3521,1448309,501,2000
35220001,3522,601226401,1,1
35220002,3522,601226402,2,2
35220003,3522,601226403,3,3
35220004,3522,601226404,4,10
35220011,3522,601226405,11,20
35220021,3522,601226406,21,40
35220041,3522,601226407,41,100
35220101,3522,601226408,101,500
35220501,3522,601226409,501,1000
35230001,3523,602098019,1,1
35230002,3523,602098020,2,2
35230003,3523,602098021,3,3
35230004,3523,602098022,4,10
35230005,3523,602098023,11,50
35230006,3523,602098024,51,100
35230007,3523,602098025,101,2000
35230011,3524,602098026,1,1
35230012,3524,602098027,2,2
35230013,3524,602098028,3,3
35230014,3524,602098029,4,5
35230015,3524,602098030,6,10
35230016,3524,602098031,11,20
35230017,3524,602098032,21,100
35250001,3525,603138001,1,1
35250002,3525,603138002,2,2
35250003,3525,603138003,3,3
35250004,3525,603138004,4,10
35250005,3525,603138005,11,20
35250006,3525,603138006,21,40
35250007,3525,603138007,41,100
35250008,3525,603138008,101,500
35250009,3525,603138009,501,1000
35260001,3526,37915,1,1
35260002,3526,37916,2,2
35260003,3526,37917,3,3
35260004,3526,37918,4,10
35260011,3526,37919,11,20
35260021,3526,37920,21,50
35260051,3526,37921,51,100
35260101,3526,37922,101,500
35260501,3526,37923,501,999
35270001,3527,53011,1,1
35270002,3527,53012,2,2
35270003,3527,53013,3,3
35270004,3527,53014,4,10
35270011,3527,53015,11,20
35270021,3527,53016,21,50
35270051,3527,53017,51,100
35270101,3527,53018,101,500
35270501,3527,53019,501,999
35280001,3528,53020,1,1
35280002,3528,53021,2,2
35280003,3528,53022,3,3
35280004,3528,53023,4,10
35280011,3528,53024,11,20
35280021,3528,53025,21,50
35280051,3528,53026,51,100
35290001,3529,53027,1,1
35290002,3529,53028,2,2
35290003,3529,53029,3,3
35290004,3529,53030,4,10
35290011,3529,53031,11,20
35290021,3529,53032,21,50
35290051,3529,53033,51,100
35290101,3529,53034,101,500
35290501,3529,53035,501,999
35300001,3530,53036,1,1
35300002,3530,53037,2,2
35300003,3530,53038,3,3
35300004,3530,53039,4,10
35300011,3530,53040,11,20
35300021,3530,53041,21,50
35300051,3530,53042,51,100
35310001,3531,47517,1,1
35310002,3531,47518,2,2
35310003,3531,47519,3,3
35310004,3531,47520,4,10
35310011,3531,47521,11,20
35310021,3531,47522,21,50
35310051,3531,47523,51,100
35310101,3531,47524,101,500
35310501,3531,47525,501,2000
35320001,3532,47526,1,1
35320002,3532,47527,2,2
35320003,3532,47528,3,3
35320004,3532,47529,4,10
35320011,3532,47530,11,20
35320021,3532,47531,21,50
35320051,3532,47532,51,100
35320101,3532,47533,101,500
35320501,3532,47534,501,2000
35330001,3533,47535,1,1
35330002,3533,47536,2,2
35330003,3533,47537,3,3
35330004,3533,47538,4,10
35330011,3533,47539,11,20
35330021,3533,47540,21,50
35330051,3533,47541,51,100
35330101,3533,47542,101,500
35330501,3533,47543,501,2000
35340001,3534,47544,1,1
35340002,3534,47545,2,2
35340003,3534,47546,3,3
35340004,3534,47547,4,10
35340011,3534,47548,11,20
35340021,3534,47549,21,50
35340051,3534,47550,51,100
35340101,3534,47551,101,500
35340501,3534,47552,501,2000
35350001,3535,47553,1,1
35350002,3535,47554,2,2
35350003,3535,47555,3,3
35350004,3535,47556,4,10
35350011,3535,47557,11,20
35350021,3535,47558,21,50
35350051,3535,47559,51,100
35350101,3535,47560,101,500
35350501,3535,47561,501,2000
35360001,3536,47562,1,1
35360002,3536,47563,2,2
35360003,3536,47564,3,3
35360004,3536,47565,4,10
35360011,3536,47566,11,20
35360021,3536,47567,21,50
35360051,3536,47568,51,100
35360101,3536,47569,101,500
35360501,3536,47570,501,2000
35370001,3537,47571,1,1
35370002,3537,47572,2,2
35370003,3537,47573,3,3
35370004,3537,47574,4,10
35370011,3537,47575,11,20
35370021,3537,47576,21,50
35370051,3537,47577,51,100
35370101,3537,47578,101,500
35370501,3537,47579,501,2000
35380001,3538,47580,1,1
35380002,3538,47581,2,2
35380003,3538,47582,3,3
35380004,3538,47583,4,10
35380011,3538,47584,11,20
35380021,3538,47585,21,50
35380051,3538,47586,51,100
35380101,3538,47587,101,500
35380501,3538,47588,501,2000
35390001,3539,47589,1,1
35390002,3539,47590,2,2
35390003,3539,47591,3,3
35390004,3539,47592,4,10
35390011,3539,47593,11,20
35390021,3539,47594,21,50
35390051,3539,47595,51,100
35390101,3539,47596,101,500
35390501,3539,47597,501,2000
35400001,3540,47598,1,1
35400002,3540,47599,2,2
35400003,3540,47600,3,3
35400004,3540,47601,4,10
35400011,3540,47602,11,20
35400021,3540,47603,21,50
35400051,3540,47604,51,100
35400101,3540,47605,101,500
35400501,3540,47606,501,2000
35410001,3541,47607,1,1
35410002,3541,47608,2,2
35410003,3541,47609,3,3
35410004,3541,47610,4,10
35410011,3541,47611,11,20
35410021,3541,47612,21,50
35410051,3541,47613,51,100
35410101,3541,47614,101,500
35410501,3541,47615,501,2000
35420001,3542,47616,1,1
35420002,3542,47617,2,2
35420003,3542,47618,3,3
35420004,3542,47619,4,10
35420011,3542,47620,11,20
35420021,3542,47621,21,50
35420051,3542,47622,51,100
35420101,3542,47623,101,500
35420501,3542,47624,501,2000
35430001,3543,47625,1,1
35430002,3543,47626,2,2
35430003,3543,47627,3,3
35430004,3543,47628,4,10
35430011,3543,47629,11,20
35430021,3543,47630,21,50
35430051,3543,47631,51,100
35430101,3543,47632,101,500
35430501,3543,47633,501,2000
35440001,3544,47634,1,1
35440002,3544,47635,2,2
35440003,3544,47636,3,3
35440004,3544,47637,4,10
35440011,3544,47638,11,20
35440021,3544,47639,21,50
35440051,3544,47640,51,100
35440101,3544,47641,101,500
35440501,3544,47642,501,2000
35450001,3545,47643,1,1
35450002,3545,47644,2,2
35450003,3545,47645,3,3
35450004,3545,47646,4,10
35450011,3545,47647,11,20
35450021,3545,47648,21,50
35450051,3545,47649,51,100
35450101,3545,47650,101,500
35450501,3545,47651,501,2000
35460001,3546,47652,1,1
35460002,3546,47653,2,2
35460003,3546,47654,3,3
35460004,3546,47655,4,10
35460011,3546,47656,11,20
35460021,3546,47657,21,50
35460051,3546,47658,51,100
35460101,3546,47659,101,500
35460501,3546,47660,501,2000
35470001,3547,47661,1,1
35470002,3547,47662,2,2
35470003,3547,47663,3,3
35470004,3547,47664,4,10
35470011,3547,47665,11,20
35470021,3547,47666,21,50
35470051,3547,47667,51,100
35470101,3547,47668,101,500
35470501,3547,47669,501,2000
35480001,3548,47670,1,1
35480002,3548,47671,2,2
35480003,3548,47672,3,3
35480004,3548,47673,4,10
35480011,3548,47674,11,20
35480021,3548,47675,21,50
35480051,3548,47676,51,100
35480101,3548,47677,101,500
35480501,3548,47678,501,2000
35490001,3549,47679,1,1
35490002,3549,47680,2,2
35490003,3549,47681,3,3
35490004,3549,47682,4,10
35490011,3549,47683,11,20
35490021,3549,47684,21,50
35490051,3549,47685,51,100
35490101,3549,47686,101,500
35490501,3549,47687,501,2000
35500001,3550,47688,1,1
35500002,3550,47689,2,2
35500003,3550,47690,3,3
35500004,3550,47691,4,10
35500011,3550,47692,11,20
35500021,3550,47693,21,50
35500051,3550,47694,51,100
35500101,3550,47695,101,500
35500501,3550,47696,501,2000
35510001,3551,47697,1,1
35510002,3551,47698,2,2
35510003,3551,47699,3,3
35510004,3551,47700,4,10
35510011,3551,47701,11,20
35510021,3551,47702,21,50
35510051,3551,47703,51,100
35510101,3551,47704,101,500
35510501,3551,47705,501,2000
35520001,3552,47706,1,1
35520002,3552,47707,2,2
35520003,3552,47708,3,3
35520004,3552,47709,4,10
35520011,3552,47710,11,20
35520021,3552,47711,21,50
35520051,3552,47712,51,100
35520101,3552,47713,101,500
35520501,3552,47714,501,2000
35530001,3553,47715,1,1
35530002,3553,47716,2,2
35530003,3553,47717,3,3
35530004,3553,47718,4,10
35530011,3553,47719,11,20
35530021,3553,47720,21,50
35530051,3553,47721,51,100
35530101,3553,47722,101,500
35530501,3553,47723,501,2000
35540001,3554,47724,1,1
35540002,3554,47725,2,2
35540003,3554,47726,3,3
35540004,3554,47727,4,10
35540011,3554,47728,11,20
35540021,3554,47729,21,50
35540051,3554,47730,51,100
35540101,3554,47731,101,500
35540501,3554,47732,501,2000
35550001,3555,47733,1,1
35550002,3555,47734,2,2
35550003,3555,47735,3,3
35550004,3555,47736,4,10
35550011,3555,47737,11,20
35550021,3555,47738,21,50
35550051,3555,47739,51,100
35550101,3555,47740,101,500
35550501,3555,47741,501,2000
35560001,3556,47742,1,1
35560002,3556,47743,2,2
35560003,3556,47744,3,3
35560004,3556,47745,4,10
35560011,3556,47746,11,20
35560021,3556,47747,21,50
35560051,3556,47748,51,100
35560101,3556,47749,101,500
35560501,3556,47750,501,2000
35570001,3557,47751,1,1
35570002,3557,47752,2,2
35570003,3557,47753,3,3
35570004,3557,47754,4,10
35570011,3557,47755,11,20
35570021,3557,47756,21,50
35570051,3557,47757,51,100
35570101,3557,47758,101,500
35570501,3557,47759,501,2000
35580001,3558,47760,1,1
35580002,3558,47761,2,2
35580003,3558,47762,3,3
35580004,3558,47763,4,10
35580011,3558,47764,11,20
35580021,3558,47765,21,50
35580051,3558,47766,51,100
35580101,3558,47767,101,500
35580501,3558,47768,501,2000
35590001,3559,47769,1,1
35590002,3559,47770,2,2
35590003,3559,47771,3,3
35590004,3559,47772,4,10
35590011,3559,47773,11,20
35590021,3559,47774,21,50
35590051,3559,47775,51,100
35590101,3559,47776,101,500
35590501,3559,47777,501,2000
35600001,3560,47778,1,1
35600002,3560,47779,2,2
35600003,3560,47780,3,3
35600004,3560,47781,4,10
35600011,3560,47782,11,20
35600021,3560,47783,21,50
35600051,3560,47784,51,100
35600101,3560,47785,101,500
35600501,3560,47786,501,2000
35610001,3561,47787,1,1
35610002,3561,47788,2,2
35610003,3561,47789,3,3
35610004,3561,47790,4,10
35610011,3561,47791,11,20
35610021,3561,47792,21,50
35610051,3561,47793,51,100
35610101,3561,47794,101,500
35610501,3561,47795,501,2000
35620001,3562,47796,1,1
35620002,3562,47797,2,2
35620003,3562,47798,3,3
35620004,3562,47799,4,10
35620011,3562,47800,11,20
35620021,3562,47801,21,50
35620051,3562,47802,51,100
35620101,3562,47803,101,500
35620501,3562,47804,501,2000
35630001,3563,47805,1,1
35630002,3563,47806,2,2
35630003,3563,47807,3,3
35630004,3563,47808,4,10
35630011,3563,47809,11,20
35630021,3563,47810,21,50
35630051,3563,47811,51,100
35630101,3563,47812,101,500
35630501,3563,47813,501,2000
35640001,3564,47814,1,1
35640002,3564,47815,2,2
35640003,3564,47816,3,3
35640004,3564,47817,4,10
35640011,3564,47818,11,20
35640021,3564,47819,21,50
35640051,3564,47820,51,100
35640101,3564,47821,101,500
35640501,3564,47822,501,2000
35650001,3565,47823,1,1
35650002,3565,47824,2,2
35650003,3565,47825,3,3
35650004,3565,47826,4,10
35650011,3565,47827,11,20
35650021,3565,47828,21,50
35650051,3565,47829,51,100
35650101,3565,47830,101,500
35650501,3565,47831,501,2000
35660001,3566,47832,1,1
35660002,3566,47833,2,2
35660003,3566,47834,3,3
35660004,3566,47835,4,10
35660011,3566,47836,11,20
35660021,3566,47837,21,50
35660051,3566,47838,51,100
35660101,3566,47839,101,500
35660501,3566,47840,501,2000
35670001,3567,47841,1,1
35670002,3567,47842,2,2
35670003,3567,47843,3,3
35670004,3567,47844,4,10
35670011,3567,47845,11,20
35670021,3567,47846,21,50
35670051,3567,47847,51,100
35670101,3567,47848,101,500
35670501,3567,47849,501,2000
35680001,3568,47850,1,1
35680002,3568,47851,2,2
35680003,3568,47852,3,3
35680004,3568,47853,4,10
35680011,3568,47854,11,20
35680021,3568,47855,21,50
35680051,3568,47856,51,100
35680101,3568,47857,101,500
35680501,3568,47858,501,2000
35690001,3569,47859,1,1
35690002,3569,47860,2,2
35690003,3569,47861,3,3
35690004,3569,47862,4,10
35690011,3569,47863,11,20
35690021,3569,47864,21,50
35690051,3569,47865,51,100
35690101,3569,47866,101,500
35690501,3569,47867,501,2000
35700001,3570,47868,1,1
35700002,3570,47869,2,2
35700003,3570,47870,3,3
35700004,3570,47871,4,10
35700011,3570,47872,11,20
35700021,3570,47873,21,50
35700051,3570,47874,51,100
35700101,3570,47875,101,500
35700501,3570,47876,501,2000
35710001,3571,602053301,1,1
35710002,3571,602053302,2,2
35710003,3571,602053303,3,3
35710004,3571,602053304,4,10
35710011,3571,602053305,11,20
35710021,3571,602053306,21,50
35710051,3571,602053307,51,100
35710101,3571,602053308,101,500
35720001,3572,602053501,1,1
35720002,3572,602053502,2,2
35720003,3572,602053503,3,3
35720004,3572,602053504,4,10
35720011,3572,602053505,11,20
35720021,3572,602053506,21,50
35720051,3572,602053507,51,100
35720101,3572,602053508,101,500
35730001,3573,1444201,1,1
35730002,3573,1444202,2,2
35730003,3573,1444203,3,3
35730004,3573,1444204,4,10
35730011,3573,1444205,11,20
35730021,3573,1444206,21,50
35730051,3573,1444207,51,100
35730101,3573,1444208,101,500
35730501,3573,1444209,501,2000
35740001,3574,1444211,1,1
35740002,3574,1444212,2,2
35740003,3574,1444213,3,3
35740004,3574,1444214,4,10
35740011,3574,1444215,11,20
35740021,3574,1444216,21,50
35740051,3574,1444217,51,100
35740101,3574,1444218,101,500
35740501,3574,1444219,501,2000
35750001,3575,1444221,1,1
35750002,3575,1444222,2,2
35750003,3575,1444223,3,3
35750004,3575,1444224,4,10
35750011,3575,1444225,11,20
35750021,3575,1444226,21,50
35750051,3575,1444227,51,100
35750101,3575,1444228,101,500
35750501,3575,1444229,501,2000
35760001,3576,1444231,1,1
35760002,3576,1444232,2,2
35760003,3576,1444233,3,3
35760004,3576,1444234,4,10
35760011,3576,1444235,11,20
35760021,3576,1444236,21,50
35760051,3576,1444237,51,100
35760101,3576,1444238,101,500
35760501,3576,1444239,501,2000
35770001,3577,1444241,1,1
35770002,3577,1444242,2,2
35770003,3577,1444243,3,3
35770004,3577,1444244,4,10
35770011,3577,1444245,11,20
35770021,3577,1444246,21,50
35770051,3577,1444247,51,100
35770101,3577,1444248,101,500
35770501,3577,1444249,501,2000
35780001,3578,1444251,1,1
35780002,3578,1444252,2,2
35780003,3578,1444253,3,3
35780004,3578,1444254,4,10
35780011,3578,1444255,11,20
35780021,3578,1444256,21,50
35780051,3578,1444257,51,100
35780101,3578,1444258,101,500
35780501,3578,1444259,501,2000
35790001,3579,52610,1,1
35790002,3579,52611,2,2
35790003,3579,52612,3,3
35790004,3579,52613,4,10
35790011,3579,52614,11,20
35790021,3579,52615,21,50
35790051,3579,52616,51,100
35790101,3579,52617,101,500
35790501,3579,52618,501,999
35800001,3580,87000,1,1
35800002,3580,87001,2,2
35800003,3580,87002,3,3
35800004,3580,87003,4,10
35800011,3580,87004,11,20
35800021,3580,87005,21,50
35800051,3580,87006,51,100
35800101,3580,87007,101,500
35800501,3580,87008,501,999
35850001,3585,603093101,1,1
35850002,3585,603093102,2,2
35850003,3585,603093103,3,3
35850004,3585,603093104,4,10
35850011,3585,603093105,11,20
35850021,3585,603093106,21,40
35850041,3585,603093107,41,100
35850101,3585,603093108,101,500
35850501,3585,603093109,501,1000
35810001,3581,603117003,1,1
35810002,3581,603117004,2,2
35810003,3581,603117005,3,3
35810004,3581,603117006,4,5
35810005,3581,603117007,6,10
35810006,3581,603117008,11,20
35810007,3581,603117009,21,40
35810008,3581,603117010,41,100
35810009,3581,603117011,101,500
35810010,3581,603117012,501,2000
35820001,3582,603117003,1,1
35820002,3582,603117004,2,2
35820003,3582,603117005,3,3
35820004,3582,603117006,4,5
35820005,3582,603117007,6,10
35820006,3582,603117008,11,20
35820007,3582,603117009,21,40
35820008,3582,603117010,41,100
35820009,3582,603117011,101,500
35820010,3582,603117012,501,2000
35830001,3583,603117003,1,1
35830002,3583,603117004,2,2
35830003,3583,603117005,3,3
35830004,3583,603117006,4,5
35830005,3583,603117007,6,10
35830006,3583,603117008,11,20
35830007,3583,603117009,21,40
35830008,3583,603117010,41,100
35830009,3583,603117011,101,500
35830010,3583,603117012,501,2000
35840001,3584,52546,1,1
35840002,3584,52547,2,2
35840003,3584,52548,3,3
35840004,3584,52549,4,10
35840005,3584,52550,11,20
35840006,3584,52551,21,50
35840007,3584,52552,51,100
35840008,3584,52553,101,500
35840009,3584,52554,501,999
35860001,3586,603133001,1,1
35860002,3586,603133002,2,2
35860003,3586,603133003,3,3
35860004,3586,603133004,4,4
35860005,3586,603133005,5,5
35860006,3586,603133006,6,6
35860007,3586,603133007,7,7
35860008,3586,603133008,8,8
35860009,3586,603133009,9,9
35860010,3586,603133010,10,10
35860011,3586,603133011,11,20
35860021,3586,603133012,21,40
35860041,3586,603133013,41,100
35860101,3586,603133014,101,500
35860501,3586,603133015,501,2000
35870001,3587,603133401,1,1
35870002,3587,603133402,2,2
35870003,3587,603133403,3,3
35870004,3587,603133404,4,4
35870005,3587,603133405,5,5
35870006,3587,603133406,6,6
35870007,3587,603133407,7,7
35870008,3587,603133408,8,8
35870009,3587,603133409,9,9
35870010,3587,603133410,10,10
35870011,3587,603133411,11,20
35870021,3587,603133412,21,40
35870041,3587,603133413,41,100
35870101,3587,603133414,101,500
35870501,3587,603133415,501,2000
35880001,3588,603133401,1,1
35880002,3588,603133402,2,2
35880003,3588,603133403,3,3
35880004,3588,603133404,4,4
35880005,3588,603133405,5,5
35880006,3588,603133406,6,6
35880007,3588,603133407,7,7
35880008,3588,603133408,8,8
35880009,3588,603133409,9,9
35880010,3588,603133410,10,10
35880011,3588,603133411,11,20
35880021,3588,603133412,21,40
35880041,3588,603133413,41,100
35880101,3588,603133414,101,500
35880501,3588,603133415,501,2000
35890001,3589,603160111,1,1
35890002,3589,603160112,2,2
35890003,3589,603160113,3,3
35890004,3589,603160114,4,10
35890011,3589,603160115,11,20
35890021,3589,603160116,21,40
35890041,3589,603160117,41,100
35890101,3589,603160118,101,500
35890501,3589,603160119,501,1000
35900001,3590,603176401,1,1
35900002,3590,603176402,2,2
35900003,3590,603176403,3,3
35900004,3590,603176404,4,5
35900006,3590,603176405,6,10
35910001,3591,603176501,1,1
35910002,3591,603176502,2,2
35910003,3591,603176503,3,3
35910004,3591,603176504,4,10
35910011,3591,603176505,11,20
35910021,3591,603176506,21,40
35910041,3591,603176507,41,100
35920001,3592,603176601,1,1
35920002,3592,603176602,2,2
35920003,3592,603176603,3,3
35920004,3592,603176604,4,10
35920011,3592,603176605,11,20
35920021,3592,603176606,21,40
35920041,3592,603176607,41,100
35930001,3593,603117003,1,1
35930002,3593,603117004,2,2
35930003,3593,603117005,3,3
35930004,3593,603117006,4,5
35930005,3593,603117007,6,10
35930006,3593,603117008,11,20
35930007,3593,603117009,21,40
35930008,3593,603117010,41,100
35930009,3593,603117011,101,500
35930010,3593,603117012,501,2000
35940001,3594,107201,1,1
35940002,3594,107202,2,2
35940003,3594,107203,3,3
35940004,3594,107204,4,10
35940011,3594,107205,11,20
35940021,3594,107206,21,50
35940051,3594,107207,51,100
35940101,3594,107208,101,500
35940501,3594,107209,501,2000
35950001,3595,107210,1,1
35950002,3595,107211,2,2
35950003,3595,107212,3,3
35950004,3595,107213,4,10
35950011,3595,107214,11,20
35950021,3595,107215,21,50
35950051,3595,107216,51,100
35950101,3595,107217,101,500
35950501,3595,107218,501,2000
35960001,3596,107219,1,1
35960002,3596,107220,2,2
35960003,3596,107221,3,3
35960004,3596,107222,4,10
35960011,3596,107223,11,20
35960021,3596,107224,21,50
35960051,3596,107225,51,100
35960101,3596,107226,101,500
35960501,3596,107227,501,2000
35970001,3597,107228,1,1
35970002,3597,107229,2,2
35970003,3597,107230,3,3
35970004,3597,107231,4,10
35970011,3597,107232,11,20
35970021,3597,107233,21,50
35970051,3597,107234,51,100
35970101,3597,107235,101,500
35970501,3597,107236,501,2000
35980001,3598,107401,1,1
35980002,3598,107402,2,2
35980003,3598,107403,3,3
35980004,3598,107404,4,6
35980007,3598,107405,7,999
35990001,3599,107711,1,1
35990002,3599,107712,2,2
35990003,3599,107713,3,3
35990004,3599,107714,4,10
35990011,3599,107715,11,20
35990021,3599,107716,21,50
35990051,3599,107717,51,100
35990101,3599,107718,101,500
35990501,3599,107719,501,999
36000001,3600,107720,1,1
36000002,3600,107721,2,2
36000003,3600,107722,3,3
36000004,3600,107723,4,10
36000011,3600,107724,11,20
36000021,3600,107725,21,50
36000051,3600,107726,51,100
36010001,3601,107727,1,1
36010002,3601,107728,2,2
36010003,3601,107729,3,3
36010004,3601,107730,4,10
36010011,3601,107731,11,20
36010021,3601,107732,21,50
36010051,3601,107733,51,100
36010101,3601,107734,101,500
36010501,3601,107735,501,999
36020001,3602,107736,1,1
36020002,3602,107737,2,2
36020003,3602,107738,3,3
36020004,3602,107739,4,10
36020011,3602,107740,11,20
36020021,3602,107741,21,50
36020051,3602,107742,51,100
36030001,3603,107711,1,1
36030002,3603,107712,2,2
36030003,3603,107713,3,3
36030004,3603,107714,4,10
36030011,3603,107715,11,20
36030021,3603,107716,21,50
36030051,3603,107717,51,100
36030101,3603,107718,101,500
36030501,3603,107719,501,999
36040001,3604,107720,1,1
36040002,3604,107721,2,2
36040003,3604,107722,3,3
36040004,3604,107723,4,10
36040011,3604,107724,11,20
36040021,3604,107725,21,50
36040051,3604,107726,51,100
36050001,3605,107727,1,1
36050002,3605,107728,2,2
36050003,3605,107729,3,3
36050004,3605,107730,4,10
36050011,3605,107731,11,20
36050021,3605,107732,21,50
36050051,3605,107733,51,100
36050101,3605,107734,101,500
36050501,3605,107735,501,999
36060001,3606,107736,1,1
36060002,3606,107737,2,2
36060003,3606,107738,3,3
36060004,3606,107739,4,10
36060011,3606,107740,11,20
36060021,3606,107741,21,50
36060051,3606,107742,51,100
36070001,3607,107711,1,1
36070002,3607,107712,2,2
36070003,3607,107713,3,3
36070004,3607,107714,4,10
36070011,3607,107715,11,20
36070021,3607,107716,21,50
36070051,3607,107717,51,100
36070101,3607,107718,101,500
36070501,3607,107719,501,999
36080001,3608,107720,1,1
36080002,3608,107721,2,2
36080003,3608,107722,3,3
36080004,3608,107723,4,10
36080011,3608,107724,11,20
36080021,3608,107725,21,50
36080051,3608,107726,51,100
36090001,3609,107727,1,1
36090002,3609,107728,2,2
36090003,3609,107729,3,3
36090004,3609,107730,4,10
36090011,3609,107731,11,20
36090021,3609,107732,21,50
36090051,3609,107733,51,100
36090101,3609,107734,101,500
36090501,3609,107735,501,999
36100001,3610,107736,1,1
36100002,3610,107737,2,2
36100003,3610,107738,3,3
36100004,3610,107739,4,10
36100011,3610,107740,11,20
36100021,3610,107741,21,50
36100051,3610,107742,51,100
36110001,3611,107711,1,1
36110002,3611,107712,2,2
36110003,3611,107713,3,3
36110004,3611,107714,4,10
36110011,3611,107715,11,20
36110021,3611,107716,21,50
36110051,3611,107717,51,100
36110101,3611,107718,101,500
36110501,3611,107719,501,999
36120001,3612,107720,1,1
36120002,3612,107721,2,2
36120003,3612,107722,3,3
36120004,3612,107723,4,10
36120011,3612,107724,11,20
36120021,3612,107725,21,50
36120051,3612,107726,51,100
36130001,3613,107727,1,1
36130002,3613,107728,2,2
36130003,3613,107729,3,3
36130004,3613,107730,4,10
36130011,3613,107731,11,20
36130021,3613,107732,21,50
36130051,3613,107733,51,100
36130101,3613,107734,101,500
36130501,3613,107735,501,999
36140001,3614,107736,1,1
36140002,3614,107737,2,2
36140003,3614,107738,3,3
36140004,3614,107739,4,10
36140011,3614,107740,11,20
36140021,3614,107741,21,50
36140051,3614,107742,51,100
36150001,3615,1440001,1,1
36150002,3615,1440002,2,2
36150003,3615,1440003,3,3
36150004,3615,1440004,4,10
36150011,3615,1440005,11,20
36150021,3615,1440006,21,40
36150041,3615,1440007,41,100
36150101,3615,1440008,101,500
36150501,3615,1440009,501,99999
36160001,3616,604029001,1,1
36160002,3616,604029002,2,2
36160003,3616,604029003,3,3
36160004,3616,604029004,4,5
36160006,3616,604029005,6,10
36160011,3616,604029006,11,20
36160021,3616,604029007,21,50
36160051,3616,604029008,51,100
36160101,3616,604029009,101,200
36160201,3616,604029010,201,400
36160401,3616,604029011,401,800
36160801,3616,604029012,801,1500
36170001,3617,604029101,1,1
36170002,3617,604029102,2,2
36170003,3617,604029103,3,3
36170004,3617,604029104,4,5
36170006,3617,604029105,6,10
36170011,3617,604029106,11,20
36170021,3617,604029107,21,50
36170051,3617,604029108,51,100
36170101,3617,604029109,101,200
36170201,3617,604029110,201,400
36170401,3617,604029111,401,800
36170801,3617,604029112,801,1500
36180001,3618,107501,1,1
36180002,3618,107502,2,2
36180003,3618,107503,3,3
36180004,3618,107504,4,5
36180006,3618,107505,6,10
36180011,3618,107506,11,20
36180021,3618,107507,21,50
36180051,3618,107508,51,100
36180101,3618,107509,101,200
36180201,3618,107510,201,400
36180401,3618,107511,401,800
36180801,3618,107512,801,1500
36190001,3619,107514,1,1
36190002,3619,107515,2,2
36190003,3619,107516,3,3
36190004,3619,107517,4,5
36190006,3619,107518,6,10
36190011,3619,107519,11,20
36190021,3619,107520,21,50
36190051,3619,107521,51,100
36190101,3619,107522,101,200
36190201,3619,107523,201,400
36190401,3619,107524,401,800
36190801,3619,107525,801,1500
