id,newFightAttrs,SkillId,SkillId2,artifact_id,attribute,fightforce,level,level_2,need_wear,new_fight_attr,originID,originID_2,skill_desc,skill_desc_parameter,skill_icon,skill_name,star,star_up_cost
3000207,{20005:460|20006:3080},23002011,-1,30002,"3|460,4|3080",7000,2,-1,1,[20005|460|20006|3080],23002001,-1,[hero_skill_desc_23002001],[100|135|200|6|30],,hero_skill_name_23002001,7,[303002|4]
3000208,{20005:480|20006:3220},23002011,-1,30002,"3|480,4|3220",7500,2,-1,1,[20005|480|20006|3220],23002001,-1,[hero_skill_desc_23002001],[100|135|200|6|30],,hero_skill_name_23002001,8,[303002|4]
3000209,{20005:500|20006:3360},23002011,-1,30002,"3|500,4|3360",8000,2,-1,1,[20005|500|20006|3360],23002001,-1,[hero_skill_desc_23002001],[100|135|200|6|30],,hero_skill_name_23002001,9,[303002|4]
3000210,{20005:520|20006:3500},23002021,-1,30002,"3|520,4|3500",8500,3,-1,1,[20005|520|20006|3500],23002001,-1,[hero_skill_desc_23002001],[100|170|200|6|30],,hero_skill_name_23002001,10,[303002|4]
3000211,{20005:546|20006:3660},23002021,-1,30002,"3|546,4|3660",9200,3,-1,1,[20005|546|20006|3660],23002001,-1,[hero_skill_desc_23002001],[100|170|200|6|30],,hero_skill_name_23002001,11,[303002|6]
3000212,{20005:572|20006:3820},23002021,-1,30002,"3|572,4|3820",9900,3,-1,1,[20005|572|20006|3820],23002001,-1,[hero_skill_desc_23002001],[100|170|200|6|30],,hero_skill_name_23002001,12,[303002|6]
3000213,{20005:598|20006:3980},23002021,-1,30002,"3|598,4|3980",10600,3,-1,1,[20005|598|20006|3980],23002001,-1,[hero_skill_desc_23002001],[100|170|200|6|30],,hero_skill_name_23002001,13,[303002|6]
3000214,{20005:624|20006:4140},23002021,-1,30002,"3|624,4|4140",11300,3,-1,1,[20005|624|20006|4140],23002001,-1,[hero_skill_desc_23002001],[100|170|200|6|30],,hero_skill_name_23002001,14,[303002|6]
3000215,{20005:650|20006:4300},23002031,-1,30002,"3|650,4|4300",12000,4,-1,1,[20005|650|20006|4300],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|205|200|6|30|2|30],,hero_skill_name_23002001,15,[303002|6]
3000216,{20005:682|20006:4520},23002031,-1,30002,"3|682,4|4520",12800,4,-1,1,[20005|682|20006|4520],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|205|200|6|30|2|30],,hero_skill_name_23002001,16,[303002|8]
3000217,{20005:714|20006:4740},23002031,-1,30002,"3|714,4|4740",13600,4,-1,1,[20005|714|20006|4740],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|205|200|6|30|2|30],,hero_skill_name_23002001,17,[303002|8]
3000218,{20005:746|20006:4960},23002031,-1,30002,"3|746,4|4960",14400,4,-1,1,[20005|746|20006|4960],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|205|200|6|30|2|30],,hero_skill_name_23002001,18,[303002|8]
3000219,{20005:778|20006:5180},23002031,-1,30002,"3|778,4|5180",15200,4,-1,1,[20005|778|20006|5180],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|205|200|6|30|2|30],,hero_skill_name_23002001,19,[303002|8]
3000220,{20005:810|20006:5400},23002041,-1,30002,"3|810,4|5400",16000,5,-1,1,[20005|810|20006|5400],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|240|200|6|30|2|30],,hero_skill_name_23002001,20,[303002|8]
3000221,{20005:850|20006:5680},23002041,-1,30002,"3|850,4|5680",17200,5,-1,1,[20005|850|20006|5680],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|240|200|6|30|2|30],,hero_skill_name_23002001,21,[303002|10]
3000222,{20005:890|20006:5960},23002041,-1,30002,"3|890,4|5960",18400,5,-1,1,[20005|890|20006|5960],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|240|200|6|30|2|30],,hero_skill_name_23002001,22,[303002|10]
3000223,{20005:930|20006:6240},23002041,-1,30002,"3|930,4|6240",19600,5,-1,1,[20005|930|20006|6240],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|240|200|6|30|2|30],,hero_skill_name_23002001,23,[303002|10]
3000224,{20005:970|20006:6520},23002041,-1,30002,"3|970,4|6520",20800,5,-1,1,[20005|970|20006|6520],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|240|200|6|30|2|30],,hero_skill_name_23002001,24,[303002|10]
3000225,{20005:1010|20006:6800},23002051,-1,30002,"3|1010,4|6800",22000,6,-1,1,[20005|1010|20006|6800],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|275|200|6|30|2|30],,hero_skill_name_23002001,25,[303002|10]
3000226,{20005:1058|20006:7120},23002051,-1,30002,"3|1058,4|7120",23500,6,-1,1,[20005|1058|20006|7120],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|275|200|6|30|2|30],,hero_skill_name_23002001,26,[303002|12]
3000227,{20005:1106|20006:7440},23002051,-1,30002,"3|1106,4|7440",25000,6,-1,1,[20005|1106|20006|7440],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|275|200|6|30|2|30],,hero_skill_name_23002001,27,[303002|12]
3000228,{20005:1154|20006:7760},23002051,-1,30002,"3|1154,4|7760",26500,6,-1,1,[20005|1154|20006|7760],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|275|200|6|30|2|30],,hero_skill_name_23002001,28,[303002|12]
3000229,{20005:1202|20006:8080},23002051,-1,30002,"3|1202,4|8080",28000,6,-1,1,[20005|1202|20006|8080],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|275|200|6|30|2|30],,hero_skill_name_23002001,29,[303002|12]
3000230,{20005:1250|20006:8400},23002061,-1,30002,"3|1250,4|8400",29500,7,-1,1,[20005|1250|20006|8400],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|310|200|9|30|2|30],,hero_skill_name_23002001,30,[303002|12]
3000231,{20005:1308|20006:8780},23002061,-1,30002,"3|1308,4|8780",31300,7,-1,1,[20005|1308|20006|8780],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|310|200|9|30|2|30],,hero_skill_name_23002001,31,[303002|14]
3000232,{20005:1366|20006:9160},23002061,-1,30002,"3|1366,4|9160",33100,7,-1,1,[20005|1366|20006|9160],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|310|200|9|30|2|30],,hero_skill_name_23002001,32,[303002|14]
3000233,{20005:1424|20006:9540},23002061,-1,30002,"3|1424,4|9540",34900,7,-1,1,[20005|1424|20006|9540],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|310|200|9|30|2|30],,hero_skill_name_23002001,33,[303002|14]
3000234,{20005:1482|20006:9920},23002061,-1,30002,"3|1482,4|9920",36700,7,-1,1,[20005|1482|20006|9920],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|310|200|9|30|2|30],,hero_skill_name_23002001,34,[303002|14]
3000235,{20005:1540|20006:10300},23002071,-1,30002,"3|1540,4|10300",38500,8,-1,1,[20005|1540|20006|10300],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|345|200|9|30|2|30],,hero_skill_name_23002001,35,[303002|14]
3000236,{20005:1610|20006:10760},23002071,-1,30002,"3|1610,4|10760",40700,8,-1,1,[20005|1610|20006|10760],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|345|200|9|30|2|30],,hero_skill_name_23002001,36,[303002|16]
3000237,{20005:1680|20006:11220},23002071,-1,30002,"3|1680,4|11220",42900,8,-1,1,[20005|1680|20006|11220],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|345|200|9|30|2|30],,hero_skill_name_23002001,37,[303002|16]
3000238,{20005:1750|20006:11680},23002071,-1,30002,"3|1750,4|11680",45100,8,-1,1,[20005|1750|20006|11680],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|345|200|9|30|2|30],,hero_skill_name_23002001,38,[303002|16]
3000239,{20005:1820|20006:12140},23002071,-1,30002,"3|1820,4|12140",47300,8,-1,1,[20005|1820|20006|12140],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|345|200|9|30|2|30],,hero_skill_name_23002001,39,[303002|16]
3000240,{20005:1890|20006:12600},23002081,-1,30002,"3|1890,4|12600",49500,9,-1,1,[20005|1890|20006|12600],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|380|200|9|30|2|30],,hero_skill_name_23002001,40,[303002|16]
3000241,{20005:1972|20006:13140},23002081,-1,30002,"3|1972,4|13140",52100,9,-1,1,[20005|1972|20006|13140],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|380|200|9|30|2|30],,hero_skill_name_23002001,41,[303002|18]
3000242,{20005:2054|20006:13680},23002081,-1,30002,"3|2054,4|13680",54700,9,-1,1,[20005|2054|20006|13680],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|380|200|9|30|2|30],,hero_skill_name_23002001,42,[303002|18]
3000243,{20005:2136|20006:14220},23002081,-1,30002,"3|2136,4|14220",57300,9,-1,1,[20005|2136|20006|14220],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|380|200|9|30|2|30],,hero_skill_name_23002001,43,[303002|18]
3000244,{20005:2218|20006:14760},23002081,-1,30002,"3|2218,4|14760",59900,9,-1,1,[20005|2218|20006|14760],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|380|200|9|30|2|30],,hero_skill_name_23002001,44,[303002|18]
3000245,{20005:2300|20006:15300},23002091,-1,30002,"3|2300,4|15300",62500,10,-1,1,[20005|2300|20006|15300],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|415|200|9|30|2|30],,hero_skill_name_23002001,45,[303002|18]
3000246,{20005:2396|20006:15960},23002091,-1,30002,"3|2396,4|15960",65600,10,-1,1,[20005|2396|20006|15960],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|415|200|9|30|2|30],,hero_skill_name_23002001,46,[303002|20]
3000247,{20005:2492|20006:16620},23002091,-1,30002,"3|2492,4|16620",68700,10,-1,1,[20005|2492|20006|16620],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|415|200|9|30|2|30],,hero_skill_name_23002001,47,[303002|20]
3000248,{20005:2588|20006:17280},23002091,-1,30002,"3|2588,4|17280",71800,10,-1,1,[20005|2588|20006|17280],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|415|200|9|30|2|30],,hero_skill_name_23002001,48,[303002|20]
3000249,{20005:2684|20006:17940},23002091,-1,30002,"3|2684,4|17940",74900,10,-1,1,[20005|2684|20006|17940],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|415|200|9|30|2|30],,hero_skill_name_23002001,49,[303002|20]
3000250,{20005:2780|20006:18600},23002101,-1,30002,"3|2780,4|18600",78000,11,-1,1,[20005|2780|20006|18600],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23002001,50,[303002|20]
3000251,{20005:2884|20006:19280},23002101,-1,30002,"3|2884,4|19280",80240,11,-1,1,[20005|2884|20006|19280],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23002001,51,[303002|40]
3000252,{20005:2988|20006:19960},23002101,-1,30002,"3|2988,4|19960",82480,11,-1,1,[20005|2988|20006|19960],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23002001,52,[303002|40]
3000253,{20005:3092|20006:20640},23002101,-1,30002,"3|3092,4|20640",84720,11,-1,1,[20005|3092|20006|20640],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23002001,53,[303002|40]
3000254,{20005:3196|20006:21320},23002101,-1,30002,"3|3196,4|21320",86960,11,-1,1,[20005|3196|20006|21320],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23002001,54,[303002|40]
3000255,{20005:3300|20006:22000},23002101,-1,30002,"3|3300,4|22000",89200,11,-1,1,[20005|3300|20006|22000],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,55,[303002|40]
3000256,{20005:3412|20006:22760},23002101,-1,30002,"3|3412,4|22760",90560,11,-1,1,[20005|3412|20006|22760],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,56,[303002|50]
3000257,{20005:3524|20006:23520},23002101,-1,30002,"3|3524,4|23520",91920,11,-1,1,[20005|3524|20006|23520],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,57,[303002|50]
3000258,{20005:3636|20006:24280},23002101,-1,30002,"3|3636,4|24280",93280,11,-1,1,[20005|3636|20006|24280],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,58,[303002|50]
3000259,{20005:3748|20006:25040},23002101,-1,30002,"3|3748,4|25040",94640,11,-1,1,[20005|3748|20006|25040],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,59,[303002|50]
3000260,{20005:3860|20006:25800},23002101,-1,30002,"3|3860,4|25800",96000,11,-1,1,[20005|3860|20006|25800],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,60,[303002|50]
3000261,{20005:3980|20006:26600},23002101,-1,30002,"3|3980,4|26600",97360,11,-1,1,[20005|3980|20006|26600],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,61,[303002|60]
3000262,{20005:4100|20006:27400},23002101,-1,30002,"3|4100,4|27400",98720,11,-1,1,[20005|4100|20006|27400],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,62,[303002|60]
3000263,{20005:4220|20006:28200},23002101,-1,30002,"3|4220,4|28200",100080,11,-1,1,[20005|4220|20006|28200],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,63,[303002|60]
3000264,{20005:4340|20006:29000},23002101,-1,30002,"3|4340,4|29000",101440,11,-1,1,[20005|4340|20006|29000],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,64,[303002|60]
3000265,{20005:4460|20006:29800},23002101,-1,30002,"3|4460,4|29800",102800,11,-1,1,[20005|4460|20006|29800],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,65,[303002|60]
3000266,{20005:4588|20006:30640},23002101,-1,30002,"3|4588,4|30640",104160,11,-1,1,[20005|4588|20006|30640],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,66,[303002|70]
3000267,{20005:4716|20006:31480},23002101,-1,30002,"3|4716,4|31480",105520,11,-1,1,[20005|4716|20006|31480],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,67,[303002|70]
3000268,{20005:4844|20006:32320},23002101,-1,30002,"3|4844,4|32320",106880,11,-1,1,[20005|4844|20006|32320],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,68,[303002|70]
3000269,{20005:4972|20006:33160},23002101,-1,30002,"3|4972,4|33160",108240,11,-1,1,[20005|4972|20006|33160],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,69,[303002|70]
3000270,{20005:5100|20006:34000},23002101,-1,30002,"3|5100,4|34000",109600,11,-1,1,[20005|5100|20006|34000],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,70,[303002|70]
3000271,{20005:5234|20006:34900},23002101,-1,30002,"3|5234,4|34900",110960,11,-1,1,[20005|5234|20006|34900],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,71,[303002|80]
3000272,{20005:5368|20006:35800},23002101,-1,30002,"3|5368,4|35800",112320,11,-1,1,[20005|5368|20006|35800],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,72,[303002|80]
3000273,{20005:5502|20006:36700},23002101,-1,30002,"3|5502,4|36700",113680,11,-1,1,[20005|5502|20006|36700],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,73,[303002|80]
3000274,{20005:5636|20006:37600},23002101,-1,30002,"3|5636,4|37600",115040,11,-1,1,[20005|5636|20006|37600],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,74,[303002|80]
3000275,{20005:5770|20006:38500},23002101,-1,30002,"3|5770,4|38500",116400,11,-1,1,[20005|5770|20006|38500],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,75,[303002|80]
3000276,{20005:5886|20006:39260},23002101,-1,30002,"3|5886,4|39260",117760,11,-1,1,[20005|5886|20006|39260],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,76,[303002|70]
3000277,{20005:6002|20006:40020},23002101,-1,30002,"3|6002,4|40020",119120,11,-1,1,[20005|6002|20006|40020],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,77,[303002|70]
3000278,{20005:6118|20006:40780},23002101,-1,30002,"3|6118,4|40780",120480,11,-1,1,[20005|6118|20006|40780],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,78,[303002|70]
3000279,{20005:6234|20006:41540},23002101,-1,30002,"3|6234,4|41540",121840,11,-1,1,[20005|6234|20006|41540],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,79,[303002|70]
3000280,{20005:6350|20006:42300},23002101,-1,30002,"3|6350,4|42300",123200,11,-1,1,[20005|6350|20006|42300],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,80,[303002|70]
3000281,{20005:6464|20006:43080},23002101,-1,30002,"3|6464,4|43080",124560,11,-1,1,[20005|6464|20006|43080],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,81,[303002|80]
3000282,{20005:6578|20006:43860},23002101,-1,30002,"3|6578,4|43860",125920,11,-1,1,[20005|6578|20006|43860],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,82,[303002|80]
3000283,{20005:6692|20006:44640},23002101,-1,30002,"3|6692,4|44640",127280,11,-1,1,[20005|6692|20006|44640],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,83,[303002|80]
3000284,{20005:6806|20006:45420},23002101,-1,30002,"3|6806,4|45420",128640,11,-1,1,[20005|6806|20006|45420],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,84,[303002|80]
3000285,{20005:6920|20006:46200},23002101,-1,30002,"3|6920,4|46200",130000,11,-1,1,[20005|6920|20006|46200],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,85,[303002|80]
3000286,{20005:7036|20006:46960},23002101,-1,30002,"3|7036,4|46960",131360,11,-1,1,[20005|7036|20006|46960],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,86,[303002|90]
3000287,{20005:7152|20006:47720},23002101,-1,30002,"3|7152,4|47720",132720,11,-1,1,[20005|7152|20006|47720],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,87,[303002|90]
3000288,{20005:7268|20006:48480},23002101,-1,30002,"3|7268,4|48480",134080,11,-1,1,[20005|7268|20006|48480],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,88,[303002|90]
3000289,{20005:7384|20006:49240},23002101,-1,30002,"3|7384,4|49240",135440,11,-1,1,[20005|7384|20006|49240],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,89,[303002|90]
3000290,{20005:7500|20006:50000},23002101,-1,30002,"3|7500,4|50000",136800,11,-1,1,[20005|7500|20006|50000],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,90,[303002|90]
3000291,{20005:7614|20006:50760},23002101,-1,30002,"3|7614,4|50760",138160,11,-1,1,[20005|7614|20006|50760],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,91,[303002|110]
3000292,{20005:7728|20006:51520},23002101,-1,30002,"3|7728,4|51520",139520,11,-1,1,[20005|7728|20006|51520],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,92,[303002|110]
3000293,{20005:7842|20006:52280},23002101,-1,30002,"3|7842,4|52280",140880,11,-1,1,[20005|7842|20006|52280],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,93,[303002|110]
3000294,{20005:7956|20006:53040},23002101,-1,30002,"3|7956,4|53040",142240,11,-1,1,[20005|7956|20006|53040],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,94,[303002|110]
3000295,{20005:8070|20006:53800},23002101,-1,30002,"3|8070,4|53800",143600,11,-1,1,[20005|8070|20006|53800],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,95,[303002|110]
3000296,{20005:8186|20006:54580},23002101,-1,30002,"3|8186,4|54580",144960,11,-1,1,[20005|8186|20006|54580],23002001,-1,[hero_skill_desc_23002001|hero_skill_desc_23002001_1],[100|450|200|9|30|2|45],,hero_skill_name_23001001,96,[303002|130]
