id,activity_id,condition,conditions,group,mission_key,mission_reward,mission_reward_int,mission_reward2,mission_reward3,order,point_limit,point_limit2,vip
390,-1,,[],32,,11223010,11223010,11223110,-1,10,2000,-1,-1
391,-1,,[],32,,11223011,11223011,11223111,-1,11,2200,-1,-1
392,-1,,[],32,,11223012,11223012,11223112,-1,12,2400,-1,-1
393,-1,,[],32,,11223013,11223013,11223113,-1,13,2600,-1,-1
394,-1,,[],32,,11223014,11223014,11223114,-1,14,2800,-1,-1
395,-1,,[],32,,11223015,11223015,11223115,-1,15,3000,-1,-1
396,-1,,[],32,,11223016,11223016,11223116,-1,16,3200,-1,-1
397,-1,,[],32,,11223017,11223017,11223117,-1,17,3400,-1,-1
398,-1,,[],32,,11223018,11223018,11223118,-1,18,3600,-1,-1
399,-1,,[],32,,11223019,11223019,11223119,-1,19,3800,-1,-1
400,-1,,[],32,,11223020,11223020,11223120,-1,20,4000,-1,-1
401,-1,,[],32,,11223021,11223021,11223121,-1,21,4200,-1,-1
402,-1,,[],32,,11223022,11223022,11223122,-1,22,4400,-1,-1
403,-1,,[],32,,11223023,11223023,11223123,-1,23,4600,-1,-1
404,-1,,[],32,,11223024,11223024,11223124,-1,24,4800,-1,-1
405,-1,,[],32,,11223025,11223025,11223125,-1,25,5000,-1,-1
406,-1,,[],33,,11230001,11230001,-1,-1,1,300,-1,-1
407,-1,,[],33,,11230002,11230002,-1,-1,2,1280,-1,-1
408,-1,,[],33,,11230003,11230003,-1,-1,3,3280,-1,-1
409,-1,,[],33,,11230004,11230004,-1,-1,4,6480,-1,-1
410,-1,,[],33,,11230005,11230005,-1,-1,5,15000,-1,-1
411,-1,,[],33,,11230006,11230006,-1,-1,6,30000,-1,-1
412,-1,,[],34,,11230101,11230101,11230201,-1,1,200,-1,-1
413,-1,,[],34,,11230102,11230102,11230202,-1,2,400,-1,-1
414,-1,,[],34,,11230103,11230103,11230203,-1,3,600,-1,-1
415,-1,,[],34,,11230104,11230104,11230204,-1,4,800,-1,-1
416,-1,,[],34,,11230105,11230105,11230205,-1,5,1000,-1,-1
417,-1,,[],34,,11230106,11230106,11230206,-1,6,1200,-1,-1
418,-1,,[],34,,11230107,11230107,11230207,-1,7,1400,-1,-1
419,-1,,[],34,,11230108,11230108,11230208,-1,8,1600,-1,-1
420,-1,,[],34,,11230109,11230109,11230209,-1,9,1800,-1,-1
421,-1,,[],34,,11230110,11230110,11230210,-1,10,2000,-1,-1
422,-1,,[],34,,11230111,11230111,11230211,-1,11,2200,-1,-1
423,-1,,[],34,,11230112,11230112,11230212,-1,12,2400,-1,-1
424,-1,,[],34,,11230113,11230113,11230213,-1,13,2600,-1,-1
425,-1,,[],34,,11230114,11230114,11230214,-1,14,2800,-1,-1
426,-1,,[],34,,11230115,11230115,11230215,-1,15,3000,-1,-1
427,-1,,[],34,,11230116,11230116,11230216,-1,16,3200,-1,-1
428,-1,,[],34,,11230117,11230117,11230217,-1,17,3400,-1,-1
429,-1,,[],34,,11230118,11230118,11230218,-1,18,3600,-1,-1
430,-1,,[],34,,11230119,11230119,11230219,-1,19,3800,-1,-1
431,-1,,[],34,,11230120,11230120,11230220,-1,20,4000,-1,-1
432,-1,,[],34,,11230121,11230121,11230221,-1,21,4200,-1,-1
433,-1,,[],34,,11230122,11230122,11230222,-1,22,4400,-1,-1
434,-1,,[],34,,11230123,11230123,11230223,-1,23,4600,-1,-1
435,-1,,[],34,,11230124,11230124,11230224,-1,24,4800,-1,-1
436,-1,,[],34,,11230125,11230125,11230225,-1,25,5000,-1,-1
437,-1,,[],35,,11232101,11232101,11232201,-1,1,150,-1,-1
438,-1,,[],35,,11232102,11232102,11232202,-1,2,300,-1,-1
439,-1,,[],35,,11232103,11232103,11232203,-1,3,450,-1,-1
440,-1,,[],35,,11232104,11232104,11232204,-1,4,600,-1,-1
441,-1,,[],35,,11232105,11232105,11232205,-1,5,750,-1,-1
442,-1,,[],35,,11232106,11232106,11232206,-1,6,900,-1,-1
443,-1,,[],35,,11232107,11232107,11232207,-1,7,1050,-1,-1
444,-1,,[],35,,11232108,11232108,11232208,-1,8,1200,-1,-1
445,-1,,[],35,,11232109,11232109,11232209,-1,9,1350,-1,-1
446,-1,,[],35,,11232110,11232110,11232210,-1,10,1500,-1,-1
447,-1,,[],35,,11232111,11232111,11232211,-1,11,1650,-1,-1
448,-1,,[],35,,11232112,11232112,11232212,-1,12,1800,-1,-1
449,-1,,[],35,,11232113,11232113,11232213,-1,13,1950,-1,-1
450,-1,,[],35,,11232114,11232114,11232214,-1,14,2100,-1,-1
451,-1,,[],35,,11232115,11232115,11232215,-1,15,2250,-1,-1
452,-1,,[],35,,11232116,11232116,11232216,-1,16,2400,-1,-1
453,-1,,[],35,,11232117,11232117,11232217,-1,17,2550,-1,-1
454,-1,,[],35,,11232118,11232118,11232218,-1,18,2700,-1,-1
455,-1,,[],35,,11232119,11232119,11232219,-1,19,2850,-1,-1
456,-1,,[],35,,11232120,11232120,11232220,-1,20,3000,-1,-1
457,-1,,[],35,,11232121,11232121,11232221,-1,21,3150,-1,-1
458,-1,,[],35,,11232122,11232122,11232222,-1,22,3300,-1,-1
459,-1,,[],35,,11232123,11232123,11232223,-1,23,3450,-1,-1
460,-1,,[],35,,11232124,11232124,11232224,-1,24,3600,-1,-1
461,-1,,[],35,,11232125,11232125,11232225,-1,25,3750,-1,-1
462,-1,,[],36,,11236001,11236001,11237001,-1,1,200,-1,-1
463,-1,,[],36,,11236002,11236002,11237002,-1,2,400,-1,-1
464,-1,,[],36,,11236003,11236003,11237003,-1,3,600,-1,-1
465,-1,,[],36,,11236004,11236004,11237004,-1,4,800,-1,-1
466,-1,,[],36,,11236005,11236005,11237005,-1,5,1000,-1,-1
467,-1,,[],36,,11236006,11236006,11237006,-1,6,1200,-1,-1
468,-1,,[],36,,11236007,11236007,11237007,-1,7,1400,-1,-1
469,-1,,[],36,,11236008,11236008,11237008,-1,8,1600,-1,-1
470,-1,,[],36,,11236009,11236009,11237009,-1,9,1800,-1,-1
471,-1,,[],36,,11236010,11236010,11237010,-1,10,2000,-1,-1
472,-1,,[],36,,11236011,11236011,11237011,-1,11,2200,-1,-1
473,-1,,[],36,,11236012,11236012,11237012,-1,12,2400,-1,-1
474,-1,,[],36,,11236013,11236013,11237013,-1,13,2600,-1,-1
475,-1,,[],36,,11236014,11236014,11237014,-1,14,2800,-1,-1
476,-1,,[],36,,11236015,11236015,11237015,-1,15,3000,-1,-1
477,-1,,[],36,,11236016,11236016,11237016,-1,16,3200,-1,-1
478,-1,,[],36,,11236017,11236017,11237017,-1,17,3400,-1,-1
479,-1,,[],36,,11236018,11236018,11237018,-1,18,3600,-1,-1
480,-1,,[],36,,11236019,11236019,11237019,-1,19,3800,-1,-1
481,-1,,[],36,,11236020,11236020,11237020,-1,20,4000,-1,-1
482,-1,,[],36,,11236021,11236021,11237021,-1,21,4200,-1,-1
483,-1,,[],36,,11236022,11236022,11237022,-1,22,4400,-1,-1
484,-1,,[],36,,11236023,11236023,11237023,-1,23,4600,-1,-1
485,-1,,[],36,,11236024,11236024,11237024,-1,24,4800,-1,-1
486,-1,,[],36,,11236025,11236025,11237025,-1,25,5000,-1,-1
487,-1,,[],36,,11236026,11236026,11237026,-1,26,5200,-1,-1
488,-1,,[],36,,11236027,11236027,11237027,-1,27,5400,-1,-1
489,-1,,[],36,,11236028,11236028,11237028,-1,28,5600,-1,-1
490,-1,,[],36,,11236029,11236029,11237029,-1,29,5800,-1,-1
491,-1,,[],36,,11236030,11236030,11237030,-1,30,6000,-1,-1
492,-1,,[],36,,11236031,11236031,11237031,-1,31,6200,-1,-1
493,-1,,[],36,,11236032,11236032,11237032,-1,32,6400,-1,-1
494,-1,,[],36,,11236033,11236033,11237033,-1,33,6600,-1,-1
495,-1,,[],36,,11236034,11236034,11237034,-1,34,6800,-1,-1
496,-1,,[],36,,11236035,11236035,11237035,-1,35,7000,-1,-1
497,-1,,[],36,,11236036,11236036,11237036,-1,36,7200,-1,-1
498,-1,,[],36,,11236037,11236037,11237037,-1,37,7400,-1,-1
499,-1,,[],36,,11236038,11236038,11237038,-1,38,7600,-1,-1
500,-1,,[],36,,11236039,11236039,11237039,-1,39,7800,-1,-1
501,-1,,[],36,,11236040,11236040,11237040,-1,40,8000,-1,-1
502,-1,,[],37,,11232601,11232601,-1,-1,1,300,-1,-1
503,-1,,[],37,,11232602,11232602,-1,-1,2,1280,-1,-1
504,-1,,[],37,,11232603,11232603,-1,-1,3,3280,-1,-1
505,-1,,[],37,,11232604,11232604,-1,-1,4,6480,-1,-1
506,-1,,[],37,,11232605,11232605,-1,-1,5,15000,-1,-1
507,-1,,[],37,,11232606,11232606,-1,-1,6,30000,-1,-1
508,-1,,[],38,,11232701,11232701,11232801,-1,1,150,-1,-1
509,-1,,[],38,,11232702,11232702,11232802,-1,2,300,-1,-1
510,-1,,[],38,,11232703,11232703,11232803,-1,3,450,-1,-1
511,-1,,[],38,,11232704,11232704,11232804,-1,4,600,-1,-1
512,-1,,[],38,,11232705,11232705,11232805,-1,5,750,-1,-1
513,-1,,[],38,,11232706,11232706,11232806,-1,6,900,-1,-1
514,-1,,[],38,,11232707,11232707,11232807,-1,7,1050,-1,-1
515,-1,,[],38,,11232708,11232708,11232808,-1,8,1200,-1,-1
516,-1,,[],38,,11232709,11232709,11232809,-1,9,1350,-1,-1
517,-1,,[],38,,11232710,11232710,11232810,-1,10,1500,-1,-1
518,-1,,[],38,,11232711,11232711,11232811,-1,11,1650,-1,-1
519,-1,,[],38,,11232712,11232712,11232812,-1,12,1800,-1,-1
520,-1,,[],38,,11232713,11232713,11232813,-1,13,1950,-1,-1
521,-1,,[],38,,11232714,11232714,11232814,-1,14,2100,-1,-1
522,-1,,[],38,,11232715,11232715,11232815,-1,15,2250,-1,-1
523,-1,,[],38,,11232716,11232716,11232816,-1,16,2400,-1,-1
524,-1,,[],38,,11232717,11232717,11232817,-1,17,2550,-1,-1
525,-1,,[],38,,11232718,11232718,11232818,-1,18,2700,-1,-1
526,-1,,[],38,,11232719,11232719,11232819,-1,19,2850,-1,-1
527,-1,,[],38,,11232720,11232720,11232820,-1,20,3000,-1,-1
528,-1,,[],38,,11232721,11232721,11232821,-1,21,3150,-1,-1
529,-1,,[],38,,11232722,11232722,11232822,-1,22,3300,-1,-1
530,-1,,[],38,,11232723,11232723,11232823,-1,23,3450,-1,-1
531,-1,,[],38,,11232724,11232724,11232824,-1,24,3600,-1,-1
532,-1,,[],38,,11232725,11232725,11232825,-1,25,3750,-1,-1
533,-1,,[],39,,11238101,11238101,11238201,-1,1,200,-1,-1
534,-1,,[],39,,11238102,11238102,11238202,-1,2,400,-1,-1
535,-1,,[],39,,11238103,11238103,11238203,-1,3,600,-1,-1
536,-1,,[],39,,11238104,11238104,11238204,-1,4,800,-1,-1
537,-1,,[],39,,11238105,11238105,11238205,-1,5,1000,-1,-1
538,-1,,[],39,,11238106,11238106,11238206,-1,6,1200,-1,-1
539,-1,,[],39,,11238107,11238107,11238207,-1,7,1400,-1,-1
540,-1,,[],39,,11238108,11238108,11238208,-1,8,1600,-1,-1
541,-1,,[],39,,11238109,11238109,11238209,-1,9,1800,-1,-1
542,-1,,[],39,,11238110,11238110,11238210,-1,10,2000,-1,-1
543,-1,,[],39,,11238111,11238111,11238211,-1,11,2200,-1,-1
544,-1,,[],39,,11238112,11238112,11238212,-1,12,2400,-1,-1
545,-1,,[],39,,11238113,11238113,11238213,-1,13,2600,-1,-1
546,-1,,[],39,,11238114,11238114,11238214,-1,14,2800,-1,-1
547,-1,,[],39,,11238115,11238115,11238215,-1,15,3000,-1,-1
548,-1,,[],39,,11238116,11238116,11238216,-1,16,3200,-1,-1
549,-1,,[],39,,11238117,11238117,11238217,-1,17,3400,-1,-1
550,-1,,[],39,,11238118,11238118,11238218,-1,18,3600,-1,-1
551,-1,,[],39,,11238119,11238119,11238219,-1,19,3800,-1,-1
552,-1,,[],39,,11238120,11238120,11238220,-1,20,4000,-1,-1
553,-1,,[],39,,11238121,11238121,11238221,-1,21,4200,-1,-1
554,-1,,[],39,,11238122,11238122,11238222,-1,22,4400,-1,-1
555,-1,,[],39,,11238123,11238123,11238223,-1,23,4600,-1,-1
556,-1,,[],39,,11238124,11238124,11238224,-1,24,4800,-1,-1
557,-1,,[],39,,11238125,11238125,11238225,-1,25,5000,-1,-1
558,-1,,[],40,,11282401,11282401,11282501,-1,1,150,-1,-1
559,-1,,[],40,,11282402,11282402,11282502,-1,2,300,-1,-1
560,-1,,[],40,,11282403,11282403,11282503,-1,3,450,-1,-1
561,-1,,[],40,,11282404,11282404,11282504,-1,4,600,-1,-1
562,-1,,[],40,,11282405,11282405,11282505,-1,5,750,-1,-1
563,-1,,[],40,,11282406,11282406,11282506,-1,6,900,-1,-1
564,-1,,[],40,,11282407,11282407,11282507,-1,7,1050,-1,-1
565,-1,,[],40,,11282408,11282408,11282508,-1,8,1200,-1,-1
566,-1,,[],40,,11282409,11282409,11282509,-1,9,1350,-1,-1
567,-1,,[],40,,11282410,11282410,11282510,-1,10,1500,-1,-1
568,-1,,[],40,,11282411,11282411,11282511,-1,11,1650,-1,-1
569,-1,,[],40,,11282412,11282412,11282512,-1,12,1800,-1,-1
570,-1,,[],40,,11282413,11282413,11282513,-1,13,1950,-1,-1
571,-1,,[],40,,11282414,11282414,11282514,-1,14,2100,-1,-1
572,-1,,[],40,,11282415,11282415,11282515,-1,15,2250,-1,-1
573,-1,,[],40,,11282416,11282416,11282516,-1,16,2400,-1,-1
574,-1,,[],40,,11282417,11282417,11282517,-1,17,2550,-1,-1
575,-1,,[],40,,11282418,11282418,11282518,-1,18,2700,-1,-1
576,-1,,[],40,,11282419,11282419,11282519,-1,19,2850,-1,-1
577,-1,,[],40,,11282420,11282420,11282520,-1,20,3000,-1,-1
578,-1,,[],40,,11282421,11282421,11282521,-1,21,3150,-1,-1
579,-1,,[],40,,11282422,11282422,11282522,-1,22,3300,-1,-1
580,-1,,[],40,,11282423,11282423,11282523,-1,23,3450,-1,-1
581,-1,,[],40,,11282424,11282424,11282524,-1,24,3600,-1,-1
582,-1,,[],40,,11282425,11282425,11282525,-1,25,3750,-1,-1
583,-1,,[],41,,11290101,11290101,-1,-1,1,20,-1,-1
584,-1,,[],41,,11290102,11290102,-1,-1,2,40,-1,-1
585,-1,,[],41,,11290103,11290103,-1,-1,3,60,-1,-1
586,-1,,[],41,,11290104,11290104,-1,-1,4,100,-1,-1
587,-1,,[],41,,11290105,11290105,-1,-1,5,150,-1,-1
588,-1,,[],41,,11290106,11290106,-1,-1,6,200,-1,-1
589,-1,,[],42,,11290301,11290301,11290401,-1,1,150,-1,-1
590,-1,,[],42,,11290302,11290302,11290402,-1,2,300,-1,-1
591,-1,,[],42,,11290303,11290303,11290403,-1,3,450,-1,-1
592,-1,,[],42,,11290304,11290304,11290404,-1,4,600,-1,-1
593,-1,,[],42,,11290305,11290305,11290405,-1,5,750,-1,-1
594,-1,,[],42,,11290306,11290306,11290406,-1,6,900,-1,-1
595,-1,,[],42,,11290307,11290307,11290407,-1,7,1050,-1,-1
596,-1,,[],42,,11290308,11290308,11290408,-1,8,1200,-1,-1
597,-1,,[],42,,11290309,11290309,11290409,-1,9,1350,-1,-1
598,-1,,[],42,,11290310,11290310,11290410,-1,10,1500,-1,-1
599,-1,,[],42,,11290311,11290311,11290411,-1,11,1650,-1,-1
600,-1,,[],42,,11290312,11290312,11290412,-1,12,1800,-1,-1
601,-1,,[],42,,11290313,11290313,11290413,-1,13,1950,-1,-1
602,-1,,[],42,,11290314,11290314,11290414,-1,14,2100,-1,-1
603,-1,,[],42,,11290315,11290315,11290415,-1,15,2250,-1,-1
604,-1,,[],42,,11290316,11290316,11290416,-1,16,2400,-1,-1
605,-1,,[],42,,11290317,11290317,11290417,-1,17,2550,-1,-1
606,-1,,[],42,,11290318,11290318,11290418,-1,18,2700,-1,-1
607,-1,,[],42,,11290319,11290319,11290419,-1,19,2850,-1,-1
608,-1,,[],42,,11290320,11290320,11290420,-1,20,3000,-1,-1
609,-1,,[],42,,11290321,11290321,11290421,-1,21,3150,-1,-1
610,-1,,[],42,,11290322,11290322,11290422,-1,22,3300,-1,-1
611,-1,,[],42,,11290323,11290323,11290423,-1,23,3450,-1,-1
612,-1,,[],42,,11290324,11290324,11290424,-1,24,3600,-1,-1
613,-1,,[],42,,11290325,11290325,11290425,-1,25,3750,-1,-1
614,-1,,[],43,,11291201,11291201,11291301,-1,1,200,-1,-1
615,-1,,[],43,,11291202,11291202,11291302,-1,2,400,-1,-1
616,-1,,[],43,,11291203,11291203,11291303,-1,3,600,-1,-1
617,-1,,[],43,,11291204,11291204,11291304,-1,4,800,-1,-1
618,-1,,[],43,,11291205,11291205,11291305,-1,5,1000,-1,-1
619,-1,,[],43,,11291206,11291206,11291306,-1,6,1200,-1,-1
620,-1,,[],43,,11291207,11291207,11291307,-1,7,1400,-1,-1
621,-1,,[],43,,11291208,11291208,11291308,-1,8,1600,-1,-1
622,-1,,[],43,,11291209,11291209,11291309,-1,9,1800,-1,-1
623,-1,,[],43,,11291210,11291210,11291310,-1,10,2000,-1,-1
624,-1,,[],43,,11291211,11291211,11291311,-1,11,2200,-1,-1
625,-1,,[],43,,11291212,11291212,11291312,-1,12,2400,-1,-1
626,-1,,[],43,,11291213,11291213,11291313,-1,13,2600,-1,-1
627,-1,,[],43,,11291214,11291214,11291314,-1,14,2800,-1,-1
628,-1,,[],43,,11291215,11291215,11291315,-1,15,3000,-1,-1
629,-1,,[],43,,11291216,11291216,11291316,-1,16,3200,-1,-1
630,-1,,[],43,,11291217,11291217,11291317,-1,17,3400,-1,-1
631,-1,,[],43,,11291218,11291218,11291318,-1,18,3600,-1,-1
632,-1,,[],43,,11291219,11291219,11291319,-1,19,3800,-1,-1
633,-1,,[],43,,11291220,11291220,11291320,-1,20,4000,-1,-1
634,-1,,[],43,,11291221,11291221,11291321,-1,21,4200,-1,-1
635,-1,,[],43,,11291222,11291222,11291322,-1,22,4400,-1,-1
636,-1,,[],43,,11291223,11291223,11291323,-1,23,4600,-1,-1
637,-1,,[],43,,11291224,11291224,11291324,-1,24,4800,-1,-1
638,-1,,[],43,,11291225,11291225,11291325,-1,25,5000,-1,-1
639,-1,,[],44,,11302301,11302301,11302401,-1,1,100,-1,-1
640,-1,,[],44,,11302302,11302302,11302402,-1,2,200,-1,-1
641,-1,,[],44,,11302303,11302303,11302403,-1,3,300,-1,-1
642,-1,,[],44,,11302304,11302304,11302404,-1,4,400,-1,-1
643,-1,,[],44,,11302305,11302305,11302405,-1,5,500,-1,-1
644,-1,,[],44,,11302306,11302306,11302406,-1,6,600,-1,-1
645,-1,,[],44,,11302307,11302307,11302407,-1,7,700,-1,-1
646,-1,,[],44,,11302308,11302308,11302408,-1,8,800,-1,-1
647,-1,,[],44,,11302309,11302309,11302409,-1,9,900,-1,-1
648,-1,,[],44,,11302310,11302310,11302410,-1,10,1000,-1,-1
649,-1,,[],44,,11302311,11302311,11302411,-1,11,1200,-1,-1
650,-1,,[],44,,11302312,11302312,11302412,-1,12,1400,-1,-1
651,-1,,[],44,,11302313,11302313,11302413,-1,13,1600,-1,-1
652,-1,,[],44,,11302314,11302314,11302414,-1,14,1800,-1,-1
653,-1,,[],44,,11302315,11302315,11302415,-1,15,2000,-1,-1
654,-1,,[],44,,11302316,11302316,11302416,-1,16,2200,-1,-1
655,-1,,[],44,,11302317,11302317,11302417,-1,17,2400,-1,-1
656,-1,,[],44,,11302318,11302318,11302418,-1,18,2600,-1,-1
657,-1,,[],44,,11302319,11302319,11302419,-1,19,2800,-1,-1
658,-1,,[],44,,11302320,11302320,11302420,-1,20,3000,-1,-1
659,-1,,[],44,,11302321,11302321,11302421,-1,21,3200,-1,-1
660,-1,,[],44,,11302322,11302322,11302422,-1,22,3400,-1,-1
661,-1,,[],44,,11302323,11302323,11302423,-1,23,3600,-1,-1
662,-1,,[],44,,11302324,11302324,11302424,-1,24,3800,-1,-1
663,-1,,[],44,,11302325,11302325,11302425,-1,25,4000,-1,-1
664,-1,,[],45,,11302701,11302701,11302801,-1,1,50,-1,-1
665,-1,,[],45,,11302702,11302702,11302802,-1,2,100,-1,-1
666,-1,,[],45,,11302703,11302703,11302803,-1,3,150,-1,-1
667,-1,,[],45,,11302704,11302704,11302804,-1,4,200,-1,-1
668,-1,,[],45,,11302705,11302705,11302805,-1,5,250,-1,-1
669,-1,,[],45,,11302706,11302706,11302806,-1,6,300,-1,-1
670,-1,,[],45,,11302707,11302707,11302807,-1,7,350,-1,-1
671,-1,,[],45,,11302708,11302708,11302808,-1,8,400,-1,-1
672,-1,,[],45,,11302709,11302709,11302809,-1,9,450,-1,-1
673,-1,,[],45,,11302710,11302710,11302810,-1,10,500,-1,-1
674,-1,,[],45,,11302711,11302711,11302811,-1,11,600,-1,-1
675,-1,,[],45,,11302712,11302712,11302812,-1,12,700,-1,-1
676,-1,,[],45,,11302713,11302713,11302813,-1,13,800,-1,-1
677,-1,,[],45,,11302714,11302714,11302814,-1,14,900,-1,-1
678,-1,,[],45,,11302715,11302715,11302815,-1,15,1000,-1,-1
679,-1,,[],45,,11302716,11302716,11302816,-1,16,1100,-1,-1
680,-1,,[],45,,11302717,11302717,11302817,-1,17,1200,-1,-1
681,-1,,[],45,,11302718,11302718,11302818,-1,18,1300,-1,-1
682,-1,,[],45,,11302719,11302719,11302819,-1,19,1400,-1,-1
683,-1,,[],45,,11302720,11302720,11302820,-1,20,1500,-1,-1
684,-1,,[],45,,11302721,11302721,11302821,-1,21,1600,-1,-1
685,-1,,[],45,,11302722,11302722,11302822,-1,22,1700,-1,-1
686,-1,,[],45,,11302723,11302723,11302823,-1,23,1800,-1,-1
687,-1,,[],45,,11302724,11302724,11302824,-1,24,1900,-1,-1
688,-1,,[],45,,11302725,11302725,11302825,-1,25,2000,-1,-1
689,-1,,[],46,,11303301,11303301,11303401,-1,1,100,-1,-1
690,-1,,[],46,,11303302,11303302,11303402,-1,2,200,-1,-1
691,-1,,[],46,,11303303,11303303,11303403,-1,3,300,-1,-1
692,-1,,[],46,,11303304,11303304,11303404,-1,4,400,-1,-1
693,-1,,[],46,,11303305,11303305,11303405,-1,5,500,-1,-1
694,-1,,[],46,,11303306,11303306,11303406,-1,6,600,-1,-1
695,-1,,[],46,,11303307,11303307,11303407,-1,7,700,-1,-1
696,-1,,[],46,,11303308,11303308,11303408,-1,8,800,-1,-1
697,-1,,[],46,,11303309,11303309,11303409,-1,9,900,-1,-1
698,-1,,[],46,,11303310,11303310,11303410,-1,10,1000,-1,-1
699,-1,,[],46,,11303311,11303311,11303411,-1,11,1200,-1,-1
700,-1,,[],46,,11303312,11303312,11303412,-1,12,1400,-1,-1
701,-1,,[],46,,11303313,11303313,11303413,-1,13,1600,-1,-1
702,-1,,[],46,,11303314,11303314,11303414,-1,14,1800,-1,-1
703,-1,,[],46,,11303315,11303315,11303415,-1,15,2000,-1,-1
704,-1,,[],46,,11303316,11303316,11303416,-1,16,2200,-1,-1
705,-1,,[],46,,11303317,11303317,11303417,-1,17,2400,-1,-1
706,-1,,[],46,,11303318,11303318,11303418,-1,18,2600,-1,-1
707,-1,,[],46,,11303319,11303319,11303419,-1,19,2800,-1,-1
708,-1,,[],46,,11303320,11303320,11303420,-1,20,3000,-1,-1
709,-1,,[],46,,11303321,11303321,11303421,-1,21,3200,-1,-1
710,-1,,[],46,,11303322,11303322,11303422,-1,22,3400,-1,-1
711,-1,,[],46,,11303323,11303323,11303423,-1,23,3600,-1,-1
712,-1,,[],46,,11303324,11303324,11303424,-1,24,3800,-1,-1
713,-1,,[],46,,11303325,11303325,11303425,-1,25,4000,-1,-1
714,-1,,[],47,,11303101,11303101,-1,-1,1,50,-1,-1
715,-1,,[],47,,11303102,11303102,-1,-1,2,100,-1,-1
716,-1,,[],47,,11303103,11303103,-1,-1,3,150,-1,-1
717,-1,,[],47,,11303104,11303104,-1,-1,4,250,-1,-1
718,-1,,[],47,,11303105,11303105,-1,-1,5,400,-1,-1
719,-1,,[],48,,12015301,12015301,12015401,-1,1,150,-1,-1
720,-1,,[],48,,12015302,12015302,12015402,-1,2,300,-1,-1
721,-1,,[],48,,12015303,12015303,12015403,-1,3,450,-1,-1
722,-1,,[],48,,12015304,12015304,12015404,-1,4,600,-1,-1
723,-1,,[],48,,12015305,12015305,12015405,-1,5,750,-1,-1
724,-1,,[],48,,12015306,12015306,12015406,-1,6,900,-1,-1
725,-1,,[],48,,12015307,12015307,12015407,-1,7,1050,-1,-1
726,-1,,[],48,,12015308,12015308,12015408,-1,8,1200,-1,-1
727,-1,,[],48,,12015309,12015309,12015409,-1,9,1350,-1,-1
728,-1,,[],48,,12015310,12015310,12015410,-1,10,1500,-1,-1
729,-1,,[],48,,12015311,12015311,12015411,-1,11,1650,-1,-1
730,-1,,[],48,,12015312,12015312,12015412,-1,12,1800,-1,-1
731,-1,,[],48,,12015313,12015313,12015413,-1,13,1950,-1,-1
732,-1,,[],48,,12015314,12015314,12015414,-1,14,2100,-1,-1
733,-1,,[],48,,12015315,12015315,12015415,-1,15,2250,-1,-1
734,-1,,[],48,,12015316,12015316,12015416,-1,16,2400,-1,-1
735,-1,,[],48,,12015317,12015317,12015417,-1,17,2550,-1,-1
736,-1,,[],48,,12015318,12015318,12015418,-1,18,2700,-1,-1
737,-1,,[],48,,12015319,12015319,12015419,-1,19,2850,-1,-1
738,-1,,[],48,,12015320,12015320,12015420,-1,20,3000,-1,-1
739,-1,,[],48,,12015321,12015321,12015421,-1,21,3150,-1,-1
740,-1,,[],48,,12015322,12015322,12015422,-1,22,3300,-1,-1
741,-1,,[],48,,12015323,12015323,12015423,-1,23,3450,-1,-1
742,-1,,[],48,,12015324,12015324,12015424,-1,24,3600,-1,-1
743,-1,,[],48,,12015325,12015325,12015425,-1,25,3750,-1,-1
744,-1,,[],49,,12015701,12015701,12015801,-1,1,150,-1,-1
745,-1,,[],49,,12015702,12015702,12015802,-1,2,300,-1,-1
746,-1,,[],49,,12015703,12015703,12015803,-1,3,450,-1,-1
747,-1,,[],49,,12015704,12015704,12015804,-1,4,600,-1,-1
748,-1,,[],49,,12015705,12015705,12015805,-1,5,750,-1,-1
749,-1,,[],49,,12015706,12015706,12015806,-1,6,900,-1,-1
750,-1,,[],49,,12015707,12015707,12015807,-1,7,1050,-1,-1
751,-1,,[],49,,12015708,12015708,12015808,-1,8,1200,-1,-1
752,-1,,[],49,,12015709,12015709,12015809,-1,9,1350,-1,-1
753,-1,,[],49,,12015710,12015710,12015810,-1,10,1500,-1,-1
754,-1,,[],49,,12015711,12015711,12015811,-1,11,1650,-1,-1
755,-1,,[],49,,12015712,12015712,12015812,-1,12,1800,-1,-1
756,-1,,[],49,,12015713,12015713,12015813,-1,13,1950,-1,-1
757,-1,,[],49,,12015714,12015714,12015814,-1,14,2100,-1,-1
758,-1,,[],49,,12015715,12015715,12015815,-1,15,2250,-1,-1
759,-1,,[],49,,12015716,12015716,12015816,-1,16,2400,-1,-1
760,-1,,[],49,,12015717,12015717,12015817,-1,17,2550,-1,-1
761,-1,,[],49,,12015718,12015718,12015818,-1,18,2700,-1,-1
762,-1,,[],49,,12015719,12015719,12015819,-1,19,2850,-1,-1
763,-1,,[],49,,12015720,12015720,12015820,-1,20,3000,-1,-1
764,-1,,[],49,,12015721,12015721,12015821,-1,21,3150,-1,-1
765,-1,,[],49,,12015722,12015722,12015822,-1,22,3300,-1,-1
766,-1,,[],49,,12015723,12015723,12015823,-1,23,3450,-1,-1
767,-1,,[],49,,12015724,12015724,12015824,-1,24,3600,-1,-1
768,-1,,[],49,,12015725,12015725,12015825,-1,25,3750,-1,-1
