id,stageBattleList,stageRewardList,atlas,battle_id,boss_stage,building_limit,dec_1,group_id,head_icon,level_battle_id,level_reward,point_id,power_cost,prev_id,reward,spine_size,type,unit_id
413203,[143202],[77722],Atlas/UI_Monster_Head,143202,-1,,-1,41303,Head_64001,,,[432|179],,413202,77722,30,1,80042
413204,[-1],[-1],,-1,-1,,-1,41303,,,,[432|277],,413203,-1,-1,4,-1
413205,[-1],[-1],,-1,-1,,-1,41303,,,,[547|335],,413204,-1,-1,5,-1
413206,[-1],[-1],,-1,-1,,-1,41303,,,,[287|266],,413202,-1,-1,5,-1
413207,[143203],[77723],Atlas/UI_Monster_Head,143203,-1,,-1,41303,Head_64001,,,[329|372],,413206,77723,30,1,87017
413208,[143204],[77724],Atlas/UI_Monster_Head,143204,-1,,-1,41303,Head_64001,,,[421|408],,413207,77724,30,1,87028
413209,[-1],[-1],,-1,-1,,-1,41303,,,,[452|483],,413208,-1,-1,4,-1
413210,[-1],[-1],,-1,-1,,-1,41303,,,,[538|483],,413209,-1,-1,5,-1
413211,[143205],[77725],Atlas/UI_Monster_Head,143205,-1,,-1,41303,Head_64001,,,[235|494],,413207,77725,30,1,80033
413212,[-1],[-1],,-1,-1,,-1,41303,,,,[119|522],,413211,-1,-1,4,-1
413213,[-1],[-1],,-1,-1,,-1,41303,,,,[169|579],,413212,-1,-1,5,-1
413214,[143206],[77726],Atlas/UI_Monster_Head,143206,1,,-1,41303,Head_64001,,,[337|622],,413213,77726,30,1,80043
