id,taskConditionVo,type,achievement_point,icon,inherit_type,jumpParams,offsetPos,pre_task,reward,scene,season,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_type,taskConditionType,week
307022,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[109],,307021,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|5",task_season_dec_401,279,13,[109],1,RallyMonster,7
307023,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[109],,307022,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|10",task_season_dec_401,279,13,[109],1,RallyMonster,7
307031,TaskConditionBaseVO,Weekly,1,icon_Achievement_2,1,[101],,-1,-1,2,3,1,60,300,task_season_dec_60,280,8,[101],1,60,7
307032,TaskConditionBaseVO,Weekly,2,icon_Achievement_2,1,[101],,307031,-1,2,3,1,60,1200,task_season_dec_60,280,8,[101],1,60,7
307033,TaskConditionBaseVO,Weekly,3,icon_Achievement_2,1,[101],,307032,-1,2,3,1,60,2100,task_season_dec_60,280,8,[101],1,60,7
307041,TaskConditionBaseVO,Weekly,1,icon_Achievement_3,1,[59],,-1,-1,0,3,1,85,8|2,task_season_dec_85,281,12,[59],1,RelicTreasure,7
307042,TaskConditionBaseVO,Weekly,2,icon_Achievement_3,1,[59],,307041,-1,0,3,1,85,15|2,task_season_dec_85,281,12,[59],1,RelicTreasure,7
307043,TaskConditionBaseVO,Weekly,3,icon_Achievement_3,1,[59],,307042,-1,0,3,1,85,25|2,task_season_dec_85,281,12,[59],1,RelicTreasure,7
307051,TaskConditionBaseVO,Weekly,1,icon_Achievement_4,1,[116],,-1,-1,0,3,1,42,10,task_season_dec_42,282,1,[116],1,42,7
307052,TaskConditionBaseVO,Weekly,2,icon_Achievement_4,1,[116],,307051,-1,0,3,1,42,20,task_season_dec_42,282,1,[116],1,42,7
307053,TaskConditionBaseVO,Weekly,3,icon_Achievement_4,1,[116],,307052,-1,0,3,1,42,40,task_season_dec_42,282,1,[116],1,42,7
307061,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[15111|25111|25121],,-1,-1,1,3,1,46,"51,52,53|3",task_season_dec_46,283,3,[15111|25111|25121],1,46,7
307062,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[15111|25111|25121],,307061,-1,1,3,1,46,"51,52,53|8",task_season_dec_46,283,3,[15111|25111|25121],1,46,7
307063,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[15111|25111|25121],,307062,-1,1,3,1,46,"51,52,53|15",task_season_dec_46,283,3,[15111|25111|25121],1,46,7
307071,TaskConditionBaseVO,Weekly,1,icon_Achievement_5,1,[125],,-1,-1,0,3,1,62,500,task_desc_62_0,284,1,[125],1,62,7
307072,TaskConditionBaseVO,Weekly,2,icon_Achievement_5,1,[125],,307071,-1,0,3,1,62,1000,task_desc_62_0,284,1,[125],1,62,7
307073,TaskConditionBaseVO,Weekly,3,icon_Achievement_5,1,[125],,307072,-1,0,3,1,62,2000,task_desc_62_0,284,1,[125],1,62,7
307081,TaskConditionBaseVO,Weekly,5,icon_Achievement_6,1,[136],,-1,-1,0,3,1,32,3,task_season_dec_32,285,1,[136],1,32,7
307091,TaskConditionBaseVO,Weekly,1,icon_Achievement_7,1,[116],,-1,-1,0,3,1,50,8,task_dec_xuanshang,286,12,[116],1,50,7
307092,TaskConditionBaseVO,Weekly,2,icon_Achievement_7,1,[116],,307091,-1,0,3,1,50,24,task_dec_xuanshang,286,12,[116],1,50,7
307093,TaskConditionBaseVO,Weekly,3,icon_Achievement_7,1,[116],,307092,-1,0,3,1,50,40,task_dec_xuanshang,286,12,[116],1,50,7
307101,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[116],,-1,-1,0,3,1,204,5,task_season_dec_204,287,12,[116],1,204,7
307102,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[116],,307101,-1,0,3,1,204,10,task_season_dec_204,287,12,[116],1,204,7
307103,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[116],,307102,-1,0,3,1,204,20,task_season_dec_204,287,12,[116],1,204,7
307111,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[63],,-1,-1,0,3,1,53,284|500,task_season_dec_53,288,12,[63],1,53,7
307112,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[63],,307111,-1,0,3,1,53,284|2000,task_season_dec_53,288,12,[63],1,53,7
307113,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[63],,307112,-1,0,3,1,53,284|4000,task_season_dec_53,288,12,[63],1,53,7
308011,TaskConditionBaseVO,Weekly,1,icon_Achievement_1,1,[151],,-1,-1,0,3,1,84,4,task_season_dec_84,289,1,[151],1,84,8
308012,TaskConditionBaseVO,Weekly,2,icon_Achievement_1,1,[151],,308011,-1,0,3,1,84,12,task_season_dec_84,289,1,[151],1,84,8
308013,TaskConditionBaseVO,Weekly,3,icon_Achievement_1,1,[151],,308012,-1,0,3,1,84,20,task_season_dec_84,289,1,[151],1,84,8
308021,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[109],,-1,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|3",task_season_dec_401,290,13,[109],1,RallyMonster,8
308022,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[109],,308021,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|5",task_season_dec_401,290,13,[109],1,RallyMonster,8
308023,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[109],,308022,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|10",task_season_dec_401,290,13,[109],1,RallyMonster,8
308031,TaskConditionBaseVO,Weekly,1,icon_Achievement_2,1,[101],,-1,-1,2,3,1,60,300,task_season_dec_60,291,8,[101],1,60,8
308032,TaskConditionBaseVO,Weekly,2,icon_Achievement_2,1,[101],,308031,-1,2,3,1,60,1200,task_season_dec_60,291,8,[101],1,60,8
308033,TaskConditionBaseVO,Weekly,3,icon_Achievement_2,1,[101],,308032,-1,2,3,1,60,2100,task_season_dec_60,291,8,[101],1,60,8
308041,TaskConditionBaseVO,Weekly,1,icon_Achievement_3,1,[59],,-1,-1,0,3,1,85,8|2,task_season_dec_85,292,12,[59],1,RelicTreasure,8
308042,TaskConditionBaseVO,Weekly,2,icon_Achievement_3,1,[59],,308041,-1,0,3,1,85,15|2,task_season_dec_85,292,12,[59],1,RelicTreasure,8
308043,TaskConditionBaseVO,Weekly,3,icon_Achievement_3,1,[59],,308042,-1,0,3,1,85,25|2,task_season_dec_85,292,12,[59],1,RelicTreasure,8
308051,TaskConditionBaseVO,Weekly,1,icon_Achievement_4,1,[116],,-1,-1,0,3,1,42,10,task_season_dec_42,293,1,[116],1,42,8
308052,TaskConditionBaseVO,Weekly,2,icon_Achievement_4,1,[116],,308051,-1,0,3,1,42,20,task_season_dec_42,293,1,[116],1,42,8
308053,TaskConditionBaseVO,Weekly,3,icon_Achievement_4,1,[116],,308052,-1,0,3,1,42,40,task_season_dec_42,293,1,[116],1,42,8
308061,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[15111|25111|25121],,-1,-1,1,3,1,46,"51,52,53|3",task_season_dec_46,294,3,[15111|25111|25121],1,46,8
308062,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[15111|25111|25121],,308061,-1,1,3,1,46,"51,52,53|8",task_season_dec_46,294,3,[15111|25111|25121],1,46,8
308063,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[15111|25111|25121],,308062,-1,1,3,1,46,"51,52,53|15",task_season_dec_46,294,3,[15111|25111|25121],1,46,8
308071,TaskConditionBaseVO,Weekly,1,icon_Achievement_5,1,[125],,-1,-1,0,3,1,62,500,task_desc_62_0,295,1,[125],1,62,8
308072,TaskConditionBaseVO,Weekly,2,icon_Achievement_5,1,[125],,308071,-1,0,3,1,62,1000,task_desc_62_0,295,1,[125],1,62,8
308073,TaskConditionBaseVO,Weekly,3,icon_Achievement_5,1,[125],,308072,-1,0,3,1,62,2000,task_desc_62_0,295,1,[125],1,62,8
308081,TaskConditionBaseVO,Weekly,5,icon_Achievement_6,1,[136],,-1,-1,0,3,1,32,3,task_season_dec_32,296,1,[136],1,32,8
308091,TaskConditionBaseVO,Weekly,1,icon_Achievement_7,1,[116],,-1,-1,0,3,1,50,8,task_dec_xuanshang,297,12,[116],1,50,8
308092,TaskConditionBaseVO,Weekly,2,icon_Achievement_7,1,[116],,308091,-1,0,3,1,50,24,task_dec_xuanshang,297,12,[116],1,50,8
308093,TaskConditionBaseVO,Weekly,3,icon_Achievement_7,1,[116],,308092,-1,0,3,1,50,40,task_dec_xuanshang,297,12,[116],1,50,8
308101,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[116],,-1,-1,0,3,1,204,5,task_season_dec_204,298,12,[116],1,204,8
308102,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[116],,308101,-1,0,3,1,204,10,task_season_dec_204,298,12,[116],1,204,8
308103,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[116],,308102,-1,0,3,1,204,20,task_season_dec_204,298,12,[116],1,204,8
308111,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[63],,-1,-1,0,3,1,53,284|500,task_season_dec_53,299,12,[63],1,53,8
308112,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[63],,308111,-1,0,3,1,53,284|2000,task_season_dec_53,299,12,[63],1,53,8
308113,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[63],,308112,-1,0,3,1,53,284|4000,task_season_dec_53,299,12,[63],1,53,8
309011,TaskConditionBaseVO,Weekly,1,icon_Achievement_1,1,[151],,-1,-1,0,3,1,84,4,task_season_dec_84,300,1,[151],1,84,9
309012,TaskConditionBaseVO,Weekly,2,icon_Achievement_1,1,[151],,309011,-1,0,3,1,84,12,task_season_dec_84,300,1,[151],1,84,9
309013,TaskConditionBaseVO,Weekly,3,icon_Achievement_1,1,[151],,309012,-1,0,3,1,84,20,task_season_dec_84,300,1,[151],1,84,9
309021,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[109],,-1,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|3",task_season_dec_401,301,13,[109],1,RallyMonster,9
309022,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[109],,309021,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|5",task_season_dec_401,301,13,[109],1,RallyMonster,9
309023,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[109],,309022,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|10",task_season_dec_401,301,13,[109],1,RallyMonster,9
309031,TaskConditionBaseVO,Weekly,1,icon_Achievement_2,1,[101],,-1,-1,2,3,1,60,300,task_season_dec_60,302,8,[101],1,60,9
309032,TaskConditionBaseVO,Weekly,2,icon_Achievement_2,1,[101],,309031,-1,2,3,1,60,1200,task_season_dec_60,302,8,[101],1,60,9
309033,TaskConditionBaseVO,Weekly,3,icon_Achievement_2,1,[101],,309032,-1,2,3,1,60,2100,task_season_dec_60,302,8,[101],1,60,9
309041,TaskConditionBaseVO,Weekly,1,icon_Achievement_3,1,[59],,-1,-1,0,3,1,85,8|2,task_season_dec_85,303,12,[59],1,RelicTreasure,9
309042,TaskConditionBaseVO,Weekly,2,icon_Achievement_3,1,[59],,309041,-1,0,3,1,85,15|2,task_season_dec_85,303,12,[59],1,RelicTreasure,9
309043,TaskConditionBaseVO,Weekly,3,icon_Achievement_3,1,[59],,309042,-1,0,3,1,85,25|2,task_season_dec_85,303,12,[59],1,RelicTreasure,9
309051,TaskConditionBaseVO,Weekly,1,icon_Achievement_4,1,[116],,-1,-1,0,3,1,42,10,task_season_dec_42,304,1,[116],1,42,9
309052,TaskConditionBaseVO,Weekly,2,icon_Achievement_4,1,[116],,309051,-1,0,3,1,42,20,task_season_dec_42,304,1,[116],1,42,9
309053,TaskConditionBaseVO,Weekly,3,icon_Achievement_4,1,[116],,309052,-1,0,3,1,42,40,task_season_dec_42,304,1,[116],1,42,9
309061,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[15111|25111|25121],,-1,-1,1,3,1,46,"51,52,53|3",task_season_dec_46,305,3,[15111|25111|25121],1,46,9
309062,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[15111|25111|25121],,309061,-1,1,3,1,46,"51,52,53|8",task_season_dec_46,305,3,[15111|25111|25121],1,46,9
309063,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[15111|25111|25121],,309062,-1,1,3,1,46,"51,52,53|15",task_season_dec_46,305,3,[15111|25111|25121],1,46,9
309071,TaskConditionBaseVO,Weekly,1,icon_Achievement_5,1,[125],,-1,-1,0,3,1,62,500,task_desc_62_0,306,1,[125],1,62,9
309072,TaskConditionBaseVO,Weekly,2,icon_Achievement_5,1,[125],,309071,-1,0,3,1,62,1000,task_desc_62_0,306,1,[125],1,62,9
309073,TaskConditionBaseVO,Weekly,3,icon_Achievement_5,1,[125],,309072,-1,0,3,1,62,2000,task_desc_62_0,306,1,[125],1,62,9
309081,TaskConditionBaseVO,Weekly,5,icon_Achievement_6,1,[136],,-1,-1,0,3,1,32,3,task_season_dec_32,307,1,[136],1,32,9
309091,TaskConditionBaseVO,Weekly,1,icon_Achievement_7,1,[116],,-1,-1,0,3,1,50,8,task_dec_xuanshang,308,12,[116],1,50,9
309092,TaskConditionBaseVO,Weekly,2,icon_Achievement_7,1,[116],,309091,-1,0,3,1,50,24,task_dec_xuanshang,308,12,[116],1,50,9
309093,TaskConditionBaseVO,Weekly,3,icon_Achievement_7,1,[116],,309092,-1,0,3,1,50,40,task_dec_xuanshang,308,12,[116],1,50,9
309101,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[116],,-1,-1,0,3,1,204,5,task_season_dec_204,309,12,[116],1,204,9
309102,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[116],,309101,-1,0,3,1,204,10,task_season_dec_204,309,12,[116],1,204,9
309103,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[116],,309102,-1,0,3,1,204,20,task_season_dec_204,309,12,[116],1,204,9
309111,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[63],,-1,-1,0,3,1,53,284|500,task_season_dec_53,310,12,[63],1,53,9
309112,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[63],,309111,-1,0,3,1,53,284|2000,task_season_dec_53,310,12,[63],1,53,9
309113,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[63],,309112,-1,0,3,1,53,284|4000,task_season_dec_53,310,12,[63],1,53,9
310011,TaskConditionBaseVO,Weekly,1,icon_Achievement_1,1,[151],,-1,-1,0,3,1,84,4,task_season_dec_84,311,1,[151],1,84,10
310012,TaskConditionBaseVO,Weekly,2,icon_Achievement_1,1,[151],,310011,-1,0,3,1,84,12,task_season_dec_84,311,1,[151],1,84,10
310013,TaskConditionBaseVO,Weekly,3,icon_Achievement_1,1,[151],,310012,-1,0,3,1,84,20,task_season_dec_84,311,1,[151],1,84,10
310021,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[109],,-1,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|3",task_season_dec_401,312,13,[109],1,RallyMonster,10
310022,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[109],,310021,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|5",task_season_dec_401,312,13,[109],1,RallyMonster,10
310023,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[109],,310022,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|10",task_season_dec_401,312,13,[109],1,RallyMonster,10
310031,TaskConditionBaseVO,Weekly,1,icon_Achievement_2,1,[101],,-1,-1,2,3,1,60,300,task_season_dec_60,313,8,[101],1,60,10
310032,TaskConditionBaseVO,Weekly,2,icon_Achievement_2,1,[101],,310031,-1,2,3,1,60,1200,task_season_dec_60,313,8,[101],1,60,10
310033,TaskConditionBaseVO,Weekly,3,icon_Achievement_2,1,[101],,310032,-1,2,3,1,60,2100,task_season_dec_60,313,8,[101],1,60,10
310041,TaskConditionBaseVO,Weekly,1,icon_Achievement_3,1,[59],,-1,-1,0,3,1,85,8|2,task_season_dec_85,314,12,[59],1,RelicTreasure,10
310042,TaskConditionBaseVO,Weekly,2,icon_Achievement_3,1,[59],,310041,-1,0,3,1,85,15|2,task_season_dec_85,314,12,[59],1,RelicTreasure,10
310043,TaskConditionBaseVO,Weekly,3,icon_Achievement_3,1,[59],,310042,-1,0,3,1,85,25|2,task_season_dec_85,314,12,[59],1,RelicTreasure,10
310051,TaskConditionBaseVO,Weekly,1,icon_Achievement_4,1,[116],,-1,-1,0,3,1,42,10,task_season_dec_42,315,1,[116],1,42,10
310052,TaskConditionBaseVO,Weekly,2,icon_Achievement_4,1,[116],,310051,-1,0,3,1,42,20,task_season_dec_42,315,1,[116],1,42,10
310053,TaskConditionBaseVO,Weekly,3,icon_Achievement_4,1,[116],,310052,-1,0,3,1,42,40,task_season_dec_42,315,1,[116],1,42,10
310061,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[15111|25111|25121],,-1,-1,1,3,1,46,"51,52,53|3",task_season_dec_46,316,3,[15111|25111|25121],1,46,10
310062,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[15111|25111|25121],,310061,-1,1,3,1,46,"51,52,53|8",task_season_dec_46,316,3,[15111|25111|25121],1,46,10
310063,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[15111|25111|25121],,310062,-1,1,3,1,46,"51,52,53|15",task_season_dec_46,316,3,[15111|25111|25121],1,46,10
310071,TaskConditionBaseVO,Weekly,1,icon_Achievement_5,1,[125],,-1,-1,0,3,1,62,500,task_desc_62_0,317,1,[125],1,62,10
310072,TaskConditionBaseVO,Weekly,2,icon_Achievement_5,1,[125],,310071,-1,0,3,1,62,1000,task_desc_62_0,317,1,[125],1,62,10
310073,TaskConditionBaseVO,Weekly,3,icon_Achievement_5,1,[125],,310072,-1,0,3,1,62,2000,task_desc_62_0,317,1,[125],1,62,10
310081,TaskConditionBaseVO,Weekly,5,icon_Achievement_6,1,[136],,-1,-1,0,3,1,32,3,task_season_dec_32,318,1,[136],1,32,10
310091,TaskConditionBaseVO,Weekly,1,icon_Achievement_7,1,[116],,-1,-1,0,3,1,50,8,task_dec_xuanshang,319,12,[116],1,50,10
310092,TaskConditionBaseVO,Weekly,2,icon_Achievement_7,1,[116],,310091,-1,0,3,1,50,24,task_dec_xuanshang,319,12,[116],1,50,10
310093,TaskConditionBaseVO,Weekly,3,icon_Achievement_7,1,[116],,310092,-1,0,3,1,50,40,task_dec_xuanshang,319,12,[116],1,50,10
310101,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[116],,-1,-1,0,3,1,204,5,task_season_dec_204,320,12,[116],1,204,10
310102,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[116],,310101,-1,0,3,1,204,10,task_season_dec_204,320,12,[116],1,204,10
310103,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[116],,310102,-1,0,3,1,204,20,task_season_dec_204,320,12,[116],1,204,10
310111,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[63],,-1,-1,0,3,1,53,284|500,task_season_dec_53,321,12,[63],1,53,10
310112,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[63],,310111,-1,0,3,1,53,284|2000,task_season_dec_53,321,12,[63],1,53,10
310113,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[63],,310112,-1,0,3,1,53,284|4000,task_season_dec_53,321,12,[63],1,53,10
311011,TaskConditionBaseVO,Weekly,1,icon_Achievement_1,1,[151],,-1,-1,0,3,1,84,4,task_season_dec_84,322,1,[151],1,84,11
311012,TaskConditionBaseVO,Weekly,2,icon_Achievement_1,1,[151],,311011,-1,0,3,1,84,12,task_season_dec_84,322,1,[151],1,84,11
311013,TaskConditionBaseVO,Weekly,3,icon_Achievement_1,1,[151],,311012,-1,0,3,1,84,20,task_season_dec_84,322,1,[151],1,84,11
311021,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[109],,-1,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|3",task_season_dec_401,323,13,[109],1,RallyMonster,11
311022,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[109],,311021,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|5",task_season_dec_401,323,13,[109],1,RallyMonster,11
311023,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[109],,311022,-1,0,3,1,401,"309001,309002,309003,309004,309005,309006,309007,309008,309009,309010|10",task_season_dec_401,323,13,[109],1,RallyMonster,11
311031,TaskConditionBaseVO,Weekly,1,icon_Achievement_2,1,[101],,-1,-1,2,3,1,60,300,task_season_dec_60,324,8,[101],1,60,11
311032,TaskConditionBaseVO,Weekly,2,icon_Achievement_2,1,[101],,311031,-1,2,3,1,60,1200,task_season_dec_60,324,8,[101],1,60,11
311033,TaskConditionBaseVO,Weekly,3,icon_Achievement_2,1,[101],,311032,-1,2,3,1,60,2100,task_season_dec_60,324,8,[101],1,60,11
311041,TaskConditionBaseVO,Weekly,1,icon_Achievement_3,1,[59],,-1,-1,0,3,1,85,8|2,task_season_dec_85,325,12,[59],1,RelicTreasure,11
311042,TaskConditionBaseVO,Weekly,2,icon_Achievement_3,1,[59],,311041,-1,0,3,1,85,15|2,task_season_dec_85,325,12,[59],1,RelicTreasure,11
311043,TaskConditionBaseVO,Weekly,3,icon_Achievement_3,1,[59],,311042,-1,0,3,1,85,25|2,task_season_dec_85,325,12,[59],1,RelicTreasure,11
311051,TaskConditionBaseVO,Weekly,1,icon_Achievement_4,1,[116],,-1,-1,0,3,1,42,10,task_season_dec_42,326,1,[116],1,42,11
311052,TaskConditionBaseVO,Weekly,2,icon_Achievement_4,1,[116],,311051,-1,0,3,1,42,20,task_season_dec_42,326,1,[116],1,42,11
311053,TaskConditionBaseVO,Weekly,3,icon_Achievement_4,1,[116],,311052,-1,0,3,1,42,40,task_season_dec_42,326,1,[116],1,42,11
311061,TaskConditionBaseVO,Weekly,1,icon_Achievement_11,1,[15111|25111|25121],,-1,-1,1,3,1,46,"51,52,53|3",task_season_dec_46,327,3,[15111|25111|25121],1,46,11
311062,TaskConditionBaseVO,Weekly,2,icon_Achievement_11,1,[15111|25111|25121],,311061,-1,1,3,1,46,"51,52,53|8",task_season_dec_46,327,3,[15111|25111|25121],1,46,11
311063,TaskConditionBaseVO,Weekly,3,icon_Achievement_11,1,[15111|25111|25121],,311062,-1,1,3,1,46,"51,52,53|15",task_season_dec_46,327,3,[15111|25111|25121],1,46,11
311071,TaskConditionBaseVO,Weekly,1,icon_Achievement_5,1,[125],,-1,-1,0,3,1,62,500,task_desc_62_0,328,1,[125],1,62,11
311072,TaskConditionBaseVO,Weekly,2,icon_Achievement_5,1,[125],,311071,-1,0,3,1,62,1000,task_desc_62_0,328,1,[125],1,62,11
311073,TaskConditionBaseVO,Weekly,3,icon_Achievement_5,1,[125],,311072,-1,0,3,1,62,2000,task_desc_62_0,328,1,[125],1,62,11
311081,TaskConditionBaseVO,Weekly,5,icon_Achievement_6,1,[136],,-1,-1,0,3,1,32,3,task_season_dec_32,329,1,[136],1,32,11
311091,TaskConditionBaseVO,Weekly,1,icon_Achievement_7,1,[116],,-1,-1,0,3,1,50,8,task_dec_xuanshang,330,12,[116],1,50,11
311092,TaskConditionBaseVO,Weekly,2,icon_Achievement_7,1,[116],,311091,-1,0,3,1,50,24,task_dec_xuanshang,330,12,[116],1,50,11
311093,TaskConditionBaseVO,Weekly,3,icon_Achievement_7,1,[116],,311092,-1,0,3,1,50,40,task_dec_xuanshang,330,12,[116],1,50,11
311101,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[116],,-1,-1,0,3,1,204,5,task_season_dec_204,331,12,[116],1,204,11
311102,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[116],,311101,-1,0,3,1,204,10,task_season_dec_204,331,12,[116],1,204,11
311103,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[116],,311102,-1,0,3,1,204,20,task_season_dec_204,331,12,[116],1,204,11
311111,TaskConditionBaseVO,Weekly,1,icon_Achievement_9,1,[63],,-1,-1,0,3,1,53,284|500,task_season_dec_53,332,12,[63],1,53,11
311112,TaskConditionBaseVO,Weekly,2,icon_Achievement_9,1,[63],,311111,-1,0,3,1,53,284|2000,task_season_dec_53,332,12,[63],1,53,11
311113,TaskConditionBaseVO,Weekly,3,icon_Achievement_9,1,[63],,311112,-1,0,3,1,53,284|4000,task_season_dec_53,332,12,[63],1,53,11
30801,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,-1,-1,-1,3,1,211,3,task_season_dec_211,2008,-1,,2,211,-1
30802,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,30801,-1,-1,3,1,211,5,task_season_dec_211,2008,-1,,2,211,-1
30803,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,30802,-1,-1,3,1,211,10,task_season_dec_211,2008,-1,,2,211,-1
30804,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,30803,-1,-1,3,1,211,20,task_season_dec_211,2008,-1,,2,211,-1
30805,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,30804,-1,-1,3,1,211,30,task_season_dec_211,2008,-1,,2,211,-1
30806,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,30805,-1,-1,3,1,211,45,task_season_dec_211,2008,-1,,2,211,-1
30807,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[],,30806,-1,-1,3,1,211,60,task_season_dec_211,2008,-1,,2,211,-1
30901,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,-1,-1,-1,3,1,205,3,task_season_dec_30900,2009,20,[2554],2,205,-1
30902,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30901,-1,-1,3,1,205,6,task_season_dec_30900,2009,20,[2554],2,205,-1
30903,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30902,-1,-1,3,1,205,9,task_season_dec_30900,2009,20,[2554],2,205,-1
30904,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30903,-1,-1,3,1,205,12,task_season_dec_30900,2009,20,[2554],2,205,-1
30905,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30904,-1,-1,3,1,205,15,task_season_dec_30900,2009,20,[2554],2,205,-1
30906,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30905,-1,-1,3,1,205,20,task_season_dec_30900,2009,20,[2554],2,205,-1
30907,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30906,-1,-1,3,1,205,25,task_season_dec_30900,2009,20,[2554],2,205,-1
30908,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30907,-1,-1,3,1,205,30,task_season_dec_30900,2009,20,[2554],2,205,-1
30909,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30908,-1,-1,3,1,205,40,task_season_dec_30900,2009,20,[2554],2,205,-1
30910,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[2554],,30909,-1,-1,3,1,205,50,task_season_dec_30900,2009,20,[2554],2,205,-1
