id,attribute,auto_finish,cost,des,effect,fightforce,isAutoFinish,lv,lvup_pre_id,lvUpCosts,lvUpPreTechs,num,quality,race,tech_building_lv,time,tree_id
1100301,1033,0,[999|4|50100|999|5|50100],technology_adv_desc_1035,-1,100,false,1,[10903|1],[[999|4|50100]|[999|5|50100]],[[10903|1]],300,1,-1,9,30657,11003
1100302,1033,0,[999|4|60150|999|5|60150],technology_adv_desc_1035,-1,250,false,2,[10903|2],[[999|4|60150]|[999|5|60150]],[[10903|2]],300,1,-1,9,36789,11003
1100303,1033,0,[999|4|70150|999|5|70150],technology_adv_desc_1035,-1,400,false,3,[10903|3],[[999|4|70150]|[999|5|70150]],[[10903|3]],300,1,-1,9,42920,11003
1100304,1033,0,[999|4|85200|999|5|85200],technology_adv_desc_1035,-1,550,false,4,[10903|4],[[999|4|85200]|[999|5|85200]],[[10903|4]],300,1,-1,9,52117,11003
1100305,1033,0,[999|4|100200|999|5|100200],technology_adv_desc_1035,-1,750,false,5,[10903|5],[[999|4|100200]|[999|5|100200]],[[10903|5]],300,1,-1,9,61314,11003
1100306,1033,0,[999|4|125250|999|5|125250],technology_adv_desc_1035,-1,1000,false,6,[10903|6],[[999|4|125250]|[999|5|125250]],[[10903|6]],300,1,-1,9,76643,11003
1100307,1033,0,[999|4|155300|999|5|155300],technology_adv_desc_1035,-1,1300,false,7,[10903|7],[[999|4|155300]|[999|5|155300]],[[10903|7]],300,1,-1,9,95037,11003
1100308,1033,0,[999|4|195400|999|5|195400],technology_adv_desc_1035,-1,1650,false,8,[10903|8],[[999|4|195400]|[999|5|195400]],[[10903|8]],300,1,-1,9,119563,11003
1100309,1033,0,[999|4|245500|999|5|245500],technology_adv_desc_1035,-1,2100,false,9,[10903|9],[[999|4|245500]|[999|5|245500]],[[10903|9]],300,1,-1,9,150220,11003
1100310,1033,0,[999|4|300600|999|5|300600],technology_adv_desc_1035,-1,2650,false,10,[10903|10],[[999|4|300600]|[999|5|300600]],[[10903|10]],300,1,-1,9,183943,11003
1110201,1061,0,[999|4|335750|999|5|335750],technology_adv_desc_1061,-1,600,false,1,[11001|8|11003|8],[[999|4|335750]|[999|5|335750]],[[11001|8]|[11003|8]],40000,1,-1,10,205452,11102
1110202,1061,0,[999|4|705000|999|5|705000],technology_adv_desc_1061,-1,1800,false,2,[11001|10|11003|10],[[999|4|705000]|[999|5|705000]],[[11001|10]|[11003|10]],40000,1,-1,10,431449,11102
1120201,-1,0,[999|6|33350|999|4|439200|999|5|4139200],technology_adv_desc_jiaochang,-1,39550,false,1,[11102|1],[[999|6|33350]|[999|4|439200]|[999|5|4139200]],[[11102|1]],-1,1,-1,29,205452,11202
2010201,39,0,[999|6|855|999|4|7050|999|5|7050],technology_adv_desc_39,-1,50,false,1,,[[999|6|855]|[999|4|7050]|[999|5|7050]],[],200,1,-1,3,2483,20102
2010202,39,0,[999|6|1110|999|4|9150|999|5|9150],technology_adv_desc_39,-1,100,false,2,,[[999|6|1110]|[999|4|9150]|[999|5|9150]],[],200,1,-1,3,3228,20102
2010203,39,0,[999|6|1535|999|4|12650|999|5|12650],technology_adv_desc_39,-1,150,false,3,,[[999|6|1535]|[999|4|12650]|[999|5|12650]],[],200,1,-1,3,4470,20102
2010204,39,0,[999|6|2300|999|4|18950|999|5|18950],technology_adv_desc_39,-1,250,false,4,,[[999|6|2300]|[999|4|18950]|[999|5|18950]],[],200,1,-1,3,6705,20102
2010205,39,0,[999|6|3665|999|4|30150|999|5|30150],technology_adv_desc_39,-1,400,false,5,,[[999|6|3665]|[999|4|30150]|[999|5|30150]],[],200,1,-1,3,10678,20102
2020101,103,0,[999|6|3195|999|4|26300|999|5|26300],technology_adv_desc_103,-1,150,false,1,[20102|1],[[999|6|3195]|[999|4|26300]|[999|5|26300]],[[20102|1]],200,1,-1,4,14899,20201
2020102,103,0,[999|6|4150|999|4|34200|999|5|34200],technology_adv_desc_103,-1,300,false,2,[20102|2],[[999|6|4150]|[999|4|34200]|[999|5|34200]],[[20102|2]],200,1,-1,4,19369,20201
2020103,103,0,[999|6|5750|999|4|47350|999|5|47350],technology_adv_desc_103,-1,500,false,3,[20102|3],[[999|6|5750]|[999|4|47350]|[999|5|47350]],[[20102|3]],200,1,-1,4,26819,20201
2020104,103,0,[999|6|8620|999|4|71000|999|5|71000],technology_adv_desc_103,-1,800,false,4,[20102|4],[[999|6|8620]|[999|4|71000]|[999|5|71000]],[[20102|4]],200,1,-1,4,40228,20201
2020105,103,0,[999|6|13730|999|4|113050|999|5|113050],technology_adv_desc_103,-1,1300,false,5,[20102|5],[[999|6|13730]|[999|4|113050]|[999|5|113050]],[[20102|5]],200,1,-1,4,64067,20201
2020301,104,0,[999|6|3195|999|4|26300|999|5|26300],technology_adv_desc_104,-1,150,false,1,[20102|1],[[999|6|3195]|[999|4|26300]|[999|5|26300]],[[20102|1]],200,1,-1,4,14899,20203
2020302,104,0,[999|6|4150|999|4|34200|999|5|34200],technology_adv_desc_104,-1,300,false,2,[20102|2],[[999|6|4150]|[999|4|34200]|[999|5|34200]],[[20102|2]],200,1,-1,4,19369,20203
2020303,104,0,[999|6|5750|999|4|47350|999|5|47350],technology_adv_desc_104,-1,500,false,3,[20102|3],[[999|6|5750]|[999|4|47350]|[999|5|47350]],[[20102|3]],200,1,-1,4,26819,20203
2020304,104,0,[999|6|8620|999|4|71000|999|5|71000],technology_adv_desc_104,-1,800,false,4,[20102|4],[[999|6|8620]|[999|4|71000]|[999|5|71000]],[[20102|4]],200,1,-1,4,40228,20203
2020305,104,0,[999|6|13730|999|4|113050|999|5|113050],technology_adv_desc_104,-1,1300,false,5,[20102|5],[[999|6|13730]|[999|4|113050]|[999|5|113050]],[[20102|5]],200,1,-1,4,64067,20203
2030201,10004,0,[999|6|5910|999|4|48650|999|5|48650],technology_adv_desc_10104,-1,200,false,1,[20201|3|20203|3],[[999|6|5910]|[999|4|48650]|[999|5|48650]],[[20201|3]|[20203|3]],10,1,-1,5,27564,20302
2040101,1062,0,[999|6|5325|999|4|43850|999|5|43850],technology_adv_desc_1062,-1,200,false,1,[20302|1],[[999|6|5325]|[999|4|43850]|[999|5|43850]],[[20302|1]],200,1,-1,6,24832,20401
2040102,1062,0,[999|6|6920|999|4|57000|999|5|57000],technology_adv_desc_1062,-1,450,false,2,[20302|1],[[999|6|6920]|[999|4|57000]|[999|5|57000]],[[20302|1]],200,1,-1,6,32282,20401
2040103,1062,0,[999|6|9580|999|4|78900|999|5|78900],technology_adv_desc_1062,-1,800,false,3,[20302|1],[[999|6|9580]|[999|4|78900]|[999|5|78900]],[[20302|1]],200,1,-1,6,44698,20401
2040104,1062,0,[999|6|14365|999|4|118300|999|5|118300],technology_adv_desc_1062,-1,1300,false,4,[20302|1],[[999|6|14365]|[999|4|118300]|[999|5|118300]],[[20302|1]],200,1,-1,6,67047,20401
2040105,1062,0,[999|6|22880|999|4|188400|999|5|188400],technology_adv_desc_1062,-1,2100,false,5,[20302|1],[[999|6|22880]|[999|4|188400]|[999|5|188400]],[[20302|1]],200,1,-1,6,106778,20401
2040201,1063,0,[999|6|5325|999|4|43850|999|5|43850],technology_adv_desc_1063,-1,200,false,1,[20302|1],[[999|6|5325]|[999|4|43850]|[999|5|43850]],[[20302|1]],200,1,-1,6,24832,20402
2040202,1063,0,[999|6|6920|999|4|57000|999|5|57000],technology_adv_desc_1063,-1,450,false,2,[20302|1],[[999|6|6920]|[999|4|57000]|[999|5|57000]],[[20302|1]],200,1,-1,6,32282,20402
2040203,1063,0,[999|6|9580|999|4|78900|999|5|78900],technology_adv_desc_1063,-1,800,false,3,[20302|1],[[999|6|9580]|[999|4|78900]|[999|5|78900]],[[20302|1]],200,1,-1,6,44698,20402
2040204,1063,0,[999|6|14365|999|4|118300|999|5|118300],technology_adv_desc_1063,-1,1300,false,4,[20302|1],[[999|6|14365]|[999|4|118300]|[999|5|118300]],[[20302|1]],200,1,-1,6,67047,20402
2040205,1063,0,[999|6|22880|999|4|188400|999|5|188400],technology_adv_desc_1063,-1,2100,false,5,[20302|1],[[999|6|22880]|[999|4|188400]|[999|5|188400]],[[20302|1]],200,1,-1,6,106778,20402
2040301,1064,0,[999|6|5325|999|4|43850|999|5|43850],technology_adv_desc_1064,-1,200,false,1,[20302|1],[[999|6|5325]|[999|4|43850]|[999|5|43850]],[[20302|1]],200,1,-1,6,24832,20403
2040302,1064,0,[999|6|6920|999|4|57000|999|5|57000],technology_adv_desc_1064,-1,450,false,2,[20302|1],[[999|6|6920]|[999|4|57000]|[999|5|57000]],[[20302|1]],200,1,-1,6,32282,20403
2040303,1064,0,[999|6|9580|999|4|78900|999|5|78900],technology_adv_desc_1064,-1,800,false,3,[20302|1],[[999|6|9580]|[999|4|78900]|[999|5|78900]],[[20302|1]],200,1,-1,6,44698,20403
2040304,1064,0,[999|6|14365|999|4|118300|999|5|118300],technology_adv_desc_1064,-1,1300,false,4,[20302|1],[[999|6|14365]|[999|4|118300]|[999|5|118300]],[[20302|1]],200,1,-1,6,67047,20403
2040305,1064,0,[999|6|22880|999|4|188400|999|5|188400],technology_adv_desc_1064,-1,2100,false,5,[20302|1],[[999|6|22880]|[999|4|188400]|[999|5|188400]],[[20302|1]],200,1,-1,6,106778,20403
2050201,1032,0,[999|6|8515|999|4|70150|999|5|70150],technology_adv_desc_1032,-1,300,false,1,[20401|1|20402|1|20403|1],[[999|6|8515]|[999|4|70150]|[999|5|70150]],[[20401|1]|[20402|1]|[20403|1]],200,1,-1,7,39731,20502
2050202,1032,0,[999|6|11070|999|4|91150|999|5|91150],technology_adv_desc_1032,-1,700,false,2,[20401|2|20402|2|20403|2],[[999|6|11070]|[999|4|91150]|[999|5|91150]],[[20401|2]|[20402|2]|[20403|2]],200,1,-1,7,51651,20502
2050203,1032,0,[999|6|15325|999|4|126200|999|5|126200],technology_adv_desc_1032,-1,1250,false,3,[20401|3|20402|3|20403|3],[[999|6|15325]|[999|4|126200]|[999|5|126200]],[[20401|3]|[20402|3]|[20403|3]],200,1,-1,7,71516,20502
2050204,1032,0,[999|6|22985|999|4|189300|999|5|189300],technology_adv_desc_1032,-1,2050,false,4,[20401|4|20402|4|20403|4],[[999|6|22985]|[999|4|189300]|[999|5|189300]],[[20401|4]|[20402|4]|[20403|4]],200,1,-1,7,107274,20502
2050205,1032,0,[999|6|36605|999|4|301450|999|5|301450],technology_adv_desc_1032,-1,3300,false,5,[20401|5|20402|5|20403|5],[[999|6|36605]|[999|4|301450]|[999|5|301450]],[[20401|5]|[20402|5]|[20403|5]],200,1,-1,7,170845,20502
2060101,10103,0,[999|6|6385|999|4|52600|999|5|52600],technology_adv_desc_10103,-1,250,false,1,[20502|1],[[999|6|6385]|[999|4|52600]|[999|5|52600]],[[20502|1]],200,1,-1,7,29798,20601
2060102,10103,0,[999|6|8300|999|4|68350|999|5|68350],technology_adv_desc_10103,-1,550,false,2,[20502|2],[[999|6|8300]|[999|4|68350]|[999|5|68350]],[[20502|2]],200,1,-1,7,38738,20601
2060103,10103,0,[999|6|11495|999|4|94650|999|5|94650],technology_adv_desc_10103,-1,950,false,3,[20502|3],[[999|6|11495]|[999|4|94650]|[999|5|94650]],[[20502|3]],200,1,-1,7,53637,20601
2060104,10103,0,[999|6|17240|999|4|142000|999|5|142000],technology_adv_desc_10103,-1,1550,false,4,[20502|4],[[999|6|17240]|[999|4|142000]|[999|5|142000]],[[20502|4]],200,1,-1,7,80456,20601
2060105,10103,0,[999|6|27455|999|4|226100|999|5|226100],technology_adv_desc_10103,-1,2500,false,5,[20502|5],[[999|6|27455]|[999|4|226100]|[999|5|226100]],[[20502|5]],200,1,-1,7,128133,20601
2060301,10104,0,[999|6|6385|999|4|52600|999|5|52600],technology_adv_desc_10104,-1,250,false,1,[20502|1],[[999|6|6385]|[999|4|52600]|[999|5|52600]],[[20502|1]],200,1,-1,7,29798,20603
2060302,10104,0,[999|6|8300|999|4|68350|999|5|68350],technology_adv_desc_10104,-1,550,false,2,[20502|2],[[999|6|8300]|[999|4|68350]|[999|5|68350]],[[20502|2]],200,1,-1,7,38738,20603
2060303,10104,0,[999|6|11495|999|4|94650|999|5|94650],technology_adv_desc_10104,-1,950,false,3,[20502|3],[[999|6|11495]|[999|4|94650]|[999|5|94650]],[[20502|3]],200,1,-1,7,53637,20603
2060304,10104,0,[999|6|17240|999|4|142000|999|5|142000],technology_adv_desc_10104,-1,1550,false,4,[20502|4],[[999|6|17240]|[999|4|142000]|[999|5|142000]],[[20502|4]],200,1,-1,7,80456,20603
2060305,10104,0,[999|6|27455|999|4|226100|999|5|226100],technology_adv_desc_10104,-1,2500,false,5,[20502|5],[[999|6|27455]|[999|4|226100]|[999|5|226100]],[[20502|5]],200,1,-1,7,128133,20603
2070201,1056,0,[999|6|27110|999|4|223250|999|5|223250],technology_adv_desc_1056,-1,950,false,1,[20601|3|20603|3],[[999|6|27110]|[999|4|223250]|[999|5|223250]],[[20601|3]|[20603|3]],100,1,-1,8,126521,20702
2070202,1056,0,[999|6|46085|999|4|379500|999|5|379500],technology_adv_desc_1056,-1,2500,false,2,[20601|3|20603|3],[[999|6|46085]|[999|4|379500]|[999|5|379500]],[[20601|3]|[20603|3]],100,1,-1,8,215086,20702
2070203,1056,0,[999|6|92165|999|4|759000|999|5|759000],technology_adv_desc_1056,-1,5600,false,3,[20601|3|20603|3],[[999|6|92165]|[999|4|759000]|[999|5|759000]],[[20601|3]|[20603|3]],100,1,-1,8,430173,20702
2080101,1062,0,[999|6|5120|999|4|42150|999|5|42150],technology_adv_desc_1062,-1,200,false,1,[20702|1],[[999|6|5120]|[999|4|42150]|[999|5|42150]],[[20702|1]],200,1,-1,9,23882,20801
2080102,1062,0,[999|6|6140|999|4|50600|999|5|50600],technology_adv_desc_1062,-1,450,false,2,[20702|2],[[999|6|6140]|[999|4|50600]|[999|5|50600]],[[20702|2]],200,1,-1,9,28658,20801
2080103,1062,0,[999|6|7165|999|4|59000|999|5|59000],technology_adv_desc_1062,-1,700,false,3,[20702|3],[[999|6|7165]|[999|4|59000]|[999|5|59000]],[[20702|3]],200,1,-1,9,33435,20801
2080104,1062,0,[999|6|8700|999|4|71650|999|5|71650],technology_adv_desc_1062,-1,1000,false,4,[20702|3],[[999|6|8700]|[999|4|71650]|[999|5|71650]],[[20702|3]],200,1,-1,9,40599,20801
2080105,1062,0,[999|6|10235|999|4|84300|999|5|84300],technology_adv_desc_1062,-1,1350,false,5,[20702|3],[[999|6|10235]|[999|4|84300]|[999|5|84300]],[[20702|3]],200,1,-1,9,47764,20801
2080106,1062,0,[999|6|12795|999|4|105350|999|5|105350],technology_adv_desc_1062,-1,1800,false,6,[20702|3],[[999|6|12795]|[999|4|105350]|[999|5|105350]],[[20702|3]],200,1,-1,9,59704,20801
2080107,1062,0,[999|6|15865|999|4|130650|999|5|130650],technology_adv_desc_1062,-1,2350,false,7,[20702|3],[[999|6|15865]|[999|4|130650]|[999|5|130650]],[[20702|3]],200,1,-1,9,74034,20801
2080108,1062,0,[999|6|19955|999|4|164350|999|5|164350],technology_adv_desc_1062,-1,3050,false,8,[20702|3],[[999|6|19955]|[999|4|164350]|[999|5|164350]],[[20702|3]],200,1,-1,9,93139,20801
2080109,1062,0,[999|6|25075|999|4|206500|999|5|206500],technology_adv_desc_1062,-1,3900,false,9,[20702|3],[[999|6|25075]|[999|4|206500]|[999|5|206500]],[[20702|3]],200,1,-1,9,117021,20801
2080110,1062,0,[999|6|30700|999|4|252850|999|5|252850],technology_adv_desc_1062,-1,4950,false,10,[20702|3],[[999|6|30700]|[999|4|252850]|[999|5|252850]],[[20702|3]],200,1,-1,9,143291,20801
2080201,1063,0,[999|6|5120|999|4|42150|999|5|42150],technology_adv_desc_1063,-1,200,false,1,[20702|1],[[999|6|5120]|[999|4|42150]|[999|5|42150]],[[20702|1]],200,1,-1,9,23882,20802
2080202,1063,0,[999|6|6140|999|4|50600|999|5|50600],technology_adv_desc_1063,-1,450,false,2,[20702|2],[[999|6|6140]|[999|4|50600]|[999|5|50600]],[[20702|2]],200,1,-1,9,28658,20802
2080203,1063,0,[999|6|7165|999|4|59000|999|5|59000],technology_adv_desc_1063,-1,700,false,3,[20702|3],[[999|6|7165]|[999|4|59000]|[999|5|59000]],[[20702|3]],200,1,-1,9,33435,20802
2080204,1063,0,[999|6|8700|999|4|71650|999|5|71650],technology_adv_desc_1063,-1,1000,false,4,[20702|3],[[999|6|8700]|[999|4|71650]|[999|5|71650]],[[20702|3]],200,1,-1,9,40599,20802
2080205,1063,0,[999|6|10235|999|4|84300|999|5|84300],technology_adv_desc_1063,-1,1350,false,5,[20702|3],[[999|6|10235]|[999|4|84300]|[999|5|84300]],[[20702|3]],200,1,-1,9,47764,20802
2080206,1063,0,[999|6|12795|999|4|105350|999|5|105350],technology_adv_desc_1063,-1,1800,false,6,[20702|3],[[999|6|12795]|[999|4|105350]|[999|5|105350]],[[20702|3]],200,1,-1,9,59704,20802
2080207,1063,0,[999|6|15865|999|4|130650|999|5|130650],technology_adv_desc_1063,-1,2350,false,7,[20702|3],[[999|6|15865]|[999|4|130650]|[999|5|130650]],[[20702|3]],200,1,-1,9,74034,20802
2080208,1063,0,[999|6|19955|999|4|164350|999|5|164350],technology_adv_desc_1063,-1,3050,false,8,[20702|3],[[999|6|19955]|[999|4|164350]|[999|5|164350]],[[20702|3]],200,1,-1,9,93139,20802
2080209,1063,0,[999|6|25075|999|4|206500|999|5|206500],technology_adv_desc_1063,-1,3900,false,9,[20702|3],[[999|6|25075]|[999|4|206500]|[999|5|206500]],[[20702|3]],200,1,-1,9,117021,20802
2080210,1063,0,[999|6|30700|999|4|252850|999|5|252850],technology_adv_desc_1063,-1,4950,false,10,[20702|3],[[999|6|30700]|[999|4|252850]|[999|5|252850]],[[20702|3]],200,1,-1,9,143291,20802
2080301,1064,0,[999|6|5120|999|4|42150|999|5|42150],technology_adv_desc_1064,-1,200,false,1,[20702|1],[[999|6|5120]|[999|4|42150]|[999|5|42150]],[[20702|1]],200,1,-1,9,23882,20803
2080302,1064,0,[999|6|6140|999|4|50600|999|5|50600],technology_adv_desc_1064,-1,450,false,2,[20702|2],[[999|6|6140]|[999|4|50600]|[999|5|50600]],[[20702|2]],200,1,-1,9,28658,20803
2080303,1064,0,[999|6|7165|999|4|59000|999|5|59000],technology_adv_desc_1064,-1,700,false,3,[20702|3],[[999|6|7165]|[999|4|59000]|[999|5|59000]],[[20702|3]],200,1,-1,9,33435,20803
2080304,1064,0,[999|6|8700|999|4|71650|999|5|71650],technology_adv_desc_1064,-1,1000,false,4,[20702|3],[[999|6|8700]|[999|4|71650]|[999|5|71650]],[[20702|3]],200,1,-1,9,40599,20803
2080305,1064,0,[999|6|10235|999|4|84300|999|5|84300],technology_adv_desc_1064,-1,1350,false,5,[20702|3],[[999|6|10235]|[999|4|84300]|[999|5|84300]],[[20702|3]],200,1,-1,9,47764,20803
2080306,1064,0,[999|6|12795|999|4|105350|999|5|105350],technology_adv_desc_1064,-1,1800,false,6,[20702|3],[[999|6|12795]|[999|4|105350]|[999|5|105350]],[[20702|3]],200,1,-1,9,59704,20803
2080307,1064,0,[999|6|15865|999|4|130650|999|5|130650],technology_adv_desc_1064,-1,2350,false,7,[20702|3],[[999|6|15865]|[999|4|130650]|[999|5|130650]],[[20702|3]],200,1,-1,9,74034,20803
2080308,1064,0,[999|6|19955|999|4|164350|999|5|164350],technology_adv_desc_1064,-1,3050,false,8,[20702|3],[[999|6|19955]|[999|4|164350]|[999|5|164350]],[[20702|3]],200,1,-1,9,93139,20803
2080309,1064,0,[999|6|25075|999|4|206500|999|5|206500],technology_adv_desc_1064,-1,3900,false,9,[20702|3],[[999|6|25075]|[999|4|206500]|[999|5|206500]],[[20702|3]],200,1,-1,9,117021,20803
2080310,1064,0,[999|6|30700|999|4|252850|999|5|252850],technology_adv_desc_1064,-1,4950,false,10,[20702|3],[[999|6|30700]|[999|4|252850]|[999|5|252850]],[[20702|3]],200,1,-1,9,143291,20803
2090101,10103,0,[999|6|5970|999|4|49200|999|5|49200],technology_adv_desc_10103,-1,200,false,1,[20801|1],[[999|6|5970]|[999|4|49200]|[999|5|49200]],[[20801|1]],200,1,-1,10,27862,20901
2090102,10103,0,[999|6|7165|999|4|59000|999|5|59000],technology_adv_desc_10103,-1,450,false,2,[20801|2],[[999|6|7165]|[999|4|59000]|[999|5|59000]],[[20801|2]],200,1,-1,10,33435,20901
2090103,10103,0,[999|6|8360|999|4|68850|999|5|68850],technology_adv_desc_10103,-1,750,false,3,[20801|3],[[999|6|8360]|[999|4|68850]|[999|5|68850]],[[20801|3]],200,1,-1,10,39007,20901
2090104,10103,0,[999|6|10150|999|4|83600|999|5|83600],technology_adv_desc_10103,-1,1100,false,4,[20801|4],[[999|6|10150]|[999|4|83600]|[999|5|83600]],[[20801|4]],200,1,-1,10,47366,20901
2090105,10103,0,[999|6|11940|999|4|98350|999|5|98350],technology_adv_desc_10103,-1,1500,false,5,[20801|5],[[999|6|11940]|[999|4|98350]|[999|5|98350]],[[20801|5]],200,1,-1,10,55724,20901
2090106,10103,0,[999|6|14925|999|4|122900|999|5|122900],technology_adv_desc_10103,-1,2000,false,6,[20801|6],[[999|6|14925]|[999|4|122900]|[999|5|122900]],[[20801|6]],200,1,-1,10,69655,20901
2090107,10103,0,[999|6|18505|999|4|152400|999|5|152400],technology_adv_desc_10103,-1,2650,false,7,[20801|7],[[999|6|18505]|[999|4|152400]|[999|5|152400]],[[20801|7]],200,1,-1,10,86373,20901
2090108,10103,0,[999|6|23285|999|4|191750|999|5|191750],technology_adv_desc_10103,-1,3450,false,8,[20801|8],[[999|6|23285]|[999|4|191750]|[999|5|191750]],[[20801|8]],200,1,-1,10,108662,20901
2090109,10103,0,[999|6|29250|999|4|240900|999|5|240900],technology_adv_desc_10103,-1,4450,false,9,[20801|9],[[999|6|29250]|[999|4|240900]|[999|5|240900]],[[20801|9]],200,1,-1,10,136524,20901
2090110,10103,0,[999|6|35820|999|4|295000|999|5|295000],technology_adv_desc_10103,-1,5650,false,10,[20801|10],[[999|6|35820]|[999|4|295000]|[999|5|295000]],[[20801|10]],200,1,-1,10,167173,20901
2090301,10104,0,[999|6|5970|999|4|49200|999|5|49200],technology_adv_desc_10104,-1,200,false,1,[20803|1],[[999|6|5970]|[999|4|49200]|[999|5|49200]],[[20803|1]],200,1,-1,10,27862,20903
2090302,10104,0,[999|6|7165|999|4|59000|999|5|59000],technology_adv_desc_10104,-1,450,false,2,[20803|2],[[999|6|7165]|[999|4|59000]|[999|5|59000]],[[20803|2]],200,1,-1,10,33435,20903
2090303,10104,0,[999|6|8360|999|4|68850|999|5|68850],technology_adv_desc_10104,-1,750,false,3,[20803|3],[[999|6|8360]|[999|4|68850]|[999|5|68850]],[[20803|3]],200,1,-1,10,39007,20903
2090304,10104,0,[999|6|10150|999|4|83600|999|5|83600],technology_adv_desc_10104,-1,1100,false,4,[20803|4],[[999|6|10150]|[999|4|83600]|[999|5|83600]],[[20803|4]],200,1,-1,10,47366,20903
2090305,10104,0,[999|6|11940|999|4|98350|999|5|98350],technology_adv_desc_10104,-1,1500,false,5,[20803|5],[[999|6|11940]|[999|4|98350]|[999|5|98350]],[[20803|5]],200,1,-1,10,55724,20903
2090306,10104,0,[999|6|14925|999|4|122900|999|5|122900],technology_adv_desc_10104,-1,2000,false,6,[20803|6],[[999|6|14925]|[999|4|122900]|[999|5|122900]],[[20803|6]],200,1,-1,10,69655,20903
2090307,10104,0,[999|6|18505|999|4|152400|999|5|152400],technology_adv_desc_10104,-1,2650,false,7,[20803|7],[[999|6|18505]|[999|4|152400]|[999|5|152400]],[[20803|7]],200,1,-1,10,86373,20903
2090308,10104,0,[999|6|23285|999|4|191750|999|5|191750],technology_adv_desc_10104,-1,3450,false,8,[20803|8],[[999|6|23285]|[999|4|191750]|[999|5|191750]],[[20803|8]],200,1,-1,10,108662,20903
2090309,10104,0,[999|6|29250|999|4|240900|999|5|240900],technology_adv_desc_10104,-1,4450,false,9,[20803|9],[[999|6|29250]|[999|4|240900]|[999|5|240900]],[[20803|9]],200,1,-1,10,136524,20903
2090310,10104,0,[999|6|35820|999|4|295000|999|5|295000],technology_adv_desc_10104,-1,5650,false,10,[20803|10],[[999|6|35820]|[999|4|295000]|[999|5|295000]],[[20803|10]],200,1,-1,10,167173,20903
2100201,1002,0,[999|6|10645|999|4|87650|999|5|87650],technology_adv_desc_1002,-1,400,false,1,[20901|8|20903|8],[[999|6|10645]|[999|4|87650]|[999|5|87650]],[[20901|8]|[20903|8]],200,1,-1,11,49664,21002
2100202,1002,0,[999|6|13835|999|4|113950|999|5|113950],technology_adv_desc_1002,-1,900,false,2,[20901|8|20903|8],[[999|6|13835]|[999|4|113950]|[999|5|113950]],[[20901|8]|[20903|8]],200,1,-1,11,64563,21002
2100203,1002,0,[999|6|19155|999|4|157750|999|5|157750],technology_adv_desc_1002,-1,1550,false,3,[20901|8|20903|8],[[999|6|19155]|[999|4|157750]|[999|5|157750]],[[20901|8]|[20903|8]],200,1,-1,11,89395,21002
2100204,1002,0,[999|6|28730|999|4|236600|999|5|236600],technology_adv_desc_1002,-1,2550,false,4,[20901|8|20903|8],[[999|6|28730]|[999|4|236600]|[999|5|236600]],[[20901|8]|[20903|8]],200,1,-1,11,134093,21002
2100205,1002,0,[999|6|45755|999|4|376800|999|5|376800],technology_adv_desc_1002,-1,4100,false,5,[20901|8|20903|8],[[999|6|45755]|[999|4|376800]|[999|5|376800]],[[20901|8]|[20903|8]],200,1,-1,11,213556,21002
2110101,10103,0,[999|6|6825|999|4|56200|999|5|56200],technology_adv_desc_10103,-1,250,false,1,[21002|1],[[999|6|6825]|[999|4|56200]|[999|5|56200]],[[21002|1]],200,1,-1,12,31842,21101
