id,equipTierAtlas,iconAtlas,attr_para1,attrs,cost,costs,equip_tier,equip_tier_atlas,fightforce,icon,icon_atlas,level,lord_equip_desc,lord_equip_name,quality,star,type
1310084,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3375|15104|9280|10103|1170],[[5104|3375]|[15104|9280]|[10103|1170]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,249557,icon_lord_3,,84,lord_equip_desc008,lord_equip_name01,6,3,1
1310085,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3410|15104|9375|10103|1185],[[5104|3410]|[15104|9375]|[10103|1185]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,253952,icon_lord_3,,85,lord_equip_desc008,lord_equip_name01,6,3,1
1310086,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3440|15104|9465|10103|1195],[[5104|3440]|[15104|9465]|[10103|1195]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,258347,icon_lord_3,,86,lord_equip_desc008,lord_equip_name01,6,3,1
1310087,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3475|15104|9555|10103|1205],[[5104|3475]|[15104|9555]|[10103|1205]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,262742,icon_lord_3,,87,lord_equip_desc008,lord_equip_name01,6,3,1
1310088,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3660|15104|10065|10103|1270],[[5104|3660]|[15104|10065]|[10103|1270]],[2|154|15000|2|155|180|2|156|25|2|157|4],[[2|154|15000]|[2|155|180]|[2|156|25]|[2|157|4]],icon_txt_T1,,268109,icon_lord_3,,88,lord_equip_desc009,lord_equip_name01,6,0,1
1310089,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3700|15104|10170|10103|1285],[[5104|3700]|[15104|10170]|[10103|1285]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,273477,icon_lord_3,,89,lord_equip_desc009,lord_equip_name01,6,1,1
1310090,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3735|15104|10270|10103|1295],[[5104|3735]|[15104|10270]|[10103|1295]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,278844,icon_lord_3,,90,lord_equip_desc009,lord_equip_name01,6,1,1
1310091,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3770|15104|10375|10103|1310],[[5104|3770]|[15104|10375]|[10103|1310]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,284212,icon_lord_3,,91,lord_equip_desc009,lord_equip_name01,6,1,1
1310092,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3810|15104|10475|10103|1325],[[5104|3810]|[15104|10475]|[10103|1325]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,289580,icon_lord_3,,92,lord_equip_desc009,lord_equip_name01,6,1,1
1310093,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3845|15104|10580|10103|1335],[[5104|3845]|[15104|10580]|[10103|1335]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,294947,icon_lord_3,,93,lord_equip_desc009,lord_equip_name01,6,1,1
1310094,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3885|15104|10680|10103|1350],[[5104|3885]|[15104|10680]|[10103|1350]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,300315,icon_lord_3,,94,lord_equip_desc009,lord_equip_name01,6,2,1
1310095,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3920|15104|10780|10103|1360],[[5104|3920]|[15104|10780]|[10103|1360]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,305683,icon_lord_3,,95,lord_equip_desc009,lord_equip_name01,6,2,1
1310096,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3960|15104|10885|10103|1375],[[5104|3960]|[15104|10885]|[10103|1375]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,311050,icon_lord_3,,96,lord_equip_desc009,lord_equip_name01,6,2,1
1310097,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|3995|15104|10985|10103|1385],[[5104|3995]|[15104|10985]|[10103|1385]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,316418,icon_lord_3,,97,lord_equip_desc009,lord_equip_name01,6,2,1
1310098,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4030|15104|11090|10103|1400],[[5104|4030]|[15104|11090]|[10103|1400]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,321785,icon_lord_3,,98,lord_equip_desc009,lord_equip_name01,6,2,1
1310099,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4070|15104|11190|10103|1415],[[5104|4070]|[15104|11190]|[10103|1415]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,327153,icon_lord_3,,99,lord_equip_desc009,lord_equip_name01,6,3,1
1310100,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4105|15104|11295|10103|1425],[[5104|4105]|[15104|11295]|[10103|1425]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,332521,icon_lord_3,,100,lord_equip_desc009,lord_equip_name01,6,3,1
1310101,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4145|15104|11395|10103|1440],[[5104|4145]|[15104|11395]|[10103|1440]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,337888,icon_lord_3,,101,lord_equip_desc009,lord_equip_name01,6,3,1
1310102,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4180|15104|11495|10103|1450],[[5104|4180]|[15104|11495]|[10103|1450]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,343256,icon_lord_3,,102,lord_equip_desc009,lord_equip_name01,6,3,1
1310103,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4220|15104|11600|10103|1465],[[5104|4220]|[15104|11600]|[10103|1465]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,348624,icon_lord_3,,103,lord_equip_desc009,lord_equip_name01,6,3,1
1310104,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4425|15104|12170|10103|1535],[[5104|4425]|[15104|12170]|[10103|1535]],[2|154|18000|2|155|190|2|156|30|2|157|4],[[2|154|18000]|[2|155|190]|[2|156|30]|[2|157|4]],icon_txt_T2,,355145,icon_lord_3,,104,lord_equip_desc010,lord_equip_name01,6,0,1
1310105,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4465|15104|12285|10103|1550],[[5104|4465]|[15104|12285]|[10103|1550]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,361667,icon_lord_3,,105,lord_equip_desc010,lord_equip_name01,6,1,1
1310106,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4510|15104|12400|10103|1565],[[5104|4510]|[15104|12400]|[10103|1565]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,368189,icon_lord_3,,106,lord_equip_desc010,lord_equip_name01,6,1,1
1310107,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4550|15104|12515|10103|1580],[[5104|4550]|[15104|12515]|[10103|1580]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,374710,icon_lord_3,,107,lord_equip_desc010,lord_equip_name01,6,1,1
1310108,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4590|15104|12630|10103|1595],[[5104|4590]|[15104|12630]|[10103|1595]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,381232,icon_lord_3,,108,lord_equip_desc010,lord_equip_name01,6,1,1
1310109,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4635|15104|12745|10103|1610],[[5104|4635]|[15104|12745]|[10103|1610]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,387754,icon_lord_3,,109,lord_equip_desc010,lord_equip_name01,6,1,1
1310110,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4675|15104|12855|10103|1625],[[5104|4675]|[15104|12855]|[10103|1625]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,394275,icon_lord_3,,110,lord_equip_desc010,lord_equip_name01,6,2,1
1310111,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4715|15104|12970|10103|1640],[[5104|4715]|[15104|12970]|[10103|1640]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,400797,icon_lord_3,,111,lord_equip_desc010,lord_equip_name01,6,2,1
1310112,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4760|15104|13085|10103|1650],[[5104|4760]|[15104|13085]|[10103|1650]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,407319,icon_lord_3,,112,lord_equip_desc010,lord_equip_name01,6,2,1
1310113,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4800|15104|13200|10103|1665],[[5104|4800]|[15104|13200]|[10103|1665]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,413840,icon_lord_3,,113,lord_equip_desc010,lord_equip_name01,6,2,1
1310114,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4840|15104|13315|10103|1680],[[5104|4840]|[15104|13315]|[10103|1680]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,420362,icon_lord_3,,114,lord_equip_desc010,lord_equip_name01,6,2,1
1310115,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4885|15104|13430|10103|1695],[[5104|4885]|[15104|13430]|[10103|1695]],[2|154|19000|2|155|230|2|156|40|2|157|5],[[2|154|19000]|[2|155|230]|[2|156|40]|[2|157|5]],icon_txt_T2,,426884,icon_lord_3,,115,lord_equip_desc010,lord_equip_name01,6,3,1
1310116,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4925|15104|13545|10103|1710],[[5104|4925]|[15104|13545]|[10103|1710]],[2|154|19000|2|155|230|2|156|40|2|157|5],[[2|154|19000]|[2|155|230]|[2|156|40]|[2|157|5]],icon_txt_T2,,433405,icon_lord_3,,116,lord_equip_desc010,lord_equip_name01,6,3,1
1310117,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|4965|15104|13655|10103|1725],[[5104|4965]|[15104|13655]|[10103|1725]],[2|154|19000|2|155|230|2|156|40|2|157|5],[[2|154|19000]|[2|155|230]|[2|156|40]|[2|157|5]],icon_txt_T2,,439927,icon_lord_3,,117,lord_equip_desc010,lord_equip_name01,6,3,1
1310118,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5010|15104|13770|10103|1740],[[5104|5010]|[15104|13770]|[10103|1740]],[2|154|19000|2|155|230|2|156|40|2|157|5],[[2|154|19000]|[2|155|230]|[2|156|40]|[2|157|5]],icon_txt_T2,,446449,icon_lord_3,,118,lord_equip_desc010,lord_equip_name01,6,3,1
1310119,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5050|15104|13885|10103|1755],[[5104|5050]|[15104|13885]|[10103|1755]],[2|154|19000|2|155|230|2|156|40|2|157|5],[[2|154|19000]|[2|155|230]|[2|156|40]|[2|157|5]],icon_txt_T2,,452971,icon_lord_3,,119,lord_equip_desc010,lord_equip_name01,6,3,1
1310120,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5285|15104|14540|10103|1835],[[5104|5285]|[15104|14540]|[10103|1835]],[2|154|20000|2|155|245|2|156|40|2|157|5],[[2|154|20000]|[2|155|245]|[2|156|40]|[2|157|5]],icon_txt_T3,,460944,icon_lord_3,,120,lord_equip_desc011,lord_equip_name01,6,0,1
1310121,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5335|15104|14670|10103|1850],[[5104|5335]|[15104|14670]|[10103|1850]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,468917,icon_lord_3,,121,lord_equip_desc011,lord_equip_name01,6,1,1
1310122,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5380|15104|14800|10103|1870],[[5104|5380]|[15104|14800]|[10103|1870]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,476890,icon_lord_3,,122,lord_equip_desc011,lord_equip_name01,6,1,1
1310123,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5430|15104|14930|10103|1885],[[5104|5430]|[15104|14930]|[10103|1885]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,484864,icon_lord_3,,123,lord_equip_desc011,lord_equip_name01,6,1,1
1310124,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5475|15104|15060|10103|1900],[[5104|5475]|[15104|15060]|[10103|1900]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,492837,icon_lord_3,,124,lord_equip_desc011,lord_equip_name01,6,1,1
1310125,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5525|15104|15195|10103|1920],[[5104|5525]|[15104|15195]|[10103|1920]],[2|154|20000|2|155|240|2|156|40|2|157|6],[[2|154|20000]|[2|155|240]|[2|156|40]|[2|157|6]],icon_txt_T3,,500810,icon_lord_3,,125,lord_equip_desc011,lord_equip_name01,6,1,1
1310126,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5570|15104|15325|10103|1935],[[5104|5570]|[15104|15325]|[10103|1935]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,508783,icon_lord_3,,126,lord_equip_desc011,lord_equip_name01,6,2,1
1310127,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5620|15104|15455|10103|1950],[[5104|5620]|[15104|15455]|[10103|1950]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,516757,icon_lord_3,,127,lord_equip_desc011,lord_equip_name01,6,2,1
1310128,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5665|15104|15585|10103|1970],[[5104|5665]|[15104|15585]|[10103|1970]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,524730,icon_lord_3,,128,lord_equip_desc011,lord_equip_name01,6,2,1
1310129,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5715|15104|15715|10103|1985],[[5104|5715]|[15104|15715]|[10103|1985]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,532703,icon_lord_3,,129,lord_equip_desc011,lord_equip_name01,6,2,1
1310130,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5760|15104|15845|10103|2000],[[5104|5760]|[15104|15845]|[10103|2000]],[2|154|21000|2|155|250|2|156|40|2|157|6],[[2|154|21000]|[2|155|250]|[2|156|40]|[2|157|6]],icon_txt_T3,,540676,icon_lord_3,,130,lord_equip_desc011,lord_equip_name01,6,2,1
1310131,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5810|15104|15975|10103|2015],[[5104|5810]|[15104|15975]|[10103|2015]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,548650,icon_lord_3,,131,lord_equip_desc011,lord_equip_name01,6,3,1
1310132,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5855|15104|16110|10103|2035],[[5104|5855]|[15104|16110]|[10103|2035]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,556623,icon_lord_3,,132,lord_equip_desc011,lord_equip_name01,6,3,1
1310133,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5905|15104|16240|10103|2050],[[5104|5905]|[15104|16240]|[10103|2050]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,564596,icon_lord_3,,133,lord_equip_desc011,lord_equip_name01,6,3,1
1310134,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|5950|15104|16370|10103|2065],[[5104|5950]|[15104|16370]|[10103|2065]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,572569,icon_lord_3,,134,lord_equip_desc011,lord_equip_name01,6,3,1
1310135,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6000|15104|16500|10103|2085],[[5104|6000]|[15104|16500]|[10103|2085]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,580543,icon_lord_3,,135,lord_equip_desc011,lord_equip_name01,6,3,1
1310136,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6050|15104|16645|10103|2100],[[5104|6050]|[15104|16645]|[10103|2100]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,591566,icon_lord_3,,136,lord_equip_desc011,lord_equip_name01,6,0,1
1310137,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6105|15104|16785|10103|2120],[[5104|6105]|[15104|16785]|[10103|2120]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,602692,icon_lord_3,,137,lord_equip_desc011,lord_equip_name01,6,1,1
1310138,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6155|15104|16930|10103|2140],[[5104|6155]|[15104|16930]|[10103|2140]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,613921,icon_lord_3,,138,lord_equip_desc011,lord_equip_name01,6,1,1
1310139,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6210|15104|17075|10103|2155],[[5104|6210]|[15104|17075]|[10103|2155]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,625253,icon_lord_3,,139,lord_equip_desc011,lord_equip_name01,6,1,1
1310140,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6260|15104|17220|10103|2175],[[5104|6260]|[15104|17220]|[10103|2175]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,636687,icon_lord_3,,140,lord_equip_desc011,lord_equip_name01,6,1,1
1310141,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6315|15104|17360|10103|2190],[[5104|6315]|[15104|17360]|[10103|2190]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,648225,icon_lord_3,,141,lord_equip_desc011,lord_equip_name01,6,1,1
1310142,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6365|15104|17505|10103|2210],[[5104|6365]|[15104|17505]|[10103|2210]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,659866,icon_lord_3,,142,lord_equip_desc011,lord_equip_name01,6,1,1
1310143,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6420|15104|17650|10103|2230],[[5104|6420]|[15104|17650]|[10103|2230]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,671610,icon_lord_3,,143,lord_equip_desc011,lord_equip_name01,6,1,1
1310144,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6470|15104|17795|10103|2245],[[5104|6470]|[15104|17795]|[10103|2245]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,683457,icon_lord_3,,144,lord_equip_desc011,lord_equip_name01,6,1,1
1310145,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6525|15104|17935|10103|2265],[[5104|6525]|[15104|17935]|[10103|2265]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,695407,icon_lord_3,,145,lord_equip_desc011,lord_equip_name01,6,1,1
1310146,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6575|15104|18080|10103|2285],[[5104|6575]|[15104|18080]|[10103|2285]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,707461,icon_lord_3,,146,lord_equip_desc011,lord_equip_name01,6,1,1
1310147,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6630|15104|18240|10103|2305],[[5104|6630]|[15104|18240]|[10103|2305]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,720149,icon_lord_3,,147,lord_equip_desc011,lord_equip_name01,6,2,1
1310148,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6690|15104|18395|10103|2325],[[5104|6690]|[15104|18395]|[10103|2325]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,732950,icon_lord_3,,148,lord_equip_desc011,lord_equip_name01,6,2,1
1310149,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6745|15104|18555|10103|2345],[[5104|6745]|[15104|18555]|[10103|2345]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,745863,icon_lord_3,,149,lord_equip_desc011,lord_equip_name01,6,2,1
1310150,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6805|15104|18710|10103|2360],[[5104|6805]|[15104|18710]|[10103|2360]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,758890,icon_lord_3,,150,lord_equip_desc011,lord_equip_name01,6,2,1
1310151,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6860|15104|18865|10103|2380],[[5104|6860]|[15104|18865]|[10103|2380]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,772029,icon_lord_3,,151,lord_equip_desc011,lord_equip_name01,6,2,1
1310152,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6920|15104|19025|10103|2400],[[5104|6920]|[15104|19025]|[10103|2400]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,785280,icon_lord_3,,152,lord_equip_desc011,lord_equip_name01,6,2,1
1310153,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|6975|15104|19180|10103|2420],[[5104|6975]|[15104|19180]|[10103|2420]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,798645,icon_lord_3,,153,lord_equip_desc011,lord_equip_name01,6,2,1
1310154,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|7030|15104|19340|10103|2440],[[5104|7030]|[15104|19340]|[10103|2440]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,812122,icon_lord_3,,154,lord_equip_desc011,lord_equip_name01,6,2,1
1310155,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|7090|15104|19495|10103|2460],[[5104|7090]|[15104|19495]|[10103|2460]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,825712,icon_lord_3,,155,lord_equip_desc011,lord_equip_name01,6,2,1
1310156,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|7145|15104|19655|10103|2480],[[5104|7145]|[15104|19655]|[10103|2480]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,839414,icon_lord_3,,156,lord_equip_desc011,lord_equip_name01,6,2,1
1310157,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|7210|15104|19835|10103|2505],[[5104|7210]|[15104|19835]|[10103|2505]],[2|154|36000|2|155|360|2|156|70|2|157|14],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|14]],icon_txt_T4,,854197,icon_lord_3,,157,lord_equip_desc011,lord_equip_name01,6,3,1
1310158,Atlas/UI_PersonalInfo,Atlas/UI_Item,[5104|7275|15104|20015|10103|2525],[[5104|7275]|[15104|20015]|[10103|2525]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,869108,icon_lord_3,,158,lord_equip_desc011,lord_equip_name01,6,3,1
