id,IsAutoFinish,IsShowInTeleBubble,taskConditionVo,arrow_offset,Atlas,chapter_id,coordinate,coordinates,icon,inherit_type,is_auto_finish,is_change,is_close,is_land_guide,is_show_hand,is_transform_bubble,jumpParams,link_task,map_id,offsetPos,param1,param2,point,portal_use,portal_use2,reward,scene,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_guide_mun2,task_guide2,task_order,task_show_quality,task_type,taskConditionType,unlock_building,unlock_id
992002,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[85|97],[85|97],Head_60057,-1,-1,-1,-1,1,-1,1,[20111],17,992,,20111,8,-1,9920021,9920021,3004,1,1,6,20111|8,task_dec_1,201,3,[20111],[20111],3,-1,-1,1,MonsterKillStatic,,991035
882002,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[85|97],[85|97],Head_60057,-1,-1,-1,-1,1,-1,1,[20111],17,882,,20111,8,-1,8820021,8820021,3004,1,1,6,20111|8,task_dec_1,201,3,[20111],[20111],3,-1,-1,1,MonsterKillStatic,,881035
2066,false,false,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,992003,1,-1,-1,-1,[80201],,2,,80201,0,-1,20021,20021,3006,1,-1,2,80201,task_dec_save_soldier,201,5,[80201],[80201],5,-1,-1,1,EventFinish,,
2067,false,false,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,992003,1,-1,-1,-1,[10601],,2,,1,0,-1,,,3026,1,-1,68,1,task_dec_use_soldier,201,16,[10601],[10601],16,-1,-1,1,68,,
2003,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[92|98],[92|98],Head_60058,-1,-1,992003,1,1,-1,1,[20211],18,2,,20211,10,-1,20021,20021,3039,1,1,6,20211|10,task_dec_1,201,3,[20211],[20211],3,-1,-1,1,MonsterKillStatic,,2002
992003,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[92|98],[92|98],Head_60058,-1,-1,-1,-1,1,-1,1,[20211],18,992,,20211,10,-1,9920021,9920021,3039,1,1,6,20211|10,task_dec_1,201,3,[20211],[20211],3,-1,-1,1,MonsterKillStatic,,992002
882003,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[92|98],[92|98],Head_60058,-1,-1,-1,-1,1,-1,1,[20211],18,882,,20211,10,-1,8820021,8820021,3039,1,1,6,20211|10,task_dec_1,201,3,[20211],[20211],3,-1,-1,1,MonsterKillStatic,,882002
2094,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_03,-1,-1,992094,1,1,-1,1,[10202],6,2,,10202,0,-1,20021,20021,3002,1,1,2,10202,task_dec_miwu,201,5,[10202],[10202],5,-1,-1,1,EventFinish,,2003
992094,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_03,-1,-1,-1,-1,1,-1,1,[9910202],6,992,,9910202,0,-1,9920021,9920021,3002,1,1,2,9910202,task_dec_miwu,201,5,[9910202],[10202],5,-1,-1,1,EventFinish,,992003
882094,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_03,-1,-1,-1,-1,1,-1,1,[8810202],6,882,,8810202,0,-1,8820021,8820021,3002,1,1,2,8810202,task_dec_miwu,201,5,[8810202],[10202],5,-1,-1,1,EventFinish,,882003
2047,false,true,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[-77|137],[-77|137],Head_10014,-1,-1,992047,1,1,-1,1,[103],26,2,,103,0,-1,20021,20021,3106,1,1,2,103,task_dec_youxia,201,5,[103],[103],5,-1,-1,1,EventFinish,,2094
992047,false,true,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[-77|137],[-77|137],Head_10014,-1,-1,-1,-1,1,-1,1,[99103],26,992,,99103,0,-1,9920021,9920021,3106,1,1,2,99103,task_dec_youxia,201,5,[99103],[103],5,-1,-1,1,EventFinish,,992094
882047,false,true,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[-77|137],[-77|137],Head_10014,-1,-1,-1,-1,1,-1,1,[88103],26,882,,88103,0,-1,8820021,8820021,3106,1,1,2,88103,task_dec_youxia,201,5,[88103],[103],5,-1,-1,1,EventFinish,,882094
2048,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[-77|137],[-77|137],Building_02,-1,-1,992048,1,1,-1,1,[20022],169,2,,20022,0,-1,20021,20021,3074,1,-1,2,20022,task_dec_chuansong,201,5,[20022],[20022],5,-1,-1,1,EventFinish,,2047
992048,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[-77|137],[-77|137],Building_02,-1,-1,-1,-1,1,-1,1,[9920022],169,992,,9920022,0,-1,9920021,9920021,3074,1,-1,2,9920022,task_dec_chuansong,201,5,[9920022],[20022],5,-1,-1,1,EventFinish,,992047
882048,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[-77|137],[-77|137],Building_02,-1,-1,-1,-1,1,-1,1,[8820022],169,882,,8820022,0,-1,8820021,8820021,3074,1,-1,2,8820022,task_dec_chuansong,201,5,[8820022],[20022],5,-1,-1,1,EventFinish,,882047
2052,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,992004,1,-1,-1,-1,[117],,1,,117,2,-1,20011,20011,3006,1,1,101,117|2,task_dec_build_lvup,201,1,[117],[117],1,-1,-1,1,BuildLevelUp,,
2049,false,false,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_quyu,-1,-1,992004,1,-1,-1,-1,[2],163,1,,2,0,-1,20011,20011,3042,1,-1,30,2,task_dec_quyu2,201,10,[2],[2],10,-1,-1,1,VillageExtension,,
2050,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_team_01,-1,-1,992004,1,-1,-1,-1,[130],,1,,130,0,-1,20011,20011,3043,1,-1,4,130,task_dec_build,201,1,[130],[130],1,-1,-1,1,BuildUnlock,,
2051,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_team_01,-1,-1,992004,1,-1,-1,-1,[130],170,1,,130,2,-1,20011,20011,3039,1,-1,101,130|2,task_dec_build_lvup,201,1,[130],[130],1,-1,-1,1,BuildLevelUp,,
2004,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[129|100],[129|100],Head_60037,-1,-1,992004,1,1,-1,1,[20221],64,2,,20221,10,-1,20022,20022,3006,1,1,6,20221|10,task_dec_1,201,3,[20221],[20221],3,-1,-1,1,MonsterKillStatic,,2048
992004,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[129|100],[129|100],Head_60037,-1,-1,-1,-1,1,-1,1,[20221],64,992,,20221,10,-1,9920022,9920022,3006,1,1,6,20221|10,task_dec_1,201,3,[20221],[20221],3,-1,-1,1,MonsterKillStatic,,992048
882004,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[129|100],[129|100],Head_60037,-1,-1,-1,-1,1,-1,1,[20221],64,882,,20221,10,-1,8820022,8820022,3006,1,1,6,20221|10,task_dec_1,201,3,[20221],[20221],3,-1,-1,1,MonsterKillStatic,,882048
2005,false,false,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[-77|137],[-77|137],Head_10006,-1,-1,992009,1,-1,-1,-1,[103],26,2,,103,0,-1,20021,20021,-1,1,1,2,103,task_dec_mofashi,201,5,[103],[103],5,-1,-1,1,EventFinish,,
2006,false,false,TaskConditionBaseVO,,Atlas/UI_Building,1,[-77|137],[-77|137],Building_02,-1,-1,992009,1,-1,-1,-1,[20022],169,2,,20022,0,-1,20021,20021,-1,1,-1,2,20022,task_dec_chuansong,201,5,[20022],[20022],5,-1,-1,1,EventFinish,,
2046,false,false,TaskCondition_TechnologyVo,,Atlas/UI_Item,1,[32|70],[32|70],icon_30022,-1,-1,992009,1,-1,-1,-1,[136],,1,,10020101,0,-1,20011,20011,-1,1,1,1049,10020101,task_dec_keji,201,1,[136],[136],1,-1,-1,1,Technology,,
2035,false,false,TaskConditionBaseVO,,Atlas/UI_Item,1,,,icon_20007,-1,-1,992009,1,-1,-1,-1,[106],,1,,1,0,-1,20011,20011,-1,1,1,11,1,task_dec_ziyuanlingqu,201,1,[106],[106],1,-1,-1,1,11,,
2007,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_famuchang,-1,-1,992009,1,-1,-1,-1,[106],170,1,,106,3,-1,20011,20011,-1,1,-1,101,106|3,task_dec_build_lvup,201,1,[106],[106],1,-1,-1,1,BuildLevelUp,,
2008,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_muchang,-1,-1,992009,1,-1,-1,-1,[110],171,1,,110,4,-1,20011,20011,-1,1,-1,101,110|4,task_dec_build_lvup,201,1,[110],[110],1,-1,-1,1,BuildLevelUp,,
2009,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[125|120],[125|120],Head_60139,-1,-1,992009,1,1,-1,1,[20311],19,2,,20311,10,-1,20022,20022,3039,1,1,6,20311|10,task_dec_1,201,3,[20311],[20311],3,-1,-1,1,MonsterKillStatic,,2004
992009,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[125|120],[125|120],Head_60139,-1,-1,-1,-1,1,-1,1,[20311],19,992,,20311,10,-1,9920022,9920022,3039,1,1,6,20311|10,task_dec_1,201,3,[20311],[20311],3,-1,-1,1,MonsterKillStatic,,992004
882009,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[125|120],[125|120],Head_60139,-1,-1,-1,-1,1,-1,1,[20311],19,882,,20311,10,-1,8820022,8820022,3039,1,1,6,20311|10,task_dec_1,201,3,[20311],[20311],3,-1,-1,1,MonsterKillStatic,,882004
2010,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[42|162],[42|162],Head_60068,-1,-1,992010,1,1,-1,1,[20421],65,2,,20421,10,-1,20022,20022,3026,1,1,6,20421|10,task_dec_1,201,3,[20421],[20421],3,-1,-1,1,MonsterKillStatic,,2009
992010,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[42|162],[42|162],Head_60068,-1,-1,-1,-1,1,-1,1,[20421],65,992,,20421,10,-1,9920022,9920022,3026,1,1,6,20421|10,task_dec_1,201,3,[20421],[20421],3,-1,-1,1,MonsterKillStatic,,992009
882010,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[42|162],[42|162],Head_60068,-1,-1,-1,-1,1,-1,1,[20421],65,882,,20421,10,-1,8820022,8820022,3026,1,1,6,20421|10,task_dec_1,201,3,[20421],[20421],3,-1,-1,1,MonsterKillStatic,,882009
2040,false,true,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,992040,1,1,-1,1,[80201],,2,,80201,0,-1,20022,20022,3111,1,-1,2,80201,task_dec_save_soldier,201,5,[80201],[80201],5,-1,-1,1,EventFinish,,2010
992040,false,true,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,-1,-1,1,-1,1,[9980201],,992,,9980201,0,-1,9920022,9920022,3111,1,-1,2,9980201,task_dec_save_soldier,201,5,[9980201],[80201],5,-1,-1,1,EventFinish,,992010
882040,false,true,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,-1,-1,1,-1,1,[8880201],,882,,8880201,0,-1,8820022,8820022,3111,1,-1,2,8880201,task_dec_save_soldier,201,5,[8880201],[80201],5,-1,-1,1,EventFinish,,882010
2041,false,false,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,992041,1,-1,-1,-1,[10601],,2,,1,0,-1,,,3026,1,-1,68,1,task_dec_use_soldier,201,16,[10601],[10601],16,-1,-1,1,68,,2040
992041,false,false,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,-1,-1,-1,-1,-1,[10601],,992,,1,0,-1,,,3026,1,-1,68,1,task_dec_use_soldier,201,16,[10601],[10601],16,-1,-1,1,68,,992040
882041,false,false,TaskConditionBaseVO,,Atlas/UI_Task,1,[42|162],[42|162],Arms_renlei_1-3,-1,-1,-1,-1,-1,-1,-1,[10601],,882,,1,0,-1,,,3026,1,-1,68,1,task_dec_use_soldier,201,16,[10601],[10601],16,-1,-1,1,68,,882040
2011,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[20|176],[20|176],Head_60224,-1,-1,992011,1,1,-1,1,[25111],20,2,,25111,1,-1,20022,20022,3075,1,1,6,25111|1,task_dec_1,201,3,[25111],[25111],3,-1,-1,1,MonsterKillStatic,,2041
992011,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[20|176],[20|176],Head_60224,-1,-1,-1,-1,1,-1,1,[9925111],20,992,,9925111,1,-1,9920022,9920022,3075,1,1,6,9925111|1,task_dec_1,201,3,[9925111],[25111],3,-1,-1,1,MonsterKillStatic,,992041
882011,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[20|176],[20|176],Head_60224,-1,-1,-1,-1,1,-1,1,[8825111],20,882,,8825111,1,-1,8820022,8820022,3075,1,1,6,8825111|1,task_dec_1,201,3,[8825111],[25111],3,-1,-1,1,MonsterKillStatic,,882041
2038,false,false,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[20|176],[20|176],Head_10009,-1,-1,992013,1,-1,-1,-1,[15],147,2,,15,0,-1,20022,20022,-1,1,1,2,15,task_dec_tiejiangNPC,201,5,[15],[15],5,-1,-1,1,EventFinish,,
2012,false,false,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[20|176],[20|176],Head_22001,-1,-1,992013,1,-1,-1,-1,[13],147,2,,13,0,-1,20022,20022,-1,1,1,2,13,task_dec_allianceNPC,201,5,[13],[13],5,-1,-1,1,EventFinish,,
2013,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[20|176],[20|176],Building_02,-1,-1,992013,1,1,-1,1,[20023],113,2,,20023,0,-1,20022,20022,3083,1,-1,2,20023,task_dec_chuansong,201,5,[20023],[20023],5,-1,-1,1,EventFinish,,2011
992013,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[20|176],[20|176],Building_02,-1,-1,-1,-1,1,-1,1,[9920023],113,992,,9920023,0,-1,9920022,9920022,3083,1,-1,2,9920023,task_dec_chuansong,201,5,[9920023],[20023],5,-1,-1,1,EventFinish,,992011
882013,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[20|176],[20|176],Building_02,-1,-1,-1,-1,1,-1,1,[8820023],113,882,,8820023,0,-1,8820022,8820022,3083,1,-1,2,8820023,task_dec_chuansong,201,5,[8820023],[20023],5,-1,-1,1,EventFinish,,882011
2065,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,[32|70],[32|70],Building_Tiejiangpu,-1,-1,992042,1,-1,-1,-1,[114],,1,,114,0,-1,20011,20011,-1,1,1,4,114,task_dec_build,201,1,[114],[114],1,-1,-1,1,BuildUnlock,,
2072,false,false,TaskConditionBaseVO,,Atlas/UI_Item,1,[32|70],[32|70],slot_001,-1,-1,992042,1,-1,-1,-1,[114],109,1,,1,0,-1,20011,20011,-1,1,1,1034,1,task_dec_dazaozhuangbei,201,1,[114],[114],1,-1,-1,1,1034,,
2014,false,false,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_quyu,-1,-1,992042,1,-1,-1,-1,[1],148,1,,1,0,-1,20011,20011,-1,1,-1,30,1,task_dec_quyu1,201,10,[1],[1],10,-1,-1,1,VillageExtension,,
2042,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,992042,1,-1,-1,-1,[117],120,1,,117,3,-1,20011,,3006,1,1,101,117|3,task_dec_build_lvup,201,1,[117],[11003],16,-1,-1,1,BuildLevelUp,,2013
992042,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,-1,-1,-1,-1,-1,[117],120,991,,117,3,-1,9920011,,3006,1,1,101,117|3,task_dec_build_lvup,201,1,[117],[117],16,-1,-1,1,BuildLevelUp,,992013
882042,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,-1,-1,-1,-1,-1,[117],120,881,,117,3,-1,8820011,,3006,1,1,101,117|3,task_dec_build_lvup,201,1,[117],[117],16,-1,-1,1,BuildLevelUp,,882013
2015,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_jiuguan,-1,-1,992078,1,-1,-1,-1,[115],87|140,1,,115,0,-1,20011,20011,3040,1,-1,4,115,task_dec_build,201,1,[115],[115],1,-1,-1,1,BuildUnlock,,
2037,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_jiuguan,-1,-1,992078,1,-1,-1,-1,[115],,1,,115,2,-1,20011,20011,3066,1,-1,101,115|2,task_dec_build_lvup,201,1,[115],[115],1,-1,-1,1,BuildLevelUp,,
2016,false,false,TaskConditionBaseVO,,Atlas/UI_Item,1,[32|70],[32|70],icon_30003,-1,-1,992078,1,-1,-1,-1,[115],112,1,,1,0,-1,20011,20011,3066,1,-1,1014,1,task_dec_gacha,201,1,[115],[115],1,-1,-1,1,1014,,
2062,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_famuchang,-1,-1,992078,1,-1,-1,-1,[106],63,1,,106,0,-1,20021,20021,3081,1,1,4,106,task_dec_build,201,1,[106],[106],1,-1,-1,1,BuildUnlock,,
2063,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_kuangchang,-1,-1,992078,1,-1,-1,-1,[107],,1,,107,0,-1,20011,20011,3073,1,1,4,107,task_dec_build,201,1,[107],[107],1,-1,-1,1,BuildUnlock,,
2068,false,false,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_quyu,-1,-1,992078,1,-1,-1,-1,[3],152,1,,3,0,-1,20011,20011,3081,1,-1,30,3,task_dec_quyu2,201,10,[3],[3],10,-1,-1,1,VillageExtension,,
2069,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,[32|70],[32|70],Building_bingying_lianmeng,-1,-1,992078,1,-1,-1,-1,[125],,1,,125,0,-1,20011,20011,3104,1,-1,4,125,task_dec_build,201,1,[125],[125],1,-1,-1,1,BuildUnlock,,
2070,false,false,TaskConditionBaseVO,,Atlas/UI_Common,-1,[32|70],[32|70],army_race_1,-1,-1,992078,1,-1,-1,-1,[125],,1,,1,8,-1,20011,20011,3101,1,1,1044,1|8,task_dec_xunlianshibing,201,1,[125],[125],1,-1,-1,1,BuildArmy,,
2071,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,992078,1,-1,-1,-1,[117],106|107|66,1,,117,4,-1,20011,20011,3081,1,-1,101,117|4,task_dec_build_lvup,201,1,[117],[117],1,-1,-1,1,BuildLevelUp,,
2031,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,992078,1,-1,-1,-1,[117],118|150,1,,117,3,-1,20011,20011,-1,1,-1,101,117|3,task_dec_build_lvup,201,1,[117],[117],1,-1,-1,1,BuildLevelUp,,
2017,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_famuchang,-1,-1,992078,1,-1,-1,-1,[106],149,1,,106,4,-1,20011,20011,-1,1,-1,101,106|4,task_dec_build_lvup,201,1,[106],[106],1,-1,-1,1,BuildLevelUp,,
2018,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_muchang,-1,-1,992078,1,-1,-1,-1,[110],172,1,,110,3,-1,20011,20011,-1,1,-1,101,110|3,task_dec_build_lvup,201,1,[110],[110],1,-1,-1,1,BuildLevelUp,,
2083,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,[32|70],[32|70],Building_quyu,-1,-1,992078,1,-1,-1,-1,[2],,1,,2,0,-1,20011,20011,3043,1,-1,30,2,task_dec_quyu1,301,10,[2],[2],10,-1,-1,1,VillageExtension,,
2078,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,[32|70],[32|70],Building_famuchang,-1,-1,992078,1,-1,-1,-1,[106],,1,,106,0,-1,20011,,3111,1,-1,4,106,task_dec_build,201,1,[106],[11001],16,-1,-1,1,BuildUnlock,,2042
992078,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,[32|70],[32|70],Building_famuchang,-1,-1,-1,-1,-1,-1,-1,[106],,991,,106,0,-1,9920011,,3111,1,-1,4,106,task_dec_build,201,1,[106],[106],16,-1,-1,1,BuildUnlock,,992042
882078,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,[32|70],[32|70],Building_famuchang,-1,-1,-1,-1,-1,-1,-1,[106],,881,,106,0,-1,8820011,,3111,1,-1,4,106,task_dec_build,201,1,[106],[106],16,-1,-1,1,BuildUnlock,,882042
2019,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[10|172],[10|172],Head_60218,-1,-1,992019,1,1,-1,1,[20511],21,2,,20511,15,-1,20023|20022,20023|20022,3011,1,1,6,20511|15,task_dec_1,201,3,[20511],[20511],3,-1,-1,1,MonsterKillStatic,,2078
992019,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[10|172],[10|172],Head_60218,-1,-1,-1,-1,1,-1,1,[20511],21,992,,20511,15,-1,9920023|9920022,9920023|9920022,3011,1,1,6,20511|15,task_dec_1,201,3,[20511],[20511],3,-1,-1,1,MonsterKillStatic,,992078
882019,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[10|172],[10|172],Head_60218,-1,-1,-1,-1,1,-1,1,[20511],21,882,,20511,15,-1,8820023|8820022,8820023|8820022,3011,1,1,6,20511|15,task_dec_1,201,3,[20511],[20511],3,-1,-1,1,MonsterKillStatic,,882078
2043,false,false,TaskConditionBaseVO,,Atlas/UI_Task,1,[10|172],[10|172],Arms_jingling_1-3,-1,-1,992020,1,-1,-1,-1,[80206],,2,,80206,0,-1,20023|20022,20023|20022,-1,1,-1,2,80206,task_dec_save_soldier,201,5,[80206],[80206],5,-1,-1,1,EventFinish,,
2020,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[2|156],[2|156],Head_60217,-1,-1,992020,1,1,-1,1,[20711],22,2,,20711,10,-1,20023|20022,20023|20022,3039,1,1,6,20711|10,task_dec_1,201,3,[20711],[20711],3,-1,-1,1,MonsterKillStatic,,2019
992020,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[2|156],[2|156],Head_60217,-1,-1,-1,-1,1,-1,1,[20711],22,992,,20711,10,-1,9920023|9920022,9920023|9920022,3039,1,1,6,20711|10,task_dec_1,201,3,[20711],[20711],3,-1,-1,1,MonsterKillStatic,,992019
882020,false,true,TaskCondition_KillMonsterLogic,,Atlas/UI_Monster_Head,1,[2|156],[2|156],Head_60217,-1,-1,-1,-1,1,-1,1,[20711],22,882,,20711,10,-1,8820023|8820022,8820023|8820022,3039,1,1,6,20711|10,task_dec_1,201,3,[20711],[20711],3,-1,-1,1,MonsterKillStatic,,882019
2039,false,true,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[20|176],[20|176],Head_10009,-1,-1,992039,1,1,-1,1,[15],147,2,,15,0,-1,20023|20022,20023|20022,3108,1,1,2,15,task_dec_tiejiangNPC,201,5,[15],[15],5,-1,-1,1,EventFinish,,2020
992039,false,true,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[20|176],[20|176],Head_10009,-1,-1,-1,-1,1,-1,1,[9915],147,992,,9915,0,-1,9920023|9920022,9920023|9920022,3108,1,1,2,9915,task_dec_tiejiangNPC,201,5,[9915],[15],5,-1,-1,1,EventFinish,,992020
882039,false,true,TaskConditionBaseVO,,Atlas/UI_Hero_Head,1,[20|176],[20|176],Head_10009,-1,-1,-1,-1,1,-1,1,[8815],147,882,,8815,0,-1,8820023|8820022,8820023|8820022,3108,1,1,2,8815,task_dec_tiejiangNPC,201,5,[8815],[15],5,-1,-1,1,EventFinish,,882020
2021,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[-17|139],[-17|139],Building_02,-1,-1,992021,1,1,-1,1,[20024],114,2,,20024,0,-1,20023|20022,20023|20022,3039,1,-1,2,20024,task_dec_chuansong,201,5,[20024],[20024],5,-1,-1,1,EventFinish,,2039
992021,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[-17|139],[-17|139],Building_02,-1,-1,-1,-1,1,-1,1,[9920024],114,992,,9920024,0,-1,9920023|9920022,9920023|9920022,3039,1,-1,2,9920024,task_dec_chuansong,201,5,[9920024],[20024],5,-1,-1,1,EventFinish,,992039
882021,false,true,TaskConditionBaseVO,,Atlas/UI_Building,1,[-17|139],[-17|139],Building_02,-1,-1,-1,-1,1,-1,1,[8820024],114,882,,8820024,0,-1,8820023|8820022,8820023|8820022,3039,1,-1,2,8820024,task_dec_chuansong,201,5,[8820024],[20024],5,-1,-1,1,EventFinish,,882039
2044,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,992033,1,-1,-1,-1,[117],118|150,1,,117,3,-1,20011,20011,3081,1,-1,101,117|3,task_dec_build_lvup,201,1,[117],[117],1,-1,-1,1,BuildLevelUp,,
2022,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_chengjiandating,-1,-1,992033,1,-1,-1,-1,[117],118|150,1,,117,3,-1,20011,20011,-1,1,-1,101,117|3,task_dec_build_lvup,201,1,[117],[117],1,-1,-1,1,BuildLevelUp,,
2032,false,false,TaskConditionBaseVO,,Atlas/UI_Building,1,[32|70],[32|70],Building_quyu,-1,-1,992033,1,-1,-1,-1,[2],163,1,,2,0,-1,20011,20011,-1,1,-1,30,2,task_dec_quyu2,201,10,[2],[2],10,-1,-1,1,VillageExtension,,
2033,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_Tiejiangpu,-1,-1,992033,1,-1,-1,-1,[114],89,1,,114,0,-1,20011,,3056,1,1,4,114,task_dec_build,201,1,[114],[11001],16,-1,-1,1,BuildUnlock,,2021
992033,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_Tiejiangpu,-1,-1,-1,-1,-1,-1,-1,[114],89,991,,114,0,-1,9920011,,3056,1,1,4,114,task_dec_build,201,1,[114],[114],16,-1,-1,1,BuildUnlock,,992021
882033,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,1,[32|70],[32|70],Building_Tiejiangpu,-1,-1,-1,-1,-1,-1,-1,[114],89,881,,114,0,-1,8820011,,3056,1,1,4,114,task_dec_build,201,1,[114],[114],16,-1,-1,1,BuildUnlock,,882021
