id,eliteMonsterAttrList,monsterAttrList,alert_range,attr_level,boss_reward,Cannot_push,chase_range,elite_kill_exp,elite_kill_exp_hero,elite_monster_attr,elite_monster_attr_group,elite_probability,elite_reward_id,elite_rewardIds,fight_bubble,fightBubbleMeta,first_reward_id,first_rewardIds,firstkill_dialog,firstkill_event_id,haloFX,haloFX__scale,ini_action,Is_Boss,kill_event_id,kill_exp,kill_exp_hero,level,map_id,model_scale,monster_attr,monster_attr_group,name,OutRangeRecaver,patrol_distance,patrol_idle_time,patrol_range,relive_cdtime,reward_id,rewardIds,unitID
5017,[[3|770]|[4|4369]],[[3|770]|[4|4369]],400,8,,-1,600,-1,-1,"3|770,4|4369",3,-1,[316],[316],,,,[],-1,-1,,-1,,-1,-1,-1,-1,8,-1,33,"3|770,4|4369",2,,1,,,-1,-1,[316],[316],60012
5020,[[3|1007]|[4|7192]],[[3|1007]|[4|7192]],400,9,,-1,600,-1,-1,"3|1007,4|7192",3,-1,[317],[317],,,,[],-1,-1,,-1,,-1,-1,-1,-1,9,-1,33,"3|1007,4|7192",2,,1,,,-1,-1,[317],[317],60076
5021,[[3|1474]|[4|7287]],[[3|1474]|[4|7287]],400,9,,-1,600,-1,-1,"3|1474,4|7287",3,-1,[318],[318],,,,[],-1,-1,,-1,,-1,-1,-1,-1,9,-1,33,"3|1474,4|7287",2,,1,,,-1,-1,[318],[318],60074
5022,[[3|2019]|[4|40941]],[[3|1571]|[4|7341]],400,9,,-1,600,-1,-1,"3|2019,4|40941",3,10000,[319],[319],,,,[],-1,-1,,-1,,-1,-1,-1,-1,9,-1,75,"3|1571,4|7341",2,,1,,,-1,-1,[319],[319],60076
5023,[[3|1511]|[4|7912]],[[3|1511]|[4|7912]],400,9,,-1,600,-1,-1,"3|1511,4|7912",3,-1,[320],[320],,,,[],-1,-1,,-1,,-1,-1,-1,-1,9,-1,33,"3|1511,4|7912",2,,1,,,-1,-1,[320],[320],60053
5024,[[3|1715]|[4|11322]],[[3|1715]|[4|11322]],400,10,,-1,600,-1,-1,"3|1715,4|11322",3,-1,[321],[321],,,,[],-1,-1,,-1,,-1,-1,-1,-1,10,-1,33,"3|1715,4|11322",2,,1,,,-1,-1,[321],[321],60113
5025,[[3|2824]|[4|46089]],[[3|1674]|[4|9749]],400,10,,-1,600,-1,-1,"3|2824,4|46089",3,-1,[322],[322],,,,[],-1,-1,,-1,,-1,-1,-1,-1,10,-1,33,"3|1674,4|9749",2,,1,,,-1,-1,[322],[322],60039
5026,[[3|2064]|[4|12867]],[[3|2064]|[4|14027]],400,10,,-1,600,-1,-1,"3|2064,4|12867",3,-1,[323],[323],,,,[],-1,-1,,-1,,-1,-1,-1,-1,10,-1,33,"3|2064,4|14027",2,,1,,,-1,-1,[323],[323],60076
5027,[[3|2021]|[4|14625]],[[3|2021]|[4|15795]],400,10,,-1,600,-1,-1,"3|2021,4|14625",3,-1,[324],[324],,,,[],-1,-1,,-1,,-1,-1,-1,-1,10,-1,33,"3|2021,4|15795",2,,1,,,-1,-1,[324],[324],60074
5030,[[3|2681]|[4|28123]],[[3|2336]|[4|28123]],400,12,,-1,600,-1,-1,"3|2681,4|28123",3,-1,[325],[325],,,,[],-1,-1,,-1,,-1,-1,-1,-1,12,-1,33,"3|2336,4|28123",2,,1,,,-1,-1,[325],[325],60069
5031,[[3|2705]|[4|30777]],[[3|2473]|[4|30777]],400,12,,-1,600,-1,-1,"3|2705,4|30777",3,-1,[326],[326],,,,[],-1,-1,,-1,,-1,-1,-1,-1,12,-1,33,"3|2473,4|30777",2,,1,,,-1,-1,[326],[326],60091
5032,[[3|2758]|[4|217430]],[[3|2758]|[4|205230]],400,12,,-1,600,-1,-1,"3|2758,4|217430",3,10000,[327],[327],,,,[],-1,-1,,-1,,-1,-1,-1,-1,12,-1,100,"3|2758,4|205230",2,,1,,,-1,-1,[327],[327],60013
5033,[[3|2869]|[4|32516]],[[3|2751]|[4|32516]],400,12,,-1,600,-1,-1,"3|2869,4|32516",3,-1,[328],[328],,,,[],-1,-1,,-1,,-1,-1,-1,-1,12,-1,33,"3|2751,4|32516",2,,1,,,-1,-1,[328],[328],60044
5034,[[3|2894]|[4|34020]],[[3|2894]|[4|34020]],400,13,,-1,600,-1,-1,"3|2894,4|34020",3,-1,[329],[329],,,,[],-1,-1,,-1,,-1,-1,-1,-1,13,-1,33,"3|2894,4|34020",2,,1,,,-1,-1,[329],[329],60063
5035,[[3|4869]|[4|285277]],[[3|4869]|[4|247777]],400,14,,-1,600,-1,-1,"3|4869,4|285277",3,-1,[330],[330],,,,[],-1,-1,,-1,,-1,-1,-1,-1,14,-1,33,"3|4869,4|247777",2,,1,,,-1,-1,[330],[330],60051
5036,[[3|3063]|[4|37089]],[[3|3063]|[4|37089]],400,15,,-1,600,-1,-1,"3|3063,4|37089",3,-1,[331],[331],,,,[],-1,-1,,-1,,-1,-1,-1,-1,15,-1,33,"3|3063,4|37089",2,,1,,,-1,-1,[331],[331],60077
5037,[[3|3211]|[4|38653]],[[3|3211]|[4|38653]],400,16,,-1,600,-1,-1,"3|3211,4|38653",3,-1,[332],[332],,,,[],-1,-1,,-1,,-1,-1,-1,-1,16,-1,33,"3|3211,4|38653",2,,1,,,-1,-1,[332],[332],60078
5040,[[3|3569]|[4|39215]],[[3|3569]|[4|39215]],400,17,,-1,600,-1,-1,"3|3569,4|39215",3,-1,[333],[333],,,,[],-1,-1,,-1,,-1,-1,-1,-1,17,-1,33,"3|3569,4|39215",2,,1,,,-1,-1,[333],[333],60133
5041,[[3|3482]|[4|41128]],[[3|3482]|[4|41128]],400,18,,-1,600,-1,-1,"3|3482,4|41128",3,-1,[334],[334],,,,[],-1,-1,,-1,,-1,-1,-1,-1,18,-1,33,"3|3482,4|41128",2,,1,,,-1,-1,[334],[334],60132
5042,[[3|6187]|[4|315497]],[[3|6187]|[4|315497]],400,19,,-1,600,-1,-1,"3|6187,4|315497",3,-1,[335],[335],,,,[],-1,-1,,-1,,-1,-1,-1,-1,19,-1,33,"3|6187,4|315497",2,,1,,,-1,-1,[335],[335],60038
5043,[[3|3662]|[4|43080]],[[3|3662]|[4|43080]],400,20,,-1,600,-1,-1,"3|3662,4|43080",3,-1,[336],[336],,,,[],-1,-1,,-1,,-1,-1,-1,-1,20,-1,33,"3|3662,4|43080",2,,1,,,-1,-1,[336],[336],60023
5044,[[3|3815]|[4|43407]],[[3|3815]|[4|43407]],400,21,,-1,600,-1,-1,"3|3815,4|43407",3,-1,[337],[337],,,,[],-1,-1,,-1,,-1,-1,-1,-1,21,-1,33,"3|3815,4|43407",2,,1,,,-1,-1,[337],[337],60024
5045,[[3|7581]|[4|362922]],[[3|7581]|[4|362922]],400,22,,-1,600,-1,-1,"3|7581,4|362922",3,-1,[338],[338],,,,[],-1,-1,,-1,,-1,-1,-1,-1,22,-1,33,"3|7581,4|362922",2,,1,,,-1,-1,[338],[338],60119
5046,[[3|3877]|[4|48109]],[[3|3877]|[4|48109]],400,23,,-1,600,-1,-1,"3|3877,4|48109",3,-1,[339],[339],,,,[],-1,-1,,-1,,-1,-1,-1,-1,23,-1,33,"3|3877,4|48109",2,,1,,,-1,-1,[339],[339],60061
5047,[[3|3656]|[4|48466]],[[3|3656]|[4|48466]],400,24,,-1,600,-1,-1,"3|3656,4|48466",3,-1,[340],[340],,,,[],-1,-1,,-1,,-1,-1,-1,-1,24,-1,33,"3|3656,4|48466",2,,1,,,-1,-1,[340],[340],60062
5050,[[3|3912]|[4|59866]],[[3|3912]|[4|59866]],400,25,,-1,600,-1,-1,"3|3912,4|59866",3,-1,[341],[341],,,,[],-1,-1,,-1,,-1,-1,-1,-1,25,-1,33,"3|3912,4|59866",2,,1,,,-1,-1,[341],[341],60064
5051,[[3|4053]|[4|60080]],[[3|4053]|[4|60080]],400,26,,-1,600,-1,-1,"3|4053,4|60080",3,-1,[342],[342],,,,[],-1,-1,,-1,,-1,-1,-1,-1,26,-1,33,"3|4053,4|60080",2,,1,,,-1,-1,[342],[342],60028
5052,[[3|9186]|[4|435642]],[[3|9186]|[4|435642]],400,27,,-1,600,-1,-1,"3|9186,4|435642",3,-1,[343],[343],,,,[],-1,-1,,-1,,-1,-1,-1,-1,27,-1,33,"3|9186,4|435642",2,,1,,,-1,-1,[343],[343],60193
5053,[[3|4212]|[4|64753]],[[3|4212]|[4|64753]],400,28,,-1,600,-1,-1,"3|4212,4|64753",3,-1,[344],[344],,,,[],-1,-1,,-1,,-1,-1,-1,-1,28,-1,33,"3|4212,4|64753",2,,1,,,-1,-1,[344],[344],60027
5054,[[3|4356]|[4|66402]],[[3|4356]|[4|66402]],400,29,,-1,600,-1,-1,"3|4356,4|66402",3,-1,[345],[345],,,,[],-1,-1,,-1,,-1,-1,-1,-1,29,-1,33,"3|4356,4|66402",2,,1,,,-1,-1,[345],[345],60087
5055,[[3|11846]|[4|511526]],[[3|10571]|[4|511526]],400,30,,-1,600,-1,-1,"3|11846,4|511526",3,-1,[346],[346],,,,[],-1,-1,,-1,,-1,-1,-1,-1,30,-1,33,"3|10571,4|511526",2,,1,,,-1,-1,[346],[346],60192
5056,[[3|4646]|[4|72589]],[[3|4646]|[4|72589]],400,31,,-1,600,-1,-1,"3|4646,4|72589",3,-1,[347],[347],,,,[],-1,-1,,-1,,-1,-1,-1,-1,31,-1,33,"3|4646,4|72589",2,,1,,,-1,-1,[347],[347],60012
5057,[[3|4407]|[4|72843]],[[3|4407]|[4|72843]],400,32,,-1,600,-1,-1,"3|4407,4|72843",3,-1,[348],[348],,,,[],-1,-1,,-1,,-1,-1,-1,-1,32,-1,33,"3|4407,4|72843",2,,1,,,-1,-1,[348],[348],60086
5060,[[3|4849]|[4|79143]],[[3|4849]|[4|79143]],400,33,,-1,600,-1,-1,"3|4849,4|79143",3,-1,[349],[349],,,,[],-1,-1,,-1,,-1,-1,-1,-1,33,-1,33,"3|4849,4|79143",2,,1,,,-1,-1,[349],[349],60027
5061,[[3|4998]|[4|80911]],[[3|4998]|[4|80911]],400,34,,-1,600,-1,-1,"3|4998,4|80911",3,-1,[350],[350],,,,[],-1,-1,,-1,,-1,-1,-1,-1,34,-1,33,"3|4998,4|80911",2,,1,,,-1,-1,[350],[350],60080
5062,[[3|12860]|[4|573759]],[[3|12860]|[4|573759]],400,35,,-1,600,-1,-1,"3|12860,4|573759",3,10000,[351],[351],,,,[],-1,-1,,-1,,-1,-1,-1,-1,35,-1,33,"3|12860,4|573759",2,,1,,,-1,-1,[351],[351],60194
5063,[[3|5036]|[4|82964]],[[3|5036]|[4|82964]],400,36,,-1,600,-1,-1,"3|5036,4|82964",3,-1,[352],[352],,,,[],-1,-1,,-1,,-1,-1,-1,-1,36,-1,33,"3|5036,4|82964",2,,1,,,-1,-1,[352],[352],60089
5064,[[3|5227]|[4|83238]],[[3|5227]|[4|83238]],400,37,,-1,600,-1,-1,"3|5227,4|83238",3,-1,[353],[353],,,,[],-1,-1,,-1,,-1,-1,-1,-1,37,-1,33,"3|5227,4|83238",2,,1,,,-1,-1,[353],[353],60071
5065,[[3|15657]|[4|625208]],[[3|15657]|[4|625208]],400,38,,-1,600,-1,-1,"3|15657,4|625208",3,10000,[354],[354],,,,[],-1,-1,,-1,,-1,-1,-1,-1,38,-1,33,"3|15657,4|625208",2,,1,,,-1,-1,[354],[354],60105
5066,[[3|5366]|[4|86845]],[[3|5366]|[4|86845]],400,39,,-1,600,-1,-1,"3|5366,4|86845",3,-1,[355],[355],,,,[],-1,-1,,-1,,-1,-1,-1,-1,39,-1,33,"3|5366,4|86845",2,,1,,,-1,-1,[355],[355],60111
5067,[[3|5253]|[4|82524]],[[3|5253]|[4|82524]],400,40,,-1,600,-1,-1,"3|5253,4|82524",3,-1,[356],[356],,,,[],-1,-1,,-1,,-1,-1,-1,-1,40,-1,33,"3|5253,4|82524",2,,1,,,-1,-1,[356],[356],60110
51001,[[3|1]|[4|6]],[[3|1]|[4|3]],-1,-1,,-1,-1,0,-1,"3|1,4|6",3,-1,[4],[4],,,,[],-1,-1,,-1,,-1,-1,0,-1,0,-1,100,"3|1,4|3",2,monster_name_51001,-1,,,-1,30000,[4],[4],51010
6001,[[3|60]|[4|6500]],[[3|60]|[4|6500]],600,1,,1,2000,-1,-1,"3|60,4|6500",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60001,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,210,50,"3|60,4|6500",2,,1,200|100,3000|1000,400,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],62015
6002,[[3|80]|[4|7500]],[[3|80]|[4|7500]],600,1,,1,2000,-1,-1,"3|80,4|7500",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60002,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,211,50,"3|80,4|7500",2,,1,200|100,3000|1000,400,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],62020
6003,[[3|50]|[4|550]],[[3|50]|[4|550]],600,1,,-1,2000,-1,-1,"3|50,4|550",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,212,50,"3|50,4|550",2,,1,200|100,3000|1000,400,-1,,[],60109
6004,[[3|80]|[4|450]],[[3|80]|[4|450]],600,1,,-1,2000,-1,-1,"3|80,4|450",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,212,50,"3|80,4|450",2,,1,200|100,3000|1000,400,-1,,[],60110
6005,[[3|1000]|[4|25000]],[[3|1000]|[4|25000]],600,1,,1,2000,-1,-1,"3|1000,4|25000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60003,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,212,50,"3|1000,4|25000",2,,1,200|100,3000|1000,400,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],60208
6006,[[3|250]|[4|2000]],[[3|250]|[4|2000]],600,1,,-1,2000,-1,-1,"3|250,4|2000",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,213,50,"3|250,4|2000",2,,1,200|100,3000|1000,400,-1,,[],60044
6007,[[3|350]|[4|1500]],[[3|350]|[4|1500]],600,1,,-1,2000,-1,-1,"3|350,4|1500",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,213,50,"3|350,4|1500",2,,1,200|100,3000|1000,400,-1,,[],60063
6008,[[3|250]|[4|2000]],[[3|250]|[4|2000]],600,1,,-1,2000,-1,-1,"3|250,4|2000",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,213,50,"3|250,4|2000",2,,1,200|100,3000|1000,400,-1,,[],60182
6009,[[3|350]|[4|1500]],[[3|350]|[4|1500]],600,1,,-1,2000,-1,-1,"3|350,4|1500",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,213,50,"3|350,4|1500",2,,1,200|100,3000|1000,400,-1,,[],60180
6010,[[3|1300]|[4|36000]],[[3|1300]|[4|36000]],600,1,,1,2000,-1,-1,"3|1300,4|36000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60004,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,213,50,"3|1300,4|36000",2,,1,200|100,3000|1000,400,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],60244
6011,[[3|350]|[4|2000]],[[3|350]|[4|2000]],600,1,,-1,2000,-1,-1,"3|350,4|2000",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,214,50,"3|350,4|2000",2,,1,200|100,3000|1000,400,-1,,[],60172
6012,[[3|300]|[4|2200]|[5|550]],[[3|300]|[4|2200]|[5|550]],1800,1,,-1,4000,-1,-1,"3|300,4|2200,5|550",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,214,50,"3|300,4|2200,5|550",2,,1,400|100,3000|1000,1200,-1,,[],60173
6013,[[3|300]|[4|2200]|[5|250]],[[3|300]|[4|2200]|[5|250]],1200,1,,-1,3000,-1,-1,"3|300,4|2200,5|250",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,214,50,"3|300,4|2200,5|250",2,,1,300|100,3000|1000,800,-1,,[],60174
6014,[[3|300]|[4|2200]|[5|250]],[[3|300]|[4|2200]|[5|250]],1200,1,,-1,3000,-1,-1,"3|300,4|2200,5|250",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,214,50,"3|300,4|2200,5|250",2,,1,300|100,3000|1000,800,-1,,[],60180
6015,[[3|1500]|[4|50000]],[[3|1500]|[4|50000]],1200,1,,1,3000,-1,-1,"3|1500,4|50000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60005,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,214,50,"3|1500,4|50000",2,,1,300|100,3000|1000,800,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64034
6016,[[3|300]|[4|2000]|[5|400]],[[3|300]|[4|2000]|[5|400]],1200,1,,-1,2500,-1,-1,"3|300,4|2000,5|400",3,10000,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,215,45,"3|300,4|2000,5|400",2,,1,200|100,3000|1000,400,-1,,[],60076
6017,[[3|1400]|[4|5000]],[[3|1400]|[4|5000]],400,1,,-1,2000,-1,-1,"3|1400,4|5000",3,10000,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,215,45,"3|1400,4|5000",2,,1,200|100,3000|1000,400,-1,,[],60074
6018,[[3|3000]|[4|70000]],[[3|3000]|[4|70000]],4000,1,,1,4000,-1,-1,"3|3000,4|70000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60006,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,215,50,"3|3000,4|70000",2,,1,300|100,3000|1000,800,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64036
6019,[[3|400]|[4|3000]|[5|200]],[[3|400]|[4|3000]|[5|200]],2000,1,,-1,2000,-1,-1,"3|400,4|3000,5|200",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,216,50,"3|400,4|3000,5|200",2,,1,200|100,3000|1000,400,-1,,[],60065
6020,[[3|400]|[4|3000]|[5|200]],[[3|400]|[4|3000]|[5|200]],2000,1,,-1,2000,-1,-1,"3|400,4|3000,5|200",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,216,50,"3|400,4|3000,5|200",2,,1,200|100,3000|1000,400,-1,,[],60067
6021,[[3|1200]|[4|40000]|[5|350]],[[3|1200]|[4|40000]|[5|350]],2000,1,,-1,2000,-1,-1,"3|1200,4|40000,5|350",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,216,50,"3|1200,4|40000,5|350",2,,1,200|100,3000|1000,400,-1,,[],64037
6022,[[3|900]|[4|220000]|[5|350]],[[3|900]|[4|220000]|[5|350]],2000,1,,1,1200,-1,-1,"3|900,4|220000,5|350",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60007,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,216,50,"3|900,4|220000,5|350",2,,1,300|100,3000|1000,800,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64035
6023,[[3|600]|[4|10000]],[[3|600]|[4|10000]],600,1,,-1,2000,-1,-1,"3|600,4|10000",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,217,50,"3|600,4|10000",2,,1,200|100,3000|1000,400,-1,,[],60088
6024,[[3|600]|[4|10000]],[[3|600]|[4|10000]],600,1,,-1,2000,-1,-1,"3|600,4|10000",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,217,50,"3|600,4|10000",2,,1,200|100,3000|1000,400,-1,,[],60089
6025,[[3|800]|[4|10000]|[5|400]],[[3|800]|[4|10000]|[5|400]],2000,1,,-1,2000,-1,-1,"3|800,4|10000,5|400",3,-1,,[],,,,[],-1,-1,,-1,,0,-1,-1,-1,1,217,50,"3|800,4|10000,5|400",2,,1,200|100,3000|1000,400,-1,,[],64039
6026,[[3|5000]|[4|200000]],[[3|5000]|[4|200000]],1000,1,,1,2000,-1,-1,"3|5000,4|200000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60008,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,217,50,"3|5000,4|200000",2,,1,300|100,3000|1000,800,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64038
6027,[[3|5000]|[4|250000]|[5|0]],[[3|5000]|[4|250000]|[5|0]],10000,1,,1,2000,-1,-1,"3|5000,4|250000,5|0",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60009,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,218,50,"3|5000,4|250000,5|0",2,,1,200|100,3000|1000,400,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64040
6028,[[3|8000]|[4|170000]],[[3|8000]|[4|170000]],2000,1,,1,2000,-1,-1,"3|8000,4|170000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60010,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,219,50,"3|8000,4|170000",2,,1,200|100,3000|1000,400,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64042
6030,[[3|3000]|[4|300000]],[[3|3000]|[4|300000]],750,1,,1,3000,-1,-1,"3|3000,4|300000",3,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],,,,[],-1,60011,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,-1,-1,1,220,50,"3|3000,4|300000",2,,1,100|50,3000|1000,100,-1,[6|6|6|6|6|6],[6|6|6|6|6|6],64041
10111,[[3|1]|[4|66]],[[3|1]|[4|30]],400,1,,-1,1200,20,-1,"3|1,4|66",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,-1,1,1,28,"3|1,4|30",2,,-1,700|200,3000|1000,2000,300000,[1],[1],60109
10211,[[3|1]|[4|66]],[[3|1]|[4|30]],400,1,,-1,1200,20,-1,"3|1,4|66",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,-1,1,1,28,"3|1,4|30",2,,-1,700|200,3000|1000,2000,60000,[1],[1],60008
10311,[[3|1]|[4|66]],[[3|1]|[4|30]],400,1,,-1,1200,0,-1,"3|1,4|66",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,-1,1,1,44,"3|1,4|30",2,,-1,,,-1,-1,[1],[1],60217
10411,[[3|3]|[4|100]],[[3|3]|[4|100]],400,1,,-1,1200,0,-1,"3|3,4|100",3,-1,[1],[1],[1|city_story_02|60|2],MonsterMeta+FightBubbleMeta,,[],-1,-1,,-1,,1,-1,5,-1,1,1,66,"3|3,4|100",2,,-1,,,-1,-1,[1],[1],60218
10412,[[3|3]|[4|600]],[[3|3]|[4|600]],400,1,,-1,1200,0,-1,"3|3,4|600",3,-1,[1],[1],[2|angry|60|2],MonsterMeta+FightBubbleMeta,,[],-1,60102,,-1,,1,-1,5,-1,1,1,66,"3|3,4|600",2,,-1,,,-1,-1,[1],[1],70036
10413,[[3|1]|[4|66]],[[3|1]|[4|30]],400,1,,-1,1200,0,-1,"3|1,4|66",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,-1,1,1,44,"3|1,4|30",2,,-1,700|200,1000|500,2000,-1,[1],[1],60172
10414,[[3|3]|[4|350]],[[3|3]|[4|100]],400,1,,-1,1200,0,-1,"3|3,4|350",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,-1,1,1,66,"3|3,4|100",2,,-1,700|200,2000|500,2000,-1,[1],[1],60181
10511,[[3|1]|[4|110]],[[3|1]|[4|50]],650,2,,-1,1200,20,1,"3|1,4|110",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,1,2,1,33,"3|1,4|50",2,,-1,700|200,3000|1000,2000,60000,[1],[1],60043
10611,[[3|1]|[4|110]],[[3|1]|[4|50]],650,2,,-1,1200,20,1,"3|1,4|110",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,1,2,1,28,"3|1,4|50",2,,-1,700|200,3000|1000,2000,60000,[1],[1],60008
10711,[[3|1]|[4|198]],[[3|1]|[4|90]],650,2,,-1,1200,20,1,"3|1,4|198",3,-1,[1],[1],,,,[],-1,-1,,-1,,-1,-1,5,1,2,1,33,"3|1,4|90",2,,-1,700|200,3000|1000,2000,60000,[1],[1],60020
15111,[[3|48]|[4|4306]],[[3|20]|[4|571]],650,2,"801|3000,8701|10000,8601|10000",1,1200,50,1,"3|48,4|4306",3,-1,,[],,,,[],-1,60101,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,90,,1,-1,50,1,2,1,66,"3|20,4|571",2,,1,,,-1,-1,,[],60009
16111,[[3|13]|[4|91]],[[3|9]|[4|61]],650,1,,1,1200,0,1,"3|13,4|91",1,-1,[102|102|102|102],[102|102|102|102],,,,[],-1,-1,,-1,,-1,-1,0,1,1,-1,100,"3|9,4|61",1,,-1,,,-1,-1,[102|102|102|102],[102|102|102|102],52001
16121,[[3|16]|[4|75]],[[3|11]|[4|50]],650,1,,1,1200,0,1,"3|16,4|75",1,-1,[102|102|102|102],[102|102|102|102],,,,[],-1,-1,,-1,,-1,-1,0,1,1,-1,100,"3|11,4|50",1,,-1,,,-1,-1,[102|102|102|102],[102|102|102|102],52003
16131,[[3|12]|[4|100]],[[3|8]|[4|67]],650,1,,1,1200,0,1,"3|12,4|100",1,-1,[102|102|102|102],[102|102|102|102],,,,[],-1,-1,,-1,,-1,-1,0,1,1,-1,100,"3|8,4|67",1,,-1,,,-1,-1,[102|102|102|102],[102|102|102|102],52004
20111,[[3|36]|[4|171]],[[3|24]|[4|102]],650,2,,-1,1200,20,1,"3|36,4|171",3,-1,[6],[6],,,,[],-1,-1,,-1,,-1,-1,5,1,2,2,33,"3|24,4|102",2,,-1,700|200,3000|1000,2000,60000,[6],[6],60057
20211,[[3|39]|[4|172]],[[3|26]|[4|102]],650,2,,-1,1200,20,1,"3|39,4|172",3,-1,[6],[6],,,,[],-1,-1,,-1,,-1,-1,5,1,2,2,33,"3|26,4|102",2,,-1,700|200,3000|1000,2000,60000,[6],[6],60058
20221,[[3|39]|[4|172]],[[3|26]|[4|110]],650,2,,-1,1200,20,1,"3|39,4|172",3,-1,[6],[6],,,,[],-1,-1,,-1,,-1,-1,5,1,2,2,33,"3|26,4|110",2,,-1,700|200,3000|1000,2000,60000,[6],[6],60037
20311,[[3|48]|[4|202]],[[3|32]|[4|135]],650,2,,-1,1200,20,1,"3|48,4|202",3,-1,[6],[6],,,,[],-1,-1,,-1,,-1,-1,5,1,2,2,33,"3|32,4|135",2,,-1,700|200,3000|1000,2000,60000,[6],[6],60139
20411,[[3|57]|[4|202]],[[3|38]|[4|135]],650,2,,-1,1200,20,1,"3|57,4|202",3,-1,[6],[6],,,,[],-1,-1,,-1,,-1,-1,5,1,2,2,44,"3|38,4|135",2,,-1,700|200,3000|1000,2000,60000,[6],[6],60139
20421,[[3|48]|[4|202]],[[3|32]|[4|135]],650,2,,-1,1200,20,1,"3|48,4|202",3,-1,[6],[6],,,,[],-1,-1,,-1,,-1,-1,5,1,2,2,33,"3|32,4|135",2,,-1,700|200,3000|1000,2000,60000,[6],[6],60068
