id,day_need,drop_client,first_drop_client,first_reward,force,group_id,icon,kill_exp,kill_exp_hero,level,level_need,level_show,map_instance,map_stage,model,new_ui_banner,pve_id,recommend,reward,reward_join
112004,-1,7034,,-1,300000,112,Head_60156,-1,-1,4,12,4,30001,25504,map_boss_002,banner_bubble_monster_14,-1,,7124,6915
112005,-1,7035,,-1,500000,112,Head_60156,-1,-1,5,16,5,30001,25505,map_boss_002,banner_bubble_monster_14,-1,,7125,6915
112006,-1,7036,,-1,800000,112,Head_60156,-1,-1,6,20,6,30001,25506,map_boss_002,banner_bubble_monster_14,-1,,7126,6915
112007,-1,7037,,-1,1000000,112,Head_60156,-1,-1,7,24,7,30001,25507,map_boss_002,banner_bubble_monster_14,-1,,7127,6915
112008,-1,7038,,-1,1500000,112,Head_60156,-1,-1,8,28,8,30001,25508,map_boss_002,banner_bubble_monster_14,-1,,7128,6915
112009,-1,7039,,-1,2000000,112,Head_60156,-1,-1,9,32,9,30001,25509,map_boss_002,banner_bubble_monster_14,-1,,7129,6915
112010,-1,7040,,-1,2500000,112,Head_60156,-1,-1,10,36,10,30001,25510,map_boss_002,banner_bubble_monster_14,-1,,7130,6915
113001,-1,7051,,-1,150000,113,Head_60131,-1,-1,1,1,1,30001,25701,map_boss_003,banner_bubble_monster_15,-1,,7141,6916
113002,-1,7052,,-1,175000,113,Head_60131,-1,-1,2,4,2,30001,25702,map_boss_003,banner_bubble_monster_15,-1,,7142,6916
113003,-1,7053,,-1,200000,113,Head_60131,-1,-1,3,8,3,30001,25703,map_boss_003,banner_bubble_monster_15,-1,,7143,6916
113004,-1,7054,,-1,300000,113,Head_60131,-1,-1,4,12,4,30001,25704,map_boss_003,banner_bubble_monster_15,-1,,7144,6916
113005,-1,7055,,-1,500000,113,Head_60131,-1,-1,5,16,5,30001,25705,map_boss_003,banner_bubble_monster_15,-1,,7145,6916
113006,-1,7056,,-1,800000,113,Head_60131,-1,-1,6,20,6,30001,25706,map_boss_003,banner_bubble_monster_15,-1,,7146,6916
113007,-1,7057,,-1,1000000,113,Head_60131,-1,-1,7,24,7,30001,25707,map_boss_003,banner_bubble_monster_15,-1,,7147,6916
113008,-1,7058,,-1,1500000,113,Head_60131,-1,-1,8,28,8,30001,25708,map_boss_003,banner_bubble_monster_15,-1,,7148,6916
113009,-1,7059,,-1,2000000,113,Head_60131,-1,-1,9,32,9,30001,25709,map_boss_003,banner_bubble_monster_15,-1,,7149,6916
113010,-1,7060,,-1,2500000,113,Head_60131,-1,-1,10,36,10,30001,25710,map_boss_003,banner_bubble_monster_15,-1,,7150,6916
114001,-1,7071,,-1,150000,114,Head_60211,-1,-1,1,1,1,30001,25801,map_boss_004,banner_bubble_monster_16,-1,,7161,6917
114002,-1,7072,,-1,175000,114,Head_60211,-1,-1,2,4,2,30001,25802,map_boss_004,banner_bubble_monster_16,-1,,7162,6917
114003,-1,7073,,-1,200000,114,Head_60211,-1,-1,3,8,3,30001,25803,map_boss_004,banner_bubble_monster_16,-1,,7163,6917
114004,-1,7074,,-1,300000,114,Head_60211,-1,-1,4,12,4,30001,25804,map_boss_004,banner_bubble_monster_16,-1,,7164,6917
114005,-1,7075,,-1,500000,114,Head_60211,-1,-1,5,16,5,30001,25805,map_boss_004,banner_bubble_monster_16,-1,,7165,6917
114006,-1,7076,,-1,800000,114,Head_60211,-1,-1,6,20,6,30001,25806,map_boss_004,banner_bubble_monster_16,-1,,7166,6917
114007,-1,7077,,-1,1000000,114,Head_60211,-1,-1,7,24,7,30001,25807,map_boss_004,banner_bubble_monster_16,-1,,7167,6917
114008,-1,7078,,-1,1500000,114,Head_60211,-1,-1,8,28,8,30001,25808,map_boss_004,banner_bubble_monster_16,-1,,7168,6917
114009,-1,7079,,-1,2000000,114,Head_60211,-1,-1,9,32,9,30001,25809,map_boss_004,banner_bubble_monster_16,-1,,7169,6917
114010,-1,7080,,-1,2500000,114,Head_60211,-1,-1,10,36,10,30001,25810,map_boss_004,banner_bubble_monster_16,-1,,7170,6917
13001,-1,6951,,-1,150000,13,Head_60143,-1,-1,1,1,1,30001,25101,map_boss_010,banner_bubble_monster_2,-1,,6921,6912
13002,-1,6952,,-1,175000,13,Head_60143,-1,-1,2,4,2,30001,25102,map_boss_010,banner_bubble_monster_2,-1,,6922,6912
13003,-1,6953,,-1,200000,13,Head_60143,-1,-1,3,8,3,30001,25103,map_boss_010,banner_bubble_monster_2,-1,,6923,6912
13004,-1,6954,,-1,300000,13,Head_60143,-1,-1,4,12,4,30001,25104,map_boss_010,banner_bubble_monster_2,-1,,6924,6912
13005,-1,6955,,-1,500000,13,Head_60143,-1,-1,5,16,5,30001,25105,map_boss_010,banner_bubble_monster_2,-1,,6925,6912
13006,-1,6956,,-1,800000,13,Head_60143,-1,-1,6,20,6,30001,25106,map_boss_010,banner_bubble_monster_2,-1,,6926,6912
13007,-1,6957,,-1,1000000,13,Head_60143,-1,-1,7,24,7,30001,25107,map_boss_010,banner_bubble_monster_2,-1,,6927,6912
13008,-1,6958,,-1,1500000,13,Head_60143,-1,-1,8,28,8,30001,25108,map_boss_010,banner_bubble_monster_2,-1,,6928,6912
13009,-1,6959,,-1,2000000,13,Head_60143,-1,-1,9,32,9,30001,25109,map_boss_010,banner_bubble_monster_2,-1,,6929,6912
13010,-1,6960,,-1,2500000,13,Head_60143,-1,-1,10,36,10,30001,25110,map_boss_010,banner_bubble_monster_2,-1,,6930,6912
15001,-1,6991,,-1,500000,15,Head_60046,-1,-1,1,1,1,30001,25201,map_boss_021,banner_bubble_monster_13,-1,,6931,6914
15002,-1,6992,,-1,1000000,15,Head_60046,-1,-1,2,4,2,30001,25202,map_boss_021,banner_bubble_monster_13,-1,,6932,6914
15003,-1,6993,,-1,2000000,15,Head_60046,-1,-1,3,8,3,30001,25203,map_boss_021,banner_bubble_monster_13,-1,,6933,6914
15004,-1,6994,,-1,4000000,15,Head_60046,-1,-1,4,12,4,30001,25204,map_boss_021,banner_bubble_monster_13,-1,,6934,6914
15005,-1,6995,,-1,5000000,15,Head_60046,-1,-1,5,16,5,30001,25205,map_boss_021,banner_bubble_monster_13,-1,,6935,6914
15006,-1,6996,,-1,6000000,15,Head_60046,-1,-1,6,20,6,30001,25206,map_boss_021,banner_bubble_monster_13,-1,,6936,6914
15007,-1,6997,,-1,7000000,15,Head_60046,-1,-1,7,24,7,30001,25207,map_boss_021,banner_bubble_monster_13,-1,,6937,6914
15008,-1,6998,,-1,8000000,15,Head_60046,-1,-1,8,28,8,30001,25208,map_boss_021,banner_bubble_monster_13,-1,,6938,6914
15009,-1,6999,,-1,10000000,15,Head_60046,-1,-1,9,32,9,30001,25209,map_boss_021,banner_bubble_monster_13,-1,,6939,6914
15010,-1,7000,,-1,12000000,15,Head_60046,-1,-1,10,36,10,30001,25210,map_boss_021,banner_bubble_monster_13,-1,,6940,6914
215001,-1,507169101,,-1,500000,215,Head_70038,-1,-1,1,1,1,30001,215001,map_boss_006,banner_bubble_pet01,-1,,507169101,5071693
215002,-1,507169102,,-1,1000000,215,Head_70038,-1,-1,2,4,2,30001,215002,map_boss_006,banner_bubble_pet01,-1,,507169102,5071693
215003,-1,507169103,,-1,2000000,215,Head_70038,-1,-1,3,8,3,30001,215003,map_boss_006,banner_bubble_pet01,-1,,507169103,5071693
215004,-1,507169104,,-1,4000000,215,Head_70038,-1,-1,4,12,4,30001,215004,map_boss_006,banner_bubble_pet01,-1,,507169104,5071693
215005,-1,507169105,,-1,5000000,215,Head_70038,-1,-1,5,16,5,30001,215005,map_boss_006,banner_bubble_pet01,-1,,507169105,5071693
215006,-1,507169106,,-1,6000000,215,Head_70038,-1,-1,6,20,6,30001,215006,map_boss_006,banner_bubble_pet01,-1,,507169106,5071693
215007,-1,507169107,,-1,7000000,215,Head_70038,-1,-1,7,24,7,30001,215007,map_boss_006,banner_bubble_pet01,-1,,507169107,5071693
215008,-1,507169108,,-1,8000000,215,Head_70038,-1,-1,8,28,8,30001,215008,map_boss_006,banner_bubble_pet01,-1,,507169108,5071693
215009,-1,507169109,,-1,10000000,215,Head_70038,-1,-1,9,32,9,30001,215009,map_boss_006,banner_bubble_pet01,-1,,507169109,5071693
215010,-1,507169110,,-1,12000000,215,Head_70038,-1,-1,10,36,10,30001,215010,map_boss_006,banner_bubble_pet01,-1,,507169110,5071693
16001,-1,6951,,-1,150000,16,Head_70022,-1,-1,1,1,1,30001,25301,map_boss_015,banner_bubble_monster_3,-1,,6921,6912
16002,-1,6952,,-1,175000,16,Head_70022,-1,-1,2,4,2,30001,25302,map_boss_015,banner_bubble_monster_3,-1,,6922,6912
16003,-1,6953,,-1,200000,16,Head_70022,-1,-1,3,8,3,30001,25303,map_boss_015,banner_bubble_monster_3,-1,,6923,6912
16004,-1,6954,,-1,300000,16,Head_70022,-1,-1,4,12,4,30001,25304,map_boss_015,banner_bubble_monster_3,-1,,6924,6912
16005,-1,6955,,-1,500000,16,Head_70022,-1,-1,5,16,5,30001,25305,map_boss_015,banner_bubble_monster_3,-1,,6925,6912
16006,-1,6956,,-1,800000,16,Head_70022,-1,-1,6,20,6,30001,25306,map_boss_015,banner_bubble_monster_3,-1,,6926,6912
16007,-1,6957,,-1,1000000,16,Head_70022,-1,-1,7,24,7,30001,25307,map_boss_015,banner_bubble_monster_3,-1,,6927,6912
16008,-1,6958,,-1,1500000,16,Head_70022,-1,-1,8,28,8,30001,25308,map_boss_015,banner_bubble_monster_3,-1,,6928,6912
16009,-1,6959,,-1,2000000,16,Head_70022,-1,-1,9,32,9,30001,25309,map_boss_015,banner_bubble_monster_3,-1,,6929,6912
16010,-1,6960,,-1,2500000,16,Head_70022,-1,-1,10,36,10,30001,25310,map_boss_015,banner_bubble_monster_3,-1,,6930,6912
17001,-1,6951,,-1,150000,17,Head_60097,-1,-1,1,1,1,30001,25401,map_boss_013,banner_bubble_monster_4,-1,,6921,6912
17002,-1,6952,,-1,175000,17,Head_60097,-1,-1,2,4,2,30001,25402,map_boss_013,banner_bubble_monster_4,-1,,6922,6912
17003,-1,6953,,-1,200000,17,Head_60097,-1,-1,3,8,3,30001,25403,map_boss_013,banner_bubble_monster_4,-1,,6923,6912
17004,-1,6954,,-1,300000,17,Head_60097,-1,-1,4,12,4,30001,25404,map_boss_013,banner_bubble_monster_4,-1,,6924,6912
17005,-1,6955,,-1,500000,17,Head_60097,-1,-1,5,16,5,30001,25405,map_boss_013,banner_bubble_monster_4,-1,,6925,6912
17006,-1,6956,,-1,800000,17,Head_60097,-1,-1,6,20,6,30001,25406,map_boss_013,banner_bubble_monster_4,-1,,6926,6912
17007,-1,6957,,-1,1000000,17,Head_60097,-1,-1,7,24,7,30001,25407,map_boss_013,banner_bubble_monster_4,-1,,6927,6912
17008,-1,6958,,-1,1500000,17,Head_60097,-1,-1,8,28,8,30001,25408,map_boss_013,banner_bubble_monster_4,-1,,6928,6912
17009,-1,6959,,-1,2000000,17,Head_60097,-1,-1,9,32,9,30001,25409,map_boss_013,banner_bubble_monster_4,-1,,6929,6912
17010,-1,6960,,-1,2500000,17,Head_60097,-1,-1,10,36,10,30001,25410,map_boss_013,banner_bubble_monster_4,-1,,6930,6912
18001,-1,6951,,-1,150000,18,Head_70022,-1,-1,1,1,1,30001,25301,map_boss_016,banner_bubble_monster_5,-1,,6921,6912
18002,-1,6952,,-1,175000,18,Head_70022,-1,-1,2,4,2,30001,25302,map_boss_016,banner_bubble_monster_5,-1,,6922,6912
18003,-1,6953,,-1,200000,18,Head_70022,-1,-1,3,8,3,30001,25303,map_boss_016,banner_bubble_monster_5,-1,,6923,6912
18004,-1,6954,,-1,300000,18,Head_70022,-1,-1,4,12,4,30001,25304,map_boss_016,banner_bubble_monster_5,-1,,6924,6912
18005,-1,6955,,-1,500000,18,Head_70022,-1,-1,5,16,5,30001,25305,map_boss_016,banner_bubble_monster_5,-1,,6925,6912
18006,-1,6956,,-1,800000,18,Head_70022,-1,-1,6,20,6,30001,25306,map_boss_016,banner_bubble_monster_5,-1,,6926,6912
18007,-1,6957,,-1,1000000,18,Head_70022,-1,-1,7,24,7,30001,25307,map_boss_016,banner_bubble_monster_5,-1,,6927,6912
18008,-1,6958,,-1,1500000,18,Head_70022,-1,-1,8,28,8,30001,25308,map_boss_016,banner_bubble_monster_5,-1,,6928,6912
18009,-1,6959,,-1,2000000,18,Head_70022,-1,-1,9,32,9,30001,25309,map_boss_016,banner_bubble_monster_5,-1,,6929,6912
18010,-1,6960,,-1,2500000,18,Head_70022,-1,-1,10,36,10,30001,25310,map_boss_016,banner_bubble_monster_5,-1,,6930,6912
19001,-1,6001,,-1,1000000,19,Head_60196,-1,-1,1,1,1,30001,25601,map_boss_020,banner_bubble_monster_12,-1,,6021,6921
19002,-1,6002,,-1,2000000,19,Head_60196,-1,-1,2,1,2,30001,25602,map_boss_020,banner_bubble_monster_12,-1,,6022,6922
19003,9,6003,,-1,4000000,19,Head_60196,-1,-1,3,1,3,30001,25603,map_boss_020,banner_bubble_monster_12,-1,,6023,6923
19004,14,6004,,-1,6000000,19,Head_60196,-1,-1,4,1,4,30001,25604,map_boss_020,banner_bubble_monster_12,-1,,6024,6924
19005,19,6005,,-1,8000000,19,Head_60196,-1,-1,5,20,5,30001,25605,map_boss_020,banner_bubble_monster_12,-1,,6025,6925
19006,29,6006,,-1,12000000,19,Head_60196,-1,-1,6,25,6,30001,25606,map_boss_020,banner_bubble_monster_12,-1,,6026,6926
19007,39,6007,,-1,18000000,19,Head_60196,-1,-1,7,30,7,30001,25607,map_boss_020,banner_bubble_monster_12,-1,,6027,6927
19008,49,6008,,-1,-1,19,Head_60196,-1,-1,8,35,8,30001,25608,map_boss_020,banner_bubble_monster_12,-1,,6028,6928
19009,59,6009,,-1,-1,19,Head_60196,-1,-1,9,40,9,30001,25609,map_boss_020,banner_bubble_monster_12,-1,,6029,6929
19010,69,6010,,-1,-1,19,Head_60196,-1,-1,10,45,10,30001,25610,map_boss_020,banner_bubble_monster_12,-1,,6030,6930
21101,-1,,,-1,192000,21,Head_60044,-1,-1,1,1,80,30001,26101,,,-1,,7801,-1
21102,-1,,,-1,224000,21,Head_60044,-1,-1,1,1,85,30001,26102,,,-1,,7801,-1
21103,-1,,,-1,241000,21,Head_60044,-1,-1,1,1,90,30001,26103,,,-1,,7801,-1
21201,-1,,,-1,309000,21,Head_60044,-1,-1,2,1,100,30001,26201,,,-1,,7802,-1
21202,-1,,,-1,360000,21,Head_60044,-1,-1,2,1,105,30001,26202,,,-1,,7802,-1
21203,-1,,,-1,382000,21,Head_60044,-1,-1,2,1,110,30001,26203,,,-1,,7802,-1
21301,-1,,,-1,382000,21,Head_60044,-1,-1,3,1,110,30001,26301,,,-1,,7803,-1
21302,-1,,,-1,450000,21,Head_60044,-1,-1,3,1,115,30001,26302,,,-1,,7803,-1
21303,-1,,,-1,477000,21,Head_60044,-1,-1,3,1,120,30001,26303,,,-1,,7803,-1
21501,-1,,,-1,477000,21,Head_60044,-1,-1,4,1,120,30001,26501,,,-1,,7804,-1
21502,-1,,,-1,544000,21,Head_60044,-1,-1,4,1,125,30001,26502,,,-1,,7804,-1
21503,-1,,,-1,618000,21,Head_60044,-1,-1,4,1,130,30001,26503,,,-1,,7804,-1
21601,-1,,,-1,618000,21,Head_60044,-1,-1,5,1,130,30001,26601,,,-1,,7805,-1
21602,-1,,,-1,659000,21,Head_60044,-1,-1,5,1,135,30001,26602,,,-1,,7805,-1
21603,-1,,,-1,765000,21,Head_60044,-1,-1,5,1,140,30001,26603,,,-1,,7805,-1
22001,-1,,,-1,309000,22,,-1,-1,1,1,100,30001,26001,,,-1,,7801,-1
21401,-1,,,-1,765000,23,Head_60044,-1,-1,3,1,140,30001,26401,,,-1,,7806,-1
21402,-1,,,-1,971000,23,Head_60045,-1,-1,3,1,140,30001,26402,,,-1,,7806,-1
21403,-1,,,-1,1150000,23,Head_60046,-1,-1,3,1,140,30001,26403,,,-1,,7806,-1
14001,-1,6911,,-1,25900,14,Head_60144,-1,-1,1,1,1,30001,16001,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14002,-1,6911,,-1,38400,14,Head_60144,-1,-1,2,1,2,30001,16002,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14003,-1,6911,,-1,55300,14,Head_60144,-1,-1,3,1,3,30001,16003,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14004,-1,6911,,-1,71900,14,Head_60144,-1,-1,4,1,4,30001,16004,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14005,-1,6911,,-1,84100,14,Head_60144,-1,-1,5,1,5,30001,16005,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14006,-1,6911,,-1,93800,14,Head_60144,-1,-1,6,1,6,30001,16006,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14007,-1,6911,,-1,105000,14,Head_60144,-1,-1,7,1,7,30001,16007,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14008,-1,6911,,-1,133000,14,Head_60144,-1,-1,8,1,8,30001,16008,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14009,-1,6911,,-1,146000,14,Head_60144,-1,-1,9,1,9,30001,16009,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14010,-1,6911,,-1,161000,14,Head_60144,-1,-1,10,1,10,30001,16010,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14011,-1,6911,,-1,224000,14,Head_60144,-1,-1,11,1,11,30001,16011,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14012,-1,6911,,-1,271000,14,Head_60144,-1,-1,12,1,12,30001,16012,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14013,-1,6911,,-1,360000,14,Head_60144,-1,-1,13,1,13,30001,16013,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14014,-1,6911,,-1,450000,14,Head_60144,-1,-1,14,1,14,30001,16014,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14015,-1,6911,,-1,544000,14,Head_60144,-1,-1,15,1,15,30001,16015,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14016,-1,6911,,-1,659000,14,Head_60144,-1,-1,16,1,16,30001,16016,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14017,-1,6911,,-1,925000,14,Head_60144,-1,-1,17,1,17,30001,16017,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14018,-1,6911,,-1,1030000,14,Head_60144,-1,-1,18,1,18,30001,16018,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14019,-1,6911,,-1,1280000,14,Head_60144,-1,-1,19,1,19,30001,16019,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
14020,-1,6911,,-1,1510000,14,Head_60144,-1,-1,20,1,20,30001,16020,map_boss_011,banner_bubble_monster_8,-1,,6901,6911
31001,-1,6506,,-1,5710,31,Head_60047,-1,-1,1,1,1,30001,31001,task_battle,banner_bubble_monster_6,-1,,29801,-1
31002,-1,6506,,-1,19300,31,Head_60047,-1,-1,2,1,2,30001,31002,task_battle,banner_bubble_monster_6,-1,,29802,-1
31003,-1,6506,,-1,33000,31,Head_60047,-1,-1,3,1,3,30001,31003,task_battle,banner_bubble_monster_6,-1,,29803,-1
31004,-1,6506,,-1,46900,31,Head_60047,-1,-1,4,1,4,30001,31004,task_battle,banner_bubble_monster_6,-1,,29804,-1
31005,-1,6506,,-1,84100,31,Head_60047,-1,-1,5,1,5,30001,31005,task_battle,banner_bubble_monster_6,-1,,29805,-1
31006,-1,6506,,-1,5710,31,Head_60047,-1,-1,6,1,1,30001,31006,task_battle,banner_bubble_monster_6,-1,,29801,-1
31007,-1,6506,,-1,19300,31,Head_60047,-1,-1,7,1,2,30001,31007,task_battle,banner_bubble_monster_6,-1,,29802,-1
31008,-1,6506,,-1,33000,31,Head_60047,-1,-1,8,1,3,30001,31008,task_battle,banner_bubble_monster_6,-1,,29803,-1
31009,-1,6506,,-1,46900,31,Head_60047,-1,-1,9,1,4,30001,31009,task_battle,banner_bubble_monster_6,-1,,29804,-1
31010,-1,6506,,-1,84100,31,Head_60047,-1,-1,10,1,5,30001,31010,task_battle,banner_bubble_monster_6,-1,,29805,-1
31011,-1,6506,,-1,5710,31,Head_60098,-1,-1,11,1,1,30001,31011,task_battle_3,banner_bubble_monster_7,-1,,29801,-1
31012,-1,6506,,-1,19300,31,Head_60098,-1,-1,12,1,2,30001,31012,task_battle_3,banner_bubble_monster_7,-1,,29802,-1
31013,-1,6506,,-1,33000,31,Head_60098,-1,-1,13,1,3,30001,31013,task_battle_3,banner_bubble_monster_7,-1,,29803,-1
31014,-1,6506,,-1,46900,31,Head_60098,-1,-1,14,1,4,30001,31014,task_battle_3,banner_bubble_monster_7,-1,,29804,-1
31015,-1,6506,,-1,84100,31,Head_60098,-1,-1,15,1,5,30001,31015,task_battle_3,banner_bubble_monster_7,-1,,29805,-1
31016,-1,6506,,-1,357000,31,Head_60047,-1,-1,16,1,16,30001,31016,task_battle,,-1,,-1,-1
31017,-1,6506,,-1,434000,31,Head_60047,-1,-1,17,1,17,30001,31017,task_battle,,-1,,-1,-1
31018,-1,6506,,-1,465000,31,Head_60047,-1,-1,18,1,18,30001,31018,task_battle,,-1,,-1,-1
31019,-1,6506,,-1,538000,31,Head_60047,-1,-1,19,1,19,30001,31019,task_battle,,-1,,-1,-1
31020,-1,6506,,-1,642000,31,Head_60047,-1,-1,20,1,20,30001,31020,task_battle,,-1,,-1,-1
31021,-1,6506,,-1,684000,31,Head_60047,-1,-1,21,1,21,30001,31021,task_battle,,-1,,-1,-1
31022,-1,6506,,-1,918000,31,Head_60047,-1,-1,22,1,22,30001,31022,task_battle,,-1,,-1,-1
31023,-1,6506,,-1,971000,31,Head_60047,-1,-1,23,1,23,30001,31023,task_battle,,-1,,-1,-1
31024,-1,6506,,-1,1100000,31,Head_60047,-1,-1,24,1,24,30001,31024,task_battle,,-1,,-1,-1
31025,-1,6506,,-1,1270000,31,Head_60047,-1,-1,25,1,25,30001,31025,task_battle,,-1,,-1,-1
31026,-1,6506,,-1,1390000,31,Head_60047,-1,-1,26,1,26,30001,31026,task_battle,,-1,,-1,-1
31027,-1,6506,,-1,1600000,31,Head_60047,-1,-1,27,1,27,30001,31027,task_battle,,-1,,-1,-1
31028,-1,6506,,-1,1750000,31,Head_60047,-1,-1,28,1,28,30001,31028,task_battle,,-1,,-1,-1
31029,-1,6506,,-1,1940000,31,Head_60047,-1,-1,29,1,29,30001,31029,task_battle,,-1,,-1,-1
31030,-1,6506,,-1,2340000,31,Head_60047,-1,-1,30,1,30,30001,31030,task_battle,,-1,,-1,-1
31031,-1,6506,,-1,5710,31,Head_60047,-1,-1,31,1,1,30001,31001,map_tree_man,banner_bubble_monster_305,-1,,29801,-1
31101,-1,26701,,-1,5710,31,Head_60115,-1,-1,32,1,1,30001,31101,map_boss_031,banner_bubble_monster_31,-1,,29801,-1
31102,-1,26701,,-1,19300,31,Head_60115,-1,-1,33,1,2,30001,31102,map_boss_031,banner_bubble_monster_31,-1,,29802,-1
31103,-1,26701,,-1,33000,31,Head_60115,-1,-1,34,1,3,30001,31103,map_boss_031,banner_bubble_monster_31,-1,,29803,-1
31104,-1,26701,,-1,46900,31,Head_60115,-1,-1,35,1,4,30001,31104,map_boss_031,banner_bubble_monster_31,-1,,29804,-1
31105,-1,26701,,-1,84100,31,Head_60115,-1,-1,36,1,5,30001,31105,map_boss_031,banner_bubble_monster_31,-1,,29805,-1
31201,-1,7017,,-1,4000000,31,Head_70038,-1,-1,101,1,1,30001,31201,map_boss_006,banner_bubble_pet01,-1,,7107,6911
31202,-1,7019,,-1,6000000,31,Head_70038,-1,-1,102,1,2,30001,31202,map_boss_006,banner_bubble_pet01,-1,,7109,6911
39201,-1,7017,,-1,4000000,39,Head_70038,-1,-1,101,1,1,30001,31201,map_boss_006,banner_bubble_pet01,-1,,7107,6911
39202,-1,7019,,-1,6000000,39,Head_70038,-1,-1,102,1,2,30001,31202,map_boss_006,banner_bubble_pet01,-1,,7109,6911
41000,-1,9064001,,-1,55300,32,Head_71019,-1,-1,1,1,1,30001,27001,XEJS,banner_bubble_Boss_2,-1,,4100,4101
41001,-1,9064101,,-1,55300,41,Head_71019,-1,-1,1,1,1,30001,27001,XEJS,banner_bubble_Boss_2,-1,,4110,4111
33001,-1,32001,,-1,240000,33,Head_60172,-1,-1,1,1,1,30001,28001,map_dark_legion_001,banner_bubble_Boss_3,-1,,32001,6913
33002,-1,32002,,-1,265200,33,Head_60172,-1,-1,2,1,2,30001,28002,map_dark_legion_001,banner_bubble_Boss_3,-1,,32002,6913
33003,-1,32003,,-1,290400,33,Head_60172,-1,-1,3,1,3,30001,28003,map_dark_legion_001,banner_bubble_Boss_3,-1,,32003,6913
33004,-1,32004,,-1,315600,33,Head_60183,-1,-1,4,1,4,30001,28004,map_dark_legion_003,banner_bubble_Boss_3,-1,,32004,6913
33005,-1,32005,,-1,340800,33,Head_60184,-1,-1,5,1,5,30001,28005,map_dark_legion_004,banner_bubble_Boss_3,-1,,32005,6913
33006,-1,32006,,-1,366000,33,Head_60174,-1,-1,6,1,6,30001,28006,map_dark_legion_002,banner_bubble_Boss_3,-1,,32006,6913
33007,-1,32007,,-1,391200,33,Head_60174,-1,-1,7,1,7,30001,28007,map_dark_legion_002,banner_bubble_Boss_3,-1,,32007,6913
33008,-1,32008,,-1,416400,33,Head_60174,-1,-1,8,1,8,30001,28008,map_dark_legion_002,banner_bubble_Boss_3,-1,,32008,6913
33009,-1,32009,,-1,441600,33,Head_60183,-1,-1,9,1,9,30001,28009,map_dark_legion_003,banner_bubble_Boss_3,-1,,32009,6913
33010,-1,32010,,-1,466800,33,Head_60197,-1,-1,10,1,10,30001,28010,map_dark_legion_005,banner_bubble_Boss_3,-1,,32010,6913
33011,-1,32011,,-1,492000,33,Head_60178,-1,-1,11,1,11,30001,28011,map_dark_legion_101,banner_bubble_Boss_3,-1,,32011,6913
33012,-1,32012,,-1,517200,33,Head_60178,-1,-1,12,1,12,30001,28012,map_dark_legion_101,banner_bubble_Boss_3,-1,,32012,6913
33013,-1,32013,,-1,542400,33,Head_60178,-1,-1,13,1,13,30001,28013,map_dark_legion_101,banner_bubble_Boss_3,-1,,32013,6913
33014,-1,32014,,-1,567600,33,Head_60187,-1,-1,14,1,14,30001,28014,map_dark_legion_103,banner_bubble_Boss_3,-1,,32014,6913
33015,-1,32015,,-1,592800,33,Head_60184,-1,-1,15,1,15,30001,28015,map_dark_legion_004,banner_bubble_Boss_3,-1,,32015,6913
33016,-1,32016,,-1,618000,33,Head_60180,-1,-1,16,1,16,30001,28016,map_dark_legion_102,banner_bubble_Boss_3,-1,,32016,6913
33017,-1,32017,,-1,643200,33,Head_60180,-1,-1,17,1,17,30001,28017,map_dark_legion_102,banner_bubble_Boss_3,-1,,32017,6913
33018,-1,32018,,-1,668400,33,Head_60180,-1,-1,18,1,18,30001,28018,map_dark_legion_102,banner_bubble_Boss_3,-1,,32018,6913
33019,-1,32019,,-1,693600,33,Head_60187,-1,-1,19,1,19,30001,28019,map_dark_legion_103,banner_bubble_Boss_3,-1,,32019,6913
33020,-1,32020,,-1,718800,33,Head_60197,-1,-1,20,1,20,30001,28020,map_dark_legion_005,banner_bubble_Boss_3,-1,,32020,6913
33021,-1,32021,,-1,744000,33,Head_60182,-1,-1,21,1,21,30001,28021,map_dark_legion_201,banner_bubble_Boss_3,-1,,32021,6913
33022,-1,32022,,-1,769200,33,Head_60182,-1,-1,22,1,22,30001,28022,map_dark_legion_201,banner_bubble_Boss_3,-1,,32022,6913
33023,-1,32023,,-1,794400,33,Head_60182,-1,-1,23,1,23,30001,28023,map_dark_legion_201,banner_bubble_Boss_3,-1,,32023,6913
