id,building_ratio,compensation_id,compensation_num,compensation_type,hero_limit,is_removal,level_limit,num,num_1,num_2,num_3,num_4,num_5,reward_1,reward_2,reward_3,reward_4,reward_5,type,type_1,type_2,type_3,type_4,type_5,weight_1,weight_2,weight_3,weight_4,weight_5
1321056,-1,,,,-1,0,-1,1,[5160],[10320],[10320],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321057,-1,,,,-1,0,-1,1,[2290],[4590],[4590],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321058,-1,,,,-1,0,-1,1,[3730],[7450],[7450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321059,-1,,,,-1,0,-1,1,[5160],[10320],[10320],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321060,-1,,,,-1,0,-1,1,[7170],[14330],[14330],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321061,-1,,,,-1,0,-1,1,[29800],[61700],[61700],[500],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321062,-1,,,,-1,0,-1,1,[44850],[100300],[100300],[800],[300],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321063,-1,,,,-1,0,-1,1,[67200],[138800],[138800],[1100],[400],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321064,-1,,,,-1,0,-1,1,[29800],[61700],[61700],[20],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321065,-1,,,,-1,0,-1,1,[44850],[100300],[100300],[33],[300],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321066,-1,,,,-1,0,-1,1,[67200],[138800],[138800],[45],[400],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321067,-1,,,,-1,0,-1,1,[29800],[61700],[61700],[6],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321068,-1,,,,-1,0,-1,1,[44850],[100300],[100300],[9],[300],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321069,-1,,,,-1,0,-1,1,[67200],[138800],[138800],[13],[400],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321070,-1,,,,-1,0,-1,1,[93300],[192800],[192800],[1500|63|18],[600],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321071,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321072,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321073,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321074,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321075,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321076,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321077,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321078,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321079,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321080,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321081,-1,,,,-1,0,-1,1,[2980],[6170],[6170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321082,-1,,,,-1,0,-1,1,[4485],[10030],[10030],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321083,-1,,,,-1,0,-1,1,[6720],[13880],[13880],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321084,-1,,,,-1,0,-1,1,[2980],[6170],[6170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321085,-1,,,,-1,0,-1,1,[4485],[10030],[10030],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321086,-1,,,,-1,0,-1,1,[6720],[13880],[13880],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321087,-1,,,,-1,0,-1,1,[2980],[6170],[6170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321088,-1,,,,-1,0,-1,1,[4485],[10030],[10030],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321089,-1,,,,-1,0,-1,1,[6720],[13880],[13880],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321090,-1,,,,-1,0,-1,1,[9330],[19280],[19280],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321091,-1,,,,-1,0,-1,1,[36800],[77500],[77500],[500],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321092,-1,,,,-1,0,-1,1,[59700],[126000],[126000],[800],[300],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321093,-1,,,,-1,0,-1,1,[82700],[174500],[174500],[1200],[500],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321094,-1,,,,-1,0,-1,1,[36800],[77500],[77500],[24],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321095,-1,,,,-1,0,-1,1,[59700],[126000],[126000],[39],[300],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321096,-1,,,,-1,0,-1,1,[82700],[174500],[174500],[54],[500],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321097,-1,,,,-1,0,-1,1,[36800],[77500],[77500],[8],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321098,-1,,,,-1,0,-1,1,[59700],[126000],[126000],[13],[300],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321099,-1,,,,-1,0,-1,1,[82700],[174500],[174500],[18],[500],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321100,-1,,,,-1,0,-1,1,[114900],[242300],[242300],[1600|75|25],[700],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321101,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321102,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321103,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321104,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321105,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321106,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321107,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321108,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321109,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321110,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321111,-1,,,,-1,0,-1,1,[3680],[7750],[7750],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321112,-1,,,,-1,0,-1,1,[5970],[12600],[12600],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321113,-1,,,,-1,0,-1,1,[8270],[17450],[17450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321114,-1,,,,-1,0,-1,1,[3680],[7750],[7750],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321115,-1,,,,-1,0,-1,1,[5970],[12600],[12600],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321116,-1,,,,-1,0,-1,1,[8270],[17450],[17450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321117,-1,,,,-1,0,-1,1,[3680],[7750],[7750],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321118,-1,,,,-1,0,-1,1,[5970],[12600],[12600],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321119,-1,,,,-1,0,-1,1,[8270],[17450],[17450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321120,-1,,,,-1,0,-1,1,[11490],[24230],[24230],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321121,-1,,,,-1,0,-1,1,[43700],[93400],[93400],[600],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321122,-1,,,,-1,0,-1,1,[71000],[151700],[151700],[1000],[400],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321123,-1,,,,-1,0,-1,1,[98200],[210100],[210100],[1400],[600],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321124,-1,,,,-1,0,-1,1,[43700],[93400],[93400],[30],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321125,-1,,,,-1,0,-1,1,[71000],[151700],[151700],[49],[400],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321126,-1,,,,-1,0,-1,1,[98200],[210100],[210100],[68],[600],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321127,-1,,,,-1,0,-1,1,[43700],[93400],[93400],[12],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321128,-1,,,,-1,0,-1,1,[71000],[151700],[151700],[20],[400],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321129,-1,,,,-1,0,-1,1,[98200],[210100],[210100],[27],[600],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321130,-1,,,,-1,0,-1,1,[136500],[291800],[291800],[1900|94|38],[700],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321131,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321132,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321133,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321134,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321135,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321136,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321137,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321138,-1,,,,-1,0,-1,1,[1|1|1],,,,,[161004|161005|405230001],,,,,2,2,-1,-1,-1,-1,,,,,
1321139,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230002],,,,,2,2,-1,-1,-1,-1,,,,,
1321140,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321141,-1,,,,-1,0,-1,1,[4370],[9340],[9340],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321142,-1,,,,-1,0,-1,1,[7100],[15170],[15170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321143,-1,,,,-1,0,-1,1,[9820],[21010],[21010],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321144,-1,,,,-1,0,-1,1,[4370],[9340],[9340],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321145,-1,,,,-1,0,-1,1,[7100],[15170],[15170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321146,-1,,,,-1,0,-1,1,[9820],[21010],[21010],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321147,-1,,,,-1,0,-1,1,[4370],[9340],[9340],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321148,-1,,,,-1,0,-1,1,[7100],[15170],[15170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321149,-1,,,,-1,0,-1,1,[9820],[21010],[21010],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321150,-1,,,,-1,0,-1,1,[13650],[29180],[29180],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321151,-1,,,,-1,0,-1,1,[17200],[32700],[32700],[400],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321152,-1,,,,-1,0,-1,1,[27900],[53100],[53100],[700],[300],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321153,-1,,,,-1,0,-1,1,[38700],[73500],[73500],[900],[400],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321154,-1,,,,-1,0,-1,1,[17200],[32700],[32700],[12],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321155,-1,,,,-1,0,-1,1,[27900],[53100],[53100],[20],[300],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321156,-1,,,,-1,0,-1,1,[38700],[73500],[73500],[27],[400],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321157,-1,,,,-1,0,-1,1,[17200],[32700],[32700],[2],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321158,-1,,,,-1,0,-1,1,[27900],[53100],[53100],[3],[300],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321159,-1,,,,-1,0,-1,1,[38700],[73500],[73500],[4],[400],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321160,-1,,,,-1,0,-1,1,[53700],[102100],[102100],[1300|38|5],[500],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321161,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321162,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321163,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321164,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321165,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321166,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321167,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321168,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321169,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321170,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321171,-1,,,,-1,0,-1,1,[1720],[3270],[3270],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321172,-1,,,,-1,0,-1,1,[2790],[5310],[5310],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321173,-1,,,,-1,0,-1,1,[3870],[7350],[7350],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321174,-1,,,,-1,0,-1,1,[1720],[3270],[3270],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321175,-1,,,,-1,0,-1,1,[2790],[5310],[5310],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321176,-1,,,,-1,0,-1,1,[3870],[7350],[7350],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321177,-1,,,,-1,0,-1,1,[1720],[3270],[3270],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321178,-1,,,,-1,0,-1,1,[2790],[5310],[5310],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321179,-1,,,,-1,0,-1,1,[3870],[7350],[7350],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321180,-1,,,,-1,0,-1,1,[5370],[10210],[10210],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321181,-1,,,,-1,0,-1,1,[22900],[45900],[45900],[400],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321182,-1,,,,-1,0,-1,1,[37300],[74500],[74500],[700],[300],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321183,-1,,,,-1,0,-1,1,[51600],[103200],[103200],[1000],[400],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321184,-1,,,,-1,0,-1,1,[22900],[45900],[45900],[16],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321185,-1,,,,-1,0,-1,1,[37300],[74500],[74500],[26],[300],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321186,-1,,,,-1,0,-1,1,[51600],[103200],[103200],[36],[400],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321187,-1,,,,-1,0,-1,1,[22900],[45900],[45900],[3],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321188,-1,,,,-1,0,-1,1,[37300],[74500],[74500],[5],[300],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321189,-1,,,,-1,0,-1,1,[51600],[103200],[103200],[7],[400],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321190,-1,,,,-1,0,-1,1,[71700],[143300],[143300],[1400|50|10],[600],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321191,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321192,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321193,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321194,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321195,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321196,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321197,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321198,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321199,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321200,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321201,-1,,,,-1,0,-1,1,[2290],[4590],[4590],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321202,-1,,,,-1,0,-1,1,[3730],[7450],[7450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321203,-1,,,,-1,0,-1,1,[5160],[10320],[10320],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321204,-1,,,,-1,0,-1,1,[2290],[4590],[4590],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321205,-1,,,,-1,0,-1,1,[3730],[7450],[7450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321206,-1,,,,-1,0,-1,1,[5160],[10320],[10320],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321207,-1,,,,-1,0,-1,1,[2290],[4590],[4590],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321208,-1,,,,-1,0,-1,1,[3730],[7450],[7450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321209,-1,,,,-1,0,-1,1,[5160],[10320],[10320],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321210,-1,,,,-1,0,-1,1,[7170],[14330],[14330],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321211,-1,,,,-1,0,-1,1,[29800],[61700],[61700],[500],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321212,-1,,,,-1,0,-1,1,[44850],[100300],[100300],[800],[300],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321213,-1,,,,-1,0,-1,1,[67200],[138800],[138800],[1100],[400],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321214,-1,,,,-1,0,-1,1,[29800],[61700],[61700],[20],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321215,-1,,,,-1,0,-1,1,[44850],[100300],[100300],[33],[300],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321216,-1,,,,-1,0,-1,1,[67200],[138800],[138800],[45],[400],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321217,-1,,,,-1,0,-1,1,[29800],[61700],[61700],[6],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321218,-1,,,,-1,0,-1,1,[44850],[100300],[100300],[9],[300],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321219,-1,,,,-1,0,-1,1,[67200],[138800],[138800],[13],[400],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321220,-1,,,,-1,0,-1,1,[93300],[192800],[192800],[1500|63|18],[600],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321221,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321222,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321223,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321224,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321225,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321226,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321227,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321228,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321229,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321230,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321231,-1,,,,-1,0,-1,1,[2980],[6170],[6170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321232,-1,,,,-1,0,-1,1,[4485],[10030],[10030],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321233,-1,,,,-1,0,-1,1,[6720],[13880],[13880],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321234,-1,,,,-1,0,-1,1,[2980],[6170],[6170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321235,-1,,,,-1,0,-1,1,[4485],[10030],[10030],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321236,-1,,,,-1,0,-1,1,[6720],[13880],[13880],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321237,-1,,,,-1,0,-1,1,[2980],[6170],[6170],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321238,-1,,,,-1,0,-1,1,[4485],[10030],[10030],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321239,-1,,,,-1,0,-1,1,[6720],[13880],[13880],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321240,-1,,,,-1,0,-1,1,[9330],[19280],[19280],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321241,-1,,,,-1,0,-1,1,[36800],[77500],[77500],[500],[200],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321242,-1,,,,-1,0,-1,1,[59700],[126000],[126000],[800],[300],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321243,-1,,,,-1,0,-1,1,[82700],[174500],[174500],[1200],[500],[3],[4],[5],[237],[206],2,999,999,999,2,2,,,,,
1321244,-1,,,,-1,0,-1,1,[36800],[77500],[77500],[24],[200],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321245,-1,,,,-1,0,-1,1,[59700],[126000],[126000],[39],[300],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321246,-1,,,,-1,0,-1,1,[82700],[174500],[174500],[54],[500],[3],[4],[5],[250],[206],2,999,999,999,2,2,,,,,
1321247,-1,,,,-1,0,-1,1,[36800],[77500],[77500],[8],[200],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321248,-1,,,,-1,0,-1,1,[59700],[126000],[126000],[13],[300],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321249,-1,,,,-1,0,-1,1,[82700],[174500],[174500],[18],[500],[3],[4],[5],[404100004],[206],2,999,999,999,2,2,,,,,
1321250,-1,,,,-1,0,-1,1,[114900],[242300],[242300],[1600|75|25],[700],[3],[4],[5],[237|250|404100004],[206],2,999,999,999,2,2,,,,,
1321251,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321252,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321253,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321254,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321255,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321256,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321257,-1,,,,-1,0,-1,1,[1],,,,,[161004],,,,,2,2,-1,-1,-1,-1,,,,,
1321258,-1,,,,-1,0,-1,1,[1|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321259,-1,,,,-1,0,-1,1,[2|1],,,,,[161004|161005],,,,,2,2,-1,-1,-1,-1,,,,,
1321260,-1,,,,-1,0,-1,1,[2|1|1],,,,,[161004|161005|405230003],,,,,2,2,-1,-1,-1,-1,,,,,
1321261,-1,,,,-1,0,-1,1,[3680],[7750],[7750],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321262,-1,,,,-1,0,-1,1,[5970],[12600],[12600],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321263,-1,,,,-1,0,-1,1,[8270],[17450],[17450],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
1321264,-1,,,,-1,0,-1,1,[3680],[7750],[7750],,,[3],[4],[5],,,2,999,999,999,-1,-1,,,,,
