id,conditionParamList,banner_icon,banner_image,banner_time,close_country,condition,correlate_show,date_color,date_dec,date_show,date_type,DefeatUI_desc,DefeatUI_icon,delay_time,describe,end_form_finish,end_show_time,entry_icon_type,exchangeRange,extra_reward,faq,form_list,goto_type,goto_value,gotoValueNum,icon,is_commerce,is_open,is_resources,item,login_data_get,loop_type,mail,MainTime_show,MainUI_btn,MainUI_icon,MainUI_isShow,MainUI_name,MainUI_order,MainUI_require,MainUI_show,mutex,name,on_broad,open_country,OpenPanel,order,param,param2,plat,recommend_type,recycle,red_point,reward_activity,reward_show,season,server_activity_time,server_list,server_open_day,service_id,show_colortype,show_desc,show_pic,show_reward,show_type,spec_name,switch_name,take_effect_time,time_type,type,ui_image,ui_type,uid,weight
220,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|220|204005,34|13",-1,,[],Activity_54,-1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,,-1,2023-9-20 00:00:00|2023-9-30 23:59:59,1-10007,,,-1,UI_RallyActivity_014,,-1,-1,,,2023-9-20 00:00:00|2023-9-30 23:59:59,1,32,,,,900
221,[[5|10]],,Textures/ActivityList/ActivityBG_Package_10,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_221,,-1,1,[],,activity_faq_221,"31|3,33|100001",-1,,[],Activity_55,-1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_221,-1,,,-1,,,,-1,,-1,,,-1,2023-9-20 00:00:00|2023-9-26 23:59:59,,,,-1,,,-1,-1,,,2023-9-20 00:00:00|2023-9-26 23:59:59,1,31,,,,900
222,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_171,,1,2,[],,,"3|3015|3016|3017|3018|3019,19|10|100|9197001|250|9197002|400|9197003|800|9197004",-1,,[],Activity_25,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[9192001|9192002|9192003|9192004|9192005|9192006|9192101|9192102|9192103|9192104|9192201|9192202|9192203|9192204],,,-1,,-1,,,-1,,10001-10006,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,20|23,5,18,,,,900
230,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_230,,-1,1,[],,,32|230|230|190|9040001,-1,,[],Activity_52,1,0,-1,-1,-1,-1,1046,-1,2,,-1,,-1,,-1,,activity_name_230,-1,,,-1,[9200001|9200002|9200003|9200004|9200005|9200006|9200007|9200008|9200009|9200010|9200011|9200012|9200013|9200014|9200015|9200016|9200017|9200018|9200019|9200020|9200021],,,-1,,-1,,,-1,2023-9-14 00:00:00|2023-9-30 23:59:59,1-10007,,,-1,,,-1,-1,,,2023-9-14 00:00:00|2023-9-30 23:59:59,1,30,,,,902
251,[[5|20]],,Textures/ActivityList/ActivityBG_Package_12,-1,,5|20,-1,-1,,-1,-1,,,-1,event_preview_desc_01,,-1,1,[],,kingdomwar_building_function_desc_48,27|9063000,-1,,[],Activity_37,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,event_preview_title_01,-1,,"15,256|514,0",-1,,,,-1,,-1,,,-1,2023-9-21 00:00:00|2023-9-23 12:00:00,10001-10003,,,-1,event_preview_title_01,,-1,-1,,,2023-9-21 00:00:00|2023-9-23 12:00:00,1,26,,,,899
252,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,1,[],,activity_describe_252,"30|9250009|60|1|9250009|90|3|14400,31|4,21|3025,7|222|9250010",-1,,[],Activity_60,1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_252,-1,,,-1,[9250001|9250002|9250003|9250004|9250005|9250006],,,-1,,-1,,,-1,2023-9-14 00:00:00|2023-9-30 23:59:59,,,,-1,,,-1,-1,,,2023-9-14 00:00:00|2023-9-30 23:59:59,1,29,,,,902
253,[[5|20]|[7|254|0]],,,-1,,"5|20,7|254|0",-1,-1,,-1,-1,,,-1,,,-1,1,[],,,25|0|10001|10002|10001|10002|10001|10006|10007,-1,,[],Activity_64,-1,0,-1,-1,-1,-1,3002,-1,2,,-1,,-1,,-1,,rance_name_3,-1,,ShowWarChestContestPanel,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,1-10008,,,-1,,,-1,-1,,,6|7,3,24,,,,-1
254,[[6|0]|[5|25]],,,-1,,"6|0,5|25",-1,-1,,-1,-1,,,-1,,,-1,1,[],,,25|0|20001|20002,-1,,[],Activity_50,-1,0,-1,-1,-1,-1,0,-1,2,,-1,,-1,,-1,,rance_name_1,-1,,ShowWarChestContestPanel,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,1-10008,,,-1,,,-1,-1,,,48,2,23,,,,-1
255,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_181,,-1,2,[],,,"21|3024,20|5",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[46001|46002|46003|46004|46005|46006],,,-1,,-1,,,-1,2023-9-20 00:00:00|2024-9-26 23:59:59,10008,,,-1,activity_describe_171,,-1,-1,,,5|7,6,19,,,,900
256,[[5|10]],,Textures/ActivityList/img_tl_banner2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_203,,-1,2,[],,activity_faq_203,28|2397001|3|1|2|1,-1,,[],Activity_40,-1,1,-1,-1,-1,-1,3002,-1,4,,-1,,-1,,-1,,activity_name203,-1,,,-1,[9061000|9061001|9061002|9061003|9061004|9061005|9061006],,,-1,,-1,,,-1,2023-9-24 00:00:00|2023-9-29 23:59:59,10001-10006,,,-1,,,-1,-1,,,2023-9-24 00:00:00|2023-9-29 23:59:59,1,27,,,,-1
257,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_171,,1,2,[],,,"3|3020|3021|3022|3023,19|14|150|9223101|250|9223102|500|9223103|1500|9223104|3000|9223105",-1,,[],Activity_25,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[9223001|9223002|9223003|9223004|9223005],,,-1,,-1,,,-1,,10001-10006,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,23|26,5,18,,,,900
258,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_181,,1,2,[],,,"21|3005,7|221|204002,20|6",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[46001|46002|46003|46004|46005|46006],,,-1,,-1,,,-1,2023-9-22 00:00:00|2023-9-28 23:59:59,"1,10007",,,-1,activity_describe_171,,-1,-1,,,2023-9-22 00:00:00|2023-9-28 23:59:59,1,19,,,,900
259,[[5|20]],,Textures/ActivityList/ActivityBG_Package_12,-1,,5|20,-1,-1,,-1,-1,,,-1,event_preview_desc_01,,-1,1,[],,kingdomwar_building_function_desc_48,27|9063000,-1,,[],Activity_37,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,event_preview_title_01,-1,,"15,256|514,0",-1,,,,-1,,-1,,,-1,2023-9-21 00:00:00|2023-9-25 10:00:00,10004,,,-1,event_preview_title_01,,-1,-1,,,2023-9-21 00:00:00|2023-9-25 10:00:00,1,26,,,,899
260,[[5|20]],,Textures/ActivityList/ActivityBG_Package_12,-1,,5|20,-1,-1,,-1,-1,,,-1,event_preview_desc_01,,-1,1,[],,kingdomwar_building_function_desc_48,27|9063000,-1,,[],Activity_37,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,event_preview_title_01,-1,,"15,256|514,0",-1,,,,-1,,-1,,,-1,2023-9-21 00:00:00|2023-9-27 10:00:00,10005,,,-1,event_preview_title_01,,-1,-1,,,2023-9-21 00:00:00|2023-9-27 10:00:00,1,26,,,,899
261,[[5|20]],,Textures/ActivityList/ActivityBG_Package_12,-1,,5|20,-1,-1,,-1,-1,,,-1,event_preview_desc_01,,-1,1,[],,kingdomwar_building_function_desc_48,27|9063000,-1,,[],Activity_37,-1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,event_preview_title_01,-1,,"15,256|514,0",-1,,,,-1,,-1,,,-1,2023-9-21 00:00:00|2023-9-23 12:00:00,1,,,-1,event_preview_title_01,,-1,-1,,,2023-9-21 00:00:00|2023-9-23 12:00:00,1,26,,,,899
262,[[5|20]],,Textures/ActivityList/ActivityBG_Package_12,-1,,5|20,-1,-1,,-1,-1,,,-1,event_preview_desc_01,,-1,1,[],,kingdomwar_building_function_desc_48,27|9063000,-1,,[],Activity_37,-1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,event_preview_title_01,-1,,"15,256|514,0",-1,,,,-1,,-1,,,-1,2023-9-21 00:00:00|2023-9-23 12:00:00,1,,,-1,event_preview_title_01,,-1,-1,,,2023-9-21 00:00:00|2023-9-23 12:00:00,1,26,,,,899
263,[[5|10]],,Textures/ActivityList/RankGiftBag_Building,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_171,,1,2,[],,,"3|3011|3012|3013|3014,19|15|150|9252201|250|9252202|500|9252203|1500|9252204",-1,,[],Activity_24,1,0,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[9252001|9252002|9252003|9252004|9252005|9252006|9252007|9252008],,,-1,,-1,,,-1,2023-9-22 00:00:00|2023-9-28 23:59:59,1-10,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,2023-9-22 00:00:00|2023-9-28 23:59:59,1,18,,,,900
264,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,1,[],,activity_describe_252,"30|9250009|60|2|9250009|90|3|14400,31|5,21|3025,7|222|9250010",-1,,[],Activity_60,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_252,-1,,,-1,[9250001|9250002|9250003|9250004|9250005|9250006],,,-1,,-1,,,-1,2023-9-14 00:00:00|2023-10-6 23:59:59,10001-10007,,,-1,,,-1,-1,,,2023-9-14 00:00:00|2023-10-6 23:59:59,1,29,,,,902
265,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,UI_RallyActivity_002,,-1,1,[],,,21|1063,-1,,[],Activity_42,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,UI_RallyActivity_001,-1,,RallyAcitivtyPanel,-1,[4102|301001|41000|4103|12],,,-1,,-1,9064000|9064011,,-1,2023-9-13 00:00:00|2034-9-12 23:59:59,10008,,,-1,UI_RallyActivity_007,,-1,-1,,,3|5,6,25,,,,900
266,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|224|204005,34|13",-1,,[],Activity_54,-1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,,-1,2023-10-7 00:00:00|2023-10-11 23:59:59,"1-10,10008",,,-1,UI_RallyActivity_014,,-1,-1,,,2023-10-7 00:00:00|2023-10-11 23:59:59,1,32,,,,900
267,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_171,,1,2,[],,,"3|3020|3021|3022|3023,19|14|150|9223101|250|9223102|500|9223103|1500|9223104|3000|9223105",-1,,[],Activity_25,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[9273001|9273002|9273003|9273004|9273005],,,-1,,-1,,,-1,,10008,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,9|12,5,18,,,,900
268,[[5|10]],,Textures/ActivityList/RankGiftBag_Building,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_171,,1,2,[],,,"3|3011|3012|3013|3014,19|15|150|9252201|250|9252202|500|9252203|1500|9252204",-1,,[],Activity_24,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[9252001|9252002|9252003|9252004|9252005|9252006|9252007|9252008],,,-1,,-1,,,-1,,10008,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,12|15,5,18,,,,900
269,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,1,[],,activity_describe_252,"30|9250009|60|1|9250009|90|3|14400,31|4,21|3025,7|222|9250010",-1,,[],Activity_60,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_252,-1,,,-1,[9250001|9250002|9250003|9250004|9250005|9250006],,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,10008,,,-1,,,-1,-1,,,12|7,6,29,,,,902
270,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_181,,1,2,[],,,"21|3026,7|223|204002,20|8",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[9275001|9275002|9275003|9275004|9275005|9275006|9275007],,,-1,,-1,,,-1,2023-10-7 00:00:00|2023-10-13 23:59:59,10001-10007,,,-1,activity_describe_171,,-1,-1,,,2023-10-7 00:00:00|2023-10-13 23:59:59,1,19,,,,900
271,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|224|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,6950,-1,2024-3-27 00:00:00|2024-3-29 23:59:59,1-501,,,-1,UI_RallyActivity_014,,-1,-1,,,2024-3-27 00:00:00|2024-3-29 23:59:59,1,32,,,,900
272,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|224|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,,-1,2023-10-11 00:00:00|2023-10-15 23:59:59,10001-10007,,,-1,UI_RallyActivity_014,,-1,-1,,,2023-10-11 00:00:00|2023-10-15 23:59:59,1,32,,,,900
273,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,,,-1,,,1,2,[],,activity_describe_273,"21|3027,7|226|1008002,20|9",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[10125001|10125002|10125003|10125004|10125005|10125006|10125007],,,-1,,-1,,,-1,2023-10-18 00:00:00|2023-10-23 23:59:59,10009,,,-1,activity_describe_171,,-1,-1,,,2023-10-18 00:00:00|2023-10-23 23:59:59,1,19,,,,900
274,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,UI_RallyActivity_002,,-1,1,[],,,21|1063,-1,,[],Activity_42,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,UI_RallyActivity_001,-1,,RallyAcitivtyPanel,-1,[4102|301001|41000|4103|12],,,-1,,-1,9064000|9064011,,-1,2023-9-13 00:00:00|2034-9-12 23:59:59,10009-10012,,,-1,UI_RallyActivity_007,,-1,-1,,,3|6,6,25,,,,900
275,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|224|204005,34|13",-1,,[],Activity_54,-1,0,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,10009,,,-1,UI_RallyActivity_014,,-1,-1,,,10|5,6,32,,,,900
299,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|224|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,10009-10012,,,-1,UI_RallyActivity_014,,-1,-1,,,10|16,5,32,,,,900
278,[[2|117|5]],,Textures/ActivityList/ghjb_rukoutu,-1,,2|117|5,-1,-1,,-1,-1,,,-1,race_alliance_displaytip,,-1,1,[],10508|5|11030101,race_alliance_faq,37|1|1|2,-1,,[],Activity_74,-1,1,-1,-1,-1,-1,-1,1,16,,-1,,-1,,1,,race_alliance_name,-1,,,-1,,,,-1,,-1,,,-1,2023-11-04 00:00:00|2023-11-13 00:00:00,10001-10009,,,-1,,,-1,-1,,,2023-11-04 00:00:00|2023-11-13 00:00:00,1,33,,,,999
279,[[5|10]],,Textures/ActivityList/img_tl_banner2,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_203,,-1,2,[],,activity_faq_203,28|2397001|4|1|7|1,-1,,[],Activity_40,-1,1,-1,-1,-1,-1,3003,1,4,,-1,,-1,,1,,activity_name203,-1,,,-1,[9061000|9061001|9061002|9061003|9061004|9061005|9061006],,,-1,,-1,,,-1,2023-10-16 00:00:00|2023-10-22 23:59:59,10008,,,-1,,,-1,-1,,,2023-10-16 00:00:00|2023-10-22 23:59:59,1,27,,,,900
281,[[2|117|13]],,remote:BG_Banner/banner_guild_glory.png,-1,,2|117|13,-1,5,,1,2,,,-1,activity_describe281,,24,1,[],,,"88|4220|3248|3249,31|394,89|2",-1,,[],remote:Icon_Function/Activity_445.png,-1,1,-1,-1,-1,-1,-1,-1,16,,-1,,-1,,1,,activity_name281,-1,,,-1,,,,-1,,-1,,412167006,-1,2023-9-06 00:00:00|2034-9-12 23:59:59,"1-501,10251,10259,10280,10284,10286,10290,10322-10329",,,-1,,,-1,-1,,,7|14,5,91,,,,902
283,[[5|10]],,Textures/ActivityList/TotalPay_Common,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_206,,-1,2,[],,activity_faq_193_1,23|9120001|1|0|9112100|10|10113001|20|10113002|50|10113003|100|10113004|200|10113005|500|10113006|1000|10113007|2000|10113008|3000|10113009,-1,,[],Activity_44,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_206,-1,,ShowTotalPayPanel,-1,,,,-1,,-1,,,-1,2023-10-16 00:00:00|2023-10-22 23:59:59,10008,,,-1,activity_describe_171,,-1,-1,,,2023-10-16 00:00:00|2023-10-22 23:59:59,1,21,,,,-1
284,[[5|10]],,Textures/ActivityList/TotalPay_Common,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_206,,-1,2,[],,activity_faq_193_1,23|9120001|1|0|9112100|10|10113001|20|10113002|50|10113003|100|10113004|200|10113005|500|10113006|1000|10113007|2000|10113008|3000|10113009,-1,,[],Activity_44,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_206,-1,,ShowTotalPayPanel,-1,,,,-1,,-1,,,-1,2023-10-14 00:00:00|2023-10-20 23:59:59,10001-10007,,,-1,activity_describe_171,,-1,-1,,,2023-10-14 00:00:00|2023-10-20 23:59:59,1,21,,,,-1
285,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,1,[],,activity_describe_252,"30|9250009|60|3|9250009|90|3|14400,31|9,21|3025,7|225|9250010",-1,,[],Activity_60,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_252,-1,,,-1,[9250001|9250002|9250003|9250004|9250005|9250006],,,-1,,-1,,,-1,2023-10-14 00:00:00|2023-10-20 23:59:59,10001-10007,,,-1,,,-1,-1,,,2023-10-14 00:00:00|2023-10-20 23:59:59,1,29,,,,902
287,[[5|25]|[7|286|0]],,,-1,,"5|25,7|286|0",-1,-1,,-1,-1,,,-1,,,-1,1,[],,rc_faq_details,25|0|10001|10002|10001|10002|10001|10006|10007,-1,,[],Activity_64,-1,0,-1,-1,-1,-1,3002,-1,2,,-1,,-1,,-1,,rance_name_3,-1,,ShowWarChestContestPanel,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,10001-19999,,,-1,,,-1,-1,,,6|7,3,24,,,,-1
288,[[5|25]|[7|286|0]],,,-1,,"5|25,7|286|0",-1,-1,,-1,-1,,,-1,,,-1,1,[],,rc_faq_details,25|0|10001|10002|10003|10004|10005|60006|70007,-1,,[],Activity_23,-1,0,-1,-1,-1,-1,3002,-1,2,,-1,,-1,,-1,,rance_name_2,-1,,ShowWarChestContestPanel,-1,,,,-1,,-1,,,-1,,10001-19999,,,-1,,,-1,-1,,,3|99999,5,24,,,,-1
289,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_171,,-1,2,[],,,"3|3020|3021|3022|3023,19|14|150|10123101|250|10123102|500|10123103|1500|10123104|3000|10123105",-1,,[],Activity_25,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[9273001|9273002|9273003|9273004|9273005],,,-1,,-1,,,-1,2023-10-21 00:00:00|2023-10-23 23:59:59,10009,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,2023-10-21 00:00:00|2023-10-23 23:59:59,1,18,,,,900
290,[[5|10]],,Textures/ActivityList/RankGiftBag_LvUp,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_171,,1,2,[],,,"3|3006|3007|3008|3009|3010,19|18|100|10171101|200|10171102|400|10171103|600|10171104",-1,,[],Activity_23,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[10172001|10172002|10172003|10172004|10172005],,,-1,,-1,,,-1,2023-10-18 00:00:00|2023-10-20 23:59:59,10008,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,2023-10-18 00:00:00|2023-10-20 23:59:59,1,18,,,,900
291,[[5|1]],,,-1,,5|1,-1,-1,,-1,-1,,,-1,activity_describe_180,,1,1,[],,activity_faq_180,"22|10071,21|4005",-1,,[],Activity_31,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name180,-1,,,-1,,,,-1,,-1,,,-1,2023-10-14 00:00:00|2023-10-20 23:59:59,"1,10008",,,-1,activity_describe_180,,-1,-1,,,2023-10-14 00:00:00|2023-10-20 23:59:59,1,20,,,,900
292,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_230,,1,1,[],,,32|230|230|190|35,-1,,[],Activity_52,1,1,-1,-1,-1,-1,1046,-1,4,,-1,,-1,,-1,,activity_name_230,-1,,,-1,[10115010|10115011|10115012|10115013|10115014],,,-1,,-1,,,-1,2023-10-14 00:00:00|2023-10-16 23:59:59,10001-10007,,,-1,,,-1,-1,,,2023-10-14 00:00:00|2023-10-16 23:59:59,1,30,,,,902
293,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_230,,1,1,[],,,32|230|230|191|35,-1,,[],Activity_52,1,1,-1,-1,-1,-1,1046,-1,4,,-1,,-1,,-1,,activity_name_230,-1,,,-1,[10115020|10115021|10115022|10115023|10115024],,,-1,,-1,,,-1,2023-10-17 00:00:00|2023-10-18 23:59:59,10001-10007,,,-1,,,-1,-1,,,2023-10-17 00:00:00|2023-10-18 23:59:59,1,30,,,,902
294,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_230,,1,1,[],,,32|230|230|192|35,-1,,[],Activity_52,1,1,-1,-1,-1,-1,1046,-1,4,,-1,,-1,,-1,,activity_name_230,-1,,,-1,[10115030|10115031|10115032|10115033|10115034],,,-1,,-1,,,-1,2023-10-19 00:00:00|2023-10-20 23:59:59,10001-10007,,,-1,,,-1,-1,,,2023-10-19 00:00:00|2023-10-20 23:59:59,1,30,,,,902
296,[[5|10]],,,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,1,[],,activity_describe_252,"30|9250009|60|4|9250009|90|3|14400,31|11,21|3025,7|227|9250010,35|6",-1,,[],Activity_60,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name_252,-1,,,-1,[9250001|9250002|9250003|9250004|9250005|9250006],,,-1,,-1,,,-1,2023-10-24 00:00:00|2023-10-29 23:59:59,10009,,,-1,,,-1,-1,,,2023-10-24 00:00:00|2023-10-29 23:59:59,1,29,,,,902
297,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,,,-1,,,1,2,[],,activity_describe_273,"21|3027,7|228|1008002,20|10",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,1,4,,-1,,-1,,1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[10125001|10125002|10125003|10125004|10125005|10125006|10125007],,,-1,,-1,,,-1,2023-10-21 00:00:00|2023-10-27 23:59:59,10001-10007,,,-1,activity_describe_171,,-1,-1,,,2023-10-21 00:00:00|2023-10-27 23:59:59,1,19,,,,900
298,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,,,-1,,,1,2,[],,activity_describe_273,"21|3027,7|229|1008002,20|11",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,1,4,,-1,,-1,,1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[10125001|10125002|10125003|10125004|10125005|10125006|10125007],,,-1,,-1,,,-1,2023-10-23 00:00:00|2023-10-29 23:59:59,10008,,,-1,activity_describe_171,,-1,-1,,,2023-10-23 00:00:00|2023-10-29 23:59:59,1,19,,,,900
300,[[5|10]],,Textures/ActivityList/RankGiftBag_Building,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_describe_171,,-1,2,[],,,"3|3011|3012|3013|3014,19|15|150|9252201|250|9252202|500|9252203|1500|9252204",-1,,[],Activity_24,1,1,-1,-1,-1,-1,2001,-1,2,,-1,,-1,,-1,,activity_name171,-1,,show_ranking_main_panel,-1,[10230001|10230002|10230003|10230004|10230005|10230006|10230007|10230008],,,-1,,-1,,,-1,2023-10-24 00:00:00|2023-10-26 23:59:59,10009,,,-1,activity_describe_171,,-1,-1,,activity_self_select_pack,2023-10-24 00:00:00|2023-10-26 23:59:59,1,18,,,,900
