id,headAtlas,imageAtlas,animationtype,avatar,blood_hight,bullet_hight,deadAudio,desc,elc_hit,forward,frameChar,frameCharFramerate,frameCharScale,frameRate,head,head_Atlas,hit_hight,horse,image,image_Atlas,name,RageSkill_head,scale,show_id,specialHit
1,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,-1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
2,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
10052,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/anyingmushi,170,68,Battle_die_female_1,hero_desc_10052,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_anyingmushi,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10052,Atlas/UI_Hero_Head,68,-1,Lihui_10052,,hero_name_10052,3,40,10052,{elc_hit:Effect/Battle/Spine/hit_dian}
10053,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/nvpu,170,68,Battle_die_female_1,hero_desc_10053,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_nvpu,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10053,Atlas/UI_Hero_Head,68,-1,Lihui_10053,,hero_name_10053,3,40,10053,{elc_hit:Effect/Battle/Spine/hit_dian}
10054,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/damaoxianjian,170,68,Battle_die_male_1,hero_desc_10054,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_famingjia,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10054,Atlas/UI_Hero_Head,68,-1,Lihui_10054,,hero_name_10054,1,40,10054,{elc_hit:Effect/Battle/Spine/hit_dian}
11008,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Druid_awake,170,68,Battle_die_female_1,hero_desc_10008,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Druid_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10008_1,Atlas/UI_Hero_Head,68,-1,Lihui_10008_1,,hero_name_10008,2,40,10008,{elc_hit:Effect/Battle/Spine/hit_dian}
11012,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Pathfinder,170,68,Battle_die_male_1,hero_desc_10012,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Pathfinder,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10012,Atlas/UI_Hero_Head,68,-1,Lihui_10012,,hero_name_10012,4,40,10012,{elc_hit:Effect/Battle/Spine/hit_dian}
11017,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Barbarian_awake,170,68,Battle_die_male_1,hero_desc_10017,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_Barbarian_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10017_1,Atlas/UI_Hero_Head,68,-1,Lihui_10017_1,,hero_name_10017,4,40,10017,{elc_hit:Effect/Battle/Spine/hit_dian2}
11018,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/SecretKeeper_awake,170,68,Battle_die_male_1,hero_desc_10018,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_SecretKeeper_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10018_1,Atlas/UI_Hero_Head,68,-1,Lihui_10018_1,,hero_name_10018,1,40,10018,{elc_hit:Effect/Battle/Spine/hit_dian}
11019,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/TreeGuard_awake,170,68,Battle_die_male_1,hero_desc_10019,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_TreeGuard_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10019_1,Atlas/UI_Hero_Head,68,-1,Lihui_10019_1,,hero_name_10019,2,40,10019,{elc_hit:Effect/Battle/Spine/hit_dian2}
11020,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/SwordInstructor_awake,170,68,Battle_die_male_1,hero_desc_10020,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_SwordInstructor_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10020_1,Atlas/UI_Hero_Head,68,-1,Lihui_10020_1,,hero_name_10020,4,40,10020,{elc_hit:Effect/Battle/Spine/hit_dian2}
11021,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Watchman,170,68,Battle_die_male_1,hero_desc_10021,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Watchman,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10021,Atlas/UI_Hero_Head,68,-1,Lihui_10021,,hero_name_10021,4,40,10021,{elc_hit:Effect/Battle/Spine/hit_dian}
11022,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Headhunter,170,68,Battle_die_male_1,hero_desc_10022,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Headhunter,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10022,Atlas/UI_Hero_Head,68,-1,Lihui_10022,,hero_name_10022,4,40,10022,{elc_hit:Effect/Battle/Spine/hit_dian}
11023,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/WilderHunter_awake,170,68,Battle_die_female_1,hero_desc_10023,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_WilderHunter_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10023_1,Atlas/UI_Hero_Head,68,-1,Lihui_10023_1,,hero_name_10023,4,40,10023,{elc_hit:Effect/Battle/Spine/hit_dian}
11024,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/AstrologyScholar_awake,170,68,Battle_die_female_1,hero_desc_10024,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_AstrologyScholar_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10024_1,Atlas/UI_Hero_Head,68,-1,Lihui_10024_1,,hero_name_10024,3,40,10024,{elc_hit:Effect/Battle/Spine/hit_dian}
11025,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/FireMage_awake,170,68,Battle_die_female_1,hero_desc_10025,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_FireMage_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10025_1,Atlas/UI_Hero_Head,68,-1,Lihui_10025_1,,hero_name_10025,4,40,11025,{elc_hit:Effect/Battle/Spine/hit_dian}
11026,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Stonemason,170,68,Battle_die_male_1,hero_desc_10026,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_Stonemason,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10026,Atlas/UI_Hero_Head,68,-1,Lihui_10026,,hero_name_10026,1,40,10026,{elc_hit:Effect/Battle/Spine/hit_dian2}
11027,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Nun_awake,170,68,Battle_die_female_1,hero_desc_10027,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Nun_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10027_1,Atlas/UI_Hero_Head,68,-1,Lihui_10027_1,,hero_name_10027,4,40,10027,{elc_hit:Effect/Battle/Spine/hit_dian}
11028,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Magus_awake,170,68,Battle_die_male_1,hero_desc_10028,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Magus_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10028_1,Atlas/UI_Hero_Head,68,-1,Lihui_10028_1,,hero_name_10028,4,40,11028,{elc_hit:Effect/Battle/Spine/hit_dian}
11030,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Bard_awake,170,68,Battle_die_male_1,hero_desc_10030,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Bard_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10030_1,Atlas/UI_Hero_Head,68,-1,Lihui_10030_1,,hero_name_10030,1,40,10030,{elc_hit:Effect/Battle/Spine/hit_dian}
11031,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Judge_awake,170,68,Battle_die_male_1,hero_desc_10031,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_Judge_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10031_1,Atlas/UI_Hero_Head,68,-1,Lihui_10031_1,,hero_name_10031,4,40,10031,{elc_hit:Effect/Battle/Spine/hit_dian2}
11032,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/laobanniang_awake,170,68,Battle_die_female_1,hero_desc_10032,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_laobanniang_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10032_1,Atlas/UI_Hero_Head,68,-1,Lihui_10032_1,,hero_name_10032,4,40,10032,{elc_hit:Effect/Battle/Spine/hit_dian}
11033,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/shengtu,170,68,Battle_die_female_1,hero_desc_10033,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_shengtu,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10033,Atlas/UI_Hero_Head,68,-1,Lihui_10033,,hero_name_10033,4,40,10033,{elc_hit:Effect/Battle/Spine/hit_dian}
11034,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/saman_awake,170,68,Battle_die_female_1,hero_desc_10034,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_saman_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10034_1,Atlas/UI_Hero_Head,68,-1,Lihui_10034_1,,hero_name_10034,4,40,10034,{elc_hit:Effect/Battle/Spine/hit_dian}
11035,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/xianzhe_awake,170,68,Battle_die_male_1,hero_desc_10035,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_xianzhe_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10035_1,Atlas/UI_Hero_Head,68,-1,Lihui_10035_1,,hero_name_10035,2,40,10035,{elc_hit:Effect/Battle/Spine/hit_dian}
11036,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Shepherd_awake,170,68,Battle_die_female_1,hero_desc_10036,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Shepherd_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10036_1,Atlas/UI_Hero_Head,68,-1,Lihui_10036_1,,hero_name_10036,2,40,10036,{elc_hit:Effect/Battle/Spine/hit_dian}
11037,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/yaojing_awake,170,68,Battle_die_female_1,hero_desc_10037,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_yaojing_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10037_1,Atlas/UI_Hero_Head,68,-1,Lihui_10037_1,,hero_name_10037,2,40,10037,{elc_hit:Effect/Battle/Spine/hit_dian}
11038,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/tonglingmao_awake,170,68,Battle_die_male_1,hero_desc_10038,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_tonglingmao_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10038_1,Atlas/UI_Hero_Head,68,-1,Lihui_10038_1,,hero_name_10038,3,40,10038,{elc_hit:Effect/Battle/Spine/hit_dian}
11039,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/shamowangzi,170,68,Battle_die_male_1,hero_desc_10039,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_shamowangzi,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10039,Atlas/UI_Hero_Head,68,-1,Lihui_10039,,hero_name_10039,4,40,10039,{elc_hit:Effect/Battle/Spine/hit_dian}
11040,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/fengxinzhe_awake,170,68,Battle_die_male_1,hero_desc_10040,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_fengxinzhe_awake,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10040_1,Atlas/UI_Hero_Head,68,-1,Lihui_10040_1,,hero_name_10040,2,40,10040,{elc_hit:Effect/Battle/Spine/hit_dian}
15032,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/laobanniang,170,68,Battle_die_female_1,hero_desc_10032,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_laobanniang,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10032,Atlas/UI_Hero_Head,68,-1,Lihui_10032,,hero_name_10032,4,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
1000101,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Human_A,170,68,Battle_die_male_1,hero_desc_10001,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Human_A,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10001_skin,Atlas/UI_Hero_Head,68,-1,Lihui_10001_skin,,hero_name_10001,4,40,10001,{elc_hit:Effect/Battle/Spine/hit_dian}
1000102,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Human_B,170,68,Battle_die_male_1,hero_desc_10001,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Human_A,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10001_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10001_skin2,,hero_name_10001,4,40,10001,{elc_hit:Effect/Battle/Spine/hit_dian}
1000201,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Archer_A,170,68,Battle_die_male_1,hero_desc_10002,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Archer_A,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10002_skin,Atlas/UI_Hero_Head,68,-1,Lihui_10002_skin,,hero_name_10002,2,40,10002,{elc_hit:Effect/Battle/Spine/hit_dian}
1000802,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Druid_skin1,170,68,Battle_die_female_1,hero_desc_10008,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Druid_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10008_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10008_skin1,,hero_name_10008,3,40,1000802,{elc_hit:Effect/Battle/Spine/hit_dian}
1000803,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Druid_skin2,170,68,Battle_die_female_1,hero_desc_10008,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Druid_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10008_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10008_skin2,,hero_name_10008,3,40,1000803,{elc_hit:Effect/Battle/Spine/hit_dian}
1002202,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Headhunter_skin1,170,68,Battle_die_male_1,hero_desc_10022,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Headhunter_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10022_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10022_skin1,,hero_name_10022,4,40,1002202,{elc_hit:Effect/Battle/Spine/hit_dian}
1001702,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Barbarian_skin1,170,68,Battle_die_male_1,hero_desc_10018,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Barbarian_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10017_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10017_skin1,,hero_name_10017,1,40,1001702,{elc_hit:Effect/Battle/Spine/hit_dian}
1001703,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Barbarian_skin2,170,68,Battle_die_male_1,hero_desc_10018,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Barbarian_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10017_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10017_skin2,,hero_name_10017,1,40,1001703,{elc_hit:Effect/Battle/Spine/hit_dian}
1001802,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/SecretKeeper_skin1,170,68,Battle_die_male_1,hero_desc_10018,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_SecretKeeper_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10018_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10018_skin1,,hero_name_10018,1,40,1001802,{elc_hit:Effect/Battle/Spine/hit_dian}
1001803,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/SecretKeeper_skin2,170,68,Battle_die_male_1,hero_desc_10018,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_SecretKeeper_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10018_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10018_skin2,,hero_name_10018,1,40,1001803,{elc_hit:Effect/Battle/Spine/hit_dian}
1001902,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/TreeGuard_skin1,170,68,Battle_die_male_1,hero_desc_10019,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_TreeGuard_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10019_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10019_skin1,,hero_name_10019,2,40,1001902,{elc_hit:Effect/Battle/Spine/hit_dian2}
1001903,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/TreeGuard_skin2,170,68,Battle_die_male_1,hero_desc_10019,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_TreeGuard_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10019_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10019_skin2,,hero_name_10019,2,40,1001903,{elc_hit:Effect/Battle/Spine/hit_dian2}
1002002,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/SwordInstructor_skin1,170,68,Battle_die_male_1,hero_desc_10020,Effect/Battle/Spine/hit_dian2,1,Avatar/CharFrame/CharFrame_SwordInstructor_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10020_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10020_skin1,,hero_name_10020,2,40,1002002,{elc_hit:Effect/Battle/Spine/hit_dian2}
1002102,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Watchman_skin1,170,68,Battle_die_male_1,hero_desc_10021,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Watchman_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10021_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10021_skin1,,hero_name_10021,4,40,1002102,{elc_hit:Effect/Battle/Spine/hit_dian}
1002302,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/WilderHunter_skin1,170,68,Battle_die_female_1,hero_desc_10023,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_WilderHunter_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10023_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10023_skin1,,hero_name_10023,1,40,1002302,{elc_hit:Effect/Battle/Spine/hit_dian}
1002303,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/WilderHunter_skin2,170,68,Battle_die_female_1,hero_desc_10023,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_WilderHunter_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10023_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10023_skin2,,hero_name_10023,1,40,1002303,{elc_hit:Effect/Battle/Spine/hit_dian}
1002402,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/AstrologyScholar_skin1,170,68,Battle_die_female_1,hero_desc_10024,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_AstrologyScholar_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10024_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10024_skin1,,hero_name_10024,1,40,1002402,{elc_hit:Effect/Battle/Spine/hit_dian}
1002403,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/AstrologyScholar_skin2,170,68,Battle_die_female_1,hero_desc_10024,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_AstrologyScholar_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10024_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10024_skin2,,hero_name_10024,4,40,1002403,{elc_hit:Effect/Battle/Spine/hit_dian}
1002404,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/AstrologyScholar_skin3,170,68,Battle_die_female_1,hero_desc_10024,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_AstrologyScholar_skin3,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10024_skin3,Atlas/UI_Hero_Head,68,-1,Lihui_10024_skin3,,hero_name_10024,4,40,1002404,{elc_hit:Effect/Battle/Spine/hit_dian}
1002405,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/AstrologyScholar_skin4,170,68,Battle_die_female_1,hero_desc_10024,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_AstrologyScholar_skin4,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10024_skin4,Atlas/UI_Hero_Head,68,-1,Lihui_10024_skin4,,hero_name_10024,4,40,1002405,{elc_hit:Effect/Battle/Spine/hit_dian}
1002502,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/FireMage_skin1,170,68,Battle_die_female_1,hero_desc_10025,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_FireMage_skin1,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10025_skin1,Atlas/UI_Hero_Head,68,-1,Lihui_10025_skin1,,hero_name_10025,4,40,1002502,{elc_hit:Effect/Battle/Spine/hit_dian}
1002503,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/FireMage_skin2,170,68,Battle_die_female_1,hero_desc_10025,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_FireMage_skin2,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10025_skin2,Atlas/UI_Hero_Head,68,-1,Lihui_10025_skin2,,hero_name_10025,4,40,1002503,{elc_hit:Effect/Battle/Spine/hit_dian}
