id,iconAtlas,button,city_lv,desc,function,go_target,goTargetArr,icon,icon_atlas,name,numerical_show,recommend,scene,task_guide,type
1000324,Atlas/UI_Function,,-1,,-1,5|1003,[5|1003],Activity_861,,kvk_tab_06,-1,-1,0,39,1
1000325,Atlas/UI_Function,,-1,,-1,788|408,[788|408],Activity_325,,ui_kvk_kingdom_025,-1,-1,0,15,1
1000326,Atlas/UI_Function,,-1,,-1,100005,[100005],Activity_406,,activity_name_20000004,-1,-1,0,23,1
1000330,Atlas/UI_Function,,-1,,-1,0|120,[0|120],,,,-1,-1,0,14,1
1000331,Atlas/UI_Function,jump_btn_701,-1,,-1,5777,[5777],remote:Icon_Function/Activity_1022.png,,activity_name_5777,-1,-1,0,24,1
1000332,Atlas/UI_Function,jump_btn_701,-1,,-1,5778,[5778],remote:Icon_Function/Activity_1006.png,,activity_name_5778,-1,-1,0,24,1
1000333,Atlas/UI_Function,jump_btn_701,-1,,-1,5832,[5832],remote:Icon_Function/Activity_1038.png,,activity_name_5832,-1,-1,0,24,1
1000334,Atlas/UI_Function,jump_btn_701,-1,,-1,5833,[5833],remote:Icon_Function/Activity_1037.png,,activity_name_5833,-1,-1,0,24,1
1000335,Atlas/UI_Item,jump_btn_701,-1,jump_desc_1000335,-1,103,[103],icon_30811,Atlas/UI_Item,goods_name_505160005,-1,-1,0,25,1
1000336,Atlas/UI_Function,jump_btn_701,-1,,-1,88,[88],Activity_185,,competition_title1,-1,-1,0,23,1
1000337,Atlas/UI_Function,jump_btn_701,-1,,-1,6327,[6327],remote:Icon_Function/Activity_1049.png,,activity_name_sportsrich,-1,1,0,20,1
1000338,Atlas/UI_Function,jump_btn_701,-1,,-1,6326,[6326],remote:Icon_Function/Activity_1026.png,,activity_name_sportsbp,-1,1,0,20,1
1000339,Atlas/UI_Function,jump_btn_701,-1,,-1,6329,[6329],remote:Icon_Function/Activity_1031.png,,activity_name_6329,-1,1,0,20,1
1000340,Atlas/UI_Function,jump_btn_701,-1,,-1,6330,[6330],remote:Icon_Function/Activity_1032.png,,activity_name_6330,-1,1,0,20,1
1000341,Atlas/UI_Function,jump_btn_701,-1,,-1,6336,[6336],remote:Icon_Function/Activity_1049.png,,activity_name_sportsrich,-1,1,0,20,1
1000342,Atlas/UI_Function,jump_btn_701,-1,,-1,6335,[6335],remote:Icon_Function/Activity_1026.png,,activity_name_sportsbp,-1,1,0,20,1
1000343,Atlas/UI_Function,jump_btn_701,-1,,-1,6338,[6338],remote:Icon_Function/Activity_1031.png,,activity_name_6329,-1,1,0,20,1
1000344,Atlas/UI_Function,jump_btn_701,-1,,-1,6339,[6339],remote:Icon_Function/Activity_1032.png,,activity_name_6330,-1,1,0,20,1
1000345,Atlas/UI_Function,jump_btn_701,-1,,-1,5777,[5777],remote:Icon_Function/Activity_1026.png,,activity_name_sportsbp,-1,-1,0,24,1
1000346,Atlas/UI_Function,jump_btn_701,-1,,-1,74,[74],remote:Icon_Function/Activity_1049.png,,activity_name_sportsrich,-1,-1,0,24,1
