id,taskConditionVo,Atlas,descParams,group,icon,is_daily,level,point,progress_desc,progress_isopen,read_split,read_type,reward,reward_extra,scene,server_list,serverLists,show_progress,showProgress,stage_group,take_effect_day,target,target_type,task_condition,task_condition_num,task_count,task_discription,task_guide,task_guide_mun,task_order,taskConditionType,taskGuideNum,unit,unit_order,week,weight
350102,TaskConditionBaseVO,,[],35100,,-1,,-1,task_logic_dec13,1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,12006|5,1,activity_7days_taskdesc21,1,[3|12006|1],5,42,[3|12006|1],-1,-1,-1,
350103,TaskConditionBaseVO,,[],35100,,-1,,-1,task_logic_dec13,1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,12006|7,1,activity_7days_taskdesc21,1,[3|12006|1],5,42,[3|12006|1],-1,-1,-1,
350104,TaskConditionBaseVO,,[],35100,,-1,,-1,task_logic_dec13,1,,-1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,12006|10,1,activity_7days_taskdesc21,1,[3|12006|1],5,42,[3|12006|1],-1,-1,-1,
450101,TaskConditionBaseVO,,[],4105,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,154,600,0,task_new_tips16,1,[24],1,154,[24],-1,-1,-1,
450102,TaskConditionBaseVO,,[],4105,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,113,20,0,arena_dailytask_1,1,[1|3],2,113,[1|3],-1,-1,-1,
450103,TaskConditionBaseVO,,[],4105,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|800000,0,active_activity_taskinfo27,1,[23|0|0],3,51,[23|0|0],-1,-1,-1,
450104,TaskConditionBaseVO,,[],4105,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,151,6,0,task_newlogic_tips10,1,[21],4,151,[21],-1,-1,-1,
450105,TaskConditionBaseVO,,[],4105,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,150,20,0,task_new_tips12,1,[22],5,150,[22],-1,-1,-1,
450106,TaskConditionBaseVO,,[],4105,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,182,4|8,0,task_newlogic_tips9,1,[7|8],6,182,[7|8],-1,-1,-1,
450107,TaskConditionBaseVO,,[],4105,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,181,20,0,active_activity_taskinfo38,1,[7|7],6,181,[7|7],-1,-1,-1,
450108,TaskConditionBaseVO,,[],4105,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,1|300,0,active_activity_taskinfo27,1,[26],8,51,[26],-1,-1,-1,
450109,TaskConditionBaseVO,,[],4105,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,137,130|40,0,active_activity_taskinfo36,1,[15|130],9,137,[15|130],-1,-1,-1,
460101,TaskConditionBaseVO,,[],4106,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,154,600,0,task_new_tips16,1,[24],1,154,[24],-1,-1,-1,
460102,TaskConditionBaseVO,,[],4106,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,113,20,0,arena_dailytask_1,1,[1|3],2,113,[1|3],-1,-1,-1,
460103,TaskConditionBaseVO,,[],4106,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|800000,0,active_activity_taskinfo27,1,[23|0|0],3,51,[23|0|0],-1,-1,-1,
460104,TaskConditionBaseVO,,[],4106,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,151,6,0,task_newlogic_tips10,1,[21],4,151,[21],-1,-1,-1,
460105,TaskConditionBaseVO,,[],4106,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,150,20,0,task_new_tips12,1,[22],5,150,[22],-1,-1,-1,
460106,TaskConditionBaseVO,,[],4106,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,182,4|8,0,task_newlogic_tips9,1,[7|8],6,182,[7|8],-1,-1,-1,
460107,TaskConditionBaseVO,,[],4106,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,181,20,0,active_activity_taskinfo38,1,[7|7],6,181,[7|7],-1,-1,-1,
460108,TaskConditionBaseVO,,[],4106,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,1|300,0,active_activity_taskinfo27,1,[26],8,51,[26],-1,-1,-1,
460109,TaskConditionBaseVO,,[],4106,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,137,135|40,0,active_activity_taskinfo36,1,[15|135],9,137,[15|135],-1,-1,-1,
470501,TaskConditionBaseVO,,[],20107,,1,,120,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,154,300,0,task_new_tips16,1,[24],1,154,[24],-1,-1,-1,1
470502,TaskConditionBaseVO,,[],20107,,1,,120,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|100000,0,active_activity_taskinfo27,1,[23|0|0],2,51,[23|0|0],-1,-1,-1,1
470503,TaskConditionBaseVO,,[],20107,,1,,120,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,113,10,0,arena_dailytask_1,1,[1|3],4,113,[1|3],-1,-1,-1,1
470504,TaskConditionBaseVO,,[],20107,,1,,120,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,148,2|12,0,task_new_tips10,1,[23|0|0],5,148,[23|0|0],-1,-1,-1,1
470505,TaskConditionBaseVO,,[],20107,,1,,120,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,151,3,0,task_newlogic_tips10,1,[21],6,151,[21],-1,-1,-1,1
470506,TaskConditionBaseVO,,[],20107,,1,,120,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,150,10,0,task_new_tips12,1,[22],7,150,[22],-1,-1,-1,1
470507,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,68,7,0,activity_battle_pass_19,-1,,8,68,[],-1,-1,1,
470508,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|500000,0,active_activity_taskinfo27,1,[23|0|0],10,51,[23|0|0],-1,-1,1,
470509,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,149,15,0,task_new_tips8,1,[20|5],11,149,[20|5],-1,-1,1,
470510,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,148,1|20,0,task_new_tips10,1,[23|0|0],13,148,[23|0|0],-1,-1,1,
470511,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,2,40,0,task_newlogic_tips5,1,[24],14,EventFinish,[24],-1,-1,1,
470512,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,181,30,0,active_activity_taskinfo38,1,[7|7],18,181,[7|7],-1,-1,2,
470513,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|500000,0,active_activity_taskinfo27,1,[23|0|0],19,51,[23|0|0],-1,-1,2,
470514,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,182,5|1,0,task_newlogic_tips9,1,[7|8],21,182,[7|8],-1,-1,2,
470515,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,154,1500,0,task_new_tips16,1,[24],24,154,[24],-1,-1,2,
470516,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,151,20,0,task_newlogic_tips10,1,[21],25,151,[21],-1,-1,2,
470517,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,150,50,0,task_new_tips12,1,[22],26,150,[22],-1,-1,3,
470518,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,68,7,0,activity_battle_pass_19,-1,,28,68,[],-1,-1,3,
470519,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|500000,0,active_activity_taskinfo27,1,[23|0|0],29,51,[23|0|0],-1,-1,3,
470520,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,149,15,0,task_new_tips8,1,[20|5],30,149,[20|5],-1,-1,3,
470521,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,148,1|20,0,task_new_tips10,1,[23|0|0],31,148,[23|0|0],-1,-1,3,
470522,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,170,10,0,task_newlogic_tips20,1,[20|6],35,170,[20|6],-1,-1,4,
470523,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,113,50,0,arena_dailytask_1,1,[1|3],36,113,[1|3],-1,-1,4,
470524,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,157,20,0,task_new_tips19,1,[25|1],39,157,[25|1],-1,-1,4,
470525,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|500000,0,active_activity_taskinfo27,1,[23|0|0],40,51,[23|0|0],-1,-1,4,
470526,TaskConditionBaseVO,,[],20108,,-1,,360,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,156,1|5,0,task_newlogic_tips6,1,[20|4],43,156,[20|4],-1,-1,4,
480101,TaskConditionBaseVO,,[],4107,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,154,600,0,task_new_tips16,1,[24],1,154,[24],-1,-1,-1,
480102,TaskConditionBaseVO,,[],4107,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,113,20,0,arena_dailytask_1,1,[1|3],2,113,[1|3],-1,-1,-1,
480103,TaskConditionBaseVO,,[],4107,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,4|800000,0,active_activity_taskinfo27,1,[23|0|0],3,51,[23|0|0],-1,-1,-1,
480104,TaskConditionBaseVO,,[],4107,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,151,6,0,task_newlogic_tips10,1,[21],4,151,[21],-1,-1,-1,
480105,TaskConditionBaseVO,,[],4107,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,150,20,0,task_new_tips12,1,[22],5,150,[22],-1,-1,-1,
480106,TaskConditionBaseVO,,[],4107,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,182,4|8,0,task_newlogic_tips9,1,[7|8],6,182,[7|8],-1,-1,-1,
480107,TaskConditionBaseVO,,[],4107,,-1,,60,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,181,20,0,active_activity_taskinfo38,1,[7|7],6,181,[7|7],-1,-1,-1,
480108,TaskConditionBaseVO,,[],4107,,-1,,80,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,51,1|300,0,active_activity_taskinfo27,1,[26],8,51,[26],-1,-1,-1,
480109,TaskConditionBaseVO,,[],4107,,-1,,40,,-1,,-1,-1,-1,-1,,[],1,true,,-1,-1,-1,137,140|40,0,active_activity_taskinfo36,1,[15|140],9,137,[15|140],-1,-1,-1,
310601,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,20|2,0,task_fist_bp_1044,2,[103|10201],1,1035,[103|10201],-1,-1,-1,
310602,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,20|3,0,task_fist_bp_1044,2,[103|10201],2,1035,[103|10201],-1,-1,-1,
310603,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,20|4,0,task_fist_bp_1044,2,[103|10201],3,1035,[103|10201],-1,-1,-1,
310604,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,20|5,0,task_fist_bp_1044,2,[103|10201],4,1035,[103|10201],-1,-1,-1,
310605,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,40|2,0,task_fist_bp_1044,2,[103|10201],5,1035,[103|10201],-1,-1,-1,
310606,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,40|3,0,task_fist_bp_1044,2,[103|10201],6,1035,[103|10201],-1,-1,-1,
310607,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,40|4,0,task_fist_bp_1044,2,[103|10201],7,1035,[103|10201],-1,-1,-1,
310608,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,1035,40|5,0,task_fist_bp_1044,2,[103|10201],8,1035,[103|10201],-1,-1,-1,
310609,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1020,20,0,task_fist_bp_1020,7,[4],9,1020,[4],-1,-1,-1,
310610,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1020,30,0,task_fist_bp_1020,7,[4],10,1020,[4],-1,-1,-1,
310611,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1020,35,0,task_fist_bp_1020,7,[4],11,1020,[4],-1,-1,-1,
310612,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1020,38,0,task_fist_bp_1020,7,[4],12,1020,[4],-1,-1,-1,
310613,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1020,40,0,task_fist_bp_1020,7,[4],13,1020,[4],-1,-1,-1,
310614,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1026,10,0,task_fist_bp_1026,7,[4],14,1026,[4],-1,-1,-1,
310615,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1026,20,0,task_fist_bp_1026,7,[4],15,1026,[4],-1,-1,-1,
310616,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,1,-1,-1,1026,30,0,task_fist_bp_1026,7,[4],16,1026,[4],-1,-1,-1,
310617,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,2,-1,-1,1038,5,0,task_fist_bp_1038,5,[2001],17,1038,[2001],-1,-1,-1,
310618,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,2,-1,-1,1038,10,0,task_fist_bp_1038,5,[2001],18,1038,[2001],-1,-1,-1,
310619,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,2,-1,-1,1038,15,0,task_fist_bp_1038,5,[2001],19,1038,[2001],-1,-1,-1,
310620,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,2,-1,-1,1038,30,0,task_fist_bp_1038,5,[2001],20,1038,[2001],-1,-1,-1,
310621,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,2,-1,-1,1034,1,0,task_fist_bp_1034,1,[114],21,1034,[114],-1,-1,-1,
310622,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,2,-1,-1,1034,2,0,task_fist_bp_1034,1,[114],22,1034,[114],-1,-1,-1,
310623,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,2,-1,-1,1034,3,0,task_fist_bp_1034,1,[114],23,1034,[114],-1,-1,-1,
310624,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,2,-1,-1,1034,4,0,task_fist_bp_1034,1,[114],24,1034,[114],-1,-1,-1,
310625,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1033,1500,0,task_fist_bp_1033,8,[101],25,1033,[101],-1,-1,-1,
310626,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1033,3000,0,task_fist_bp_1033,8,[101],26,1033,[101],-1,-1,-1,
310627,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1033,6000,0,task_fist_bp_1033,8,[101],27,1033,[101],-1,-1,-1,
310628,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1033,9000,0,task_fist_bp_1033,8,[101],28,1033,[101],-1,-1,-1,
310629,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1026,50,0,task_fist_bp_1026,7,[4],29,1026,[4],-1,-1,-1,
310630,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1026,60,0,task_fist_bp_1026,7,[4],30,1026,[4],-1,-1,-1,
310631,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1026,80,0,task_fist_bp_1026,7,[4],31,1026,[4],-1,-1,-1,
310632,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,3,-1,-1,1026,100,0,task_fist_bp_1026,7,[4],32,1026,[4],-1,-1,-1,
310633,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,4,-1,-1,1021,3|1,0,task_fist_bp_310633,1,[114],33,1021,[114],-1,-1,-1,
310634,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,4,-1,-1,1021,4|2,0,task_fist_bp_310634,1,[114],34,1021,[114],-1,-1,-1,
310635,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,4,-1,-1,1021,3|2,0,task_fist_bp_310635,1,[114],35,1021,[114],-1,-1,-1,
310636,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,4,-1,-1,1021,4|4,0,task_fist_bp_310636,1,[114],36,1021,[114],-1,-1,-1,
310637,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,4,-1,-1,1023,2|100,0,task_fist_bp_1023,2,[207|10101],37,1023,[207|10101],-1,-1,-1,
310638,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,4,-1,-1,1023,2|300,0,task_fist_bp_1023,2,[207|10101],38,1023,[207|10101],-1,-1,-1,
310639,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,4,-1,-1,1023,2|500,0,task_fist_bp_1023,2,[207|10101],39,1023,[207|10101],-1,-1,-1,
310640,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,4,-1,-1,1023,2|1000,0,task_fist_bp_1023,2,[207|10101],40,1023,[207|10101],-1,-1,-1,
310641,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,5,-1,-1,1014,3,0,task_fist_bp_1014,1,[115],41,1014,[115],-1,-1,-1,
310642,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,5,-1,-1,1014,5,0,task_fist_bp_1014,1,[115],42,1014,[115],-1,-1,-1,
310643,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,5,-1,-1,1014,10,0,task_fist_bp_1014,1,[115],43,1014,[115],-1,-1,-1,
310644,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,5,-1,-1,1014,20,0,task_fist_bp_1014,1,[115],44,1014,[115],-1,-1,-1,
310645,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,5,-1,-1,1018,2|2,0,task_fist_bp_1018,-1,,45,1018,[],-1,-1,-1,
310646,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,5,-1,-1,1018,2|3,0,task_fist_bp_1018,-1,,46,1018,[],-1,-1,-1,
310647,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,5,-1,-1,1018,3|2,0,task_fist_bp_1018,-1,,47,1018,[],-1,-1,-1,
310648,TaskConditionBaseVO,,[],20106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,5,-1,-1,1018,3|3,0,task_fist_bp_1018,-1,,48,1018,[],-1,-1,-1,
210601,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,12,1,0,task_bp_12,-1,,1,12,[],-1,-1,1,
210602,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,12,3,0,task_bp_12,-1,,2,12,[],-1,-1,1,
210603,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,12,4,0,task_bp_12,-1,,3,12,[],-1,-1,1,
210604,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,12,5,0,task_bp_12,-1,,4,12,[],-1,-1,1,
210605,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,26,20,0,task_fist_bp_1026,7,[4],5,26,[4],-1,-1,1,
210606,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,26,40,0,task_fist_bp_1026,7,[4],6,26,[4],-1,-1,1,
210607,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,26,60,0,task_fist_bp_1026,7,[4],7,26,[4],-1,-1,1,
210608,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,26,80,0,task_fist_bp_1026,7,[4],8,26,[4],-1,-1,1,
210609,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,26,100,0,task_fist_bp_1026,7,[4],9,26,[4],-1,-1,1,
210610,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,13,1,0,task_bp_13,12,[207],10,13,[207],-1,-1,1,
210611,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,13,3,0,task_bp_13,12,[207],11,13,[207],-1,-1,1,
210612,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,13,5,0,task_bp_13,12,[207],12,13,[207],-1,-1,1,
210613,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,13,6,0,task_bp_13,12,[207],13,13,[207],-1,-1,1,
210614,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,13,7,0,task_bp_13,12,[207],14,13,[207],-1,-1,1,
210615,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,0,-1,-1,14,2,0,task_fist_bp_1014,1,[115],15,14,[115],-1,-1,1,
210616,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,0,-1,-1,14,4,0,task_fist_bp_1014,1,[115],16,14,[115],-1,-1,1,
210617,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,0,-1,-1,14,6,0,task_fist_bp_1014,1,[115],17,14,[115],-1,-1,1,
210618,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,0,-1,-1,14,8,0,task_fist_bp_1014,1,[115],18,14,[115],-1,-1,1,
210619,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,1,,[],1,true,,0,-1,-1,14,10,0,task_fist_bp_1014,1,[115],19,14,[115],-1,-1,1,
210620,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,29,10,0,task_bp_29,5,[2001],20,29,[2001],-1,-1,1,
210621,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,29,20,0,task_bp_29,5,[2001],21,29,[2001],-1,-1,1,
210622,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,29,30,0,task_bp_29,5,[2001],22,29,[2001],-1,-1,1,
210623,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,29,40,0,task_bp_29,5,[2001],23,29,[2001],-1,-1,1,
210624,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,-1,,[],1,true,,0,-1,-1,29,50,0,task_bp_29,5,[2001],24,29,[2001],-1,-1,1,
210625,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,33,2000,0,task_fist_bp_1033,8,[101],25,33,[101],-1,-1,1,
210626,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,33,4000,0,task_fist_bp_1033,8,[101],26,33,[101],-1,-1,1,
210627,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,33,6000,0,task_fist_bp_1033,8,[101],27,33,[101],-1,-1,1,
210628,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,33,8000,0,task_fist_bp_1033,8,[101],28,33,[101],-1,-1,1,
210629,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,33,10000,0,task_fist_bp_1033,8,[101],29,33,[101],-1,-1,1,
210630,TaskConditionBaseVO,,[],30106,,-1,,1,,-1,,-1,-1,-1,2,,[],1,true,,0,-1,-1,33,12000,0,task_fist_bp_1033,8,[101],30,33,[101],-1,-1,1,
