id,idle_reward,idle_reward_2,idle_scene_type,idle_time,idle_time_2,idle_time_max,need_level,pre_id,reward_ID,rewardIds,show_floor,show_unit_icon,stage,tower_type,type
355,1501,0,3,300,3600,480,1,354,[24355],[24355],355,10019,355,1,2
356,1501,0,3,300,3600,480,1,355,[24356],[24356],356,10012,356,1,1
357,1501,0,3,300,3600,480,1,356,[24357],[24357],357,10024,357,1,1
358,1501,0,3,300,3600,480,1,357,[24358],[24358],358,10023,358,1,1
359,1501,0,3,300,3600,480,1,358,[24359],[24359],359,10035,359,1,1
360,1501,0,3,300,3600,480,1,359,[24360],[24360],360,10025,360,1,3
361,1501,0,3,300,3600,480,1,360,[24361],[24361],361,10027,361,1,1
362,1501,0,3,300,3600,480,1,361,[24362],[24362],362,10034,362,1,1
363,1501,0,3,300,3600,480,1,362,[24363],[24363],363,10040,363,1,1
364,1501,0,3,300,3600,480,1,363,[24364],[24364],364,10028,364,1,1
365,1501,0,3,300,3600,480,1,364,[24365],[24365],365,10031,365,1,2
366,1501,0,3,300,3600,480,1,365,[24366],[24366],366,10020,366,1,1
367,1501,0,3,300,3600,480,1,366,[24367],[24367],367,10025,367,1,1
368,1501,0,3,300,3600,480,1,367,[24368],[24368],368,10012,368,1,1
369,1501,0,3,300,3600,480,1,368,[24369],[24369],369,10038,369,1,1
370,1501,0,3,300,3600,480,1,369,[24370],[24370],370,60098,370,1,3
371,1501,0,3,300,3600,480,1,370,[24371],[24371],371,10036,371,1,1
372,1501,0,3,300,3600,480,1,371,[24372],[24372],372,10027,372,1,1
373,1501,0,3,300,3600,480,1,372,[24373],[24373],373,10033,373,1,1
374,1501,0,3,300,3600,480,1,373,[24374],[24374],374,10017,374,1,1
375,1501,0,3,300,3600,480,1,374,[24375],[24375],375,10018,375,1,2
376,1501,0,3,300,3600,480,1,375,[24376],[24376],376,10023,376,1,1
377,1501,0,3,300,3600,480,1,376,[24377],[24377],377,10024,377,1,1
378,1501,0,3,300,3600,480,1,377,[24378],[24378],378,10031,378,1,1
379,1501,0,3,300,3600,480,1,378,[24379],[24379],379,10012,379,1,1
380,1501,0,3,300,3600,480,1,379,[24380],[24380],380,10040,380,1,3
381,1501,0,3,300,3600,480,1,380,[24381],[24381],381,10025,381,1,1
382,1501,0,3,300,3600,480,1,381,[24382],[24382],382,10028,382,1,1
383,1501,0,3,300,3600,480,1,382,[24383],[24383],383,10037,383,1,1
384,1501,0,3,300,3600,480,1,383,[24384],[24384],384,10034,384,1,1
385,1501,0,3,300,3600,480,1,384,[24385],[24385],385,10022,385,1,2
386,1501,0,3,300,3600,480,1,385,[24386],[24386],386,10022,386,1,1
387,1501,0,3,300,3600,480,1,386,[24387],[24387],387,10039,387,1,1
388,1501,0,3,300,3600,480,1,387,[24388],[24388],388,10038,388,1,1
389,1501,0,3,300,3600,480,1,388,[24389],[24389],389,10023,389,1,1
390,1501,0,3,300,3600,480,1,389,[24390],[24390],390,71003,390,1,3
391,1501,0,3,300,3600,480,1,390,[24391],[24391],391,10019,391,1,1
392,1501,0,3,300,3600,480,1,391,[24392],[24392],392,10037,392,1,1
393,1501,0,3,300,3600,480,1,392,[24393],[24393],393,10017,393,1,1
394,1501,0,3,300,3600,480,1,393,[24394],[24394],394,10040,394,1,1
395,1501,0,3,300,3600,480,1,394,[24395],[24395],395,10032,395,1,2
396,1501,0,3,300,3600,480,1,395,[24396],[24396],396,10035,396,1,1
397,1501,0,3,300,3600,480,1,396,[24397],[24397],397,10033,397,1,1
398,1501,0,3,300,3600,480,1,397,[24398],[24398],398,10026,398,1,1
399,1501,0,3,300,3600,480,1,398,[24399],[24399],399,10037,399,1,1
400,1501,0,3,300,3600,480,1,399,[24400],[24400],400,10038,400,1,3
401,1501,0,3,300,3600,480,1,400,[24401],[24401],401,10023,401,1,1
402,1501,0,3,300,3600,480,1,401,[24402],[24402],402,10026,402,1,1
403,1501,0,3,300,3600,480,1,402,[24403],[24403],403,10008,403,1,1
404,1501,0,3,300,3600,480,1,403,[24404],[24404],404,10035,404,1,1
405,1501,0,3,300,3600,480,1,404,[24405],[24405],405,10019,405,1,2
406,1501,0,3,300,3600,480,1,405,[24406],[24406],406,10028,406,1,1
407,1501,0,3,300,3600,480,1,406,[24407],[24407],407,10012,407,1,1
408,1501,0,3,300,3600,480,1,407,[24408],[24408],408,10018,408,1,1
409,1501,0,3,300,3600,480,1,408,[24409],[24409],409,10021,409,1,1
410,1501,0,3,300,3600,480,1,409,[24410],[24410],410,60050,410,1,3
411,1501,0,3,300,3600,480,1,410,[24411],[24411],411,10027,411,1,1
412,1501,0,3,300,3600,480,1,411,[24412],[24412],412,10036,412,1,1
413,1501,0,3,300,3600,480,1,412,[24413],[24413],413,10038,413,1,1
414,1501,0,3,300,3600,480,1,413,[24414],[24414],414,10025,414,1,1
415,1501,0,3,300,3600,480,1,414,[24415],[24415],415,10032,415,1,2
416,1501,0,3,300,3600,480,1,415,[24416],[24416],416,10028,416,1,1
417,1501,0,3,300,3600,480,1,416,[24417],[24417],417,10021,417,1,1
418,1501,0,3,300,3600,480,1,417,[24418],[24418],418,10027,418,1,1
419,1501,0,3,300,3600,480,1,418,[24419],[24419],419,10025,419,1,1
420,1501,0,3,300,3600,480,1,419,[24420],[24420],420,10037,420,1,3
421,1501,0,3,300,3600,480,1,420,[24421],[24421],421,10021,421,1,1
422,1501,0,3,300,3600,480,1,421,[24422],[24422],422,10019,422,1,1
423,1501,0,3,300,3600,480,1,422,[24423],[24423],423,10020,423,1,1
424,1501,0,3,300,3600,480,1,423,[24424],[24424],424,10040,424,1,1
425,1501,0,3,300,3600,480,1,424,[24425],[24425],425,10020,425,1,2
426,1501,0,3,300,3600,480,1,425,[24426],[24426],426,10033,426,1,1
427,1501,0,3,300,3600,480,1,426,[24427],[24427],427,10032,427,1,1
428,1501,0,3,300,3600,480,1,427,[24428],[24428],428,10030,428,1,1
429,1501,0,3,300,3600,480,1,428,[24429],[24429],429,10038,429,1,1
430,1501,0,3,300,3600,480,1,429,[24430],[24430],430,60144,430,1,3
431,1501,0,3,300,3600,480,1,430,[24431],[24431],431,10030,431,1,1
432,1501,0,3,300,3600,480,1,431,[24432],[24432],432,10017,432,1,1
433,1501,0,3,300,3600,480,1,432,[24433],[24433],433,10026,433,1,1
434,1501,0,3,300,3600,480,1,433,[24434],[24434],434,10033,434,1,1
435,1501,0,3,300,3600,480,1,434,[24435],[24435],435,10031,435,1,2
436,1501,0,3,300,3600,480,1,435,[24436],[24436],436,10034,436,1,1
437,1501,0,3,300,3600,480,1,436,[24437],[24437],437,10012,437,1,1
438,1501,0,3,300,3600,480,1,437,[24438],[24438],438,10037,438,1,1
439,1501,0,3,300,3600,480,1,438,[24439],[24439],439,10024,439,1,1
440,1501,0,3,300,3600,480,1,439,[24440],[24440],440,10033,440,1,3
441,1501,0,3,300,3600,480,1,440,[24441],[24441],441,10036,441,1,1
442,1501,0,3,300,3600,480,1,441,[24442],[24442],442,10033,442,1,1
443,1501,0,3,300,3600,480,1,442,[24443],[24443],443,10008,443,1,1
444,1501,0,3,300,3600,480,1,443,[24444],[24444],444,10018,444,1,1
445,1501,0,3,300,3600,480,1,444,[24445],[24445],445,10035,445,1,2
446,1501,0,3,300,3600,480,1,445,[24446],[24446],446,10022,446,1,1
447,1501,0,3,300,3600,480,1,446,[24447],[24447],447,10025,447,1,1
448,1501,0,3,300,3600,480,1,447,[24448],[24448],448,10017,448,1,1
449,1501,0,3,300,3600,480,1,448,[24449],[24449],449,10018,449,1,1
450,1501,0,3,300,3600,480,1,449,[24450],[24450],450,60114,450,1,3
451,1501,0,3,300,3600,480,1,450,[24451],[24451],451,10030,451,1,1
452,1501,0,3,300,3600,480,1,451,[24452],[24452],452,10033,452,1,1
453,1501,0,3,300,3600,480,1,452,[24453],[24453],453,10026,453,1,1
454,1501,0,3,300,3600,480,1,453,[24454],[24454],454,10017,454,1,1
455,1501,0,3,300,3600,480,1,454,[24455],[24455],455,10020,455,1,2
456,1501,0,3,300,3600,480,1,455,[24456],[24456],456,10025,456,1,1
457,1501,0,3,300,3600,480,1,456,[24457],[24457],457,10035,457,1,1
458,1501,0,3,300,3600,480,1,457,[24458],[24458],458,10021,458,1,1
459,1501,0,3,300,3600,480,1,458,[24459],[24459],459,10024,459,1,1
460,1501,0,3,300,3600,480,1,459,[24460],[24460],460,60038,460,1,3
461,1501,0,3,300,3600,480,1,460,[24461],[24461],461,10038,461,1,1
462,1501,0,3,300,3600,480,1,461,[24462],[24462],462,10033,462,1,1
463,1501,0,3,300,3600,480,1,462,[24463],[24463],463,10020,463,1,1
464,1501,0,3,300,3600,480,1,463,[24464],[24464],464,10012,464,1,1
465,1501,0,3,300,3600,480,1,464,[24465],[24465],465,10018,465,1,2
466,1501,0,3,300,3600,480,1,465,[24466],[24466],466,10033,466,1,1
467,1501,0,3,300,3600,480,1,466,[24467],[24467],467,10024,467,1,1
468,1501,0,3,300,3600,480,1,467,[24468],[24468],468,10032,468,1,1
469,1501,0,3,300,3600,480,1,468,[24469],[24469],469,10037,469,1,1
470,1501,0,3,300,3600,480,1,469,[24470],[24470],470,60184,470,1,3
471,1501,0,3,300,3600,480,1,470,[24471],[24471],471,10017,471,1,1
472,1501,0,3,300,3600,480,1,471,[24472],[24472],472,10022,472,1,1
473,1501,0,3,300,3600,480,1,472,[24473],[24473],473,10037,473,1,1
474,1501,0,3,300,3600,480,1,473,[24474],[24474],474,10025,474,1,1
475,1501,0,3,300,3600,480,1,474,[24475],[24475],475,10032,475,1,2
476,1501,0,3,300,3600,480,1,475,[24476],[24476],476,10018,476,1,1
477,1501,0,3,300,3600,480,1,476,[24477],[24477],477,10027,477,1,1
478,1501,0,3,300,3600,480,1,477,[24478],[24478],478,10026,478,1,1
479,1501,0,3,300,3600,480,1,478,[24479],[24479],479,10023,479,1,1
480,1501,0,3,300,3600,480,1,479,[24480],[24480],480,60186,480,1,3
481,1501,0,3,300,3600,480,1,480,[24481],[24481],481,10033,481,1,1
482,1501,0,3,300,3600,480,1,481,[24482],[24482],482,10027,482,1,1
483,1501,0,3,300,3600,480,1,482,[24483],[24483],483,10024,483,1,1
484,1501,0,3,300,3600,480,1,483,[24484],[24484],484,10017,484,1,1
485,1501,0,3,300,3600,480,1,484,[24485],[24485],485,10019,485,1,2
486,1501,0,3,300,3600,480,1,485,[24486],[24486],486,10039,486,1,1
487,1501,0,3,300,3600,480,1,486,[24487],[24487],487,10032,487,1,1
488,1501,0,3,300,3600,480,1,487,[24488],[24488],488,10037,488,1,1
489,1501,0,3,300,3600,480,1,488,[24489],[24489],489,10019,489,1,1
490,1501,0,3,300,3600,480,1,489,[24490],[24490],490,60188,490,1,3
491,1501,0,3,300,3600,480,1,490,[24491],[24491],491,10027,491,1,1
492,1501,0,3,300,3600,480,1,491,[24492],[24492],492,10030,492,1,1
493,1501,0,3,300,3600,480,1,492,[24493],[24493],493,10020,493,1,1
494,1501,0,3,300,3600,480,1,493,[24494],[24494],494,10035,494,1,1
495,1501,0,3,300,3600,480,1,494,[24495],[24495],495,60184,495,1,2
496,1501,0,3,300,3600,480,1,495,[24496],[24496],496,10022,496,1,1
497,1501,0,3,300,3600,480,1,496,[24497],[24497],497,10035,497,1,1
498,1501,0,3,300,3600,480,1,497,[24498],[24498],498,10025,498,1,1
499,1501,0,3,300,3600,480,1,498,[24499],[24499],499,10036,499,1,1
500,1501,0,3,300,3600,480,1,499,[24500],[24500],500,60143,500,1,3
501,1501,0,3,300,3600,480,1,500,[24501],[24501],501,60167,501,1,1
502,1501,0,3,300,3600,480,1,501,[24502],[24502],502,60167,502,1,1
503,1501,0,3,300,3600,480,1,502,[24503],[24503],503,60167,503,1,1
504,1501,0,3,300,3600,480,1,503,[24504],[24504],504,60167,504,1,1
505,1501,0,3,300,3600,480,1,504,[24505],[24505],505,60167,505,1,2
506,1501,0,3,300,3600,480,1,505,[24506],[24506],506,10017,506,1,1
507,1501,0,3,300,3600,480,1,506,[24507],[24507],507,11032,507,1,1
508,1501,0,3,300,3600,480,1,507,[24508],[24508],508,10018,508,1,1
509,1501,0,3,300,3600,480,1,508,[24509],[24509],509,11032,509,1,1
510,1501,0,3,300,3600,480,1,509,[24510],[24510],510,60167,510,1,3
511,1501,0,3,300,3600,480,1,510,[24511],[24511],511,60166,511,1,1
512,1501,0,3,300,3600,480,1,511,[24512],[24512],512,60166,512,1,1
513,1501,0,3,300,3600,480,1,512,[24513],[24513],513,60166,513,1,1
514,1501,0,3,300,3600,480,1,513,[24514],[24514],514,60166,514,1,1
515,1501,0,3,300,3600,480,1,514,[24515],[24515],515,60166,515,1,2
516,1501,0,3,300,3600,480,1,515,[24516],[24516],516,10031,516,1,1
517,1501,0,3,300,3600,480,1,516,[24517],[24517],517,10042,517,1,1
518,1501,0,3,300,3600,480,1,517,[24518],[24518],518,10031,518,1,1
519,1501,0,3,300,3600,480,1,518,[24519],[24519],519,11019,519,1,1
520,1501,0,3,300,3600,480,1,519,[24520],[24520],520,60166,520,1,3
521,1501,0,3,300,3600,480,1,520,[24521],[24521],521,60275,521,1,1
522,1501,0,3,300,3600,480,1,521,[24522],[24522],522,60275,522,1,1
523,1501,0,3,300,3600,480,1,522,[24523],[24523],523,60275,523,1,1
524,1501,0,3,300,3600,480,1,523,[24524],[24524],524,60275,524,1,1
525,1501,0,3,300,3600,480,1,524,[24525],[24525],525,60275,525,1,2
526,1501,0,3,300,3600,480,1,525,[24526],[24526],526,10031,526,1,1
527,1501,0,3,300,3600,480,1,526,[24527],[24527],527,10035,527,1,1
528,1501,0,3,300,3600,480,1,527,[24528],[24528],528,10017,528,1,1
529,1501,0,3,300,3600,480,1,528,[24529],[24529],529,10018,529,1,1
530,1501,0,3,300,3600,480,1,529,[24530],[24530],530,60275,530,1,3
531,1501,0,3,300,3600,480,1,530,[24531],[24531],531,60280,531,1,1
532,1501,0,3,300,3600,480,1,531,[24532],[24532],532,60280,532,1,1
533,1501,0,3,300,3600,480,1,532,[24533],[24533],533,60280,533,1,1
534,1501,0,3,300,3600,480,1,533,[24534],[24534],534,60280,534,1,1
535,1501,0,3,300,3600,480,1,534,[24535],[24535],535,60280,535,1,2
536,1501,0,3,300,3600,480,1,535,[24536],[24536],536,10017,536,1,1
537,1501,0,3,300,3600,480,1,536,[24537],[24537],537,10018,537,1,1
538,1501,0,3,300,3600,480,1,537,[24538],[24538],538,10017,538,1,1
539,1501,0,3,300,3600,480,1,538,[24539],[24539],539,11031,539,1,1
540,1501,0,3,300,3600,480,1,539,[24540],[24540],540,60280,540,1,3
541,1501,0,3,300,3600,480,1,540,[24541],[24541],541,60282,541,1,1
542,1501,0,3,300,3600,480,1,541,[24542],[24542],542,60282,542,1,1
543,1501,0,3,300,3600,480,1,542,[24543],[24543],543,60282,543,1,1
544,1501,0,3,300,3600,480,1,543,[24544],[24544],544,60282,544,1,1
545,1501,0,3,300,3600,480,1,544,[24545],[24545],545,60282,545,1,2
546,1501,0,3,300,3600,480,1,545,[24546],[24546],546,10019,546,1,1
547,1501,0,3,300,3600,480,1,546,[24547],[24547],547,10032,547,1,1
548,1501,0,3,300,3600,480,1,547,[24548],[24548],548,11017,548,1,1
549,1501,0,3,300,3600,480,1,548,[24549],[24549],549,11020,549,1,1
550,1501,0,3,300,3600,480,1,549,[24550],[24550],550,60282,550,1,3
551,1501,0,3,300,3600,480,1,550,[24551],[24551],551,60287,551,1,1
552,1501,0,3,300,3600,480,1,551,[24552],[24552],552,60287,552,1,1
553,1501,0,3,300,3600,480,1,552,[24553],[24553],553,60287,553,1,1
554,1501,0,3,300,3600,480,1,553,[24554],[24554],554,60287,554,1,1
555,1501,0,3,300,3600,480,1,554,[24555],[24555],555,60287,555,1,2
556,1501,0,3,300,3600,480,1,555,[24556],[24556],556,10035,556,1,1
557,1501,0,3,300,3600,480,1,556,[24557],[24557],557,10043,557,1,1
558,1501,0,3,300,3600,480,1,557,[24558],[24558],558,10039,558,1,1
559,1501,0,3,300,3600,480,1,558,[24559],[24559],559,10043,559,1,1
560,1501,0,3,300,3600,480,1,559,[24560],[24560],560,60287,560,1,3
561,1501,0,3,300,3600,480,1,560,[24561],[24561],561,60289,561,1,1
562,1501,0,3,300,3600,480,1,561,[24562],[24562],562,60289,562,1,1
563,1501,0,3,300,3600,480,1,562,[24563],[24563],563,60289,563,1,1
564,1501,0,3,300,3600,480,1,563,[24564],[24564],564,60289,564,1,1
565,1501,0,3,300,3600,480,1,564,[24565],[24565],565,60289,565,1,2
566,1501,0,3,300,3600,480,1,565,[24566],[24566],566,10043,566,1,1
567,1501,0,3,300,3600,480,1,566,[24567],[24567],567,10039,567,1,1
568,1501,0,3,300,3600,480,1,567,[24568],[24568],568,11018,568,1,1
569,1501,0,3,300,3600,480,1,568,[24569],[24569],569,10017,569,1,1
570,1501,0,3,300,3600,480,1,569,[24570],[24570],570,60289,570,1,3
571,1501,0,3,300,3600,480,1,570,[24571],[24571],571,60292,571,1,1
572,1501,0,3,300,3600,480,1,571,[24572],[24572],572,60292,572,1,1
573,1501,0,3,300,3600,480,1,572,[24573],[24573],573,60292,573,1,1
574,1501,0,3,300,3600,480,1,573,[24574],[24574],574,60292,574,1,1
575,1501,0,3,300,3600,480,1,574,[24575],[24575],575,60292,575,1,2
576,1501,0,3,300,3600,480,1,575,[24576],[24576],576,10039,576,1,1
577,1501,0,3,300,3600,480,1,576,[24577],[24577],577,10017,577,1,1
578,1501,0,3,300,3600,480,1,577,[24578],[24578],578,10018,578,1,1
579,1501,0,3,300,3600,480,1,578,[24579],[24579],579,11035,579,1,1
580,1501,0,3,300,3600,480,1,579,[24580],[24580],580,60292,580,1,3
581,1501,0,3,300,3600,480,1,580,[24581],[24581],581,60168,581,1,1
582,1501,0,3,300,3600,480,1,581,[24582],[24582],582,60168,582,1,1
583,1501,0,3,300,3600,480,1,582,[24583],[24583],583,60168,583,1,1
584,1501,0,3,300,3600,480,1,583,[24584],[24584],584,60168,584,1,1
585,1501,0,3,300,3600,480,1,584,[24585],[24585],585,60168,585,1,2
586,1501,0,3,300,3600,480,1,585,[24586],[24586],586,11018,586,1,1
587,1501,0,3,300,3600,480,1,586,[24587],[24587],587,10031,587,1,1
588,1501,0,3,300,3600,480,1,587,[24588],[24588],588,10018,588,1,1
589,1501,0,3,300,3600,480,1,588,[24589],[24589],589,10042,589,1,1
590,1501,0,3,300,3600,480,1,589,[24590],[24590],590,60168,590,1,3
591,1501,0,3,300,3600,480,1,590,[24591],[24591],591,60232,591,1,1
592,1501,0,3,300,3600,480,1,591,[24592],[24592],592,60232,592,1,1
593,1501,0,3,300,3600,480,1,592,[24593],[24593],593,60232,593,1,1
594,1501,0,3,300,3600,480,1,593,[24594],[24594],594,60232,594,1,1
595,1501,0,3,300,3600,480,1,594,[24595],[24595],595,60232,595,1,2
596,1501,0,3,300,3600,480,1,595,[24596],[24596],596,10017,596,1,1
597,1501,0,3,300,3600,480,1,596,[24597],[24597],597,10032,597,1,1
598,1501,0,3,300,3600,480,1,597,[24598],[24598],598,10031,598,1,1
599,1501,0,3,300,3600,480,1,598,[24599],[24599],599,11018,599,1,1
600,1501,0,3,300,3600,480,1,599,[24600],[24600],600,60232,600,1,3
601,1501,0,3,300,3600,480,1,600,[24601],[24601],601,87249,601,1,1
602,1501,0,3,300,3600,480,1,601,[24602],[24602],602,87020,602,1,1
603,1501,0,3,300,3600,480,1,602,[24603],[24603],603,80012,603,1,1
604,1501,0,3,300,3600,480,1,603,[24604],[24604],604,80039,604,1,1
605,1501,0,3,300,3600,480,1,604,[24605],[24605],605,83012,605,1,2
606,1501,0,3,300,3600,480,1,605,[24606],[24606],606,80040,606,1,1
607,1501,0,3,300,3600,480,1,606,[24607],[24607],607,80041,607,1,1
608,1501,0,3,300,3600,480,1,607,[24608],[24608],608,80025,608,1,1
609,1501,0,3,300,3600,480,1,608,[24609],[24609],609,87224,609,1,1
610,1501,0,3,300,3600,480,1,609,[24610],[24610],610,87249,610,1,3
611,1501,0,3,300,3600,480,1,610,[24611],[24611],611,80021,611,1,1
612,1501,0,3,300,3600,480,1,611,[24612],[24612],612,80012,612,1,1
613,1501,0,3,300,3600,480,1,612,[24613],[24613],613,87028,613,1,1
614,1501,0,3,300,3600,480,1,613,[24614],[24614],614,80030,614,1,1
615,1501,0,3,300,3600,480,1,614,[24615],[24615],615,83030,615,1,2
616,1501,0,3,300,3600,480,1,615,[24616],[24616],616,87224,616,1,1
617,1501,0,3,300,3600,480,1,616,[24617],[24617],617,80041,617,1,1
618,1501,0,3,300,3600,480,1,617,[24618],[24618],618,87225,618,1,1
619,1501,0,3,300,3600,480,1,618,[24619],[24619],619,87240,619,1,1
620,1501,0,3,300,3600,480,1,619,[24620],[24620],620,80028,620,1,3
621,1501,0,3,300,3600,480,1,620,[24621],[24621],621,80022,621,1,1
622,1501,0,3,300,3600,480,1,621,[24622],[24622],622,80021,622,1,1
623,1501,0,3,300,3600,480,1,622,[24623],[24623],623,80038,623,1,1
624,1501,0,3,300,3600,480,1,623,[24624],[24624],624,87247,624,1,1
625,1501,0,3,300,3600,480,1,624,[24625],[24625],625,83021,625,1,2
626,1501,0,3,300,3600,480,1,625,[24626],[24626],626,87224,626,1,1
627,1501,0,3,300,3600,480,1,626,[24627],[24627],627,87024,627,1,1
628,1501,0,3,300,3600,480,1,627,[24628],[24628],628,87227,628,1,1
629,1501,0,3,300,3600,480,1,628,[24629],[24629],629,80023,629,1,1
630,1501,0,3,300,3600,480,1,629,[24630],[24630],630,87020,630,1,3
631,1501,0,3,300,3600,480,1,630,[24631],[24631],631,87238,631,1,1
632,1501,0,3,300,3600,480,1,631,[24632],[24632],632,80012,632,1,1
633,1501,0,3,300,3600,480,1,632,[24633],[24633],633,80042,633,1,1
634,1501,0,3,300,3600,480,1,633,[24634],[24634],634,80012,634,1,1
635,1501,0,3,300,3600,480,1,634,[24635],[24635],635,83038,635,1,2
636,1501,0,3,300,3600,480,1,635,[24636],[24636],636,80008,636,1,1
637,1501,0,3,300,3600,480,1,636,[24637],[24637],637,87241,637,1,1
638,1501,0,3,300,3600,480,1,637,[24638],[24638],638,87223,638,1,1
639,1501,0,3,300,3600,480,1,638,[24639],[24639],639,87241,639,1,1
640,1501,0,3,300,3600,480,1,639,[24640],[24640],640,87230,640,1,3
641,1501,0,3,300,3600,480,1,640,[24641],[24641],641,80012,641,1,1
642,1501,0,3,300,3600,480,1,641,[24642],[24642],642,80020,642,1,1
643,1501,0,3,300,3600,480,1,642,[24643],[24643],643,80045,643,1,1
644,1501,0,3,300,3600,480,1,643,[24644],[24644],644,87238,644,1,1
645,1501,0,3,300,3600,480,1,644,[24645],[24645],645,83020,645,1,2
646,1501,0,3,300,3600,480,1,645,[24646],[24646],646,80024,646,1,1
647,1501,0,3,300,3600,480,1,646,[24647],[24647],647,87023,647,1,1
648,1501,0,3,300,3600,480,1,647,[24648],[24648],648,80046,648,1,1
649,1501,0,3,300,3600,480,1,648,[24649],[24649],649,80041,649,1,1
650,1501,0,3,300,3600,480,1,649,[24650],[24650],650,80038,650,1,3
651,1501,0,3,300,3600,480,1,650,[24651],[24651],651,87245,651,1,1
652,1501,0,3,300,3600,480,1,651,[24652],[24652],652,87028,652,1,1
653,1501,0,3,300,3600,480,1,652,[24653],[24653],653,87020,653,1,1
654,1501,0,3,300,3600,480,1,653,[24654],[24654],654,87038,654,1,1
655,1501,0,3,300,3600,480,1,654,[24655],[24655],655,80049,655,1,2
656,1501,0,3,300,3600,480,1,655,[24656],[24656],656,87027,656,1,1
657,1501,0,3,300,3600,480,1,656,[24657],[24657],657,87008,657,1,1
658,1501,0,3,300,3600,480,1,657,[24658],[24658],658,80033,658,1,1
659,1501,0,3,300,3600,480,1,658,[24659],[24659],659,87034,659,1,1
660,1501,0,3,300,3600,480,1,659,[24660],[24660],660,80020,660,1,3
661,1501,0,3,300,3600,480,1,660,[24661],[24661],661,87030,661,1,1
662,1501,0,3,300,3600,480,1,661,[24662],[24662],662,80029,662,1,1
663,1501,0,3,300,3600,480,1,662,[24663],[24663],663,87249,663,1,1
664,1501,0,3,300,3600,480,1,663,[24664],[24664],664,80030,664,1,1
665,1501,0,3,300,3600,480,1,664,[24665],[24665],665,80028,665,1,2
666,1501,0,3,300,3600,480,1,665,[24666],[24666],666,80023,666,1,1
667,1501,0,3,300,3600,480,1,666,[24667],[24667],667,80008,667,1,1
668,1501,0,3,300,3600,480,1,667,[24668],[24668],668,87223,668,1,1
669,1501,0,3,300,3600,480,1,668,[24669],[24669],669,87023,669,1,1
670,1501,0,3,300,3600,480,1,669,[24670],[24670],670,80020,670,1,3
671,1501,0,3,300,3600,480,1,670,[24671],[24671],671,80022,671,1,1
672,1501,0,3,300,3600,480,1,671,[24672],[24672],672,87028,672,1,1
673,1501,0,3,300,3600,480,1,672,[24673],[24673],673,80049,673,1,1
674,1501,0,3,300,3600,480,1,673,[24674],[24674],674,80047,674,1,1
675,1501,0,3,300,3600,480,1,674,[24675],[24675],675,83025,675,1,2
676,1501,0,3,300,3600,480,1,675,[24676],[24676],676,87233,676,1,1
677,1501,0,3,300,3600,480,1,676,[24677],[24677],677,80041,677,1,1
678,1501,0,3,300,3600,480,1,677,[24678],[24678],678,87037,678,1,1
679,1501,0,3,300,3600,480,1,678,[24679],[24679],679,87224,679,1,1
680,1501,0,3,300,3600,480,1,679,[24680],[24680],680,87030,680,1,3
681,1501,0,3,300,3600,480,1,680,[24681],[24681],681,80029,681,1,1
682,1501,0,3,300,3600,480,1,681,[24682],[24682],682,80012,682,1,1
683,1501,0,3,300,3600,480,1,682,[24683],[24683],683,80029,683,1,1
684,1501,0,3,300,3600,480,1,683,[24684],[24684],684,80047,684,1,1
685,1501,0,3,300,3600,480,1,684,[24685],[24685],685,80045,685,1,2
686,1501,0,3,300,3600,480,1,685,[24686],[24686],686,87233,686,1,1
