id,attrExtraList,attrRatioList,cosr,desc,desc_2,desc_parameter,desc1s,desc2s,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,fightforce,fightforce_ratio,hero_id,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,skill,skill_level,skill_level_new,skill_levels,skill_new,skills,special,star,star_sub
10001143,[[3|5863]|[4|163423]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5863],[4|163423],[10|0],[5|0],[57|0],[24|0],0,2.99,10001,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,3
10001144,[[3|5896]|[4|168800]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5896],[4|168800],[10|0],[5|0],[57|0],[24|0],0,3,10001,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,4
10001150,[[3|7641]|[4|205697]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],0,,,,[],[],[3|7641],[4|205697],[10|0],[5|0],[57|0],[24|0],0,3.27,10001,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,15,0
10002000,[[3|0]|[4|0]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|0],[4|0],[10|0],[5|0],[57|0],[24|0],0,1,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,0
10002001,[[3|7]|[4|121]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|7],[4|121],[10|0],[5|0],[57|0],[24|0],0,1.01,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,1
10002002,[[3|14]|[4|243]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|14],[4|243],[10|0],[5|0],[57|0],[24|0],0,1.02,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,2
10002003,[[3|21]|[4|365]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|21],[4|365],[10|0],[5|0],[57|0],[24|0],0,1.03,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,3
10002004,[[3|28]|[4|487]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|28],[4|487],[10|0],[5|0],[57|0],[24|0],0,1.05,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,4
10002010,[[3|54]|[4|664]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,[hero_star_desc_1],[hero_skill_name_1000201],1,[hero_star_desc_1],[hero_skill_name_1000201],[3|54],[4|664],[10|0],[5|0],[57|0],[24|0],0,1.09,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000201,2,[1],[1],[1000201],[1000201],-1,1,0
10002011,[[3|61]|[4|811]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|61],[4|811],[10|0],[5|0],[57|0],[24|0],0,1.1,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,1
10002012,[[3|68]|[4|957]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|68],[4|957],[10|0],[5|0],[57|0],[24|0],0,1.11,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,2
10002013,[[3|75]|[4|1104]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|75],[4|1104],[10|0],[5|0],[57|0],[24|0],0,1.12,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,3
10002014,[[3|82]|[4|1251]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|82],[4|1251],[10|0],[5|0],[57|0],[24|0],0,1.13,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,4
10002020,[[3|108]|[4|1514]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1000202],1,[hero_star_desc_1],[hero_skill_name_1000202],[3|108],[4|1514],[10|0],[5|0],[57|0],[24|0],0,1.17,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000202,2,[1],[1],[1000202],[1000202],-1,2,0
10002021,[[3|115]|[4|1688]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|115],[4|1688],[10|0],[5|0],[57|0],[24|0],0,1.18,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,1
10002022,[[3|122]|[4|1863]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|122],[4|1863],[10|0],[5|0],[57|0],[24|0],0,1.19,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,2
10002023,[[3|129]|[4|2037]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|129],[4|2037],[10|0],[5|0],[57|0],[24|0],0,1.2,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,3
10002024,[[3|136]|[4|2212]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|136],[4|2212],[10|0],[5|0],[57|0],[24|0],0,1.22,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,4
10002030,[[3|162]|[4|2568]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1000211],1,[hero_star_desc_1],[hero_skill_name_1000211],[3|162],[4|2568],[10|0],[5|0],[57|0],[24|0],0,1.26,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000211,2,[1],[1],[1000211],[1000211],1,3,0
10002031,[[3|169]|[4|2772]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|169],[4|2772],[10|0],[5|0],[57|0],[24|0],0,1.27,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,1
10002032,[[3|176]|[4|2976]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|176],[4|2976],[10|0],[5|0],[57|0],[24|0],0,1.28,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,2
10002033,[[3|183]|[4|3181]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|183],[4|3181],[10|0],[5|0],[57|0],[24|0],0,1.29,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,3
10002034,[[3|191]|[4|3385]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|191],[4|3385],[10|0],[5|0],[57|0],[24|0],0,1.3,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,4
10002040,[[3|216]|[4|3843]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1000212],1,[hero_star_desc_1],[hero_skill_name_1000212],[3|216],[4|3843],[10|0],[5|0],[57|0],[24|0],0,1.34,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000212,2,[1],[1],[1000212],[1000212],-1,4,0
10002041,[[3|223]|[4|4080]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|223],[4|4080],[10|0],[5|0],[57|0],[24|0],0,1.35,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,1
10002042,[[3|230]|[4|4316]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|230],[4|4316],[10|0],[5|0],[57|0],[24|0],0,1.36,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,2
10002043,[[3|237]|[4|4552]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|237],[4|4552],[10|0],[5|0],[57|0],[24|0],0,1.37,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,3
10002044,[[3|245]|[4|4789]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|245],[4|4789],[10|0],[5|0],[57|0],[24|0],0,1.39,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,4
10002050,[[3|270]|[4|5357]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,[hero_star_desc_1],[hero_skill_name_1000201],2,[hero_star_desc_1],[hero_skill_name_1000201],[3|270],[4|5357],[10|0],[5|0],[57|0],[24|0],0,1.43,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000201,3,[2],[2],[1000201],[1000201],-1,5,0
10002051,[[3|277]|[4|5652]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|277],[4|5652],[10|0],[5|0],[57|0],[24|0],0,1.44,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,1
10002052,[[3|284]|[4|5946]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|284],[4|5946],[10|0],[5|0],[57|0],[24|0],0,1.45,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,2
10002053,[[3|292]|[4|6241]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|292],[4|6241],[10|0],[5|0],[57|0],[24|0],0,1.46,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,3
10002054,[[3|299]|[4|6535]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|299],[4|6535],[10|0],[5|0],[57|0],[24|0],0,1.47,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,4
10002060,[[3|447]|[4|8663]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1000202],2,[hero_star_desc_1],[hero_skill_name_1000202],[3|447],[4|8663],[10|0],[5|0],[57|0],[24|0],0,1.57,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000202,3,[2],[2],[1000202],[1000202],1,6,0
10002061,[[3|456]|[4|9050]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|456],[4|9050],[10|0],[5|0],[57|0],[24|0],0,1.58,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,1
10002062,[[3|465]|[4|9437]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|465],[4|9437],[10|0],[5|0],[57|0],[24|0],0,1.59,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,2
10002063,[[3|474]|[4|9824]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|474],[4|9824],[10|0],[5|0],[57|0],[24|0],0,1.6,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,3
10002064,[[3|483]|[4|10210]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|483],[4|10210],[10|0],[5|0],[57|0],[24|0],0,1.61,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,4
10002070,[[3|691]|[4|13346]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1000211],2,[hero_star_desc_1],[hero_skill_name_1000211],[3|691],[4|13346],[10|0],[5|0],[57|0],[24|0],0,1.71,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000211,3,[2],[2],[1000211],[1000211],-1,7,0
10002071,[[3|702]|[4|13850]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|702],[4|13850],[10|0],[5|0],[57|0],[24|0],0,1.72,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,1
10002072,[[3|713]|[4|14354]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|713],[4|14354],[10|0],[5|0],[57|0],[24|0],0,1.73,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,2
10002073,[[3|724]|[4|14857]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|724],[4|14857],[10|0],[5|0],[57|0],[24|0],0,1.74,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,3
10002074,[[3|735]|[4|15361]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|735],[4|15361],[10|0],[5|0],[57|0],[24|0],0,1.75,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,4
10002080,[[3|1020]|[4|19911]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1000212],2,[hero_star_desc_1],[hero_skill_name_1000212],[3|1020],[4|19911],[10|0],[5|0],[57|0],[24|0],0,1.85,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000212,3,[2],[2],[1000212],[1000212],-1,8,0
10002081,[[3|1034]|[4|20564]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1034],[4|20564],[10|0],[5|0],[57|0],[24|0],0,1.86,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,1
10002082,[[3|1047]|[4|21217]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1047],[4|21217],[10|0],[5|0],[57|0],[24|0],0,1.87,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,2
10002083,[[3|1061]|[4|21871]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1061],[4|21871],[10|0],[5|0],[57|0],[24|0],0,1.88,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,3
10002084,[[3|1075]|[4|22524]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1075],[4|22524],[10|0],[5|0],[57|0],[24|0],0,1.9,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,4
10002090,[[3|1453]|[4|28837]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1000201],3,[hero_star_desc_1],[hero_skill_name_1000201],[3|1453],[4|28837],[10|0],[5|0],[57|0],[24|0],0,1.99,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000201,4,[3],[3],[1000201],[1000201],-1,9,0
10002091,[[3|1469]|[4|29676]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1469],[4|29676],[10|0],[5|0],[57|0],[24|0],0,2,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,1
10002092,[[3|1486]|[4|30515]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1486],[4|30515],[10|0],[5|0],[57|0],[24|0],0,2.01,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,2
10002093,[[3|1503]|[4|31354]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1503],[4|31354],[10|0],[5|0],[57|0],[24|0],0,2.03,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,3
10002094,[[3|1519]|[4|32192]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1519],[4|32192],[10|0],[5|0],[57|0],[24|0],0,2.04,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,4
10002100,[[3|2020]|[4|40958]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1000202],3,[hero_star_desc_1],[hero_skill_name_1000202],[3|2020],[4|40958],[10|0],[5|0],[57|0],[24|0],0,2.13,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1000202,4,[3],[3],[1000202],[1000202],-1,10,0
10002101,[[3|2041]|[4|42420]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2041],[4|42420],[10|0],[5|0],[57|0],[24|0],0,2.14,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,1
10002102,[[3|2061]|[4|43882]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2061],[4|43882],[10|0],[5|0],[57|0],[24|0],0,2.16,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,2
10002103,[[3|2081]|[4|45343]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2081],[4|45343],[10|0],[5|0],[57|0],[24|0],0,2.17,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,3
10002104,[[3|2101]|[4|46805]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2101],[4|46805],[10|0],[5|0],[57|0],[24|0],0,2.18,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,4
10002110,[[3|2807]|[4|60483]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|2807],[4|60483],[10|0],[5|0],[57|0],[24|0],0,2.3,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,0
10002111,[[3|2831]|[4|62412]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|2831],[4|62412],[10|0],[5|0],[57|0],[24|0],0,2.31,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,1
10002112,[[3|2855]|[4|64341]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|2855],[4|64341],[10|0],[5|0],[57|0],[24|0],0,2.33,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,2
10002113,[[3|2880]|[4|66270]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|2880],[4|66270],[10|0],[5|0],[57|0],[24|0],0,2.34,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,3
10002114,[[3|2904]|[4|68198]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|2904],[4|68198],[10|0],[5|0],[57|0],[24|0],0,2.35,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,4
10002120,[[3|3719]|[4|85164]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|3719],[4|85164],[10|0],[5|0],[57|0],[24|0],0,2.47,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,0
10002121,[[3|3747]|[4|87625]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|3747],[4|87625],[10|0],[5|0],[57|0],[24|0],0,2.48,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,1
10002122,[[3|3776]|[4|90085]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|3776],[4|90085],[10|0],[5|0],[57|0],[24|0],0,2.5,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,2
10002123,[[3|3805]|[4|92546]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|3805],[4|92546],[10|0],[5|0],[57|0],[24|0],0,2.51,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,3
10002124,[[3|3833]|[4|95006]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|3833],[4|95006],[10|0],[5|0],[57|0],[24|0],0,2.52,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,4
10002130,[[3|4844]|[4|117789]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|4844],[4|117789],[10|0],[5|0],[57|0],[24|0],0,2.64,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,0
10002131,[[3|4877]|[4|122729]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|4877],[4|122729],[10|0],[5|0],[57|0],[24|0],0,2.65,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,1
10002132,[[3|4911]|[4|127669]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|4911],[4|127669],[10|0],[5|0],[57|0],[24|0],0,2.67,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,2
10002133,[[3|4944]|[4|132609]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|4944],[4|132609],[10|0],[5|0],[57|0],[24|0],0,2.68,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,3
10002134,[[3|4978]|[4|137549]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|4978],[4|137549],[10|0],[5|0],[57|0],[24|0],0,2.69,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,4
10002140,[[3|5763]|[4|147292]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5763],[4|147292],[10|0],[5|0],[57|0],[24|0],0,2.96,10002,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,0
