id,atk_death_rate,atk_injury_rate,atk_serious_injury_rate,enemy_birth,fight_type,forbid_skip,hero_birth,map,map_stage_wave,pos_relative,report_icon,stage_time,switch_downgrade,switch_rebirth,switch_resetting,switch_troop_morale,switch_water_morale,team_castle_level,team_level,team_power,troop_morale_skill,type,water,wave_max,waveList
202,-1,-1,-1,1002,-1,-1,203,10006,[20201],,,60,0,0,0,-1,-1,31,151,2044800,,1,-1,1,[20201]
203,-1,-1,-1,1002,-1,-1,203,10006,[20301],,,60,0,0,0,-1,-1,31,152,2077200,,1,-1,1,[20301]
204,-1,-1,-1,1002,-1,-1,203,10006,[20401],,,60,0,0,0,-1,-1,31,152,2109600,,1,-1,1,[20401]
205,-1,-1,-1,1023,-1,-1,203,10006,[20501],,,60,0,0,0,-1,-1,31,153,2142000,,1,-1,1,[20501]
206,-1,-1,-1,1002,-1,-1,203,10006,[20601],,,60,0,0,0,-1,-1,31,153,2174400,,1,-1,1,[20601]
207,-1,-1,-1,1002,-1,-1,203,10006,[20701],,,60,0,0,0,-1,-1,31,154,2206800,,1,-1,1,[20701]
208,-1,-1,-1,1002,-1,-1,203,10006,[20801],,,60,0,0,0,-1,-1,31,154,2239200,,1,-1,1,[20801]
209,-1,-1,-1,1002,-1,-1,203,10006,[20901],,,60,0,0,0,-1,-1,31,155,2271600,,1,-1,1,[20901]
210,-1,-1,-1,1023,-1,-1,203,10006,[21001],,,60,0,0,0,-1,-1,31,155,2304000,,1,-1,1,[21001]
211,-1,-1,-1,1002,-1,-1,203,10006,[21101],,,60,0,0,0,-1,-1,32,156,2336400,,1,-1,1,[21101]
212,-1,-1,-1,1002,-1,-1,203,10006,[21201],,,60,0,0,0,-1,-1,32,156,2368800,,1,-1,1,[21201]
213,-1,-1,-1,1002,-1,-1,203,10006,[21301],,,60,0,0,0,-1,-1,32,157,2401200,,1,-1,1,[21301]
214,-1,-1,-1,1002,-1,-1,203,10006,[21401],,,60,0,0,0,-1,-1,32,157,2433600,,1,-1,1,[21401]
215,-1,-1,-1,1023,-1,-1,203,10006,[21501],,,60,0,0,0,-1,-1,32,158,2466000,,1,-1,1,[21501]
216,-1,-1,-1,1002,-1,-1,203,10006,[21601],,,60,0,0,0,-1,-1,32,158,2498400,,1,-1,1,[21601]
217,-1,-1,-1,1002,-1,-1,203,10006,[21701],,,60,0,0,0,-1,-1,32,159,2530800,,1,-1,1,[21701]
218,-1,-1,-1,1002,-1,-1,203,10006,[21801],,,60,0,0,0,-1,-1,32,159,2563200,,1,-1,1,[21801]
219,-1,-1,-1,1002,-1,-1,203,10006,[21901],,,60,0,0,0,-1,-1,32,160,2595600,,1,-1,1,[21901]
220,-1,-1,-1,1023,-1,-1,203,10006,[22001],,,60,0,0,0,-1,-1,32,160,2628000,,1,-1,1,[22001]
221,-1,-1,-1,1002,-1,-1,203,10006,[22101],,,60,0,0,0,-1,-1,33,161,2660400,,1,-1,1,[22101]
222,-1,-1,-1,1002,-1,-1,203,10006,[22201],,,60,0,0,0,-1,-1,33,161,2692800,,1,-1,1,[22201]
223,-1,-1,-1,1002,-1,-1,203,10006,[22301],,,60,0,0,0,-1,-1,33,162,2725200,,1,-1,1,[22301]
224,-1,-1,-1,1002,-1,-1,203,10006,[22401],,,60,0,0,0,-1,-1,33,162,2757600,,1,-1,1,[22401]
225,-1,-1,-1,1023,-1,-1,203,10006,[22501],,,60,0,0,0,-1,-1,33,163,2790000,,1,-1,1,[22501]
226,-1,-1,-1,1002,-1,-1,203,10006,[22601],,,60,0,0,0,-1,-1,33,163,2822400,,1,-1,1,[22601]
227,-1,-1,-1,1002,-1,-1,203,10006,[22701],,,60,0,0,0,-1,-1,33,164,2854800,,1,-1,1,[22701]
228,-1,-1,-1,1002,-1,-1,203,10006,[22801],,,60,0,0,0,-1,-1,33,164,2887200,,1,-1,1,[22801]
229,-1,-1,-1,1002,-1,-1,203,10006,[22901],,,60,0,0,0,-1,-1,33,165,2919600,,1,-1,1,[22901]
230,-1,-1,-1,1023,-1,-1,203,10006,[23001],,,60,0,0,0,-1,-1,33,165,2952000,,1,-1,1,[23001]
231,-1,-1,-1,1002,-1,-1,203,10006,[23101],,,60,0,0,0,-1,-1,34,166,2984400,,1,-1,1,[23101]
232,-1,-1,-1,1002,-1,-1,203,10006,[23201],,,60,0,0,0,-1,-1,34,166,3016800,,1,-1,1,[23201]
233,-1,-1,-1,1002,-1,-1,203,10006,[23301],,,60,0,0,0,-1,-1,34,167,3049200,,1,-1,1,[23301]
234,-1,-1,-1,1002,-1,-1,203,10006,[23401],,,60,0,0,0,-1,-1,34,167,3081600,,1,-1,1,[23401]
235,-1,-1,-1,1023,-1,-1,203,10006,[23501],,,60,0,0,0,-1,-1,34,168,3114000,,1,-1,1,[23501]
236,-1,-1,-1,1002,-1,-1,203,10006,[23601],,,60,0,0,0,-1,-1,34,168,3146400,,1,-1,1,[23601]
237,-1,-1,-1,1002,-1,-1,203,10006,[23701],,,60,0,0,0,-1,-1,34,169,3178800,,1,-1,1,[23701]
238,-1,-1,-1,1002,-1,-1,203,10006,[23801],,,60,0,0,0,-1,-1,34,169,3211200,,1,-1,1,[23801]
239,-1,-1,-1,1002,-1,-1,203,10006,[23901],,,60,0,0,0,-1,-1,34,170,3243600,,1,-1,1,[23901]
240,-1,-1,-1,1023,-1,-1,203,10006,[24001],,,60,0,0,0,-1,-1,34,170,3276000,,1,-1,1,[24001]
241,-1,-1,-1,1002,-1,-1,203,10006,[24101],,,60,0,0,0,-1,-1,35,171,3308400,,1,-1,1,[24101]
242,-1,-1,-1,1002,-1,-1,203,10006,[24201],,,60,0,0,0,-1,-1,35,171,3340800,,1,-1,1,[24201]
243,-1,-1,-1,1002,-1,-1,203,10006,[24301],,,60,0,0,0,-1,-1,35,172,3373200,,1,-1,1,[24301]
244,-1,-1,-1,1002,-1,-1,203,10006,[24401],,,60,0,0,0,-1,-1,35,172,3405600,,1,-1,1,[24401]
245,-1,-1,-1,1023,-1,-1,203,10006,[24501],,,60,0,0,0,-1,-1,35,173,3438000,,1,-1,1,[24501]
246,-1,-1,-1,1002,-1,-1,203,10006,[24601],,,60,0,0,0,-1,-1,35,173,3470400,,1,-1,1,[24601]
247,-1,-1,-1,1002,-1,-1,203,10006,[24701],,,60,0,0,0,-1,-1,35,174,3502800,,1,-1,1,[24701]
248,-1,-1,-1,1002,-1,-1,203,10006,[24801],,,60,0,0,0,-1,-1,35,174,3535200,,1,-1,1,[24801]
249,-1,-1,-1,1002,-1,-1,203,10006,[24901],,,60,0,0,0,-1,-1,35,175,3567600,,1,-1,1,[24901]
250,-1,-1,-1,1023,-1,-1,203,10006,[25001],,,60,0,0,0,-1,-1,35,175,3600000,,1,-1,1,[25001]
251,-1,-1,-1,1002,-1,-1,203,10006,[25101],,,60,0,0,0,-1,-1,36,176,3632400,,1,-1,1,[25101]
252,-1,-1,-1,1002,-1,-1,203,10006,[25201],,,60,0,0,0,-1,-1,36,176,3664800,,1,-1,1,[25201]
253,-1,-1,-1,1002,-1,-1,203,10006,[25301],,,60,0,0,0,-1,-1,36,177,3697200,,1,-1,1,[25301]
254,-1,-1,-1,1002,-1,-1,203,10006,[25401],,,60,0,0,0,-1,-1,36,177,3729600,,1,-1,1,[25401]
255,-1,-1,-1,1023,-1,-1,203,10006,[25501],,,60,0,0,0,-1,-1,36,178,3762000,,1,-1,1,[25501]
256,-1,-1,-1,1002,-1,-1,203,10006,[25601],,,60,0,0,0,-1,-1,36,178,3794400,,1,-1,1,[25601]
257,-1,-1,-1,1002,-1,-1,203,10006,[25701],,,60,0,0,0,-1,-1,36,179,3826800,,1,-1,1,[25701]
258,-1,-1,-1,1002,-1,-1,203,10006,[25801],,,60,0,0,0,-1,-1,36,179,3859200,,1,-1,1,[25801]
259,-1,-1,-1,1002,-1,-1,203,10006,[25901],,,60,0,0,0,-1,-1,36,180,3891600,,1,-1,1,[25901]
260,-1,-1,-1,1023,-1,-1,203,10006,[26001],,,60,0,0,0,-1,-1,36,180,3924000,,1,-1,1,[26001]
261,-1,-1,-1,1002,-1,-1,203,10006,[26101],,,60,0,0,0,-1,-1,37,181,3956400,,1,-1,1,[26101]
262,-1,-1,-1,1002,-1,-1,203,10006,[26201],,,60,0,0,0,-1,-1,37,181,3988800,,1,-1,1,[26201]
263,-1,-1,-1,1002,-1,-1,203,10006,[26301],,,60,0,0,0,-1,-1,37,182,4021200,,1,-1,1,[26301]
264,-1,-1,-1,1002,-1,-1,203,10006,[26401],,,60,0,0,0,-1,-1,37,182,4053600,,1,-1,1,[26401]
265,-1,-1,-1,1023,-1,-1,203,10006,[26501],,,60,0,0,0,-1,-1,37,183,4086000,,1,-1,1,[26501]
266,-1,-1,-1,1002,-1,-1,203,10006,[26601],,,60,0,0,0,-1,-1,37,183,4118400,,1,-1,1,[26601]
267,-1,-1,-1,1002,-1,-1,203,10006,[26701],,,60,0,0,0,-1,-1,37,184,4150800,,1,-1,1,[26701]
268,-1,-1,-1,1002,-1,-1,203,10006,[26801],,,60,0,0,0,-1,-1,37,184,4183200,,1,-1,1,[26801]
269,-1,-1,-1,1002,-1,-1,203,10006,[26901],,,60,0,0,0,-1,-1,37,185,4215600,,1,-1,1,[26901]
270,-1,-1,-1,1023,-1,-1,203,10006,[27001],,,60,0,0,0,-1,-1,37,185,4248000,,1,-1,1,[27001]
271,-1,-1,-1,1002,-1,-1,203,10006,[27101],,,60,0,0,0,-1,-1,38,186,4280400,,1,-1,1,[27101]
272,-1,-1,-1,1002,-1,-1,203,10006,[27201],,,60,0,0,0,-1,-1,38,186,4312800,,1,-1,1,[27201]
273,-1,-1,-1,1002,-1,-1,203,10006,[27301],,,60,0,0,0,-1,-1,38,187,4345200,,1,-1,1,[27301]
274,-1,-1,-1,1002,-1,-1,203,10006,[27401],,,60,0,0,0,-1,-1,38,187,4377600,,1,-1,1,[27401]
275,-1,-1,-1,1023,-1,-1,203,10006,[27501],,,60,0,0,0,-1,-1,38,188,4410000,,1,-1,1,[27501]
276,-1,-1,-1,1002,-1,-1,203,10006,[27601],,,60,0,0,0,-1,-1,38,188,4442400,,1,-1,1,[27601]
277,-1,-1,-1,1002,-1,-1,203,10006,[27701],,,60,0,0,0,-1,-1,38,189,4474800,,1,-1,1,[27701]
278,-1,-1,-1,1002,-1,-1,203,10006,[27801],,,60,0,0,0,-1,-1,38,189,4507200,,1,-1,1,[27801]
279,-1,-1,-1,1002,-1,-1,203,10006,[27901],,,60,0,0,0,-1,-1,38,190,4539600,,1,-1,1,[27901]
280,-1,-1,-1,1023,-1,-1,203,10006,[28001],,,60,0,0,0,-1,-1,38,190,4572000,,1,-1,1,[28001]
281,-1,-1,-1,1002,-1,-1,203,10006,[28101],,,60,0,0,0,-1,-1,39,191,4604400,,1,-1,1,[28101]
282,-1,-1,-1,1002,-1,-1,203,10006,[28201],,,60,0,0,0,-1,-1,39,191,4636800,,1,-1,1,[28201]
283,-1,-1,-1,1002,-1,-1,203,10006,[28301],,,60,0,0,0,-1,-1,39,192,4669200,,1,-1,1,[28301]
284,-1,-1,-1,1002,-1,-1,203,10006,[28401],,,60,0,0,0,-1,-1,39,192,4701600,,1,-1,1,[28401]
285,-1,-1,-1,1023,-1,-1,203,10006,[28501],,,60,0,0,0,-1,-1,39,193,4734000,,1,-1,1,[28501]
286,-1,-1,-1,1002,-1,-1,203,10006,[28601],,,60,0,0,0,-1,-1,39,193,4766400,,1,-1,1,[28601]
287,-1,-1,-1,1002,-1,-1,203,10006,[28701],,,60,0,0,0,-1,-1,39,194,4798800,,1,-1,1,[28701]
288,-1,-1,-1,1002,-1,-1,203,10006,[28801],,,60,0,0,0,-1,-1,39,194,4831200,,1,-1,1,[28801]
289,-1,-1,-1,1002,-1,-1,203,10006,[28901],,,60,0,0,0,-1,-1,39,195,4863600,,1,-1,1,[28901]
290,-1,-1,-1,1023,-1,-1,203,10006,[29001],,,60,0,0,0,-1,-1,39,195,4896000,,1,-1,1,[29001]
291,-1,-1,-1,1002,-1,-1,203,10006,[29101],,,60,0,0,0,-1,-1,40,196,4928400,,1,-1,1,[29101]
292,-1,-1,-1,1002,-1,-1,203,10006,[29201],,,60,0,0,0,-1,-1,40,196,4960800,,1,-1,1,[29201]
293,-1,-1,-1,1002,-1,-1,203,10006,[29301],,,60,0,0,0,-1,-1,40,197,4993200,,1,-1,1,[29301]
294,-1,-1,-1,1002,-1,-1,203,10006,[29401],,,60,0,0,0,-1,-1,40,197,5025600,,1,-1,1,[29401]
295,-1,-1,-1,1023,-1,-1,203,10006,[29501],,,60,0,0,0,-1,-1,40,198,5058000,,1,-1,1,[29501]
296,-1,-1,-1,1002,-1,-1,203,10006,[29601],,,60,0,0,0,-1,-1,40,198,5090400,,1,-1,1,[29601]
297,-1,-1,-1,1002,-1,-1,203,10006,[29701],,,60,0,0,0,-1,-1,40,199,5122800,,1,-1,1,[29701]
298,-1,-1,-1,1002,-1,-1,203,10006,[29801],,,60,0,0,0,-1,-1,40,199,5155200,,1,-1,1,[29801]
299,-1,-1,-1,1002,-1,-1,203,10006,[29901],,,60,0,0,0,-1,-1,40,200,5187600,,1,-1,1,[29901]
300,-1,-1,-1,1023,-1,-1,203,10006,[30001],,,60,0,0,0,-1,-1,40,200,5160000,,1,-1,1,[30001]
301,-1,-1,-1,1002,-1,-1,203,10006,[30101],,,60,0,0,0,-1,-1,40,200,5252400,,1,-1,1,[30101]
302,-1,-1,-1,1002,-1,-1,203,10006,[30201],,,60,0,0,0,-1,-1,40,200,5344800,,1,-1,1,[30201]
303,-1,-1,-1,1002,-1,-1,203,10006,[30301],,,60,0,0,0,-1,-1,40,200,5437200,,1,-1,1,[30301]
304,-1,-1,-1,1002,-1,-1,203,10006,[30401],,,60,0,0,0,-1,-1,40,200,5529600,,1,-1,1,[30401]
305,-1,-1,-1,1023,-1,-1,203,10006,[30501],,,60,0,0,0,-1,-1,40,200,5622000,,1,-1,1,[30501]
306,-1,-1,-1,1002,-1,-1,203,10006,[30601],,,60,0,0,0,-1,-1,40,200,5714400,,1,-1,1,[30601]
307,-1,-1,-1,1002,-1,-1,203,10006,[30701],,,60,0,0,0,-1,-1,40,200,5806800,,1,-1,1,[30701]
308,-1,-1,-1,1002,-1,-1,203,10006,[30801],,,60,0,0,0,-1,-1,40,200,5899200,,1,-1,1,[30801]
309,-1,-1,-1,1002,-1,-1,203,10006,[30901],,,60,0,0,0,-1,-1,40,200,5991600,,1,-1,1,[30901]
310,-1,-1,-1,1023,-1,-1,203,10006,[31001],,,60,0,0,0,-1,-1,40,200,6084000,,1,-1,1,[31001]
311,-1,-1,-1,1002,-1,-1,203,10006,[31101],,,60,0,0,0,-1,-1,40,200,6176400,,1,-1,1,[31101]
312,-1,-1,-1,1002,-1,-1,203,10006,[31201],,,60,0,0,0,-1,-1,40,200,6268800,,1,-1,1,[31201]
313,-1,-1,-1,1002,-1,-1,203,10006,[31301],,,60,0,0,0,-1,-1,40,200,6361200,,1,-1,1,[31301]
314,-1,-1,-1,1002,-1,-1,203,10006,[31401],,,60,0,0,0,-1,-1,40,200,6453600,,1,-1,1,[31401]
315,-1,-1,-1,1023,-1,-1,203,10006,[31501],,,60,0,0,0,-1,-1,40,200,6546000,,1,-1,1,[31501]
316,-1,-1,-1,1002,-1,-1,203,10006,[31601],,,60,0,0,0,-1,-1,40,200,6638400,,1,-1,1,[31601]
317,-1,-1,-1,1002,-1,-1,203,10006,[31701],,,60,0,0,0,-1,-1,40,200,6730800,,1,-1,1,[31701]
318,-1,-1,-1,1002,-1,-1,203,10006,[31801],,,60,0,0,0,-1,-1,40,200,6823200,,1,-1,1,[31801]
319,-1,-1,-1,1002,-1,-1,203,10006,[31901],,,60,0,0,0,-1,-1,40,200,6915600,,1,-1,1,[31901]
320,-1,-1,-1,1023,-1,-1,203,10006,[32001],,,60,0,0,0,-1,-1,40,200,7008000,,1,-1,1,[32001]
321,-1,-1,-1,1002,-1,-1,203,10006,[32101],,,60,0,0,0,-1,-1,40,200,7100400,,1,-1,1,[32101]
322,-1,-1,-1,1002,-1,-1,203,10006,[32201],,,60,0,0,0,-1,-1,40,200,7192800,,1,-1,1,[32201]
323,-1,-1,-1,1002,-1,-1,203,10006,[32301],,,60,0,0,0,-1,-1,40,200,7285200,,1,-1,1,[32301]
324,-1,-1,-1,1002,-1,-1,203,10006,[32401],,,60,0,0,0,-1,-1,40,200,7377600,,1,-1,1,[32401]
325,-1,-1,-1,1023,-1,-1,203,10006,[32501],,,60,0,0,0,-1,-1,40,200,7470000,,1,-1,1,[32501]
326,-1,-1,-1,1002,-1,-1,203,10006,[32601],,,60,0,0,0,-1,-1,40,200,7562400,,1,-1,1,[32601]
327,-1,-1,-1,1002,-1,-1,203,10006,[32701],,,60,0,0,0,-1,-1,40,200,7654800,,1,-1,1,[32701]
328,-1,-1,-1,1002,-1,-1,203,10006,[32801],,,60,0,0,0,-1,-1,40,200,7747200,,1,-1,1,[32801]
329,-1,-1,-1,1002,-1,-1,203,10006,[32901],,,60,0,0,0,-1,-1,40,200,7839600,,1,-1,1,[32901]
330,-1,-1,-1,1023,-1,-1,203,10006,[33001],,,60,0,0,0,-1,-1,40,200,7932000,,1,-1,1,[33001]
331,-1,-1,-1,1002,-1,-1,203,10006,[33101],,,60,0,0,0,-1,-1,40,200,8024400,,1,-1,1,[33101]
332,-1,-1,-1,1002,-1,-1,203,10006,[33201],,,60,0,0,0,-1,-1,40,200,8116800,,1,-1,1,[33201]
333,-1,-1,-1,1002,-1,-1,203,10006,[33301],,,60,0,0,0,-1,-1,40,200,8209200,,1,-1,1,[33301]
334,-1,-1,-1,1002,-1,-1,203,10006,[33401],,,60,0,0,0,-1,-1,40,200,8301600,,1,-1,1,[33401]
335,-1,-1,-1,1023,-1,-1,203,10006,[33501],,,60,0,0,0,-1,-1,40,200,8394000,,1,-1,1,[33501]
336,-1,-1,-1,1002,-1,-1,203,10006,[33601],,,60,0,0,0,-1,-1,40,200,8486400,,1,-1,1,[33601]
337,-1,-1,-1,1002,-1,-1,203,10006,[33701],,,60,0,0,0,-1,-1,40,200,8578800,,1,-1,1,[33701]
338,-1,-1,-1,1002,-1,-1,203,10006,[33801],,,60,0,0,0,-1,-1,40,200,8671200,,1,-1,1,[33801]
339,-1,-1,-1,1002,-1,-1,203,10006,[33901],,,60,0,0,0,-1,-1,40,200,8763600,,1,-1,1,[33901]
340,-1,-1,-1,1023,-1,-1,203,10006,[34001],,,60,0,0,0,-1,-1,40,200,8856000,,1,-1,1,[34001]
341,-1,-1,-1,1002,-1,-1,203,10006,[34101],,,60,0,0,0,-1,-1,40,200,8948400,,1,-1,1,[34101]
342,-1,-1,-1,1002,-1,-1,203,10006,[34201],,,60,0,0,0,-1,-1,40,200,9040800,,1,-1,1,[34201]
343,-1,-1,-1,1002,-1,-1,203,10006,[34301],,,60,0,0,0,-1,-1,40,200,9133200,,1,-1,1,[34301]
344,-1,-1,-1,1002,-1,-1,203,10006,[34401],,,60,0,0,0,-1,-1,40,200,9225600,,1,-1,1,[34401]
345,-1,-1,-1,1023,-1,-1,203,10006,[34501],,,60,0,0,0,-1,-1,40,200,9318000,,1,-1,1,[34501]
346,-1,-1,-1,1002,-1,-1,203,10006,[34601],,,60,0,0,0,-1,-1,40,200,9410400,,1,-1,1,[34601]
347,-1,-1,-1,1002,-1,-1,203,10006,[34701],,,60,0,0,0,-1,-1,40,200,9502800,,1,-1,1,[34701]
348,-1,-1,-1,1002,-1,-1,203,10006,[34801],,,60,0,0,0,-1,-1,40,200,9595200,,1,-1,1,[34801]
349,-1,-1,-1,1002,-1,-1,203,10006,[34901],,,60,0,0,0,-1,-1,40,200,9687600,,1,-1,1,[34901]
350,-1,-1,-1,1023,-1,-1,203,10006,[35001],,,60,0,0,0,-1,-1,40,200,9780000,,1,-1,1,[35001]
351,-1,-1,-1,1002,-1,-1,203,10006,[35101],,,60,0,0,0,-1,-1,40,200,9872400,,1,-1,1,[35101]
352,-1,-1,-1,1002,-1,-1,203,10006,[35201],,,60,0,0,0,-1,-1,40,200,9964800,,1,-1,1,[35201]
353,-1,-1,-1,1002,-1,-1,203,10006,[35301],,,60,0,0,0,-1,-1,40,200,10057200,,1,-1,1,[35301]
354,-1,-1,-1,1002,-1,-1,203,10006,[35401],,,60,0,0,0,-1,-1,40,200,10149600,,1,-1,1,[35401]
355,-1,-1,-1,1023,-1,-1,203,10006,[35501],,,60,0,0,0,-1,-1,40,200,10242000,,1,-1,1,[35501]
356,-1,-1,-1,1002,-1,-1,203,10006,[35601],,,60,0,0,0,-1,-1,40,200,10334400,,1,-1,1,[35601]
357,-1,-1,-1,1002,-1,-1,203,10006,[35701],,,60,0,0,0,-1,-1,40,200,10426800,,1,-1,1,[35701]
358,-1,-1,-1,1002,-1,-1,203,10006,[35801],,,60,0,0,0,-1,-1,40,200,10519200,,1,-1,1,[35801]
359,-1,-1,-1,1002,-1,-1,203,10006,[35901],,,60,0,0,0,-1,-1,40,200,10611600,,1,-1,1,[35901]
360,-1,-1,-1,1023,-1,-1,203,10006,[36001],,,60,0,0,0,-1,-1,40,200,10704000,,1,-1,1,[36001]
361,-1,-1,-1,1002,-1,-1,203,10006,[36101],,,60,0,0,0,-1,-1,40,200,10796400,,1,-1,1,[36101]
362,-1,-1,-1,1002,-1,-1,203,10006,[36201],,,60,0,0,0,-1,-1,40,200,10888800,,1,-1,1,[36201]
363,-1,-1,-1,1002,-1,-1,203,10006,[36301],,,60,0,0,0,-1,-1,40,200,10981200,,1,-1,1,[36301]
364,-1,-1,-1,1002,-1,-1,203,10006,[36401],,,60,0,0,0,-1,-1,40,200,11073600,,1,-1,1,[36401]
365,-1,-1,-1,1023,-1,-1,203,10006,[36501],,,60,0,0,0,-1,-1,40,200,11166000,,1,-1,1,[36501]
366,-1,-1,-1,1002,-1,-1,203,10006,[36601],,,60,0,0,0,-1,-1,40,200,11258400,,1,-1,1,[36601]
367,-1,-1,-1,1002,-1,-1,203,10006,[36701],,,60,0,0,0,-1,-1,40,200,11350800,,1,-1,1,[36701]
368,-1,-1,-1,1002,-1,-1,203,10006,[36801],,,60,0,0,0,-1,-1,40,200,11443200,,1,-1,1,[36801]
369,-1,-1,-1,1002,-1,-1,203,10006,[36901],,,60,0,0,0,-1,-1,40,200,11535600,,1,-1,1,[36901]
370,-1,-1,-1,1023,-1,-1,203,10006,[37001],,,60,0,0,0,-1,-1,40,200,11628000,,1,-1,1,[37001]
371,-1,-1,-1,1002,-1,-1,203,10006,[37101],,,60,0,0,0,-1,-1,40,200,11720400,,1,-1,1,[37101]
372,-1,-1,-1,1002,-1,-1,203,10006,[37201],,,60,0,0,0,-1,-1,40,200,11812800,,1,-1,1,[37201]
373,-1,-1,-1,1002,-1,-1,203,10006,[37301],,,60,0,0,0,-1,-1,40,200,11905200,,1,-1,1,[37301]
374,-1,-1,-1,1002,-1,-1,203,10006,[37401],,,60,0,0,0,-1,-1,40,200,11997600,,1,-1,1,[37401]
375,-1,-1,-1,1023,-1,-1,203,10006,[37501],,,60,0,0,0,-1,-1,40,200,12090000,,1,-1,1,[37501]
376,-1,-1,-1,1002,-1,-1,203,10006,[37601],,,60,0,0,0,-1,-1,40,200,12182400,,1,-1,1,[37601]
377,-1,-1,-1,1002,-1,-1,203,10006,[37701],,,60,0,0,0,-1,-1,40,200,12274800,,1,-1,1,[37701]
378,-1,-1,-1,1002,-1,-1,203,10006,[37801],,,60,0,0,0,-1,-1,40,200,12367200,,1,-1,1,[37801]
379,-1,-1,-1,1002,-1,-1,203,10006,[37901],,,60,0,0,0,-1,-1,40,200,12459600,,1,-1,1,[37901]
380,-1,-1,-1,1023,-1,-1,203,10006,[38001],,,60,0,0,0,-1,-1,40,200,12552000,,1,-1,1,[38001]
381,-1,-1,-1,1002,-1,-1,203,10006,[38101],,,60,0,0,0,-1,-1,40,200,12644400,,1,-1,1,[38101]
382,-1,-1,-1,1002,-1,-1,203,10006,[38201],,,60,0,0,0,-1,-1,40,200,12736800,,1,-1,1,[38201]
383,-1,-1,-1,1002,-1,-1,203,10006,[38301],,,60,0,0,0,-1,-1,40,200,12829200,,1,-1,1,[38301]
384,-1,-1,-1,1002,-1,-1,203,10006,[38401],,,60,0,0,0,-1,-1,40,200,12921600,,1,-1,1,[38401]
385,-1,-1,-1,1023,-1,-1,203,10006,[38501],,,60,0,0,0,-1,-1,40,200,13014000,,1,-1,1,[38501]
386,-1,-1,-1,1002,-1,-1,203,10006,[38601],,,60,0,0,0,-1,-1,40,200,13106400,,1,-1,1,[38601]
387,-1,-1,-1,1002,-1,-1,203,10006,[38701],,,60,0,0,0,-1,-1,40,200,13198800,,1,-1,1,[38701]
388,-1,-1,-1,1002,-1,-1,203,10006,[38801],,,60,0,0,0,-1,-1,40,200,13291200,,1,-1,1,[38801]
389,-1,-1,-1,1002,-1,-1,203,10006,[38901],,,60,0,0,0,-1,-1,40,200,13383600,,1,-1,1,[38901]
390,-1,-1,-1,1023,-1,-1,203,10006,[39001],,,60,0,0,0,-1,-1,40,200,13476000,,1,-1,1,[39001]
391,-1,-1,-1,1002,-1,-1,203,10006,[39101],,,60,0,0,0,-1,-1,40,200,13568400,,1,-1,1,[39101]
392,-1,-1,-1,1002,-1,-1,203,10006,[39201],,,60,0,0,0,-1,-1,40,200,13660800,,1,-1,1,[39201]
393,-1,-1,-1,1002,-1,-1,203,10006,[39301],,,60,0,0,0,-1,-1,40,200,13753200,,1,-1,1,[39301]
394,-1,-1,-1,1002,-1,-1,203,10006,[39401],,,60,0,0,0,-1,-1,40,200,13845600,,1,-1,1,[39401]
395,-1,-1,-1,1023,-1,-1,203,10006,[39501],,,60,0,0,0,-1,-1,40,200,13938000,,1,-1,1,[39501]
396,-1,-1,-1,1002,-1,-1,203,10006,[39601],,,60,0,0,0,-1,-1,40,200,14030400,,1,-1,1,[39601]
397,-1,-1,-1,1002,-1,-1,203,10006,[39701],,,60,0,0,0,-1,-1,40,200,14122800,,1,-1,1,[39701]
398,-1,-1,-1,1002,-1,-1,203,10006,[39801],,,60,0,0,0,-1,-1,40,200,14215200,,1,-1,1,[39801]
399,-1,-1,-1,1002,-1,-1,203,10006,[39901],,,60,0,0,0,-1,-1,40,200,14307600,,1,-1,1,[39901]
400,-1,-1,-1,1023,-1,-1,203,10006,[40001],,,60,0,0,0,-1,-1,40,200,14400000,,1,-1,1,[40001]
401,-1,-1,-1,1002,-1,-1,203,10006,[40101],,,60,0,0,0,-1,-1,40,200,14496000,,1,-1,1,[40101]
402,-1,-1,-1,1002,-1,-1,203,10006,[40201],,,60,0,0,0,-1,-1,40,200,14592000,,1,-1,1,[40201]
403,-1,-1,-1,1002,-1,-1,203,10006,[40301],,,60,0,0,0,-1,-1,40,200,14688000,,1,-1,1,[40301]
404,-1,-1,-1,1002,-1,-1,203,10006,[40401],,,60,0,0,0,-1,-1,40,200,14784000,,1,-1,1,[40401]
405,-1,-1,-1,1023,-1,-1,203,10006,[40501],,,60,0,0,0,-1,-1,40,200,14880000,,1,-1,1,[40501]
406,-1,-1,-1,1002,-1,-1,203,10006,[40601],,,60,0,0,0,-1,-1,40,200,14976000,,1,-1,1,[40601]
407,-1,-1,-1,1002,-1,-1,203,10006,[40701],,,60,0,0,0,-1,-1,40,200,15072000,,1,-1,1,[40701]
408,-1,-1,-1,1002,-1,-1,203,10006,[40801],,,60,0,0,0,-1,-1,40,200,15168000,,1,-1,1,[40801]
409,-1,-1,-1,1002,-1,-1,203,10006,[40901],,,60,0,0,0,-1,-1,40,200,15264000,,1,-1,1,[40901]
410,-1,-1,-1,1023,-1,-1,203,10006,[41001],,,60,0,0,0,-1,-1,40,200,15360000,,1,-1,1,[41001]
