id,attr,attrs,basic_score,break_probably_1,break_probably_2,break_reward,breakRewards,desc,drop_exist_time,entry_1,entry_2,entry_3,entry_4,entry_group_1,entry_group_2,entry_group_3,entry_group_4,entry_num,entry_quality,entrys,fightforce,fly_bag,level,name,picture,probably_reward_1,probably_reward_2,probablyRewards1,probablyRewards2,quality,race_list,race_probability,show_picture,strAttrs,suit_id,type
6403009,[4|425],{4:425},425,-1,-1,[999|11|5],[999|11|5],,3000,[301|10000],[301|10000],[301|5000],[],[301|10000],[301|10000],[301|5000],,,,[301|301|301],-1,1,40,equipment_name_6403001,icon_45003,,,[],[],2,,5000,,[4|425],-1,4
1404002,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,5000,[101|10000],[701|10000],[701|5000],[],[101|10000],[701|10000],[701|5000],,,,[101|701|701],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],4,,5000,,[3|199],-1,1
2404002,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,5000,[601|10000],[701|10000],[701|5000],[],[601|10000],[701|10000],[701|5000],,,,[601|701|701],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],4,,5000,,[4|798],-1,2
1404003,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,4000,[101|10000],[701|10000],[701|5000],[],[101|10000],[701|10000],[701|5000],,,,[101|701|701],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],3,,5000,,[3|199],-1,1
2404003,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,5000,[601|10000],[701|10000],[701|5000],[],[601|10000],[701|10000],[701|5000],,,,[601|701|701],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],4,,5000,,[4|798],-1,2
1404004,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,3000,[101|10000],[801|10000],[801|5000],[],[101|10000],[801|10000],[801|5000],,,,[101|801|801],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],2,,5000,,[3|199],-1,1
2404004,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,4000,[601|10000],[801|10000],[801|5000],[],[601|10000],[801|10000],[801|5000],,,,[601|801|801],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],3,,5000,,[4|798],-1,2
1404005,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,5000,[101|10000],[801|10000],[801|5000],[],[101|10000],[801|10000],[801|5000],,,,[101|801|801],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],4,,5000,,[3|199],-1,1
2404005,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,3000,[601|10000],[801|10000],[801|5000],[],[601|10000],[801|10000],[801|5000],,,,[601|801|801],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],2,,5000,,[4|798],-1,2
1404006,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,3000,[101|10000],[801|10000],[801|5000],[],[101|10000],[801|10000],[801|5000],,,,[101|801|801],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],2,,5000,,[3|199],-1,1
2404006,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,4000,[601|10000],[801|10000],[801|5000],[],[601|10000],[801|10000],[801|5000],,,,[601|801|801],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],3,,5000,,[4|798],-1,2
1404007,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,5000,[101|10000],[101|10000],[101|5000],[],[101|10000],[101|10000],[101|5000],,,,[101|101|101],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],4,,5000,,[3|199],-1,1
2404007,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,3000,[601|10000],[601|10000],[601|5000],[],[601|10000],[601|10000],[601|5000],,,,[601|601|601],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],2,,5000,,[4|798],-1,2
1404008,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,4000,[101|10000],[101|10000],[101|5000],[],[101|10000],[101|10000],[101|5000],,,,[101|101|101],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],3,,5000,,[3|199],-1,1
2404008,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,5000,[601|10000],[601|10000],[601|5000],[],[601|10000],[601|10000],[601|5000],,,,[601|601|601],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],4,,5000,,[4|798],-1,2
1404009,[3|199],{3:199},796,-1,-1,[999|11|5],[999|11|5],,3000,[101|10000],[101|10000],[101|5000],[],[101|10000],[101|10000],[101|5000],,,,[101|101|101],-1,1,60,equipment_name_1404001,icon_40003,,,[],[],2,,5000,,[3|199],-1,1
2404009,[4|798],{4:798},798,-1,-1,[999|11|5],[999|11|5],,4000,[601|10000],[601|10000],[601|5000],[],[601|10000],[601|10000],[601|5000],,,,[601|601|601],-1,1,60,equipment_name_2404001,icon_41003,,,[],[],3,,5000,,[4|798],-1,2
110101,[3|73],{3:73},292,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],292,1,20,equipment_name_40001,icon_40001,,,[],[],2,1|2|3,5000,,[3|73],-1,1
130101,[3|77],{3:77},308,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],308,1,20,equipment_name_40001,icon_40001,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|77],-1,1
140101,[3|81],{3:81},324,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],324,1,20,equipment_name_40001,icon_40001,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|81],-1,1
210101,[4|734],{4:734},734,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],734,1,20,equipment_name_41002,icon_41002,,,[],[],2,1|2|3,5000,,[4|734],-1,2
230101,[4|770],{4:770},770,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],770,1,20,equipment_name_41002,icon_41002,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|770],-1,2
240101,[4|807],{4:807},807,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],807,1,20,equipment_name_41002,icon_41002,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|807],-1,2
310101,[3|73],{3:73},292,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],292,1,20,equipment_name_42002,icon_42002,,,[],[],2,1|2|3,5000,,[3|73],-1,3
330101,[3|77],{3:77},308,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],308,1,20,equipment_name_42002,icon_42002,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|77],-1,3
340101,[3|81],{3:81},324,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],324,1,20,equipment_name_42002,icon_42002,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|81],-1,3
410101,[4|734],{4:734},734,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],734,1,20,equipment_name_45002,icon_45002,,,[],[],2,1|2|3,5000,,[4|734],-1,4
430101,[4|770],{4:770},770,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],770,1,20,equipment_name_45002,icon_45002,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|770],-1,4
440101,[4|807],{4:807},807,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],807,1,20,equipment_name_45002,icon_45002,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|807],-1,4
110111,[3|59],{3:59},236,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],236,1,20,equipment_name_40014,icon_40014,,,[],[],2,1|2|3,5000,,[3|59],-1,1
130111,[3|62],{3:62},248,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],248,1,20,equipment_name_40014,icon_40014,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|62],-1,1
140111,[3|65],{3:65},260,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],260,1,20,equipment_name_40014,icon_40014,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|65],-1,1
210111,[4|880],{4:880},880,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],880,1,20,equipment_name_41014,icon_41014,,,[],[],2,1|2|3,5000,,[4|880],-1,2
230111,[4|924],{4:924},924,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],924,1,20,equipment_name_41014,icon_41014,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|924],-1,2
240111,[4|968],{4:968},968,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],968,1,20,equipment_name_41014,icon_41014,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|968],-1,2
310111,[3|59],{3:59},236,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],236,1,20,equipment_name_42014,icon_42014,,,[],[],2,1|2|3,5000,,[3|59],-1,3
330111,[3|62],{3:62},248,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],248,1,20,equipment_name_42014,icon_42014,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|62],-1,3
340111,[3|65],{3:65},260,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],260,1,20,equipment_name_42014,icon_42014,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|65],-1,3
410111,[4|880],{4:880},880,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],880,1,20,equipment_name_45014,icon_45014,,,[],[],2,1|2|3,5000,,[4|880],-1,4
430111,[4|924],{4:924},924,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],924,1,20,equipment_name_45014,icon_45014,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|924],-1,4
440111,[4|968],{4:968},968,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],968,1,20,equipment_name_45014,icon_45014,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|968],-1,4
110121,[3|73],{3:73},292,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],292,1,20,equipment_name_40016,icon_40016,,,[],[],2,1|2|3,5000,,[3|73],-1,1
130121,[3|77],{3:77},308,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],308,1,20,equipment_name_40016,icon_40016,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|77],-1,1
140121,[3|81],{3:81},324,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],324,1,20,equipment_name_40016,icon_40016,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|81],-1,1
210121,[4|734],{4:734},734,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],734,1,20,equipment_name_41018,icon_41018,,,[],[],2,1|2|3,5000,,[4|734],-1,2
230121,[4|770],{4:770},770,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],770,1,20,equipment_name_41018,icon_41018,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|770],-1,2
240121,[4|807],{4:807},807,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],807,1,20,equipment_name_41018,icon_41018,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|807],-1,2
310121,[3|73],{3:73},292,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],292,1,20,equipment_name_42018,icon_42018,,,[],[],2,1|2|3,5000,,[3|73],-1,3
330121,[3|77],{3:77},308,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],308,1,20,equipment_name_42018,icon_42018,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|77],-1,3
340121,[3|81],{3:81},324,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],324,1,20,equipment_name_42018,icon_42018,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|81],-1,3
410121,[4|734],{4:734},734,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],734,1,20,equipment_name_45018,icon_45018,,,[],[],2,1|2|3,5000,,[4|734],-1,4
430121,[4|770],{4:770},770,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],770,1,20,equipment_name_45018,icon_45018,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|770],-1,4
440121,[4|807],{4:807},807,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],807,1,20,equipment_name_45018,icon_45018,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|807],-1,4
110131,[3|88],{3:88},352,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],352,1,20,equipment_name_40022,icon_40022,,,[],[],2,1|2|3,5000,,[3|88],-1,1
130131,[3|92],{3:92},368,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],368,1,20,equipment_name_40022,icon_40022,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|92],-1,1
140131,[3|97],{3:97},388,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],388,1,20,equipment_name_40022,icon_40022,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|97],-1,1
210131,[4|587],{4:587},587,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],587,1,20,equipment_name_41022,icon_41022,,,[],[],2,1|2|3,5000,,[4|587],-1,2
230131,[4|616],{4:616},616,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],616,1,20,equipment_name_41022,icon_41022,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|616],-1,2
240131,[4|645],{4:645},645,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],645,1,20,equipment_name_41022,icon_41022,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|645],-1,2
310131,[3|88],{3:88},352,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],352,1,20,equipment_name_42022,icon_42022,,,[],[],2,1|2|3,5000,,[3|88],-1,3
330131,[3|92],{3:92},368,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],368,1,20,equipment_name_42022,icon_42022,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[3|92],-1,3
340131,[3|97],{3:97},388,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],388,1,20,equipment_name_42022,icon_42022,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[3|97],-1,3
410131,[4|587],{4:587},587,-1,-1,[999|11|100],[999|11|100],,3000,[],[],[],[],,,,,,,[],587,1,20,equipment_name_45022,icon_45022,,,[],[],2,1|2|3,5000,,[4|587],-1,4
430131,[4|616],{4:616},616,7000,-1,[999|11|120],[999|11|120],,4000,[],[],[],[],,,,,,,[],616,1,20,equipment_name_45022,icon_45022,[2|301|4],,[2|301|4],[],3,1|2|3,5000,,[4|616],-1,4
440131,[4|645],{4:645},645,10000,2000,[999|11|125],[999|11|125],,5000,[],[],[],[],,,,,,,[],645,1,20,equipment_name_45022,icon_45022,[2|301|4],[2|302|1],[2|301|4],[2|302|1],4,1|2|3,5000,,[4|645],-1,4
110201,[3|155],{3:155},620,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],620,1,40,equipment_name_40006,icon_40006,,,[],[],2,1|2|3,5000,,[3|155],-1,1
130201,[3|163],{3:163},652,7000,-1,[999|11|150],[999|11|150],,4000,[1001|10000],[],[],[],[1001|10000],,,,,,[1001],652,1,40,equipment_name_40006,icon_40006,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|163],-1,1
140201,[3|171],{3:171},684,10000,2000,[999|11|175],[999|11|175],,5000,[1101|10000],[1101|5000],[],[],[1101|10000],[1101|5000],,,,,[1101|1101],684,1,40,equipment_name_40006,icon_40006,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|171],-1,1
210201,[4|1554],{4:1554},1554,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1554,1,40,equipment_name_41004,icon_41004,,,[],[],2,1|2|3,5000,,[4|1554],-1,2
230201,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[1001|10000],[],[],[],[1001|10000],,,,,,[1001],1632,1,40,equipment_name_41004,icon_41004,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1632],-1,2
240201,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[1101|10000],[1101|5000],[],[],[1101|10000],[1101|5000],,,,,[1101|1101],1709,1,40,equipment_name_41004,icon_41004,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|1709],-1,2
310201,[3|155],{3:155},620,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],620,1,40,equipment_name_42004,icon_42004,,,[],[],2,1|2|3,5000,,[3|155],-1,3
330201,[3|163],{3:163},652,7000,-1,[999|11|150],[999|11|150],,4000,[1001|10000],[],[],[],[1001|10000],,,,,,[1001],652,1,40,equipment_name_42004,icon_42004,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|163],-1,3
340201,[3|171],{3:171},684,10000,2000,[999|11|175],[999|11|175],,5000,[1101|10000],[1101|5000],[],[],[1101|10000],[1101|5000],,,,,[1101|1101],684,1,40,equipment_name_42004,icon_42004,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|171],-1,3
410201,[4|1554],{4:1554},1554,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1554,1,40,equipment_name_45004,icon_45004,,,[],[],2,1|2|3,5000,,[4|1554],-1,4
430201,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[1001|10000],[],[],[],[1001|10000],,,,,,[1001],1632,1,40,equipment_name_45004,icon_45004,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1632],-1,4
440201,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[1101|10000],[1101|5000],[],[],[1101|10000],[1101|5000],,,,,[1101|1101],1709,1,40,equipment_name_45004,icon_45004,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|1709],-1,4
110211,[3|124],{3:124},496,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],496,1,40,equipment_name_40015,icon_40015,,,[],[],2,1|2|3,5000,,[3|124],-1,1
130211,[3|131],{3:131},524,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],524,1,40,equipment_name_40015,icon_40015,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|131],-1,1
140211,[3|137],{3:137},548,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],548,1,40,equipment_name_40015,icon_40015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|137],-1,1
210211,[4|1865],{4:1865},1865,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1865,1,40,equipment_name_41015,icon_41015,,,[],[],2,1|2|3,5000,,[4|1865],-1,2
230211,[4|1958],{4:1958},1958,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1958,1,40,equipment_name_41015,icon_41015,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1958],-1,2
240211,[4|2051],{4:2051},2051,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],2051,1,40,equipment_name_41015,icon_41015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|2051],-1,2
310211,[3|124],{3:124},496,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],496,1,40,equipment_name_42015,icon_42015,,,[],[],2,1|2|3,5000,,[3|124],-1,3
330211,[3|131],{3:131},524,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],524,1,40,equipment_name_42015,icon_42015,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|131],-1,3
340211,[3|137],{3:137},548,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],548,1,40,equipment_name_42015,icon_42015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|137],-1,3
410211,[4|1865],{4:1865},1865,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1865,1,40,equipment_name_45015,icon_45015,,,[],[],2,1|2|3,5000,,[4|1865],-1,4
430211,[4|1958],{4:1958},1958,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1958,1,40,equipment_name_45015,icon_45015,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1958],-1,4
440211,[4|2051],{4:2051},2051,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],2051,1,40,equipment_name_45015,icon_45015,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|2051],-1,4
110221,[3|155],{3:155},620,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],620,1,40,equipment_name_40017,icon_40017,,,[],[],2,1|2|3,5000,,[3|155],-1,1
130221,[3|163],{3:163},652,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],652,1,40,equipment_name_40017,icon_40017,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|163],-1,1
140221,[3|171],{3:171},684,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],684,1,40,equipment_name_40017,icon_40017,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|171],-1,1
210221,[4|1554],{4:1554},1554,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1554,1,40,equipment_name_41019,icon_41019,,,[],[],2,1|2|3,5000,,[4|1554],-1,2
230221,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1632,1,40,equipment_name_41019,icon_41019,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1632],-1,2
240221,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1709,1,40,equipment_name_41019,icon_41019,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|1709],-1,2
310221,[3|155],{3:155},620,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],620,1,40,equipment_name_42019,icon_42019,,,[],[],2,1|2|3,5000,,[3|155],-1,3
330221,[3|163],{3:163},652,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],652,1,40,equipment_name_42019,icon_42019,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|163],-1,3
340221,[3|171],{3:171},684,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],684,1,40,equipment_name_42019,icon_42019,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|171],-1,3
410221,[4|1554],{4:1554},1554,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1554,1,40,equipment_name_45019,icon_45019,,,[],[],2,1|2|3,5000,,[4|1554],-1,4
430221,[4|1632],{4:1632},1632,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1632,1,40,equipment_name_45019,icon_45019,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1632],-1,4
440221,[4|1709],{4:1709},1709,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1709,1,40,equipment_name_45019,icon_45019,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|1709],-1,4
110231,[3|186],{3:186},744,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],744,1,40,equipment_name_40023,icon_40023,,,[],[],2,1|2|3,5000,,[3|186],-1,1
130231,[3|196],{3:196},784,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],784,1,40,equipment_name_40023,icon_40023,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|196],-1,1
140231,[3|205],{3:205},820,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],820,1,40,equipment_name_40023,icon_40023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|205],-1,1
210231,[4|1243],{4:1243},1243,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1243,1,40,equipment_name_41023,icon_41023,,,[],[],2,1|2|3,5000,,[4|1243],-1,2
230231,[4|1305],{4:1305},1305,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1305,1,40,equipment_name_41023,icon_41023,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1305],-1,2
240231,[4|1367],{4:1367},1367,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1367,1,40,equipment_name_41023,icon_41023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|1367],-1,2
310231,[3|186],{3:186},744,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],744,1,40,equipment_name_42023,icon_42023,,,[],[],2,1|2|3,5000,,[3|186],-1,3
330231,[3|196],{3:196},784,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],784,1,40,equipment_name_42023,icon_42023,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[3|196],-1,3
340231,[3|205],{3:205},820,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],820,1,40,equipment_name_42023,icon_42023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[3|205],-1,3
410231,[4|1243],{4:1243},1243,-1,-1,[999|11|150],[999|11|150],,3000,[],[],[],[],,,,,,,[],1243,1,40,equipment_name_45023,icon_45023,,,[],[],2,1|2|3,5000,,[4|1243],-1,4
430231,[4|1305],{4:1305},1305,7000,-1,[999|11|150],[999|11|150],,4000,[],[],[],[],,,,,,,[],1305,1,40,equipment_name_45023,icon_45023,[2|301|5],,[2|301|5],[],3,1|2|3,5000,,[4|1305],-1,4
440231,[4|1367],{4:1367},1367,10000,2000,[999|11|175],[999|11|175],,5000,[],[],[],[],,,,,,,[],1367,1,40,equipment_name_45023,icon_45023,[2|301|5],[2|302|1],[2|301|5],[2|302|1],4,1|2|3,5000,,[4|1367],-1,4
120301,[3|269],{3:269},1076,-1,-1,[999|11|200],[999|11|200],,3000,[],[],[],[],,,,,,,[],1076,1,60,equipment_name_40005,icon_40005,,,[],[],2,1|2|3,5000,,[3|269],-1,1
