id,attr_type,buildTime,cost1,cost2,cost3,des,des_icon,emotion,fightforce,group2_attr_type,group2_string_para1,group2_string_para2,guidebook_active_attr,guidebook_lv_points,index,is_guidebook_active,isActivity,lv,lv_up_reward,model,offline,para1,para2,para3,para4,para5,pre_building_level,provides_happiness,restaurant_eat,shine_lv,shine_para1,show_para1,show_para2,show_para3,show_para4,show_para5,string_para1,string_para2,teamlevel,unlock_fog_name,workflowReward
106016,0,27938,[999|4|125000],[999|5|125000],,[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-18,1800,0,,,,10,106,1,1,16,51116,Building/NewBuild/famuchang_big,[999|5|16],-1,48,4000,25,12,[117|17],16,-1,-1,,1,1,2,1,1,,,-1,,1112
106017,0,34114,[999|4|155000],[999|5|155000],,[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-19,2250,0,,,,10,106,1,1,17,51117,Building/NewBuild/famuchang_big,[999|5|17],-1,51,4000,25,12,[117|18],17,-1,-1,,1,1,2,1,1,,,-1,,1112
106018,0,42349,[999|4|190000],[999|5|190000],[999|6|5200],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-20,2850,0,,,,10,106,1,1,18,51118,Building/NewBuild/famuchang_big,[999|5|18],-1,54,4000,25,12,[117|19],18,-1,-1,,1,1,2,1,1,,,-1,,1112
106019,0,52513,[999|4|235000],[999|5|235000],[999|6|6200],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-21,3500,0,,,,10,106,1,1,19,51119,Building/NewBuild/famuchang_big,[999|5|19],-1,57,4000,25,12,[117|20],19,-1,-1,,1,1,2,1,1,,,-1,,1112
106020,0,59627,[999|4|270000],[999|5|270000],[999|6|16000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,4350,0,,,,10,106,1,1,20,51120,Building/NewBuild/famuchang_big,[999|5|20],-1,60,4000,25,12,[117|21],20,-1,-1,,1,1,2,1,1,,,-1,,1112
106021,0,67640,[999|4|310000],[999|5|310000],[999|6|26000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,5250,0,,,,15,106,1,1,21,51121,Building/NewBuild/famuchang_big,[999|5|21],-1,63,4000,25,12,[117|22],21,-1,-1,,1,1,2,1,1,,,-1,,1112
106022,0,76659,[999|4|350000],[999|5|350000],[999|6|29000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,6300,0,,,,15,106,1,1,22,51122,Building/NewBuild/famuchang_big,[999|5|22],-1,66,4000,25,12,[117|23],22,-1,-1,,1,1,2,1,1,,,-1,,1112
106023,0,86805,[999|4|465000],[999|5|465000],[999|6|42000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,7400,0,,,,15,106,1,1,23,51123,Building/NewBuild/famuchang_big,[999|5|23],-1,69,4000,25,12,[117|24],23,-1,-1,,1,1,2,1,1,,,-1,,1112
106024,0,136408,[999|4|750000],[999|5|750000],[999|6|57000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,8600,0,,,,15,106,1,1,24,51124,Building/NewBuild/famuchang_big,[999|5|24],-1,72,4000,25,12,[117|25],24,-1,-1,,1,1,2,1,1,,,-1,,1112
106025,0,150048,[999|4|800000],[999|5|800000],[999|6|110000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,9950,0,,,,15,106,1,1,25,51125,Building/NewBuild/famuchang_big,[999|5|25],-1,75,4000,25,12,[117|26],25,-1,-1,,1,1,2,1,1,,,-1,,1112
106026,0,173306,[999|4|950000],[999|5|950000],[999|6|140000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,11450,0,,,,15,106,1,1,26,51126,Building/NewBuild/famuchang_big,[999|5|26],-1,78,4000,25,12,[117|27],26,-1,-1,,1,1,2,1,1,,,-1,,1112
106027,0,199715,[999|4|1100000],[999|5|1100000],[999|6|230000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,13100,0,,,,15,106,1,1,27,51127,Building/NewBuild/famuchang_big,[999|5|27],-1,81,4000,25,12,[117|28],27,-1,-1,,1,1,2,1,1,,,-1,,1112
106028,0,239658,[999|4|1300000],[999|5|1300000],[999|6|290000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,14900,0,,,,15,106,1,1,28,51128,Building/NewBuild/famuchang_big,[999|5|28],-1,84,4000,25,12,[117|29],28,-1,-1,,1,1,2,1,1,,,-1,,1112
106029,0,285592,[999|4|1550000],[999|5|1550000],[999|6|490000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,16850,0,,,,15,106,1,1,29,51129,Building/NewBuild/famuchang_big,[999|5|29],-1,87,4000,25,12,[117|30],29,-1,-1,,1,1,2,1,1,,,-1,,1112
106030,0,338317,[999|4|1850000],[999|5|1850000],[999|6|700000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,18950,0,,,,15,106,1,1,30,51130,Building/NewBuild/famuchang_big,[999|5|30],-1,90,4000,25,12,[117|31],30,-1,-1,,1,1,2,1,1,,,-1,,1112
106031,0,425313,[999|4|2300000],[999|5|2300000],[999|6|900000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,21400,0,,,,20,106,1,1,31,51131,Building/NewBuild/famuchang_big,[999|5|31],-1,93,4000,25,12,[117|32],31,-1,-1,,1,1,2,1,1,,,-1,,1112
106032,0,526325,[999|4|2850000],[999|5|2850000],[999|6|1200000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,23950,0,,,,20,106,1,1,32,51132,Building/NewBuild/famuchang_big,[999|5|32],-1,96,4000,25,12,[117|33],32,-1,-1,,1,1,2,1,1,,,-1,,1112
106033,0,739779,[999|4|3950000],[999|5|3950000],[999|6|1400000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,26850,0,,,,20,106,1,1,33,51133,Building/NewBuild/famuchang_big,[999|5|33],-1,99,4000,25,12,[117|34],33,-1,-1,,1,1,2,1,1,,,-1,,1112
106034,0,884518,[999|4|4750000],[999|5|4750000],[999|6|2400000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,30000,0,,,,20,106,1,1,34,51134,Building/NewBuild/famuchang_big,[999|5|34],-1,102,4000,25,12,[117|35],34,-1,-1,,1,1,2,1,1,,,-1,,1112
106035,0,1167564,[999|4|6500000],[999|5|6500000],[999|6|3400000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,33450,0,,,,20,106,1,1,35,51135,Building/NewBuild/famuchang_big,[999|5|35],-1,105,4000,25,12,[117|36],35,-1,-1,,1,1,2,1,1,,,-1,,1112
106036,0,1498374,[999|4|8000000],[999|5|8000000],[999|6|4400000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,37250,0,,,,20,106,1,1,36,51136,Building/NewBuild/famuchang_big,[999|5|36],-1,108,4000,25,12,[117|37],36,-1,-1,,1,1,2,1,1,,,-1,,1112
106037,0,2119129,[999|4|11500000],[999|5|11500000],[999|6|6200000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,41450,0,,,,20,106,1,1,37,51137,Building/NewBuild/famuchang_big,[999|5|37],-1,111,4000,25,12,[117|38],37,-1,-1,,1,1,2,1,1,,,-1,,1112
106038,0,3108057,[999|4|15500000],[999|5|15500000],[999|6|8500000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,46000,0,,,,20,106,1,1,38,51138,Building/NewBuild/famuchang_big,[999|5|38],-1,114,4000,25,12,[117|39],38,-1,-1,,1,1,2,1,1,,,-1,,1112
106039,0,4273578,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,51050,0,,,,20,106,1,1,39,51139,Building/NewBuild/famuchang_big,[999|5|39],-1,117,4000,25,12,[117|40],39,-1,-1,,1,1,2,1,1,,,-1,,1112
106040,0,54180,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,56600,0,,,,20,106,1,1,40,51140,Building/NewBuild/famuchang_big,[999|5|40],-1,120,4000,25,12,[117|40],40,-1,-1,,1,1,2,1,1,,,-1,,1112
106041,0,55560,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,41,-1,Building/NewBuild/famuchang_big,[999|5|41],-1,123,4000,25,12,[117|40],41,-1,-1,,1,1,2,1,1,,,-1,,1112
106042,0,56880,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,42,-1,Building/NewBuild/famuchang_big,[999|5|42],-1,126,4000,25,12,[117|40],42,-1,-1,,1,1,2,1,1,,,-1,,1112
106043,0,58260,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,43,-1,Building/NewBuild/famuchang_big,[999|5|43],-1,129,4000,25,12,[117|40],43,-1,-1,,1,1,2,1,1,,,-1,,1112
106044,0,59580,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,44,-1,Building/NewBuild/famuchang_big,[999|5|44],-1,132,4000,25,12,[117|40],44,-1,-1,,1,1,2,1,1,,,-1,,1112
106045,0,60960,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,45,-1,Building/NewBuild/famuchang_big,[999|5|45],-1,135,4000,25,12,[117|40],45,-1,-1,,1,1,2,1,1,,,-1,,1112
106046,0,62340,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,46,-1,Building/NewBuild/famuchang_big,[999|5|46],-1,138,4000,25,12,[117|40],46,-1,-1,,1,1,2,1,1,,,-1,,1112
106047,0,63660,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,47,-1,Building/NewBuild/famuchang_big,[999|5|47],-1,141,4000,25,12,[117|40],47,-1,-1,,1,1,2,1,1,,,-1,,1112
106048,0,65040,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,48,-1,Building/NewBuild/famuchang_big,[999|5|48],-1,144,4000,25,12,[117|40],48,-1,-1,,1,1,2,1,1,,,-1,,1112
106049,0,66360,[999|4|19500000],[999|5|19500000],[999|6|12000000],[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,49,-1,Building/NewBuild/famuchang_big,[999|5|49],-1,147,4000,25,12,[117|40],49,-1,-1,,1,1,2,1,1,,,-1,,1112
106050,0,67740,,,,[building_lvup_des_106001|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002|building_lvup_des_106002],[icon_50001|icon_20007|icon_20007|icon_20007|icon_20007],-22,10750,0,,,,-1,106,-1,1,50,-1,Building/NewBuild/famuchang_big,[999|5|50],-1,150,4000,25,12,,50,-1,-1,,1,1,2,1,1,,,-1,,1112
107000,0,3,[999|4|3],[999|5|3],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-2,0,0,,,,-1,107,-1,0,0,-1,Building/NewBuild/Base_feixu_1,[999|5|0],-1,3,4000,25,12,[117|5],0,-1,-1,,1,1,2,1,1,,,-1,,1113
107001,0,100,[999|4|10],[999|5|10],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-3,100,0,,,,5,107,1,1,1,-1,Building/NewBuild/Building_kuangchang_big,[999|5|1],-1,3,4000,25,12,[117|3],1,-1,-1,,1,1,2,1,1,,,-1,,1113
107002,0,200,[999|4|100],[999|5|100],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-4,150,0,,,,5,107,1,1,2,51202,Building/NewBuild/Building_kuangchang_big,[999|5|2],-1,6,4000,25,12,[117|3],3,-1,-1,,1,1,2,1,1,,,-1,,1113
107003,0,300,[999|4|500],[999|5|500],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-5,200,0,,,,5,107,1,1,3,51203,Building/NewBuild/Building_kuangchang_big,[999|5|3],-1,9,4000,25,12,[117|4],5,-1,-1,,1,1,2,1,1,,,-1,,1113
107004,0,300,[999|4|2000],[999|5|2000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-6,250,0,,,,5,107,1,1,4,51204,Building/NewBuild/Building_kuangchang_big,[999|5|4],-1,12,4000,25,12,[117|5],7,-1,-1,,1,1,2,1,1,,,-1,,1113
107005,0,500,[999|4|2300],[999|5|2300],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-7,300,0,,,,5,107,1,1,5,51205,Building/NewBuild/Building_kuangchang_big,[999|5|5],-1,15,4000,25,12,[117|6],9,-1,-1,,1,1,2,1,1,,,-1,,1113
107006,0,900,[999|4|3400],[999|5|3400],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-8,350,0,,,,5,107,1,1,6,51206,Building/NewBuild/Building_kuangchang_big,[999|5|6],-1,18,4000,25,12,[117|7],11,-1,-1,,1,1,2,1,1,,,-1,,1113
107007,0,1332,[999|4|5500],[999|5|5500],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-9,400,0,,,,5,107,1,1,7,51207,Building/NewBuild/Building_kuangchang_big,[999|5|7],-1,21,4000,25,12,[117|8],13,-1,-1,,1,1,2,1,1,,,-1,,1113
107008,0,1998,[999|4|8000],[999|5|8000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-10,450,0,,,,5,107,1,1,8,51208,Building/NewBuild/Building_kuangchang_big,[999|5|8],-1,24,4000,25,12,[117|9],15,-1,-1,,1,1,2,1,1,,,-1,,1113
107009,0,3254,[999|4|11500],[999|5|11500],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-11,500,0,,,,5,107,1,1,9,51209,Building/NewBuild/Building_kuangchang_big,[999|5|9],-1,27,4000,25,12,[117|10],17,-1,-1,,1,1,2,1,1,,,-1,,1113
107010,0,4915,[999|4|16000],[999|5|16000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-12,550,0,,,,5,107,1,1,10,51210,Building/NewBuild/Building_kuangchang_big,[999|5|10],-1,30,4000,25,12,[117|11],19,-1,-1,,1,1,2,1,1,,,-1,,1113
107011,0,7385,[999|4|31500],[999|5|31500],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-13,600,0,,,,10,107,1,1,11,51211,Building/NewBuild/Building_kuangchang_big,[999|5|11],-1,33,4000,25,12,[117|12],21,-1,-1,,1,1,2,1,1,,,-1,,1113
107012,0,10255,[999|4|41000],[999|5|41000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-14,650,0,,,,10,107,1,1,12,51212,Building/NewBuild/Building_kuangchang_big,[999|5|12],-1,36,4000,25,12,[117|13],23,-1,-1,,1,1,2,1,1,,,-1,,1113
107013,0,14182,[999|4|65000],[999|5|65000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-15,800,0,,,,10,107,1,1,13,51213,Building/NewBuild/Building_kuangchang_big,[999|5|13],-1,39,4000,25,12,[117|14],25,-1,-1,,1,1,2,1,1,,,-1,,1113
107014,0,18040,[999|4|85000],[999|5|85000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-16,1050,0,,,,10,107,1,1,14,51214,Building/NewBuild/Building_kuangchang_big,[999|5|14],-1,42,4000,25,12,[117|15],27,-1,-1,,1,1,2,1,1,,,-1,,1113
107015,0,22873,[999|4|100000],[999|5|100000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-17,1400,0,,,,10,107,1,1,15,51215,Building/NewBuild/Building_kuangchang_big,[999|5|15],-1,45,4000,25,12,[117|16],29,-1,-1,,1,1,2,1,1,,,-1,,1113
107016,0,27938,[999|4|125000],[999|5|125000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-18,1800,0,,,,10,107,1,1,16,51216,Building/NewBuild/Building_kuangchang_big,[999|5|16],-1,48,4000,25,12,[117|17],31,-1,-1,,1,1,2,1,1,,,-1,,1113
107017,0,34114,[999|4|155000],[999|5|155000],,[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-19,2250,0,,,,10,107,1,1,17,51217,Building/NewBuild/Building_kuangchang_big,[999|5|17],-1,51,4000,25,12,[117|18],33,-1,-1,,1,1,2,1,1,,,-1,,1113
107018,0,42349,[999|4|190000],[999|5|190000],[999|6|5200],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-20,2850,0,,,,10,107,1,1,18,51218,Building/NewBuild/Building_kuangchang_big,[999|5|18],-1,54,4000,25,12,[117|19],35,-1,-1,,1,1,2,1,1,,,-1,,1113
107019,0,52513,[999|4|235000],[999|5|235000],[999|6|6200],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-21,3500,0,,,,10,107,1,1,19,51219,Building/NewBuild/Building_kuangchang_big,[999|5|19],-1,57,4000,25,12,[117|20],37,-1,-1,,1,1,2,1,1,,,-1,,1113
107020,0,59627,[999|4|270000],[999|5|270000],[999|6|16000],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-22,4350,0,,,,10,107,1,1,20,51220,Building/NewBuild/Building_kuangchang_big,[999|5|20],-1,60,4000,25,12,[117|21],39,-1,-1,,1,1,2,1,1,,,-1,,1113
107021,0,67640,[999|4|310000],[999|5|310000],[999|6|26000],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-22,5250,0,,,,15,107,1,1,21,51221,Building/NewBuild/Building_kuangchang_big,[999|5|21],-1,63,4000,25,12,[117|22],41,-1,-1,,1,1,2,1,1,,,-1,,1113
107022,0,76659,[999|4|350000],[999|5|350000],[999|6|29000],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-22,6300,0,,,,15,107,1,1,22,51222,Building/NewBuild/Building_kuangchang_big,[999|5|22],-1,66,4000,25,12,[117|23],43,-1,-1,,1,1,2,1,1,,,-1,,1113
107023,0,86805,[999|4|465000],[999|5|465000],[999|6|42000],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-22,7400,0,,,,15,107,1,1,23,51223,Building/NewBuild/Building_kuangchang_big,[999|5|23],-1,69,4000,25,12,[117|24],45,-1,-1,,1,1,2,1,1,,,-1,,1113
107024,0,136408,[999|4|750000],[999|5|750000],[999|6|57000],[building_lvup_des_107001|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002|building_lvup_des_107002],[icon_50001|icon_20004|icon_20004|icon_20004|icon_20004],-22,8600,0,,,,15,107,1,1,24,51224,Building/NewBuild/Building_kuangchang_big,[999|5|24],-1,72,4000,25,12,[117|25],47,-1,-1,,1,1,2,1,1,,,-1,,1113
