id,isPreEventShow,isPreEventShowBubble,IsTabActive,preEventShowBubbleId,preEventShowId,accept_task,area,avatarOffset,city_fog_id,cityCellSize,click_high,costs,dialog_id,diy_area_name,drop_display,dropDisplay,event_active_kill,event_build_limit,event_cost,event_describ,event_type,event_unlock,event_value,event_value_1,event_value_2,event_value_kill,event_value_kill_group,eventUnlock,fightforce,finish_hero_bubble,finish_link,firepot_addlevel,firepot_addtime,firepot_num,is_tap_active,map_id,mapName,model,model2,notice_tips,pre_event_show,pre_event_show_bubble,ranking_param,ranking_server,res_offset,reward_id,rewardGroupIds,size,submit_limit,talkBubbleMeta,teleport_position,telepos,time_bar_time,unlockBuilding,weight
307,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,5,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
308,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
309,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
310,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
311,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
312,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
313,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_5,24,,755,,[756],-1,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/diamond_box,,,-1,-1,,-1,,-1,[],100,-1,,,,0,[],-1
1999,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[],-1,,,{},-1,,,map_event_describe_1,23,,101,,,-1,-1,[],-1,,-1,-1,-1,,-1,2,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],95,-1,,[100|100],[100|100],0,[],-1
2001,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,101,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[-247.17|219.35],[-247.17|219.35],0,[],-1
2002,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,201,,,-1,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[-149.53|317.98],[-149.53|317.98],0,[],-1
2003,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,301,,,-1,-1,[],-1,,-1,-1,-1,,-1,5,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[181.81|293.52],[181.81|293.52],0,[],-1
2004,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,401,,,-1,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[360.21|337.99],[360.21|337.99],0,[],-1
2005,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,501,,,-1,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[142.14|461.19],[142.14|461.19],0,[],-1
2006,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,601,,,-1,-1,[],-1,,-1,-1,-1,,-1,8,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[-256.32|322.45],[-256.32|322.45],0,[],-1
2007,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,701,,,-1,-1,[],-1,,-1,-1,-1,,-1,9,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[-351.55|414.95],[-351.55|414.95],0,[],-1
2008,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|8)],-1,,,{},-1,,[999|7|8],map_event_describe_1,9,,801,,,-1,-1,[],-1,,-1,-1,-1,,-1,10,,Avatar/Spine/Building/Shuijinta,,,-1,-1,,-1,,-1,[],95,-1,,[-306.21|515.53],[-306.21|515.53],0,[],-1
2101,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(2|121|1)],-1,,,{},-1,,[2|121|1],map_event_describe_1,17,,1001,,,-1,-1,[],-1,,-1,-1,-1,,-1,5,,Avatar/InanimateMonsters/equipment_tower,,,-1,-1,,-1,,-1,[],95,-1,,[261.11|281.3],[261.11|281.3],0,[],-1
2200,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,101,,,25111,-1,[],-1,,-1,-1,-1,,-1,2,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[37.83|173.34],[37.83|173.34],0,[],-1
2201,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,102,,,25121,-1,[],-1,,-1,-1,-1,,-1,2,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-101.11|123.62],[-101.11|123.62],0,[],-1
2202,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,103,,,35111,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-177.62|175.17],[-177.62|175.17],0,[],-1
2203,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,104,,,35121,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-288|255],[-288|255],0,[],-1
2204,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,105,,,35131,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-210|301.46],[-210|301.46],0,[],-1
2205,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,106,,,45111,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-128.97|346.1],[-128.97|346.1],0,[],-1
2206,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,107,,,45121,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-109.25|270.12],[-109.25|270.12],0,[],-1
2207,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,108,,,45131,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-24.74|250.2],[-24.74|250.2],0,[],-1
2208,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,109,,,55111,-1,[],-1,,-1,-1,-1,,-1,5,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[81|318.23],[81|318.23],0,[],-1
2209,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,110,,,55121,-1,[],-1,,-1,-1,-1,,-1,5,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[148.96|264.07],[148.96|264.07],0,[],-1
2210,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,111,,,55131,-1,[],-1,,-1,-1,-1,,-1,5,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[269.2|264.53],[269.2|264.53],0,[],-1
2211,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,112,,,61001,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[324.67|350.31],[324.67|350.31],0,[],-1
2212,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,113,,,61002,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[214.26|392.86],[214.26|392.86],0,[],-1
2213,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,114,,,61003,-1,[],-1,,-1,-1,-1,,-1,6,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[222.93|433.08],[222.93|433.08],0,[],-1
2214,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,115,,,71001,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[170.38|499.83],[170.38|499.83],0,[],-1
2215,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,116,,,71002,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[93.56|425.93],[93.56|425.93],0,[],-1
2216,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,117,,,71003,-1,[],-1,,-1,-1,-1,,-1,7,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[51.11|379.21],[51.11|379.21],0,[],-1
2217,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,118,,,81001,-1,[],-1,,-1,-1,-1,,-1,8,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-73.09|400.48],[-73.09|400.48],0,[],-1
2218,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,119,,,81002,-1,[],-1,,-1,-1,-1,,-1,8,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-203.08|370.9],[-203.08|370.9],0,[],-1
2219,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,120,,,81003,-1,[],-1,,-1,-1,-1,,-1,8,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-329.4|310.08],[-329.4|310.08],0,[],-1
2220,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,121,,,91001,-1,[],-1,,-1,-1,-1,,-1,9,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-459.96|381.2],[-459.96|381.2],0,[],-1
2221,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,122,,,91002,-1,[],-1,,-1,-1,-1,,-1,9,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[-612.07|478.59],[-612.07|478.59],0,[],-1
2222,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,123,,,91003,-1,[],-1,,-1,-1,-1,,-1,9,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-463.31|489.5],[-463.31|489.5],0,[],-1
2223,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,124,,,94001,-1,[],-1,,-1,-1,-1,,-1,10,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-338|502.74],[-338|502.74],0,[],-1
2224,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,125,,,94002,-1,[],-1,,-1,-1,-1,,-1,10,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-232.6|461.14],[-232.6|461.14],0,[],-1
2225,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,126,,,94003,-1,[],-1,,-1,-1,-1,,-1,10,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-198.43|569.49],[-198.43|569.49],0,[],-1
2240,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,127,,,202001,-1,[],-1,,-1,-1,-1,,-1,2002,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[37.83|173.34],[37.83|173.34],0,[],-1
2241,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,128,,,202002,-1,[],-1,,-1,-1,-1,,-1,2002,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-101.11|123.62],[-101.11|123.62],0,[],-1
2242,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,129,,,203001,-1,[],-1,,-1,-1,-1,,-1,2003,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-177.62|175.17],[-177.62|175.17],0,[],-1
2243,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,130,,,203002,-1,[],-1,,-1,-1,-1,,-1,2003,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-288|255],[-288|255],0,[],-1
2244,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,131,,,203003,-1,[],-1,,-1,-1,-1,,-1,2003,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-214|298],[-214|298],0,[],-1
2245,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,106,,,-1,-1,[],-1,,-1,-1,-1,,-1,2004,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-128.97|346.1],[-128.97|346.1],0,[],-1
2246,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,107,,,-1,-1,[],-1,,-1,-1,-1,,-1,2004,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-109.25|270.12],[-109.25|270.12],0,[],-1
2247,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,108,,,-1,-1,[],-1,,-1,-1,-1,,-1,2004,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-24.74|250.2],[-24.74|250.2],0,[],-1
2248,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,109,,,-1,-1,[],-1,,-1,-1,-1,,-1,2005,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[81|318.23],[81|318.23],0,[],-1
2249,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,110,,,-1,-1,[],-1,,-1,-1,-1,,-1,2005,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[148.96|264.07],[148.96|264.07],0,[],-1
2250,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,111,,,-1,-1,[],-1,,-1,-1,-1,,-1,2005,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[269.2|264.53],[269.2|264.53],0,[],-1
2251,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,112,,,-1,-1,[],-1,,-1,-1,-1,,-1,2006,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[324.67|350.31],[324.67|350.31],0,[],-1
2252,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,113,,,-1,-1,[],-1,,-1,-1,-1,,-1,2006,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[214.26|392.86],[214.26|392.86],0,[],-1
2253,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,114,,,-1,-1,[],-1,,-1,-1,-1,,-1,2006,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[222.93|433.08],[222.93|433.08],0,[],-1
2254,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,115,,,-1,-1,[],-1,,-1,-1,-1,,-1,2007,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[170.38|499.83],[170.38|499.83],0,[],-1
2255,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,116,,,-1,-1,[],-1,,-1,-1,-1,,-1,2007,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[93.56|425.93],[93.56|425.93],0,[],-1
2256,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,117,,,-1,-1,[],-1,,-1,-1,-1,,-1,2007,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[51.11|379.21],[51.11|379.21],0,[],-1
2257,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,118,,,-1,-1,[],-1,,-1,-1,-1,,-1,2008,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-73.09|400.48],[-73.09|400.48],0,[],-1
2258,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,119,,,-1,-1,[],-1,,-1,-1,-1,,-1,2008,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-203.08|370.9],[-203.08|370.9],0,[],-1
2259,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,120,,,-1,-1,[],-1,,-1,-1,-1,,-1,2008,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-329.4|310.08],[-329.4|310.08],0,[],-1
2260,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,121,,,-1,-1,[],-1,,-1,-1,-1,,-1,2009,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-459.96|381.2],[-459.96|381.2],0,[],-1
2261,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,122,,,-1,-1,[],-1,,-1,-1,-1,,-1,2009,,Avatar/Spine/Building/paihangshixiang_fan,,,-1,-1,,-1,,-1,[],75,-1,,[-612.07|478.59],[-612.07|478.59],0,[],-1
2262,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,123,,,-1,-1,[],-1,,-1,-1,-1,,-1,2009,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-463.31|489.5],[-463.31|489.5],0,[],-1
2263,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,124,,,-1,-1,[],-1,,-1,-1,-1,,-1,2010,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-367.25|510.6],[-367.25|510.6],0,[],-1
2264,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,125,,,-1,-1,[],-1,,-1,-1,-1,,-1,2010,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-257.04|454.62],[-257.04|454.62],0,[],-1
2265,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",40,[],-1,,,{},-1,,,map_event_describe_1,23,,126,,,-1,-1,[],-1,,-1,-1,-1,,-1,2010,,Avatar/Spine/Building/paihangshixiang,,,-1,-1,,-1,,-1,[],75,-1,,[-210|577.76],[-210|577.76],0,[],-1
3000,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120001,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3001,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120002,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3002,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_1,8,,120003,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3003,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120004,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3004,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120005,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3005,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120006,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3006,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_1,8,,120007,,,-1,-1,[],-1,,-1,-1,-1,,-1,3,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3007,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120008,,,-1,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3008,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|3)],-1,,,{},-1,,[999|7|3],map_event_describe_1,8,,120009,,,-1,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
3009,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_1,8,,120010,,,-1,-1,[],-1,,-1,-1,-1,,-1,4,,Avatar/Spine/Building/zuzhouhuopen_2,,,-1,-1,,-1,,-1,[],90,-1,,,,0,[],-1
