id,attribute,attrs,break_cost,break_cost_goods,break_cost_no_back,break_quality,breakCostGoods,breakCostGoodsBack,breakCostList,breakCostNoBack,fightforce,icon_change,lv,master_lv,model_id,star_num
152118,[65|7441|66|34444|165|4320|8|432],[[65|7441]|[66|34444]|[165|4320]|[8|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108049,,18,-1,1521,0
152119,[65|8103|66|37506|165|4560|8|456],[[65|8103]|[66|37506]|[165|4560]|[8|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115755,,19,-1,1521,0
152120,[65|8103|66|37506|165|4560|8|456],[[65|8103]|[66|37506]|[165|4560]|[8|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1521,0
152121,[65|9757|66|45160|165|5040|8|504],[[65|9757]|[66|45160]|[165|5040]|[8|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133432,,21,-1,1521,0
152122,[65|10584|66|48988|165|5280|8|528],[[65|10584]|[66|48988]|[165|5280]|[8|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1521,0
152123,[65|11410|66|52815|165|5520|8|552],[[65|11410]|[66|52815]|[165|5520]|[8|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151105,,23,-1,1521,0
152124,[65|12237|66|56642|165|5760|8|576],[[65|12237]|[66|56642]|[165|5760]|[8|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1521,0
152125,[65|12237|66|56642|165|5760|8|576],[[65|12237]|[66|56642]|[165|5760]|[8|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1521,0
152200,,[],,,,-1,[],[],[],[],0,,0,-1,1522,0
152201,[66|1785|65|70|166|240|16|24],[[66|1785]|[65|70]|[166|240]|[16|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4297,,1,-1,1522,0
152202,[66|3571|65|141|166|480|16|48],[[66|3571]|[65|141]|[166|480]|[16|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1522,0
152203,[66|5358|65|212|166|720|16|72],[[66|5358]|[65|212]|[166|720]|[16|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12902,,3,-1,1522,0
152204,[66|7143|65|283|166|960|16|96],[[66|7143]|[65|283]|[166|960]|[16|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1522,0
152205,[66|7143|65|283|166|960|16|96],[[66|7143]|[65|283]|[166|960]|[16|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1522,0
152206,[66|14288|65|567|166|1440|16|144],[[66|14288]|[65|567]|[166|1440]|[16|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1522,0
152207,[66|17859|65|708|166|1680|16|168],[[66|17859]|[65|708]|[166|1680]|[16|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1522,0
152208,[66|21432|65|850|166|1920|16|192],[[66|21432]|[65|850]|[166|1920]|[16|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1522,0
152209,[66|25004|65|992|166|2160|16|216],[[66|25004]|[65|992]|[166|2160]|[16|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1522,0
152210,[66|25004|65|992|166|2160|16|216],[[66|25004]|[65|992]|[166|2160]|[16|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50953,,10,-1,1522,0
152211,[66|35720|65|1417|166|2640|16|264],[[66|35720]|[65|1417]|[166|2640]|[16|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1522,0
152212,[66|41078|65|1630|166|2880|16|288],[[66|41078]|[65|1630]|[166|2880]|[16|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64096,,12,-1,1522,0
152213,[66|46436|65|1842|166|3120|16|312],[[66|46436]|[65|1842]|[166|3120]|[16|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1522,0
152214,[66|51794|65|2055|166|3360|16|336],[[66|51794]|[65|2055]|[166|3360]|[16|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77235,,14,-1,1522,0
152215,[66|51794|65|2055|166|3360|16|336],[[66|51794]|[65|2055]|[166|3360]|[16|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84937,,15,-1,1522,0
152216,[66|66082|65|2622|166|3840|16|384],[[66|66082]|[65|2622]|[166|3840]|[16|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92643,,16,-1,1522,0
152217,[66|73227|65|2905|166|4080|16|408],[[66|73227]|[65|2905]|[166|4080]|[16|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100345,,17,-1,1522,0
152218,[66|80371|65|3189|166|4320|16|432],[[66|80371]|[65|3189]|[166|4320]|[16|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108051,,18,-1,1522,0
152219,[66|87516|65|3472|166|4560|16|456],[[66|87516]|[65|3472]|[166|4560]|[16|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115753,,19,-1,1522,0
152220,[66|87516|65|3472|166|4560|16|456],[[66|87516]|[65|3472]|[166|4560]|[16|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1522,0
152221,[66|105376|65|4181|166|5040|16|504],[[66|105376]|[65|4181]|[166|5040]|[16|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133430,,21,-1,1522,0
152222,[66|114307|65|4536|166|5280|16|528],[[66|114307]|[65|4536]|[166|5280]|[16|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1522,0
152223,[66|123236|65|4890|166|5520|16|552],[[66|123236]|[65|4890]|[166|5520]|[16|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151107,,23,-1,1522,0
152224,[66|132166|65|5244|166|5760|16|576],[[66|132166]|[65|5244]|[166|5760]|[16|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1522,0
152225,[66|132166|65|5244|166|5760|16|576],[[66|132166]|[65|5244]|[166|5760]|[16|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1522,0
152300,,[],,,,-1,[],[],[],[],0,,0,-1,1523,0
152301,[65|165|66|764|165|240|10|24],[[65|165]|[66|764]|[165|240]|[10|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4299,,1,-1,1523,0
152302,[65|330|66|1530|165|480|10|48],[[65|330]|[66|1530]|[165|480]|[10|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1523,0
152303,[65|496|66|2295|165|720|10|72],[[65|496]|[66|2295]|[165|720]|[10|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12904,,3,-1,1523,0
152304,[65|661|66|3061|165|960|10|96],[[65|661]|[66|3061]|[165|960]|[10|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1523,0
152305,[65|661|66|3061|165|960|10|96],[[65|661]|[66|3061]|[165|960]|[10|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1523,0
152306,[65|1323|66|6123|165|1440|10|144],[[65|1323]|[66|6123]|[165|1440]|[10|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1523,0
152307,[65|1653|66|7653|165|1680|10|168],[[65|1653]|[66|7653]|[165|1680]|[10|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1523,0
152308,[65|1984|66|9184|165|1920|10|192],[[65|1984]|[66|9184]|[165|1920]|[10|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1523,0
152309,[65|2315|66|10716|165|2160|10|216],[[65|2315]|[66|10716]|[165|2160]|[10|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1523,0
152310,[65|2315|66|10716|165|2160|10|216],[[65|2315]|[66|10716]|[165|2160]|[10|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50955,,10,-1,1523,0
152311,[65|3307|66|15308|165|2640|10|264],[[65|3307]|[66|15308]|[165|2640]|[10|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1523,0
152312,[65|3803|66|17605|165|2880|10|288],[[65|3803]|[66|17605]|[165|2880]|[10|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64094,,12,-1,1523,0
152313,[65|4299|66|19900|165|3120|10|312],[[65|4299]|[66|19900]|[165|3120]|[10|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1523,0
152314,[65|4795|66|22197|165|3360|10|336],[[65|4795]|[66|22197]|[165|3360]|[10|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77233,,14,-1,1523,0
152315,[65|4795|66|22197|165|3360|10|336],[[65|4795]|[66|22197]|[165|3360]|[10|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84939,,15,-1,1523,0
152316,[65|6118|66|28321|165|3840|10|384],[[65|6118]|[66|28321]|[165|3840]|[10|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92641,,16,-1,1523,0
152317,[65|6780|66|31382|165|4080|10|408],[[65|6780]|[66|31382]|[165|4080]|[10|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100347,,17,-1,1523,0
152318,[65|7441|66|34444|165|4320|10|432],[[65|7441]|[66|34444]|[165|4320]|[10|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108049,,18,-1,1523,0
152319,[65|8103|66|37506|165|4560|10|456],[[65|8103]|[66|37506]|[165|4560]|[10|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115755,,19,-1,1523,0
152320,[65|8103|66|37506|165|4560|10|456],[[65|8103]|[66|37506]|[165|4560]|[10|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1523,0
152321,[65|9757|66|45160|165|5040|10|504],[[65|9757]|[66|45160]|[165|5040]|[10|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133432,,21,-1,1523,0
152322,[65|10584|66|48988|165|5280|10|528],[[65|10584]|[66|48988]|[165|5280]|[10|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1523,0
152323,[65|11410|66|52815|165|5520|10|552],[[65|11410]|[66|52815]|[165|5520]|[10|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151105,,23,-1,1523,0
152324,[65|12237|66|56642|165|5760|10|576],[[65|12237]|[66|56642]|[165|5760]|[10|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1523,0
152325,[65|12237|66|56642|165|5760|10|576],[[65|12237]|[66|56642]|[165|5760]|[10|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1523,0
152400,,[],,,,-1,[],[],[],[],0,,0,-1,1524,0
152401,[66|1785|65|70|166|240|26|24],[[66|1785]|[65|70]|[166|240]|[26|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4297,,1,-1,1524,0
152402,[66|3571|65|141|166|480|26|48],[[66|3571]|[65|141]|[166|480]|[26|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1524,0
152403,[66|5358|65|212|166|720|26|72],[[66|5358]|[65|212]|[166|720]|[26|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12902,,3,-1,1524,0
152404,[66|7143|65|283|166|960|26|96],[[66|7143]|[65|283]|[166|960]|[26|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1524,0
152405,[66|7143|65|283|166|960|26|96],[[66|7143]|[65|283]|[166|960]|[26|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1524,0
152406,[66|14288|65|567|166|1440|26|144],[[66|14288]|[65|567]|[166|1440]|[26|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1524,0
152407,[66|17859|65|708|166|1680|26|168],[[66|17859]|[65|708]|[166|1680]|[26|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1524,0
152408,[66|21432|65|850|166|1920|26|192],[[66|21432]|[65|850]|[166|1920]|[26|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1524,0
152409,[66|25004|65|992|166|2160|26|216],[[66|25004]|[65|992]|[166|2160]|[26|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1524,0
152410,[66|25004|65|992|166|2160|26|216],[[66|25004]|[65|992]|[166|2160]|[26|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50953,,10,-1,1524,0
152411,[66|35720|65|1417|166|2640|26|264],[[66|35720]|[65|1417]|[166|2640]|[26|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1524,0
152412,[66|41078|65|1630|166|2880|26|288],[[66|41078]|[65|1630]|[166|2880]|[26|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64096,,12,-1,1524,0
152413,[66|46436|65|1842|166|3120|26|312],[[66|46436]|[65|1842]|[166|3120]|[26|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1524,0
152414,[66|51794|65|2055|166|3360|26|336],[[66|51794]|[65|2055]|[166|3360]|[26|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77235,,14,-1,1524,0
152415,[66|51794|65|2055|166|3360|26|336],[[66|51794]|[65|2055]|[166|3360]|[26|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84937,,15,-1,1524,0
152416,[66|66082|65|2622|166|3840|26|384],[[66|66082]|[65|2622]|[166|3840]|[26|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92643,,16,-1,1524,0
152417,[66|73227|65|2905|166|4080|26|408],[[66|73227]|[65|2905]|[166|4080]|[26|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100345,,17,-1,1524,0
152418,[66|80371|65|3189|166|4320|26|432],[[66|80371]|[65|3189]|[166|4320]|[26|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108051,,18,-1,1524,0
152419,[66|87516|65|3472|166|4560|26|456],[[66|87516]|[65|3472]|[166|4560]|[26|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115753,,19,-1,1524,0
152420,[66|87516|65|3472|166|4560|26|456],[[66|87516]|[65|3472]|[166|4560]|[26|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1524,0
152421,[66|105376|65|4181|166|5040|26|504],[[66|105376]|[65|4181]|[166|5040]|[26|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133430,,21,-1,1524,0
152422,[66|114307|65|4536|166|5280|26|528],[[66|114307]|[65|4536]|[166|5280]|[26|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1524,0
152423,[66|123236|65|4890|166|5520|26|552],[[66|123236]|[65|4890]|[166|5520]|[26|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151107,,23,-1,1524,0
152424,[66|132166|65|5244|166|5760|26|576],[[66|132166]|[65|5244]|[166|5760]|[26|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1524,0
152425,[66|132166|65|5244|166|5760|26|576],[[66|132166]|[65|5244]|[166|5760]|[26|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],165600,,25,-1,1524,0
153100,,[],,,,-1,[],[],[],[],0,,0,-1,1531,0
153101,[65|181|66|700|165|240|8|24],[[65|181]|[66|700]|[165|240]|[8|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4299,,1,-1,1531,0
153102,[65|363|66|1402|165|480|8|48],[[65|363]|[66|1402]|[165|480]|[8|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1531,0
153103,[65|545|66|2104|165|720|8|72],[[65|545]|[66|2104]|[165|720]|[8|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12904,,3,-1,1531,0
153104,[65|727|66|2806|165|960|8|96],[[65|727]|[66|2806]|[165|960]|[8|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1531,0
153105,[65|727|66|2806|165|960|8|96],[[65|727]|[66|2806]|[165|960]|[8|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1531,0
153106,[65|1455|66|5613|165|1440|8|144],[[65|1455]|[66|5613]|[165|1440]|[8|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1531,0
