id,iconAtlas,condition_type,desc,icon,icon_atlas,is_important,isScale,itemPos,maxlv,name,need_lv,open_id,openIdCondition,openIds,pos,position,queue,sci_ids,techIdDic,techIdDict,techIdKeyDic,techIds,type
70203,Atlas/UI_Tech,1,technology_adv_desc_1026,tech_510,,-1,false,"(2, 3)",5,technology_adv_name_1026_v1,-1,[70103|1],[70103],[[70103|1]],[2|3],[2|3],,[7020301|7020302|7020303|7020304|7020305],{7020301:1|7020302:2|7020303:3|7020304:4|7020305:5},{1:7020301|2:7020302|3:7020303|4:7020304|5:7020305},{7020301:1|7020302:2|7020303:3|7020304:4|7020305:5},[7020301|7020302|7020303|7020304|7020305],7
70302,Atlas/UI_Tech,1,technology_adv_desc_3003,tech_505,,-1,false,"(3, 2)",10,attribute_name_3003,-1,[70201|1|70203|1],[70201|70203],[[70201|1]|[70203|1]],[3|2],[3|2],,[7030201|7030202|7030203|7030204|7030205|7030206|7030207|7030208|7030209|7030210],{7030201:1|7030202:2|7030203:3|7030204:4|7030205:5|7030206:6|7030207:7|7030208:8|7030209:9|7030210:10},{1:7030201|2:7030202|3:7030203|4:7030204|5:7030205|6:7030206|7:7030207|8:7030208|9:7030209|10:7030210},{7030201:1|7030202:2|7030203:3|7030204:4|7030205:5|7030206:6|7030207:7|7030208:8|7030209:9|7030210:10},[7030201|7030202|7030203|7030204|7030205|7030206|7030207|7030208|7030209|7030210],7
70401,Atlas/UI_Tech,1,technology_adv_desc_13103,tech_201,,-1,false,"(4, 1)",10,technology_adv_name_13103_v2,-1,[70302|1],[70302],[[70302|1]],[4|1],[4|1],,[7040101|7040102|7040103|7040104|7040105|7040106|7040107|7040108|7040109|7040110],{7040101:1|7040102:2|7040103:3|7040104:4|7040105:5|7040106:6|7040107:7|7040108:8|7040109:9|7040110:10},{1:7040101|2:7040102|3:7040103|4:7040104|5:7040105|6:7040106|7:7040107|8:7040108|9:7040109|10:7040110},{7040101:1|7040102:2|7040103:3|7040104:4|7040105:5|7040106:6|7040107:7|7040108:8|7040109:9|7040110:10},[7040101|7040102|7040103|7040104|7040105|7040106|7040107|7040108|7040109|7040110],7
70403,Atlas/UI_Tech,1,technology_adv_desc_13104,tech_202,,-1,false,"(4, 3)",10,technology_adv_name_13104_v2,-1,[70302|1],[70302],[[70302|1]],[4|3],[4|3],,[7040301|7040302|7040303|7040304|7040305|7040306|7040307|7040308|7040309|7040310],{7040301:1|7040302:2|7040303:3|7040304:4|7040305:5|7040306:6|7040307:7|7040308:8|7040309:9|7040310:10},{1:7040301|2:7040302|3:7040303|4:7040304|5:7040305|6:7040306|7:7040307|8:7040308|9:7040309|10:7040310},{7040301:1|7040302:2|7040303:3|7040304:4|7040305:5|7040306:6|7040307:7|7040308:8|7040309:9|7040310:10},[7040301|7040302|7040303|7040304|7040305|7040306|7040307|7040308|7040309|7040310],7
70501,Atlas/UI_Tech,1,technology_adv_desc_1029,tech_1018,,-1,false,"(5, 1)",10,technology_adv_name_1029_v2,-1,[70401|1],[70401],[[70401|1]],[5|1],[5|1],,[7050101|7050102|7050103|7050104|7050105|7050106|7050107|7050108|7050109|7050110],{7050101:1|7050102:2|7050103:3|7050104:4|7050105:5|7050106:6|7050107:7|7050108:8|7050109:9|7050110:10},{1:7050101|2:7050102|3:7050103|4:7050104|5:7050105|6:7050106|7:7050107|8:7050108|9:7050109|10:7050110},{7050101:1|7050102:2|7050103:3|7050104:4|7050105:5|7050106:6|7050107:7|7050108:8|7050109:9|7050110:10},[7050101|7050102|7050103|7050104|7050105|7050106|7050107|7050108|7050109|7050110],7
70503,Atlas/UI_Tech,1,technology_adv_desc_1026,tech_510,,-1,false,"(5, 3)",10,technology_adv_name_1026_v2,-1,[70403|1],[70403],[[70403|1]],[5|3],[5|3],,[7050301|7050302|7050303|7050304|7050305|7050306|7050307|7050308|7050309|7050310],{7050301:1|7050302:2|7050303:3|7050304:4|7050305:5|7050306:6|7050307:7|7050308:8|7050309:9|7050310:10},{1:7050301|2:7050302|3:7050303|4:7050304|5:7050305|6:7050306|7:7050307|8:7050308|9:7050309|10:7050310},{7050301:1|7050302:2|7050303:3|7050304:4|7050305:5|7050306:6|7050307:7|7050308:8|7050309:9|7050310:10},[7050301|7050302|7050303|7050304|7050305|7050306|7050307|7050308|7050309|7050310],7
70602,Atlas/UI_Tech,1,technology_adv_desc_3004,tech_506,,-1,false,"(6, 2)",10,attribute_name_3004,-1,[70501|1|70503|1],[70501|70503],[[70501|1]|[70503|1]],[6|2],[6|2],,[7060201|7060202|7060203|7060204|7060205|7060206|7060207|7060208|7060209|7060210],{7060201:1|7060202:2|7060203:3|7060204:4|7060205:5|7060206:6|7060207:7|7060208:8|7060209:9|7060210:10},{1:7060201|2:7060202|3:7060203|4:7060204|5:7060205|6:7060206|7:7060207|8:7060208|9:7060209|10:7060210},{7060201:1|7060202:2|7060203:3|7060204:4|7060205:5|7060206:6|7060207:7|7060208:8|7060209:9|7060210:10},[7060201|7060202|7060203|7060204|7060205|7060206|7060207|7060208|7060209|7060210],7
70702,Atlas/UI_Tech,1,technology_adv_desc_31,tech_507,,-1,false,"(7, 2)",10,technology_adv_name_31_v1,-1,[70602|1],[70602],[[70602|1]],[7|2],[7|2],,[7070201|7070202|7070203|7070204|7070205|7070206|7070207|7070208|7070209|7070210],{7070201:1|7070202:2|7070203:3|7070204:4|7070205:5|7070206:6|7070207:7|7070208:8|7070209:9|7070210:10},{1:7070201|2:7070202|3:7070203|4:7070204|5:7070205|6:7070206|7:7070207|8:7070208|9:7070209|10:7070210},{7070201:1|7070202:2|7070203:3|7070204:4|7070205:5|7070206:6|7070207:7|7070208:8|7070209:9|7070210:10},[7070201|7070202|7070203|7070204|7070205|7070206|7070207|7070208|7070209|7070210],7
70801,Atlas/UI_Tech,1,technology_adv_desc_13103,tech_201,,-1,false,"(8, 1)",10,technology_adv_name_13103_v3,-1,[70702|1],[70702],[[70702|1]],[8|1],[8|1],,[7080101|7080102|7080103|7080104|7080105|7080106|7080107|7080108|7080109|7080110],{7080101:1|7080102:2|7080103:3|7080104:4|7080105:5|7080106:6|7080107:7|7080108:8|7080109:9|7080110:10},{1:7080101|2:7080102|3:7080103|4:7080104|5:7080105|6:7080106|7:7080107|8:7080108|9:7080109|10:7080110},{7080101:1|7080102:2|7080103:3|7080104:4|7080105:5|7080106:6|7080107:7|7080108:8|7080109:9|7080110:10},[7080101|7080102|7080103|7080104|7080105|7080106|7080107|7080108|7080109|7080110],7
70803,Atlas/UI_Tech,1,technology_adv_desc_13104,tech_202,,-1,false,"(8, 3)",10,technology_adv_name_13104_v3,-1,[70702|1],[70702],[[70702|1]],[8|3],[8|3],,[7080301|7080302|7080303|7080304|7080305|7080306|7080307|7080308|7080309|7080310],{7080301:1|7080302:2|7080303:3|7080304:4|7080305:5|7080306:6|7080307:7|7080308:8|7080309:9|7080310:10},{1:7080301|2:7080302|3:7080303|4:7080304|5:7080305|6:7080306|7:7080307|8:7080308|9:7080309|10:7080310},{7080301:1|7080302:2|7080303:3|7080304:4|7080305:5|7080306:6|7080307:7|7080308:8|7080309:9|7080310:10},[7080301|7080302|7080303|7080304|7080305|7080306|7080307|7080308|7080309|7080310],7
70901,Atlas/UI_Tech,1,technology_adv_desc_1029,tech_1018,,-1,false,"(9, 1)",10,technology_adv_name_1029_v3,-1,[70801|1],[70801],[[70801|1]],[9|1],[9|1],,[7090101|7090102|7090103|7090104|7090105|7090106|7090107|7090108|7090109|7090110],{7090101:1|7090102:2|7090103:3|7090104:4|7090105:5|7090106:6|7090107:7|7090108:8|7090109:9|7090110:10},{1:7090101|2:7090102|3:7090103|4:7090104|5:7090105|6:7090106|7:7090107|8:7090108|9:7090109|10:7090110},{7090101:1|7090102:2|7090103:3|7090104:4|7090105:5|7090106:6|7090107:7|7090108:8|7090109:9|7090110:10},[7090101|7090102|7090103|7090104|7090105|7090106|7090107|7090108|7090109|7090110],7
70903,Atlas/UI_Tech,1,technology_adv_desc_1026,tech_510,,-1,false,"(9, 3)",10,technology_adv_name_1026_v3,-1,[70803|1],[70803],[[70803|1]],[9|3],[9|3],,[7090301|7090302|7090303|7090304|7090305|7090306|7090307|7090308|7090309|7090310],{7090301:1|7090302:2|7090303:3|7090304:4|7090305:5|7090306:6|7090307:7|7090308:8|7090309:9|7090310:10},{1:7090301|2:7090302|3:7090303|4:7090304|5:7090305|6:7090306|7:7090307|8:7090308|9:7090309|10:7090310},{7090301:1|7090302:2|7090303:3|7090304:4|7090305:5|7090306:6|7090307:7|7090308:8|7090309:9|7090310:10},[7090301|7090302|7090303|7090304|7090305|7090306|7090307|7090308|7090309|7090310],7
71002,Atlas/UI_Tech,1,technology_adv_desc_30,tech_508,,-1,false,"(10, 2)",10,technology_adv_name_30_v1,-1,[70901|1|70903|1],[70901|70903],[[70901|1]|[70903|1]],[10|2],[10|2],,[7100201|7100202|7100203|7100204|7100205|7100206|7100207|7100208|7100209|7100210],{7100201:1|7100202:2|7100203:3|7100204:4|7100205:5|7100206:6|7100207:7|7100208:8|7100209:9|7100210:10},{1:7100201|2:7100202|3:7100203|4:7100204|5:7100205|6:7100206|7:7100207|8:7100208|9:7100209|10:7100210},{7100201:1|7100202:2|7100203:3|7100204:4|7100205:5|7100206:6|7100207:7|7100208:8|7100209:9|7100210:10},[7100201|7100202|7100203|7100204|7100205|7100206|7100207|7100208|7100209|7100210],7
71101,Atlas/UI_Tech,1,technology_adv_desc_13103,tech_201,,-1,false,"(11, 1)",10,technology_adv_name_13103_v4,-1,[71002|1],[71002],[[71002|1]],[11|1],[11|1],,[7110101|7110102|7110103|7110104|7110105|7110106|7110107|7110108|7110109|7110110],{7110101:1|7110102:2|7110103:3|7110104:4|7110105:5|7110106:6|7110107:7|7110108:8|7110109:9|7110110:10},{1:7110101|2:7110102|3:7110103|4:7110104|5:7110105|6:7110106|7:7110107|8:7110108|9:7110109|10:7110110},{7110101:1|7110102:2|7110103:3|7110104:4|7110105:5|7110106:6|7110107:7|7110108:8|7110109:9|7110110:10},[7110101|7110102|7110103|7110104|7110105|7110106|7110107|7110108|7110109|7110110],7
71103,Atlas/UI_Tech,1,technology_adv_desc_13104,tech_202,,-1,false,"(11, 3)",10,technology_adv_name_13104_v4,-1,[71002|1],[71002],[[71002|1]],[11|3],[11|3],,[7110301|7110302|7110303|7110304|7110305|7110306|7110307|7110308|7110309|7110310],{7110301:1|7110302:2|7110303:3|7110304:4|7110305:5|7110306:6|7110307:7|7110308:8|7110309:9|7110310:10},{1:7110301|2:7110302|3:7110303|4:7110304|5:7110305|6:7110306|7:7110307|8:7110308|9:7110309|10:7110310},{7110301:1|7110302:2|7110303:3|7110304:4|7110305:5|7110306:6|7110307:7|7110308:8|7110309:9|7110310:10},[7110301|7110302|7110303|7110304|7110305|7110306|7110307|7110308|7110309|7110310],7
71201,Atlas/UI_Tech,1,technology_adv_desc_1029,tech_1018,,-1,false,"(12, 1)",10,technology_adv_name_1029_v4,-1,[71101|1],[71101],[[71101|1]],[12|1],[12|1],,[7120101|7120102|7120103|7120104|7120105|7120106|7120107|7120108|7120109|7120110],{7120101:1|7120102:2|7120103:3|7120104:4|7120105:5|7120106:6|7120107:7|7120108:8|7120109:9|7120110:10},{1:7120101|2:7120102|3:7120103|4:7120104|5:7120105|6:7120106|7:7120107|8:7120108|9:7120109|10:7120110},{7120101:1|7120102:2|7120103:3|7120104:4|7120105:5|7120106:6|7120107:7|7120108:8|7120109:9|7120110:10},[7120101|7120102|7120103|7120104|7120105|7120106|7120107|7120108|7120109|7120110],7
71203,Atlas/UI_Tech,1,technology_adv_desc_1026,tech_510,,-1,false,"(12, 3)",10,technology_adv_name_1026_v4,-1,[71103|1],[71103],[[71103|1]],[12|3],[12|3],,[7120301|7120302|7120303|7120304|7120305|7120306|7120307|7120308|7120309|7120310],{7120301:1|7120302:2|7120303:3|7120304:4|7120305:5|7120306:6|7120307:7|7120308:8|7120309:9|7120310:10},{1:7120301|2:7120302|3:7120303|4:7120304|5:7120305|6:7120306|7:7120307|8:7120308|9:7120309|10:7120310},{7120301:1|7120302:2|7120303:3|7120304:4|7120305:5|7120306:6|7120307:7|7120308:8|7120309:9|7120310:10},[7120301|7120302|7120303|7120304|7120305|7120306|7120307|7120308|7120309|7120310],7
71301,Atlas/UI_Tech,1,technology_adv_desc_31,tech_507,,-1,false,"(13, 1)",20,technology_adv_name_31_v2,-1,[71201|1],[71201],[[71201|1]],[13|1],[13|1],,[7130101|7130102|7130103|7130104|7130105|7130106|7130107|7130108|7130109|7130110|7130111|7130112|7130113|7130114|7130115|7130116|7130117|7130118|7130119|7130120],{7130101:1|7130102:2|7130103:3|7130104:4|7130105:5|7130106:6|7130107:7|7130108:8|7130109:9|7130110:10|7130111:11|7130112:12|7130113:13|7130114:14|7130115:15|7130116:16|7130117:17|7130118:18|7130119:19|7130120:20},{1:7130101|2:7130102|3:7130103|4:7130104|5:7130105|6:7130106|7:7130107|8:7130108|9:7130109|10:7130110|11:7130111|12:7130112|13:7130113|14:7130114|15:7130115|16:7130116|17:7130117|18:7130118|19:7130119|20:7130120},{7130101:1|7130102:2|7130103:3|7130104:4|7130105:5|7130106:6|7130107:7|7130108:8|7130109:9|7130110:10|7130111:11|7130112:12|7130113:13|7130114:14|7130115:15|7130116:16|7130117:17|7130118:18|7130119:19|7130120:20},[7130101|7130102|7130103|7130104|7130105|7130106|7130107|7130108|7130109|7130110|7130111|7130112|7130113|7130114|7130115|7130116|7130117|7130118|7130119|7130120],7
71303,Atlas/UI_Tech,1,technology_adv_desc_30,tech_508,,-1,false,"(13, 3)",20,technology_adv_name_30_v2,-1,[71203|1],[71203],[[71203|1]],[13|3],[13|3],,[7130301|7130302|7130303|7130304|7130305|7130306|7130307|7130308|7130309|7130310|7130311|7130312|7130313|7130314|7130315|7130316|7130317|7130318|7130319|7130320],{7130301:1|7130302:2|7130303:3|7130304:4|7130305:5|7130306:6|7130307:7|7130308:8|7130309:9|7130310:10|7130311:11|7130312:12|7130313:13|7130314:14|7130315:15|7130316:16|7130317:17|7130318:18|7130319:19|7130320:20},{1:7130301|2:7130302|3:7130303|4:7130304|5:7130305|6:7130306|7:7130307|8:7130308|9:7130309|10:7130310|11:7130311|12:7130312|13:7130313|14:7130314|15:7130315|16:7130316|17:7130317|18:7130318|19:7130319|20:7130320},{7130301:1|7130302:2|7130303:3|7130304:4|7130305:5|7130306:6|7130307:7|7130308:8|7130309:9|7130310:10|7130311:11|7130312:12|7130313:13|7130314:14|7130315:15|7130316:16|7130317:17|7130318:18|7130319:19|7130320:20},[7130301|7130302|7130303|7130304|7130305|7130306|7130307|7130308|7130309|7130310|7130311|7130312|7130313|7130314|7130315|7130316|7130317|7130318|7130319|7130320],7
80101,Atlas/UI_Tech,-1,technology_adv_desc_14103,tech_201,,-1,false,"(1, 1)",5,technology_adv_name_14103_v1,-1,,,,[1|1],[1|1],,[8010101|8010102|8010103|8010104|8010105],{8010101:1|8010102:2|8010103:3|8010104:4|8010105:5},{1:8010101|2:8010102|3:8010103|4:8010104|5:8010105},{8010101:1|8010102:2|8010103:3|8010104:4|8010105:5},[8010101|8010102|8010103|8010104|8010105],8
80103,Atlas/UI_Tech,-1,technology_adv_desc_14104,tech_202,,-1,false,"(1, 3)",5,technology_adv_name_14104_v1,-1,,,,[1|3],[1|3],,[8010301|8010302|8010303|8010304|8010305],{8010301:1|8010302:2|8010303:3|8010304:4|8010305:5},{1:8010301|2:8010302|3:8010303|4:8010304|5:8010305},{8010301:1|8010302:2|8010303:3|8010304:4|8010305:5},[8010301|8010302|8010303|8010304|8010305],8
80201,Atlas/UI_Tech,1,technology_adv_desc_1030,tech_1018,,-1,false,"(2, 1)",5,technology_adv_name_1030_v1,-1,[80101|1],[80101],[[80101|1]],[2|1],[2|1],,[8020101|8020102|8020103|8020104|8020105],{8020101:1|8020102:2|8020103:3|8020104:4|8020105:5},{1:8020101|2:8020102|3:8020103|4:8020104|5:8020105},{8020101:1|8020102:2|8020103:3|8020104:4|8020105:5},[8020101|8020102|8020103|8020104|8020105],8
80203,Atlas/UI_Tech,1,technology_adv_desc_1027,tech_510,,-1,false,"(2, 3)",5,technology_adv_name_1027_v1,-1,[80103|1],[80103],[[80103|1]],[2|3],[2|3],,[8020301|8020302|8020303|8020304|8020305],{8020301:1|8020302:2|8020303:3|8020304:4|8020305:5},{1:8020301|2:8020302|3:8020303|4:8020304|5:8020305},{8020301:1|8020302:2|8020303:3|8020304:4|8020305:5},[8020301|8020302|8020303|8020304|8020305],8
80302,Atlas/UI_Tech,1,technology_adv_desc_4003,tech_505,,-1,false,"(3, 2)",10,attribute_name_4003,-1,[80201|1|80203|1],[80201|80203],[[80201|1]|[80203|1]],[3|2],[3|2],,[8030201|8030202|8030203|8030204|8030205|8030206|8030207|8030208|8030209|8030210],{8030201:1|8030202:2|8030203:3|8030204:4|8030205:5|8030206:6|8030207:7|8030208:8|8030209:9|8030210:10},{1:8030201|2:8030202|3:8030203|4:8030204|5:8030205|6:8030206|7:8030207|8:8030208|9:8030209|10:8030210},{8030201:1|8030202:2|8030203:3|8030204:4|8030205:5|8030206:6|8030207:7|8030208:8|8030209:9|8030210:10},[8030201|8030202|8030203|8030204|8030205|8030206|8030207|8030208|8030209|8030210],8
80401,Atlas/UI_Tech,1,technology_adv_desc_14103,tech_201,,-1,false,"(4, 1)",10,technology_adv_name_14103_v2,-1,[80302|1],[80302],[[80302|1]],[4|1],[4|1],,[8040101|8040102|8040103|8040104|8040105|8040106|8040107|8040108|8040109|8040110],{8040101:1|8040102:2|8040103:3|8040104:4|8040105:5|8040106:6|8040107:7|8040108:8|8040109:9|8040110:10},{1:8040101|2:8040102|3:8040103|4:8040104|5:8040105|6:8040106|7:8040107|8:8040108|9:8040109|10:8040110},{8040101:1|8040102:2|8040103:3|8040104:4|8040105:5|8040106:6|8040107:7|8040108:8|8040109:9|8040110:10},[8040101|8040102|8040103|8040104|8040105|8040106|8040107|8040108|8040109|8040110],8
80403,Atlas/UI_Tech,1,technology_adv_desc_14104,tech_202,,-1,false,"(4, 3)",10,technology_adv_name_14104_v2,-1,[80302|1],[80302],[[80302|1]],[4|3],[4|3],,[8040301|8040302|8040303|8040304|8040305|8040306|8040307|8040308|8040309|8040310],{8040301:1|8040302:2|8040303:3|8040304:4|8040305:5|8040306:6|8040307:7|8040308:8|8040309:9|8040310:10},{1:8040301|2:8040302|3:8040303|4:8040304|5:8040305|6:8040306|7:8040307|8:8040308|9:8040309|10:8040310},{8040301:1|8040302:2|8040303:3|8040304:4|8040305:5|8040306:6|8040307:7|8040308:8|8040309:9|8040310:10},[8040301|8040302|8040303|8040304|8040305|8040306|8040307|8040308|8040309|8040310],8
80501,Atlas/UI_Tech,1,technology_adv_desc_1030,tech_1018,,-1,false,"(5, 1)",10,technology_adv_name_1030_v2,-1,[80401|1],[80401],[[80401|1]],[5|1],[5|1],,[8050101|8050102|8050103|8050104|8050105|8050106|8050107|8050108|8050109|8050110],{8050101:1|8050102:2|8050103:3|8050104:4|8050105:5|8050106:6|8050107:7|8050108:8|8050109:9|8050110:10},{1:8050101|2:8050102|3:8050103|4:8050104|5:8050105|6:8050106|7:8050107|8:8050108|9:8050109|10:8050110},{8050101:1|8050102:2|8050103:3|8050104:4|8050105:5|8050106:6|8050107:7|8050108:8|8050109:9|8050110:10},[8050101|8050102|8050103|8050104|8050105|8050106|8050107|8050108|8050109|8050110],8
80503,Atlas/UI_Tech,1,technology_adv_desc_1027,tech_510,,-1,false,"(5, 3)",10,technology_adv_name_1027_v2,-1,[80403|1],[80403],[[80403|1]],[5|3],[5|3],,[8050301|8050302|8050303|8050304|8050305|8050306|8050307|8050308|8050309|8050310],{8050301:1|8050302:2|8050303:3|8050304:4|8050305:5|8050306:6|8050307:7|8050308:8|8050309:9|8050310:10},{1:8050301|2:8050302|3:8050303|4:8050304|5:8050305|6:8050306|7:8050307|8:8050308|9:8050309|10:8050310},{8050301:1|8050302:2|8050303:3|8050304:4|8050305:5|8050306:6|8050307:7|8050308:8|8050309:9|8050310:10},[8050301|8050302|8050303|8050304|8050305|8050306|8050307|8050308|8050309|8050310],8
80602,Atlas/UI_Tech,1,technology_adv_desc_4004,tech_506,,-1,false,"(6, 2)",10,attribute_name_4004,-1,[80501|1|80503|1],[80501|80503],[[80501|1]|[80503|1]],[6|2],[6|2],,[8060201|8060202|8060203|8060204|8060205|8060206|8060207|8060208|8060209|8060210],{8060201:1|8060202:2|8060203:3|8060204:4|8060205:5|8060206:6|8060207:7|8060208:8|8060209:9|8060210:10},{1:8060201|2:8060202|3:8060203|4:8060204|5:8060205|6:8060206|7:8060207|8:8060208|9:8060209|10:8060210},{8060201:1|8060202:2|8060203:3|8060204:4|8060205:5|8060206:6|8060207:7|8060208:8|8060209:9|8060210:10},[8060201|8060202|8060203|8060204|8060205|8060206|8060207|8060208|8060209|8060210],8
80702,Atlas/UI_Tech,1,technology_adv_desc_27,tech_507,,-1,false,"(7, 2)",10,technology_adv_name_27_v1,-1,[80602|1],[80602],[[80602|1]],[7|2],[7|2],,[8070201|8070202|8070203|8070204|8070205|8070206|8070207|8070208|8070209|8070210],{8070201:1|8070202:2|8070203:3|8070204:4|8070205:5|8070206:6|8070207:7|8070208:8|8070209:9|8070210:10},{1:8070201|2:8070202|3:8070203|4:8070204|5:8070205|6:8070206|7:8070207|8:8070208|9:8070209|10:8070210},{8070201:1|8070202:2|8070203:3|8070204:4|8070205:5|8070206:6|8070207:7|8070208:8|8070209:9|8070210:10},[8070201|8070202|8070203|8070204|8070205|8070206|8070207|8070208|8070209|8070210],8
80801,Atlas/UI_Tech,1,technology_adv_desc_14103,tech_201,,-1,false,"(8, 1)",10,technology_adv_name_14103_v3,-1,[80702|1],[80702],[[80702|1]],[8|1],[8|1],,[8080101|8080102|8080103|8080104|8080105|8080106|8080107|8080108|8080109|8080110],{8080101:1|8080102:2|8080103:3|8080104:4|8080105:5|8080106:6|8080107:7|8080108:8|8080109:9|8080110:10},{1:8080101|2:8080102|3:8080103|4:8080104|5:8080105|6:8080106|7:8080107|8:8080108|9:8080109|10:8080110},{8080101:1|8080102:2|8080103:3|8080104:4|8080105:5|8080106:6|8080107:7|8080108:8|8080109:9|8080110:10},[8080101|8080102|8080103|8080104|8080105|8080106|8080107|8080108|8080109|8080110],8
80803,Atlas/UI_Tech,1,technology_adv_desc_14104,tech_202,,-1,false,"(8, 3)",10,technology_adv_name_14104_v3,-1,[80702|1],[80702],[[80702|1]],[8|3],[8|3],,[8080301|8080302|8080303|8080304|8080305|8080306|8080307|8080308|8080309|8080310],{8080301:1|8080302:2|8080303:3|8080304:4|8080305:5|8080306:6|8080307:7|8080308:8|8080309:9|8080310:10},{1:8080301|2:8080302|3:8080303|4:8080304|5:8080305|6:8080306|7:8080307|8:8080308|9:8080309|10:8080310},{8080301:1|8080302:2|8080303:3|8080304:4|8080305:5|8080306:6|8080307:7|8080308:8|8080309:9|8080310:10},[8080301|8080302|8080303|8080304|8080305|8080306|8080307|8080308|8080309|8080310],8
80901,Atlas/UI_Tech,1,technology_adv_desc_1030,tech_1018,,-1,false,"(9, 1)",10,technology_adv_name_1030_v3,-1,[80801|1],[80801],[[80801|1]],[9|1],[9|1],,[8090101|8090102|8090103|8090104|8090105|8090106|8090107|8090108|8090109|8090110],{8090101:1|8090102:2|8090103:3|8090104:4|8090105:5|8090106:6|8090107:7|8090108:8|8090109:9|8090110:10},{1:8090101|2:8090102|3:8090103|4:8090104|5:8090105|6:8090106|7:8090107|8:8090108|9:8090109|10:8090110},{8090101:1|8090102:2|8090103:3|8090104:4|8090105:5|8090106:6|8090107:7|8090108:8|8090109:9|8090110:10},[8090101|8090102|8090103|8090104|8090105|8090106|8090107|8090108|8090109|8090110],8
80903,Atlas/UI_Tech,1,technology_adv_desc_1027,tech_510,,-1,false,"(9, 3)",10,technology_adv_name_1027_v3,-1,[80803|1],[80803],[[80803|1]],[9|3],[9|3],,[8090301|8090302|8090303|8090304|8090305|8090306|8090307|8090308|8090309|8090310],{8090301:1|8090302:2|8090303:3|8090304:4|8090305:5|8090306:6|8090307:7|8090308:8|8090309:9|8090310:10},{1:8090301|2:8090302|3:8090303|4:8090304|5:8090305|6:8090306|7:8090307|8:8090308|9:8090309|10:8090310},{8090301:1|8090302:2|8090303:3|8090304:4|8090305:5|8090306:6|8090307:7|8090308:8|8090309:9|8090310:10},[8090301|8090302|8090303|8090304|8090305|8090306|8090307|8090308|8090309|8090310],8
81002,Atlas/UI_Tech,1,technology_adv_desc_32,tech_508,,-1,false,"(10, 2)",10,technology_adv_name_32_v1,-1,[80901|1|80903|1],[80901|80903],[[80901|1]|[80903|1]],[10|2],[10|2],,[8100201|8100202|8100203|8100204|8100205|8100206|8100207|8100208|8100209|8100210],{8100201:1|8100202:2|8100203:3|8100204:4|8100205:5|8100206:6|8100207:7|8100208:8|8100209:9|8100210:10},{1:8100201|2:8100202|3:8100203|4:8100204|5:8100205|6:8100206|7:8100207|8:8100208|9:8100209|10:8100210},{8100201:1|8100202:2|8100203:3|8100204:4|8100205:5|8100206:6|8100207:7|8100208:8|8100209:9|8100210:10},[8100201|8100202|8100203|8100204|8100205|8100206|8100207|8100208|8100209|8100210],8
