id,specialAttribute4Self,attrAllExtraIdArr,attribute_all1,attribute_all2,attribute_self1,attribute_self2,attribute_self3,attribute_team1,attribute_team2,attribute1,attribute2,attributeAllExtras,attributeAllExtrasMax,attributesAll1,attributesAll2,attributeSelfExtras,attributeSelfExtrasMax,attributesSelf,attributesTeam1,attributesTeam2,attributeTeamExtras,attributeTeamExtrasMax,attrSelfExtraIdArr,attrTeamExtraIdArr,desc,desc_parameter1,desc_parameter2,desc_parameter3,desc_parameter4,desc_parameter5,desc1,desc2,desc3,desc4,desc5,descParams,descs,extraAttribute_all1,extraAttribute_self1,extraAttribute_team1,extraAttribute1,fightforce,fightforces,icon,icon_artclass,level_desc,level_desc_parameter,maxlevel_desc,maxlv,name,para,skill,skills,special_desc,specialAttribute_self1,specialAttribute_team1,specialAttribute_team2,specialTroopAttribute_team1,type
2000603,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[4|5|6|5|15|30|10|30|60],[4|5|6|5|15|30|10|30|60],[4|5|6|5|15|30|10|30|60],,,hero_skill_desc_2000303_1,hero_skill_desc_level_20001_2,hero_skill_desc_level_20001_2,,,[[4|5|6|5|15|30|10|30|60]|[4|5|6|5|15|30|10|30|60]|[4|5|6|5|15|30|10|30|60]|[]|[]],[hero_skill_desc_2000303_1|hero_skill_desc_level_20001_2|hero_skill_desc_level_20001_2||],,,,,,[],5009,Atlas/UI_Skill,,,,3,hero_skill_name_2000303,-1,,[],,,,,,1
2000611,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,7,,-1,[2000601],[2000601],,,,,,1
1000101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[140|100|3|8],[35],[35],[35],,hero_skill_desc_1000101_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[140|100|3|8]|[35]|[35]|[35]|[]],[hero_skill_desc_1000101_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[50|100|150],[50|100|150],1001,Atlas/UI_Skill,skill_enhance_01,140|7,skill_enhance_03,4,hero_skill_name_1000101,-1,[10001101],[10001101],[2|0|0|0],,,,,1
1000102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[109|20|2.8|15],[54.5],[54.5],[54.5],,hero_skill_desc_1000102_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[109|20|2.8|15]|[54.5]|[54.5]|[54.5]|[]],[hero_skill_desc_1000102_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[125|250|300],[125|250|300],1002,Atlas/UI_Skill,skill_enhance_01|skill_enhance_03,"109|5.45,20|0",skill_enhance_03|skill_enhance_03,4,hero_skill_name_1000102,-1,[10001201],[10001201],[2|2|0|0],,,,,1
1000111,,,,,[104|1000|1250|1500],,,,,,,,,{},{},,,{104:[1000|1250|1500]},{},{},,,,,,[10],[2.5],[2.5],,,hero_skill_desc_1000111_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,,[[10]|[2.5]|[2.5]|[]|[]],[hero_skill_desc_1000111_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add||],,,,,[500|750|1000],[500|750|1000],2001,Atlas/UI_Skill,skill_enhance_01,10|0.5,skill_enhance_03,3,hero_skill_name_1000111,-1,,[],[2],,,,,2
1000112,,,,,,,,,,,,,,{},{},,,{},{},{},[250|375|500],[500|625|750],,[3104|4],,[4000|5],[1.25|3000],[1.25|2000],,,hero_skill_desc_1000112_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,,[[4000|5]|[1.25|3000]|[1.25|2000]|[]|[]],[hero_skill_desc_1000112_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add||],,,[3104|4|250|375|500|500|625|750],,[500|750|1000],[500|750|1000],2002,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000112,-1,,[],[0|2],,,,,2
1000201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[140|11],[35],[35],[35],,hero_skill_desc_1000201_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[140|11]|[35]|[35]|[35]|[]],[hero_skill_desc_1000201_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[50|100|150],[50|100|150],1003,Atlas/UI_Skill,skill_enhance_01,140|7,skill_enhance_03,4,hero_skill_name_1000201,-1,[10002101],[10002101],[2|0],,,,,1
1000202,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[175|21],[43.75],[43.75],[43.75],,hero_skill_desc_1000202_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[175|21]|[43.75]|[43.75]|[43.75]|[]],[hero_skill_desc_1000202_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[125|250|300],[125|250|300],1004,Atlas/UI_Skill,skill_enhance_01,175|8.75,skill_enhance_03,4,hero_skill_name_1000202,-1,[10002201],[10002201],[2|0],,,,,1
1000211,,,,,[103|500|625|750],,,,,,,,,{},{},,,{103:[500|625|750]},{},{},,,,,,[5],[1.25],[1.25],,,hero_skill_desc_1000211_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,,[[5]|[1.25]|[1.25]|[]|[]],[hero_skill_desc_1000211_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add||],,,,,[500|750|1000],[500|750|1000],2003,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000211,-1,[10002401],[10002401],[2],,,,,2
1000212,,,,,,,,,,,,,,{},{},,,{},{},{},[1000|1500|2000],[500|625|750],,[5008|3],,[1000|5],[1.25|750],[1.25|500],,,hero_skill_desc_1000212_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,,[[1000|5]|[1.25|750]|[1.25|500]|[]|[]],[hero_skill_desc_1000212_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add||],,,[5008|3|1000|1500|2000|500|625|750],,[500|750|1000],[500|750|1000],2004,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000212,-1,,[],[0|2],,,,,2
1000301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10|50|20],[5],[5],[5],,hero_skill_desc_1000301_1,hero_skill_desc_healing,hero_skill_desc_healing,hero_skill_desc_healing,,[[10|50|20]|[5]|[5]|[5]|[]],[hero_skill_desc_1000301_1|hero_skill_desc_healing|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[50|100|150],[50|100|150],1005,Atlas/UI_Skill,skill_enhance_01,10|1,skill_enhance_03,4,hero_skill_name_1000301,-1,[10003101],[10003101],[2|0|0],,,,,1
1000302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|185|17|5.6|21],[46.25],[46.25],[138.75],,hero_skill_desc_1000302_1,hero_skill_desc_healing,hero_skill_desc_healing,hero_skill_desc_healing,,[[3|185|17|5.6|21]|[46.25]|[46.25]|[138.75]|[]],[hero_skill_desc_1000302_1|hero_skill_desc_healing|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[125|250|300],[125|250|300],1006,Atlas/UI_Skill,skill_enhance_01,185|9.25,skill_enhance_03,4,hero_skill_name_1000302,-1,[10003201],[10003201],[0|2|0|0|0],,,,,1
1000311,,,,,[103|500|750|1000|1250],,,,,,,,,{},{},,,{103:[500|750|1000|1250]},{},{},,,,,,[5],[2.5],[2.5],[2.5],,hero_skill_desc_1000311_1,hero_skill_desc_extra_add_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,[[5]|[2.5]|[2.5]|[2.5]|[]],[hero_skill_desc_1000311_1|hero_skill_desc_extra_add_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|],,,,,[500|750|1000],[500|750|1000],2015,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,4,hero_skill_name_1000311,-1,[10003401],[10003401],[2],,,,,2
1000312,,,,,,,,,,,,,,{},{},[750|1500|2250|3000],[250|375|500|625],{},{},{},,,[33|3],,,[833|2.5],[1.25|667],[1.25|499],[1.25|333],,hero_skill_desc_1000312_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,[[833|2.5]|[1.25|667]|[1.25|499]|[1.25|333]|[]],[hero_skill_desc_1000312_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add|hero_skill_desc_passive_add|],,[33|3|750|1500|2250|3000|250|375|500|625],,,[500|750|1000],[500|750|1000],2016,Atlas/UI_Skill,skill_enhance_01,2.5|0.25,skill_enhance_03,4,hero_skill_name_1000312,-1,,[],[0|2],,,,,2
1000401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[84|20|5|10],[21|10],[21|10|0.5],[63|20],,hero_skill_desc_1000401_1,hero_skill_desc_damage_1,hero_skill_desc_damage_11,hero_skill_desc_damage_1,,[[84|20|5|10]|[21|10]|[21|10|0.5]|[63|20]|[]],[hero_skill_desc_1000401_1|hero_skill_desc_damage_1|hero_skill_desc_damage_11|hero_skill_desc_damage_1|],,,,,[50|100|150],[50|100|150],1007,Atlas/UI_Skill,skill_enhance_01,84|4.2,skill_enhance_03,4,hero_skill_name_1000401,-1,[10004101],[10004101],[2|0|0|0],,,,,1
1000402,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[109|15],[27.25],[27.25|30|2.1],[81.75],,hero_skill_desc_1000402_1,hero_skill_desc_damage,hero_skill_desc_damage_12,hero_skill_desc_damage,,[[109|15]|[27.25]|[27.25|30|2.1]|[81.75]|[]],[hero_skill_desc_1000402_1|hero_skill_desc_damage|hero_skill_desc_damage_12|hero_skill_desc_damage|],,,,,[125|250|300],[125|250|300],1008,Atlas/UI_Skill,skill_enhance_01,109|5.45,skill_enhance_03,4,hero_skill_name_1000402,-1,[10004201],[10004201],[2|0],,,,,1
1000411,,,,,,,,[3104|500|750|1000|1250],[3103|0|0|0|600],,,,,{},{},,,{},{3104:[500|750|1000|1250]},{3103:[0|0|0|600]},,,,,,[5],[2.5],[2.5],[2.5|6],,hero_skill_desc_1000411_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,hero_skill_desc_extra_add_10,,[[5]|[2.5]|[2.5]|[2.5|6]|[]],[hero_skill_desc_1000411_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|hero_skill_desc_extra_add_10|],,,,,[500|750|1000],[500|750|1000],2013,Atlas/UI_Skill,skill_enhance_01,5|0.5,skill_enhance_03,4,hero_skill_name_1000411,-1,,[],[2],,,,,2
1000412,,,,,,,,,[3019|250|375|500|625],,,,,{},{},,,{},{},{3019:[250|375|500|625]},,,,,,[2.5],[1.25],[1.25],[1.25|20],,hero_skill_desc_1000412_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,hero_skill_desc_extra_add_11,,[[2.5]|[1.25]|[1.25]|[1.25|20]|[]],[hero_skill_desc_1000412_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|hero_skill_desc_extra_add_11|],,,,,[500|750|1000],[500|750|1000],2014,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,4,hero_skill_name_1000412,-1,[10004501],[10004501],[2],,,,,2
1000501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[15|7|10],[2.5],[2.5],[5],,hero_skill_desc_1000501_1,hero_skill_desc_attr_1,hero_skill_desc_attr_1,hero_skill_desc_attr_1,,[[15|7|10]|[2.5]|[2.5]|[5]|[]],[hero_skill_desc_1000501_1|hero_skill_desc_attr_1|hero_skill_desc_attr_1|hero_skill_desc_attr_1|],,,,,[50|100|150],[50|100|150],1009,Atlas/UI_Skill,skill_enhance_01,15|0.25,skill_enhance_03,4,hero_skill_name_1000501,-1,[10005101],[10005101],[2|0|0],,,,,1
1000502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10|50|4.2|24],[0.7],[0.7],[1.4],,hero_skill_desc_1000502_1,hero_skill_desc_bufftime,hero_skill_desc_bufftime,hero_skill_desc_bufftime,,[[10|50|4.2|24]|[0.7]|[0.7]|[1.4]|[]],[hero_skill_desc_1000502_1|hero_skill_desc_bufftime|hero_skill_desc_bufftime|hero_skill_desc_bufftime|],,,,,[125|250|300],[125|250|300],1010,Atlas/UI_Skill,skill_enhance_02,4.2|0.05,skill_enhance_04,4,hero_skill_name_1000502,-1,[10005201],[10005201],[0|0|2|0],,,,,1
1000511,,,,,[104|500|750|1000|1250],,,,,,,,,{},{},,,{104:[500|750|1000|1250]},{},{},,,,,,[5],[2.5],[2.5],[2.5],,hero_skill_desc_1000511_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,[[5]|[2.5]|[2.5]|[2.5]|[]],[hero_skill_desc_1000511_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|hero_skill_desc_extra_add|],,,,,[500|750|1000],[500|750|1000],2017,Atlas/UI_Skill,skill_enhance_01,5|0.5,skill_enhance_03,4,hero_skill_name_1000511,-1,,[],[2],,,,,2
1000512,,,,,[103|500|750|1000|1250],,,,,,,,,{},{},,,{103:[500|750|1000|1250]},{},{},,,,,,[5],[2.5],[2.5],[2.5],,hero_skill_desc_1000512_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,[[5]|[2.5]|[2.5]|[2.5]|[]],[hero_skill_desc_1000512_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|hero_skill_desc_extra_add|],,,,,[500|750|1000],[500|750|1000],2018,Atlas/UI_Skill,skill_enhance_01,5|0.5,skill_enhance_03,4,hero_skill_name_1000512,-1,,[],[2],,,,,2
1000601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[130|12],[32.5],[32.5],[32.5],,hero_skill_desc_1000601_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[130|12]|[32.5]|[32.5]|[32.5]|[]],[hero_skill_desc_1000601_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[50|100|150],[50|100|150],1011,Atlas/UI_Skill,skill_enhance_01,130|6.5,skill_enhance_03,4,hero_skill_name_1000601,-1,[10006101],[10006101],[2|0],,,,,1
1000602,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[189|24],[47.25],[47.25],[47.25],,hero_skill_desc_1000602_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[189|24]|[47.25]|[47.25]|[47.25]|[]],[hero_skill_desc_1000602_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[125|250|300],[125|250|300],1012,Atlas/UI_Skill,skill_enhance_01,189|9.45,skill_enhance_03,4,hero_skill_name_1000602,-1,[10006201],[10006201],[2|0],,,,,1
1000611,,,,,[104|500|625|750],,,,,,,,,{},{},,,{104:[500|625|750]},{},{},,,,,,[5],[1.25],[1.25],,,hero_skill_desc_1000611_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,,[[5]|[1.25]|[1.25]|[]|[]],[hero_skill_desc_1000611_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add||],,,,,[500|750|1000],[500|750|1000],2005,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000611,-1,[10006401],[10006401],[2],,,,,2
1000612,,,,,,,,,,,,,,{},{},,,{},{},{},[1000|1500|2000],[500|625|750],,[3018|3],,[1000|5],[1.25|750],[1.25|500],,,hero_skill_desc_1000612_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,,[[1000|5]|[1.25|750]|[1.25|500]|[]|[]],[hero_skill_desc_1000612_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add||],,,[3018|3|1000|1500|2000|500|625|750],,[500|750|1000],[500|750|1000],2006,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000612,-1,,[],[0|2],,,,,2
1000701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],[5],[5],,hero_skill_desc_1000701_1,hero_skill_desc_healing,hero_skill_desc_healing,hero_skill_desc_healing,,[[10]|[5]|[5]|[5]|[]],[hero_skill_desc_1000701_1|hero_skill_desc_healing|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[50|100|150],[50|100|150],1076,Atlas/UI_Skill,skill_enhance_01,10|0.5,skill_enhance_03,4,hero_skill_name_1000701,-1,[10007102],[10007102],[2],,,,,1
1000702,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[70|21],[17.5],[17.5],[17.5],,hero_skill_desc_1000702_1,hero_skill_desc_healing,hero_skill_desc_healing,hero_skill_desc_healing,,[[70|21]|[17.5]|[17.5]|[17.5]|[]],[hero_skill_desc_1000702_1|hero_skill_desc_healing|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[125|250|300],[125|250|300],1077,Atlas/UI_Skill,skill_enhance_01,70|3.5,skill_enhance_03,4,hero_skill_name_1000702,-1,[10007202],[10007202],[2|0],,,,,1
1000711,,,,,[104|1000|1250|1500],,,,,,,,,{},{},,,{104:[1000|1250|1500]},{},{},,,,,,[10],[2.5],[2.5],,,hero_skill_desc_1000711_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,,[[10]|[2.5]|[2.5]|[]|[]],[hero_skill_desc_1000711_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add||],,,,,[500|750|1000],[500|750|1000],2009,Atlas/UI_Skill,skill_enhance_01,10|0.5,skill_enhance_03,3,hero_skill_name_1000711,-1,,[],[2],,,,,2
1000712,,,[1001|500|625|750],,,,,,,,,,,{1001:[500|625|750]},{},,,{},{},{},,,,,,[4000|5],[1.25|3000],[1.25|2000],,,hero_skill_desc_1000712_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,,[[4000|5]|[1.25|3000]|[1.25|2000]|[]|[]],[hero_skill_desc_1000712_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add||],,,,,[500|750|1000],[500|750|1000],2010,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000712,-1,,[],[0|2],,,,,2
1000801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[375|10],[93.5],[93.5],[93.5],,hero_skill_desc_1000801_1,hero_skill_desc_healing,hero_skill_desc_healing,hero_skill_desc_healing,,[[375|10]|[93.5]|[93.5]|[93.5]|[]],[hero_skill_desc_1000801_1|hero_skill_desc_healing|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[100|150|200],[100|150|200],1063,Atlas/UI_Skill,skill_enhance_01,375|18.7,skill_enhance_03,4,hero_skill_name_1000801,-1,[10008101],[10008101],[2|0],,,,,1
1000802,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[50|12|15],[12.5|10],[12.5],[37.5|20],,hero_skill_desc_1000802_1,hero_skill_desc_level_10008_4,hero_skill_desc_summon,hero_skill_desc_level_10008_4,,[[50|12|15]|[12.5|10]|[12.5]|[37.5|20]|[]],[hero_skill_desc_1000802_1|hero_skill_desc_level_10008_4|hero_skill_desc_summon|hero_skill_desc_level_10008_4|],,,,,[100|150|200],[100|150|200],1015,Atlas/UI_Skill,skill_enhance_01,50|2.5,skill_enhance_03,4,hero_skill_name_1000802,-1,[10008201|10008202],[10008201|10008202],[2|0|0],,,,,2
1000803,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[476|21],[119|8|25],[119],[357],,hero_skill_desc_1000803_1,hero_skill_desc_level_10008_6,hero_skill_desc_healing,hero_skill_desc_healing,,[[476|21]|[119|8|25]|[119]|[357]|[]],[hero_skill_desc_1000803_1|hero_skill_desc_level_10008_6|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[150|250|400],[150|250|400],1016,Atlas/UI_Skill,skill_enhance_01,476|23.8,skill_enhance_03,4,hero_skill_name_1000803,-1,[10008301],[10008301],[2|0],,,,,1
1000811,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[130|40|5],[50],[50],[50],,hero_skill_desc_1000811_1,hero_skill_desc_buff_shield,hero_skill_desc_buff_shield,hero_skill_desc_buff_shield,,[[130|40|5]|[50]|[50]|[50]|[]],[hero_skill_desc_1000811_1|hero_skill_desc_buff_shield|hero_skill_desc_buff_shield|hero_skill_desc_buff_shield|],,,,,[500|750|1000],[500|750|1000],2051,Atlas/UI_Skill,skill_enhance_01,130|10,skill_enhance_03,4,hero_skill_name_1000811,-1,[10008401|10008402],[10008401|10008402],[2|0|0],,,,,2
1000812,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],[1|2.5],[1|5],,hero_skill_desc_1000812_1,hero_skill_desc_summon_1,hero_skill_desc_summon_2,hero_skill_desc_summon_2,,[[5]|[5]|[1|2.5]|[1|5]|[]],[hero_skill_desc_1000812_1|hero_skill_desc_summon_1|hero_skill_desc_summon_2|hero_skill_desc_summon_2|],,,,,[500|750|1000],[500|750|1000],2052,Atlas/UI_Skill,skill_enhance_01,5|1,skill_enhance_03,4,hero_skill_name_1000812,-1,[10008502|10008503],[10008502|10008503],[2],,,,,2
1000804,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|375|10],[93.5],[93.5],[93.5],,hero_skill_desc_1000804_1,hero_skill_desc_healing,hero_skill_desc_healing,hero_skill_desc_healing,,[[2|375|10]|[93.5]|[93.5]|[93.5]|[]],[hero_skill_desc_1000804_1|hero_skill_desc_healing|hero_skill_desc_healing|hero_skill_desc_healing|],,,,,[100|150|200],[100|150|200],1139,Atlas/UI_Skill,skill_enhance_01,375|18.7,skill_enhance_03,4,hero_skill_name_1000804,-1,[10008601],[10008601],[0|2|0],,,,,1
1000813,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[15],[10],,,,hero_skill_desc_1002913_1,hero_skill_desc_extra_add,,,,[[15]|[10]|[]|[]|[]],[hero_skill_desc_1002913_1|hero_skill_desc_extra_add|||],,,,,[500|1000],[500|1000],2111,Atlas/UI_Skill,,,,2,hero_skill_name_1000813,-1,[10029701],[10029701],,,,,,2
1000814,,,,,[56|0|2000|2000|2000|2000],,,,,,,,,{},{},,,{56:[0|2000|2000|2000|2000]},{},{},,,,,,[5|6],[20],[4.5|10|40],[5|10],[5|6|25],hero_skill_desc_1000814_1,hero_skill_desc_level_10008_3,hero_skill_desc_level_10008_1,hero_skill_desc_level_10035_2,hero_skill_desc_level_10008_2,[[5|6]|[20]|[4.5|10|40]|[5|10]|[5|6|25]],[hero_skill_desc_1000814_1|hero_skill_desc_level_10008_3|hero_skill_desc_level_10008_1|hero_skill_desc_level_10035_2|hero_skill_desc_level_10008_2],,,,,[100|150|200|250|300],[100|150|200|250|300],equipment_Exclusive023,Atlas/UI_Equipment,,,,5,hero_skill_name_1000814,-1,[10008801|10008802],[10008801|10008802],,,,,,2
1000816,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1000816,-1,[10008851],[10008851],,,,,,2
1000901,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100|10],[25],[25],[25],,hero_skill_desc_1000901_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[100|10]|[25]|[25]|[25]|[]],[hero_skill_desc_1000901_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[50|100|150],[50|100|150],1017,Atlas/UI_Skill,skill_enhance_01,100|5,skill_enhance_03,4,hero_skill_name_1000901,-1,[10009101],[10009101],[2|0],,,,,1
1000902,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[35|5.6|17],[0.5],[0.5],[0.5],,hero_skill_desc_1000902_1,hero_skill_desc_bufftime,hero_skill_desc_bufftime,hero_skill_desc_bufftime,,[[35|5.6|17]|[0.5]|[0.5]|[0.5]|[]],[hero_skill_desc_1000902_1|hero_skill_desc_bufftime|hero_skill_desc_bufftime|hero_skill_desc_bufftime|],,,,,[125|250|300],[125|250|300],1018,Atlas/UI_Skill,skill_enhance_02,5.6|0.1,skill_enhance_04,4,hero_skill_name_1000902,-1,[10009201],[10009201],[0|2|0],,,,,1
1000911,,,,,[104|1000|1250|1500],,,,,,,,,{},{},,,{104:[1000|1250|1500]},{},{},,,,,,[10],[2.5],[2.5],,,hero_skill_desc_1000911_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,,[[10]|[2.5]|[2.5]|[]|[]],[hero_skill_desc_1000911_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add||],,,,,[500|750|1000],[500|750|1000],2007,Atlas/UI_Skill,skill_enhance_01,10|0.5,skill_enhance_03,3,hero_skill_name_1000911,-1,,[],[2],,,,,2
1000912,,,,,,,,,,,,,,{},{},,,{},{},{},[250|375|500],[500|625|750],,[4104|4],,[4000|5],[1.25|3000],[1.25|2000],,,hero_skill_desc_1000912_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,,[[4000|5]|[1.25|3000]|[1.25|2000]|[]|[]],[hero_skill_desc_1000912_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add||],,,[4104|4|250|375|500|500|625|750],,[500|750|1000],[500|750|1000],2008,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1000912,-1,,[],[0|2],,,,,2
1001001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[80|1.5|8],[20],[20],[20],,hero_skill_desc_1001001_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[80|1.5|8]|[20]|[20]|[20]|[]],[hero_skill_desc_1001001_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[50|100|150],[50|100|150],1019,Atlas/UI_Skill,skill_enhance_01,80|4,skill_enhance_03,4,hero_skill_name_1001001,-1,[10010101],[10010101],[2|0|0],,,,,1
1001002,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[179|20],[44.75],[44.75],[44.75],,hero_skill_desc_1001002_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage,,[[179|20]|[44.75]|[44.75]|[44.75]|[]],[hero_skill_desc_1001002_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage|],,,,,[125|250|300],[125|250|300],1020,Atlas/UI_Skill,skill_enhance_01,179|8.95,skill_enhance_03,4,hero_skill_name_1001002,-1,[10010201],[10010201],[2|0],,,,,1
1001011,,,,,[104|500|625|750],,,,,,,,,{},{},,,{104:[500|625|750]},{},{},,,,,,[5],[1.25],[1.25],,,hero_skill_desc_1001011_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,,,[[5]|[1.25]|[1.25]|[]|[]],[hero_skill_desc_1001011_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add||],,,,,[500|750|1000],[500|750|1000],2011,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1001011,-1,[10010401],[10010401],[2],,,,,2
1001012,,,,,,,,,,,,,,{},{},,,{},{},{},[250|375|500],[500|625|750],,[4019|4],,[4000|5],[1.25|3000],[1.25|2000],,,hero_skill_desc_1001012_1,hero_skill_desc_passive_add,hero_skill_desc_passive_add,,,[[4000|5]|[1.25|3000]|[1.25|2000]|[]|[]],[hero_skill_desc_1001012_1|hero_skill_desc_passive_add|hero_skill_desc_passive_add||],,,[4019|4|250|375|500|500|625|750],,[500|750|1000],[500|750|1000],2012,Atlas/UI_Skill,skill_enhance_01,5|0.25,skill_enhance_03,3,hero_skill_name_1001012,-1,,[],[0|2],,,,,2
