id,appear_range,elite_number_limit,group_id,group_name,instance_id,monster_group,monsterDic,monsterList
3105,-1,1,3105,,3,[30111|4|30211|3],{30111:4|30211:3},[30111|30111|30111|30111|30211|30211|30211]
3106,-1,1,3106,,3,[30111|3|30211|4],{30111:3|30211:4},[30111|30111|30111|30211|30211|30211|30211]
3107,-1,1,3107,,3,[30111|5|30211|3],{30111:5|30211:3},[30111|30111|30111|30111|30111|30211|30211|30211]
3108,-1,1,3108,,3,[30111|4|30211|4],{30111:4|30211:4},[30111|30111|30111|30111|30211|30211|30211|30211]
3109,-1,1,3109,,3,[30111|3|30211|5],{30111:3|30211:5},[30111|30111|30111|30211|30211|30211|30211|30211]
3110,-1,1,3110,,3,[30111|2|30211|1],{30111:2|30211:1},[30111|30111|30211]
3111,-1,1,3111,,3,[30111|1|30211|2],{30111:1|30211:2},[30111|30211|30211]
3201,-1,1,3201,,3,[30311|3],{30311:3},[30311|30311|30311]
3202,-1,1,3202,,3,[30311|4|30411|3],{30311:4|30411:3},[30311|30311|30311|30311|30411|30411|30411]
3203,-1,1,3203,,3,[30611|5],{30611:5},[30611|30611|30611|30611|30611]
3204,-1,1,3204,,3,[30311|3|30411|4],{30311:3|30411:4},[30311|30311|30311|30411|30411|30411|30411]
3205,-1,1,3205,,3,[30311|4|30411|3],{30311:4|30411:3},[30311|30311|30311|30311|30411|30411|30411]
3206,-1,1,3206,,3,[30311|3|30411|4],{30311:3|30411:4},[30311|30311|30311|30411|30411|30411|30411]
3207,-1,1,3207,,3,[30311|4|30411|3],{30311:4|30411:3},[30311|30311|30311|30311|30411|30411|30411]
3208,-1,1,3208,,3,[30311|4|30411|3],{30311:4|30411:3},[30311|30311|30311|30311|30411|30411|30411]
3209,-1,1,3209,,3,[30311|3|30411|4],{30311:3|30411:4},[30311|30311|30311|30411|30411|30411|30411]
3210,-1,1,3210,,3,[30311|2|30411|1],{30311:2|30411:1},[30311|30311|30411]
3211,-1,1,3211,,3,[30311|1|30411|2],{30311:1|30411:2},[30311|30411|30411]
3301,-1,1,3301,,3,[30511|5],{30511:5},[30511|30511|30511|30511|30511]
3302,-1,1,3302,,3,[30511|7],{30511:7},[30511|30511|30511|30511|30511|30511|30511]
3303,-1,1,3303,,3,[30611|7],{30611:7},[30611|30611|30611|30611|30611|30611|30611]
3304,-1,1,3304,,3,[30511|3|30611|4],{30511:3|30611:4},[30511|30511|30511|30611|30611|30611|30611]
3305,-1,1,3305,,3,[30511|4|30611|3],{30511:4|30611:3},[30511|30511|30511|30511|30611|30611|30611]
3306,-1,1,3306,,3,[30511|3|30611|4],{30511:3|30611:4},[30511|30511|30511|30611|30611|30611|30611]
3307,-1,1,3307,,3,[30511|4|30611|4],{30511:4|30611:4},[30511|30511|30511|30511|30611|30611|30611|30611]
3308,-1,1,3308,,3,[30511|4|30611|4],{30511:4|30611:4},[30511|30511|30511|30511|30611|30611|30611|30611]
3309,-1,1,3309,,3,[30511|4|30611|4],{30511:4|30611:4},[30511|30511|30511|30511|30611|30611|30611|30611]
3310,-1,1,3310,,3,[30511|2|30611|1],{30511:2|30611:1},[30511|30511|30611]
3311,-1,1,3311,,3,[30511|1|30611|2],{30511:1|30611:2},[30511|30611|30611]
3401,-1,1,3401,,3,[30711|4],{30711:4},[30711|30711|30711|30711]
3402,-1,1,3402,,3,[30711|6],{30711:6},[30711|30711|30711|30711|30711|30711]
3403,-1,1,3403,,3,[30811|6],{30811:6},[30811|30811|30811|30811|30811|30811]
3404,-1,1,3404,,3,[30711|5|30811|2],{30711:5|30811:2},[30711|30711|30711|30711|30711|30811|30811]
3405,-1,1,3405,,3,[30711|4|30811|3],{30711:4|30811:3},[30711|30711|30711|30711|30811|30811|30811]
3406,-1,1,3406,,3,[30711|3|30811|4],{30711:3|30811:4},[30711|30711|30711|30811|30811|30811|30811]
3407,-1,1,3407,,3,[30711|4|30811|3],{30711:4|30811:3},[30711|30711|30711|30711|30811|30811|30811]
3408,-1,1,3408,,3,[30711|4|30811|3],{30711:4|30811:3},[30711|30711|30711|30711|30811|30811|30811]
3409,-1,1,3409,,3,[30711|4|30811|4],{30711:4|30811:4},[30711|30711|30711|30711|30811|30811|30811|30811]
3410,-1,1,3410,,3,[30711|2|30811|1],{30711:2|30811:1},[30711|30711|30811]
3411,-1,1,3411,,3,[30711|1|30811|2],{30711:1|30811:2},[30711|30811|30811]
3501,-1,0,3501,,3,[30812|1],{30812:1},[30812]
3502,-1,0,3502,,3,[30813|1],{30813:1},[30813]
4001,-1,0,4001,,4,[45111|1],{45111:1},[45111]
4002,-1,0,4002,,4,[45121|1],{45121:1},[45121]
4003,-1,0,4003,,4,[45131|1],{45131:1},[45131]
4004,-1,0,4004,,4,[47101|1],{47101:1},[47101]
4011,-1,0,4011,,4,[48101|1],{48101:1},[48101]
4012,-1,0,4012,,4,[48201|1],{48201:1},[48201]
4013,-1,0,4013,,4,[48301|1],{48301:1},[48301]
4101,-1,1,4101,,4,[40111|4],{40111:4},[40111|40111|40111|40111]
4102,-1,1,4102,,4,[40111|7],{40111:7},[40111|40111|40111|40111|40111|40111|40111]
4103,-1,1,4103,,4,[40121|7],{40121:7},[40121|40121|40121|40121|40121|40121|40121]
4104,-1,1,4104,,4,[40111|5|40121|2],{40111:5|40121:2},[40111|40111|40111|40111|40111|40121|40121]
4105,-1,1,4105,,4,[40111|4|40121|3],{40111:4|40121:3},[40111|40111|40111|40111|40121|40121|40121]
4106,-1,1,4106,,4,[40111|3|40121|4],{40111:3|40121:4},[40111|40111|40111|40121|40121|40121|40121]
4107,-1,1,4107,,4,[40111|6|40121|2],{40111:6|40121:2},[40111|40111|40111|40111|40111|40111|40121|40121]
4108,-1,1,4108,,4,[40111|5|40121|3],{40111:5|40121:3},[40111|40111|40111|40111|40111|40121|40121|40121]
4109,-1,1,4109,,4,[40111|4|40121|4],{40111:4|40121:4},[40111|40111|40111|40111|40121|40121|40121|40121]
4110,-1,1,4110,,4,[40111|2|40121|1],{40111:2|40121:1},[40111|40111|40121]
4111,-1,1,4111,,4,[40111|1|40121|2],{40111:1|40121:2},[40111|40121|40121]
4201,-1,1,4201,,4,[40131|5],{40131:5},[40131|40131|40131|40131|40131]
4202,-1,1,4202,,4,[40131|7],{40131:7},[40131|40131|40131|40131|40131|40131|40131]
4203,-1,1,4203,,4,[40141|7],{40141:7},[40141|40141|40141|40141|40141|40141|40141]
4204,-1,1,4204,,4,[40131|5|40141|2],{40131:5|40141:2},[40131|40131|40131|40131|40131|40141|40141]
4205,-1,1,4205,,4,[40131|4|40141|3],{40131:4|40141:3},[40131|40131|40131|40131|40141|40141|40141]
4206,-1,1,4206,,4,[40131|3|40141|4],{40131:3|40141:4},[40131|40131|40131|40141|40141|40141|40141]
4207,-1,1,4207,,4,[40131|6|40141|2],{40131:6|40141:2},[40131|40131|40131|40131|40131|40131|40141|40141]
4208,-1,1,4208,,4,[40131|5|40141|3],{40131:5|40141:3},[40131|40131|40131|40131|40131|40141|40141|40141]
4209,-1,1,4209,,4,[40131|4|40141|4],{40131:4|40141:4},[40131|40131|40131|40131|40141|40141|40141|40141]
4210,-1,1,4210,,4,[40131|2|40141|1],{40131:2|40141:1},[40131|40131|40141]
4211,-1,1,4211,,4,[40131|1|40141|2],{40131:1|40141:2},[40131|40141|40141]
4301,-1,1,4301,,4,[40151|5],{40151:5},[40151|40151|40151|40151|40151]
4302,-1,1,4302,,4,[40151|7],{40151:7},[40151|40151|40151|40151|40151|40151|40151]
4303,-1,1,4303,,4,[40161|7],{40161:7},[40161|40161|40161|40161|40161|40161|40161]
4306,-1,1,4306,,4,[40151|5|40161|2],{40151:5|40161:2},[40151|40151|40151|40151|40151|40161|40161]
4307,-1,1,4307,,4,[40151|4|40161|3],{40151:4|40161:3},[40151|40151|40151|40151|40161|40161|40161]
4308,-1,1,4308,,4,[40151|3|40161|4],{40151:3|40161:4},[40151|40151|40151|40161|40161|40161|40161]
4309,-1,1,4309,,4,[40151|6|40161|2],{40151:6|40161:2},[40151|40151|40151|40151|40151|40151|40161|40161]
4310,-1,1,4310,,4,[40151|5|40161|3],{40151:5|40161:3},[40151|40151|40151|40151|40151|40161|40161|40161]
4311,-1,1,4311,,4,[40151|4|40161|4],{40151:4|40161:4},[40151|40151|40151|40151|40161|40161|40161|40161]
4304,-1,1,4304,,4,[40151|2|40161|1],{40151:2|40161:1},[40151|40151|40161]
4305,-1,1,4305,,4,[40151|1|40161|2],{40151:1|40161:2},[40151|40161|40161]
4401,-1,1,4401,,4,[40171|5],{40171:5},[40171|40171|40171|40171|40171]
4402,-1,1,4402,,4,[40171|7],{40171:7},[40171|40171|40171|40171|40171|40171|40171]
4403,-1,1,4403,,4,[40181|7],{40181:7},[40181|40181|40181|40181|40181|40181|40181]
4404,-1,1,4404,,4,[40171|5|40181|2],{40171:5|40181:2},[40171|40171|40171|40171|40171|40181|40181]
4405,-1,1,4405,,4,[40171|4|40181|3],{40171:4|40181:3},[40171|40171|40171|40171|40181|40181|40181]
4406,-1,1,4406,,4,[40171|3|40181|4],{40171:3|40181:4},[40171|40171|40171|40181|40181|40181|40181]
4407,-1,1,4407,,4,[40171|6|40181|2],{40171:6|40181:2},[40171|40171|40171|40171|40171|40171|40181|40181]
4408,-1,1,4408,,4,[40171|5|40181|3],{40171:5|40181:3},[40171|40171|40171|40171|40171|40181|40181|40181]
4409,-1,1,4409,,4,[40171|4|40181|4],{40171:4|40181:4},[40171|40171|40171|40171|40181|40181|40181|40181]
4410,-1,1,4410,,4,[40171|2|40181|1],{40171:2|40181:1},[40171|40171|40181]
4411,-1,1,4411,,4,[40171|1|40181|2],{40171:1|40181:2},[40171|40181|40181]
4501,-1,0,4501,,4,[40182|1],{40182:1},[40182]
4502,-1,1,4502,,4,[40183|3|40184|1],{40183:3|40184:1},[40183|40183|40183|40184]
4503,-1,1,4503,,4,[40185|1],{40185:1},[40185]
5001,-1,0,5001,,5,[55111|1],{55111:1},[55111]
5002,-1,0,5002,,5,[55121|1],{55121:1},[55121]
5003,-1,0,5003,,5,[55131|1],{55131:1},[55131]
5011,-1,0,5011,,5,[58101|1],{58101:1},[58101]
5101,-1,1,5101,,5,[50111|4],{50111:4},[50111|50111|50111|50111]
5102,-1,1,5102,,5,[50111|5],{50111:5},[50111|50111|50111|50111|50111]
5103,-1,1,5103,,5,[50121|5],{50121:5},[50121|50121|50121|50121|50121]
5104,-1,1,5104,,5,[50111|3|50121|2],{50111:3|50121:2},[50111|50111|50111|50121|50121]
5105,-1,1,5105,,5,[50111|3|50121|3],{50111:3|50121:3},[50111|50111|50111|50121|50121|50121]
5106,-1,1,5106,,5,[50111|2|50121|3],{50111:2|50121:3},[50111|50111|50121|50121|50121]
5107,-1,1,5107,,5,[50111|4|50121|2],{50111:4|50121:2},[50111|50111|50111|50111|50121|50121]
5108,-1,1,5108,,5,[50111|4|50121|2],{50111:4|50121:2},[50111|50111|50111|50111|50121|50121]
5109,-1,1,5109,,5,[50111|4|50121|2],{50111:4|50121:2},[50111|50111|50111|50111|50121|50121]
5110,-1,1,5110,,5,[50111|2|50121|4],{50111:2|50121:4},[50111|50111|50121|50121|50121|50121]
5111,-1,1,5111,,5,[50111|1|50121|3],{50111:1|50121:3},[50111|50121|50121|50121]
5201,-1,1,5201,,5,[50131|4],{50131:4},[50131|50131|50131|50131]
5202,-1,1,5202,,5,[50131|5],{50131:5},[50131|50131|50131|50131|50131]
5203,-1,1,5203,,5,[50141|5],{50141:5},[50141|50141|50141|50141|50141]
5204,-1,1,5204,,5,[50131|3|50141|2],{50131:3|50141:2},[50131|50131|50131|50141|50141]
5205,-1,1,5205,,5,[50131|3|50141|3],{50131:3|50141:3},[50131|50131|50131|50141|50141|50141]
5206,-1,1,5206,,5,[50131|2|50141|3],{50131:2|50141:3},[50131|50131|50141|50141|50141]
5207,-1,1,5207,,5,[50131|4|50141|2],{50131:4|50141:2},[50131|50131|50131|50131|50141|50141]
5208,-1,1,5208,,5,[50131|2|50141|4],{50131:2|50141:4},[50131|50131|50141|50141|50141|50141]
5209,-1,1,5209,,5,[50131|3|50141|3],{50131:3|50141:3},[50131|50131|50131|50141|50141|50141]
5210,-1,1,5210,,5,[50131|3|50141|3],{50131:3|50141:3},[50131|50131|50131|50141|50141|50141]
5211,-1,1,5211,,5,[50131|4|50141|2],{50131:4|50141:2},[50131|50131|50131|50131|50141|50141]
5301,-1,1,5301,,5,[50161|4],{50161:4},[50161|50161|50161|50161]
5302,-1,1,5302,,5,[50161|5],{50161:5},[50161|50161|50161|50161|50161]
5303,-1,1,5303,,5,[50151|5],{50151:5},[50151|50151|50151|50151|50151]
5304,-1,1,5304,,5,[50151|3|50161|4],{50151:3|50161:4},[50151|50151|50151|50161|50161|50161|50161]
5305,-1,1,5305,,5,[50151|2|50161|5],{50151:2|50161:5},[50151|50151|50161|50161|50161|50161|50161]
5306,-1,1,5306,,5,[50151|2|50161|4],{50151:2|50161:4},[50151|50151|50161|50161|50161|50161]
5307,-1,1,5307,,5,[50151|2|50161|4],{50151:2|50161:4},[50151|50151|50161|50161|50161|50161]
5308,-1,1,5308,,5,[50151|3|50161|3],{50151:3|50161:3},[50151|50151|50151|50161|50161|50161]
5309,-1,1,5309,,5,[50151|2|50161|4],{50151:2|50161:4},[50151|50151|50161|50161|50161|50161]
5310,-1,1,5310,,5,[50151|1|50161|2],{50151:1|50161:2},[50151|50161|50161]
5311,-1,1,5311,,5,[50151|2|50161|1],{50151:2|50161:1},[50151|50151|50161]
5401,-1,1,5401,,5,[50171|4],{50171:4},[50171|50171|50171|50171]
5402,-1,1,5402,,5,[50171|5],{50171:5},[50171|50171|50171|50171|50171]
5403,-1,1,5403,,5,[50181|4],{50181:4},[50181|50181|50181|50181]
5404,-1,1,5404,,5,[50171|3|50181|2],{50171:3|50181:2},[50171|50171|50171|50181|50181]
5405,-1,1,5405,,5,[50171|3|50181|1],{50171:3|50181:1},[50171|50171|50171|50181]
5406,-1,1,5406,,5,[50171|2|50181|3],{50171:2|50181:3},[50171|50171|50181|50181|50181]
5407,-1,1,5407,,5,[50171|4],{50171:4},[50171|50171|50171|50171]
5408,-1,1,5408,,5,[50171|2|50181|3],{50171:2|50181:3},[50171|50171|50181|50181|50181]
5409,-1,1,5409,,5,[50171|3|50181|2],{50171:3|50181:2},[50171|50171|50171|50181|50181]
5410,-1,1,5410,,5,[50181|4],{50181:4},[50181|50181|50181|50181]
5411,-1,1,5411,,5,[50171|3|50181|2],{50171:3|50181:2},[50171|50171|50171|50181|50181]
5501,-1,0,5501,,5,[50182|1],{50182:1},[50182]
5502,-1,0,5502,,5,[50183|1],{50183:1},[50183]
6001,-1,0,6001,,6,[61001|1],{61001:1},[61001]
6002,-1,0,6002,,6,[61002|1],{61002:1},[61002]
6003,-1,0,6003,,6,[61003|1],{61003:1},[61003]
6011,-1,0,6011,,6,[68101|1],{68101:1},[68101]
6012,-1,0,6012,,6,[68201|1],{68201:1},[68201]
6013,-1,0,6013,,6,[68301|1],{68301:1},[68301]
6101,-1,1,6101,,6,[60001|4],{60001:4},[60001|60001|60001|60001]
6102,-1,1,6102,,6,[60001|5],{60001:5},[60001|60001|60001|60001|60001]
6103,-1,1,6103,,6,[60001|5],{60001:5},[60001|60001|60001|60001|60001]
6104,-1,1,6104,,6,[60002|4],{60002:4},[60002|60002|60002|60002]
6105,-1,1,6105,,6,[60002|5],{60002:5},[60002|60002|60002|60002|60002]
6106,-1,1,6106,,6,[60002|5],{60002:5},[60002|60002|60002|60002|60002]
6107,-1,1,6107,,6,[60001|2|60002|4],{60001:2|60002:4},[60001|60001|60002|60002|60002|60002]
6108,-1,1,6108,,6,[60003|4],{60003:4},[60003|60003|60003|60003]
6109,-1,1,6109,,6,[60003|5],{60003:5},[60003|60003|60003|60003|60003]
6110,-1,1,6110,,6,[60003|5],{60003:5},[60003|60003|60003|60003|60003]
6111,-1,1,6111,,6,[60003|3|60002|2],{60003:3|60002:2},[60003|60003|60003|60002|60002]
6112,-1,1,6112,,6,[60003|3|60001|2],{60003:3|60001:2},[60003|60003|60003|60001|60001]
6113,-1,1,6113,,6,[60005|3],{60005:3},[60005|60005|60005]
6114,-1,1,6114,,6,[60005|4],{60005:4},[60005|60005|60005|60005]
6115,-1,1,6115,,6,[60005|5],{60005:5},[60005|60005|60005|60005|60005]
6116,-1,1,6116,,6,[60004|3],{60004:3},[60004|60004|60004]
6117,-1,1,6117,,6,[60004|4],{60004:4},[60004|60004|60004|60004]
6118,-1,1,6118,,6,[60004|5],{60004:5},[60004|60004|60004|60004|60004]
6119,-1,1,6119,,6,[60005|2|60004|3],{60005:2|60004:3},[60005|60005|60004|60004|60004]
6120,-1,1,6120,,6,[60005|4|60004|2],{60005:4|60004:2},[60005|60005|60005|60005|60004|60004]
6121,-1,1,6121,,6,[60006|4],{60006:4},[60006|60006|60006|60006]
6122,-1,1,6122,,6,[60006|3|60005|3],{60006:3|60005:3},[60006|60006|60006|60005|60005|60005]
6123,-1,1,6123,,6,[60006|2|60005|3],{60006:2|60005:3},[60006|60006|60005|60005|60005]
6124,-1,1,6124,,6,[60007|4],{60007:4},[60007|60007|60007|60007]
6125,-1,1,6125,,6,[60007|5],{60007:5},[60007|60007|60007|60007|60007]
6126,-1,1,6126,,6,[60007|4|60006|2],{60007:4|60006:2},[60007|60007|60007|60007|60006|60006]
6127,-1,1,6127,,6,[60008|3],{60008:3},[60008|60008|60008]
6128,-1,1,6128,,6,[60008|4],{60008:4},[60008|60008|60008|60008]
6129,-1,1,6129,,6,[60008|5],{60008:5},[60008|60008|60008|60008|60008]
6130,-1,1,6130,,6,[60005|4|60008|2],{60005:4|60008:2},[60005|60005|60005|60005|60008|60008]
6131,-1,1,6131,,6,[60009|2],{60009:2},[60009|60009]
6132,-1,1,6132,,6,[60009|3],{60009:3},[60009|60009|60009]
6133,-1,1,6133,,6,[60010|1],{60010:1},[60010]
6134,-1,1,6134,,6,[60011|1],{60011:1},[60011]
6135,-1,1,6135,,6,[60012|1],{60012:1},[60012]
7001,-1,0,7001,,7,[71001|1],{71001:1},[71001]
7002,-1,0,7002,,7,[71002|1],{71002:1},[71002]
7003,-1,0,7003,,7,[71003|1],{71003:1},[71003]
7011,-1,0,7011,,7,[78101|1],{78101:1},[78101]
7101,30,1,7101,,7,[70001|3],{70001:3},[70001|70001|70001]
7102,30,1,7102,,7,[70001|4],{70001:4},[70001|70001|70001|70001]
7103,30,1,7103,,7,[70001|5|70002|1],{70001:5|70002:1},[70001|70001|70001|70001|70001|70002]
7104,30,1,7104,,7,[70002|4],{70002:4},[70002|70002|70002|70002]
7105,30,1,7105,,7,[70002|3|70001|2],{70002:3|70001:2},[70002|70002|70002|70001|70001]
7106,30,1,7106,,7,[70002|5],{70002:5},[70002|70002|70002|70002|70002]
7107,30,1,7107,,7,[70001|3|70002|2],{70001:3|70002:2},[70001|70001|70001|70002|70002]
7108,30,1,7108,,7,[70003|4],{70003:4},[70003|70003|70003|70003]
7109,30,1,7109,,7,[70003|5],{70003:5},[70003|70003|70003|70003|70003]
7110,30,1,7110,,7,[70003|6],{70003:6},[70003|70003|70003|70003|70003|70003]
7111,30,1,7111,,7,[70004|4],{70004:4},[70004|70004|70004|70004]
7112,30,1,7112,,7,[70004|5],{70004:5},[70004|70004|70004|70004|70004]
7113,30,1,7113,,7,[70004|3|70003|3],{70004:3|70003:3},[70004|70004|70004|70003|70003|70003]
7114,30,1,7114,,7,[70003|2|70004|4],{70003:2|70004:4},[70003|70003|70004|70004|70004|70004]
7115,30,1,7115,,7,[70003|3|70004|2],{70003:3|70004:2},[70003|70003|70003|70004|70004]
7116,30,1,7116,,7,[70005|4],{70005:4},[70005|70005|70005|70005]
7117,30,1,7117,,7,[70005|5],{70005:5},[70005|70005|70005|70005|70005]
7118,30,1,7118,,7,[70005|6],{70005:6},[70005|70005|70005|70005|70005|70005]
7119,30,1,7119,,7,[70006|4],{70006:4},[70006|70006|70006|70006]
7120,30,1,7120,,7,[70006|5],{70006:5},[70006|70006|70006|70006|70006]
7121,30,1,7121,,7,[70006|4|70005|3],{70006:4|70005:3},[70006|70006|70006|70006|70005|70005|70005]
7122,30,1,7122,,7,[70007|3],{70007:3},[70007|70007|70007]
7123,30,1,7123,,7,[70007|4],{70007:4},[70007|70007|70007|70007]
7124,30,1,7124,,7,[70007|3|70005|3],{70007:3|70005:3},[70007|70007|70007|70005|70005|70005]
7125,30,1,7125,,7,[70006|3|70007|2],{70006:3|70007:2},[70006|70006|70006|70007|70007]
7126,30,1,7126,,7,[70006|3|70007|3],{70006:3|70007:3},[70006|70006|70006|70007|70007|70007]
7127,30,1,7127,,7,[70008|1],{70008:1},[70008]
7128,30,1,7128,,7,[70008|2],{70008:2},[70008|70008]
7129,30,1,7129,,7,[70008|3],{70008:3},[70008|70008|70008]
7130,30,1,7130,,7,[70009|1],{70009:1},[70009]
7131,30,1,7131,,7,[70009|2],{70009:2},[70009|70009]
7132,30,1,7132,,7,[70009|3],{70009:3},[70009|70009|70009]
7133,30,1,7133,,7,[70010|1],{70010:1},[70010]
7134,30,1,7134,,7,[70011|1],{70011:1},[70011]
7135,30,1,7135,,7,[70012|1],{70012:1},[70012]
7136,30,1,7136,,7,[70009|5],{70009:5},[70009|70009|70009|70009|70009]
8001,-1,0,8001,,8,[81001|1],{81001:1},[81001]
8002,-1,0,8002,,8,[81002|1],{81002:1},[81002]
8003,-1,0,8003,,8,[81003|1],{81003:1},[81003]
8011,-1,0,8011,,8,[88101|1],{88101:1},[88101]
8101,30,1,8101,,8,[80001|3],{80001:3},[80001|80001|80001]
8102,30,1,8102,,8,[80001|6],{80001:6},[80001|80001|80001|80001|80001|80001]
8103,30,1,8103,,8,[80002|3],{80002:3},[80002|80002|80002]
8104,30,1,8104,,8,[80002|5],{80002:5},[80002|80002|80002|80002|80002]
8105,30,1,8105,,8,[80003|3],{80003:3},[80003|80003|80003]
8106,30,1,8106,,8,[80003|5],{80003:5},[80003|80003|80003|80003|80003]
8107,30,1,8107,,8,[80002|3|80003|2],{80002:3|80003:2},[80002|80002|80002|80003|80003]
8108,30,1,8108,,8,[80002|4|80003|1],{80002:4|80003:1},[80002|80002|80002|80002|80003]
8109,30,1,8109,,8,[80004|3],{80004:3},[80004|80004|80004]
8110,30,1,8110,,8,[80004|6],{80004:6},[80004|80004|80004|80004|80004|80004]
8111,30,1,8111,,8,[80005|3],{80005:3},[80005|80005|80005]
8112,30,1,8112,,8,[80005|5],{80005:5},[80005|80005|80005|80005|80005]
8113,30,1,8113,,8,[80006|1],{80006:1},[80006]
8114,30,1,8114,,8,[80006|3],{80006:3},[80006|80006|80006]
8115,30,1,8115,,8,[80006|5],{80006:5},[80006|80006|80006|80006|80006]
8116,30,1,8116,,8,[80007|3],{80007:3},[80007|80007|80007]
8117,30,1,8117,,8,[80004|3|80008|1],{80004:3|80008:1},[80004|80004|80004|80008]
8118,30,1,8118,,8,[80004|3|80008|2],{80004:3|80008:2},[80004|80004|80004|80008|80008]
8119,30,1,8119,,8,[80009|3],{80009:3},[80009|80009|80009]
8120,30,1,8120,,8,[80009|2],{80009:2},[80009|80009]
8121,30,1,8121,,8,[80010|1],{80010:1},[80010]
8122,30,1,8122,,8,[80010|1|80002|3],{80010:1|80002:3},[80010|80002|80002|80002]
8123,30,1,8123,,8,[80011|1],{80011:1},[80011]
8124,30,1,8124,,8,[80012|1],{80012:1},[80012]
8125,30,1,8125,,8,[80013|1|80005|3],{80013:1|80005:3},[80013|80005|80005|80005]
8126,30,1,8126,,8,[80014|1],{80014:1},[80014]
8201,-1,-1,8201,,9,[91001|1],{91001:1},[91001]
8202,-1,-1,8202,,9,[91002|1],{91002:1},[91002]
8203,-1,-1,8203,,9,[91003|1],{91003:1},[91003]
8301,30,1,8301,,9,[90001|5],{90001:5},[90001|90001|90001|90001|90001]
8302,30,1,8302,,9,[90002|3|90001|2],{90002:3|90001:2},[90002|90002|90002|90001|90001]
8303,30,1,8303,,9,[90002|6],{90002:6},[90002|90002|90002|90002|90002|90002]
8304,30,1,8304,,9,[90003|3|90002|3],{90003:3|90002:3},[90003|90003|90003|90002|90002|90002]
8305,30,1,8305,,9,[90011|1|90003|3],{90011:1|90003:3},[90011|90003|90003|90003]
8306,30,1,8306,,9,[90004|6],{90004:6},[90004|90004|90004|90004|90004|90004]
8307,30,1,8307,,9,[90012|1|90004|4],{90012:1|90004:4},[90012|90004|90004|90004|90004]
8308,30,1,8308,,9,[90005|5],{90005:5},[90005|90005|90005|90005|90005]
8309,30,1,8309,,9,[90006|5],{90006:5},[90006|90006|90006|90006|90006]
8310,30,1,8310,,9,[90010|3],{90010:3},[90010|90010|90010]
8311,30,1,8311,,9,[90007|3],{90007:3},[90007|90007|90007]
8312,30,1,8312,,9,[90008|3],{90008:3},[90008|90008|90008]
8313,30,1,8313,,9,[90008|5],{90008:5},[90008|90008|90008|90008|90008]
8314,30,1,8314,,9,[90009|3|90008|2],{90009:3|90008:2},[90009|90009|90009|90008|90008]
8315,30,1,8315,,9,[90013|1|90008|2],{90013:1|90008:2},[90013|90008|90008]
8401,-1,-1,8401,,10,[94001|1],{94001:1},[94001]
8402,-1,-1,8402,,10,[94002|1],{94002:1},[94002]
8403,-1,-1,8403,,10,[94003|1],{94003:1},[94003]
8411,30,1,8411,,10,[93001|5],{93001:5},[93001|93001|93001|93001|93001]
8412,30,1,8412,,10,[93001|2|93002|3],{93001:2|93002:3},[93001|93001|93002|93002|93002]
8413,30,1,8413,,10,[93002|5],{93002:5},[93002|93002|93002|93002|93002]
8414,30,1,8414,,10,[93003|3],{93003:3},[93003|93003|93003]
8415,30,1,8415,,10,[93010|1|93002|3],{93010:1|93002:3},[93010|93002|93002|93002]
8416,30,1,8416,,10,[93004|8],{93004:8},[93004|93004|93004|93004|93004|93004|93004|93004]
8417,30,1,8417,,10,[93004|5|93005|1],{93004:5|93005:1},[93004|93004|93004|93004|93004|93005]
8418,30,1,8418,,10,[93011|2|93004|5],{93011:2|93004:5},[93011|93011|93004|93004|93004|93004|93004]
8419,30,1,8419,,10,[93006|6],{93006:6},[93006|93006|93006|93006|93006|93006]
8420,30,1,8420,,10,[93011|1|93006|5],{93011:1|93006:5},[93011|93006|93006|93006|93006|93006]
8421,30,1,8421,,10,[93007|4],{93007:4},[93007|93007|93007|93007]
8422,30,1,8422,,10,[93008|5],{93008:5},[93008|93008|93008|93008|93008]
8423,30,1,8423,,10,[93009|5],{93009:5},[93009|93009|93009|93009|93009]
8424,30,1,8424,,10,[93012|1],{93012:1},[93012]
8501,50,-1,8501,,20,[210001|5],{210001:5},[210001|210001|210001|210001|210001]
8502,50,-1,8502,,20,[210002|3],{210002:3},[210002|210002|210002]
8503,50,-1,8503,,20,[210003|1],{210003:1},[210003]
8504,50,-1,8504,,20,[210004|4],{210004:4},[210004|210004|210004|210004]
8505,50,-1,8505,,20,[210005|4],{210005:4},[210005|210005|210005|210005]
8506,50,-1,8506,,20,[210006|1],{210006:1},[210006]
8507,50,-1,8507,,20,[210007|4],{210007:4},[210007|210007|210007|210007]
8508,50,-1,8508,,20,[210008|3],{210008:3},[210008|210008|210008]
8509,50,-1,8509,,20,[210009|1],{210009:1},[210009]
8510,50,-1,8510,,20,[210010|6],{210010:6},[210010|210010|210010|210010|210010|210010]
8511,50,-1,8511,,20,[210011|3],{210011:3},[210011|210011|210011]
8512,50,-1,8512,,20,[210012|1],{210012:1},[210012]
8513,50,-1,8513,,20,[210013|5],{210013:5},[210013|210013|210013|210013|210013]
8514,50,-1,8514,,20,[210014|3],{210014:3},[210014|210014|210014]
8515,50,-1,8515,,20,[210015|1],{210015:1},[210015]
8516,50,-1,8516,,20,[210020|1],{210020:1},[210020]
