id,isNormalAtk,adjustAttr,AdjustAttrs,adjustExtraBullet,AdjustExtraBulletParameters,adjustFinalEffect,AdjustParameters,adjustType,adjustTypearameter,atker_buffs,atkerBuffsList,before_buffs,buffList,buffs,bullet_replace,bullet_reply,bulletTraceID,damageNumType,decFilter,decLimit,decOnCreation,decParamList,decParams,decSide,decTime,decTragetLimit,decType,delayTime,dmg_atk_type,dmg_enhance,dmgFilter,effectAudio,effectFX,effectFX_new,effectFXTime,effetFXBindPos,gatherDmg,haveAdjustFinalEffect,heal_enhance,hpPercentDmg,hpPercentDmg_enhance,hpPercentHeal,hpPercentHeal_enhance,IsFollowtarget,judgeFX,judgeFX_time,launch_offset,LaunchOffset,lifeTime,mark,markDic,offsetAngle,phone_shake,rounds,size_change,skillDamageType,special_bullet,specialBullet,speed,TargetFilteringParams,TargetFilteringRules,update_at_once,upgradeDataDic
10047822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10047832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004761],[1004761],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10047842,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004761],[1004761],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040801,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,10040801,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[14001],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],1500,[],,-1,
10040811,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,10040801,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[14001],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],1500,[],,-1,
10040821,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[],,[],,10040801,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[14001],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],1500,[],,-1,
10040831,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[],,[],,10040801,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[14001],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],1500,[],,-1,
10040841,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[],,[],,10040801,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[14001],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[1|103],{1:0|103:1},0,-1,-1,,1,,[],1500,[],,-1,
10040800,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004096],[1004096],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040802,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040812,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004095],[1004095],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040842,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004095],[1004095],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10023801,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[12303],-1,-1,-1,false,0,[200|0|3|10000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10023811,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[12303],-1,-1,-1,false,0,[200|0|3|10000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10023821,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[12303],-1,-1,-1,false,0,[500|0|3|14000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10023831,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[12303],-1,-1,-1,false,0,[500|0|3|14000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10023841,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,[1002351],[1002351],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,[12303],-1,-1,-1,false,0,[500|0|3|14000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10023800,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002352],[1002352],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10023802,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10023812,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10023822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10023832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002353],[1002353],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10023842,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002353],[1002353],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027801,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002731],[1002731],[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027811,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002731],[1002731],[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027821,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1002732],[1002732],[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027831,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1002732],[1002732],[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027841,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1002733],[1002733],[],,-1,4,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027800,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002734],[1002734],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027810,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002735],[1002735],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027802,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027812,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002736],[1002736],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10027842,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002736],[1002736],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031801,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003191],[1003191],[],,-1,4,-1,0,-1,[325],[325],1,1000,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,1,,-1,,[0|0],3000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031811,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003191],[1003191],[],,-1,4,-1,0,-1,[325],[325],1,1000,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,1,,-1,,[0|0],3000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031821,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1003192],[1003192],[],,-1,4,-1,0,-1,[325],[325],1,1000,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,1,,-1,,[0|0],5000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031831,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1003192],[1003192],[],,-1,4,-1,0,-1,[325],[325],1,1000,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,1,,-1,,[0|0],5000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031841,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1003192],[1003192],[],,-1,4,-1,0,-1,[450],[450],1,1000,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,1,,-1,,[0|0],5000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031843,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[],,[],,-1,4,-1,0,-1,[450],[450],-1,1000,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,1,,-1,,[0|0],5000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10031800,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003193],[1003193],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031810,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003195],[1003195],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031820,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003196],[1003196],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031830,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003197],[1003197],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031802,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031812,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003194],[1003194],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10031842,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003194],[1003194],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033801,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003351],[1003351],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033803,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033804,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033805,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033811,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003351],[1003351],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033821,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003352],[1003352],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033823,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033824,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033825,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033831,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003352],[1003352],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033841,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003353],[1003353],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033843,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033844,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033845,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033846,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033847,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003354],[1003354],[],,10033801,-1,-1,0,-1,[],,-1,0,-1,1,0,1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],300,[0|101|10050|10051],{0:0|101:1|10050:2|10051:3},0,-1,-1,,0,,[],2000,[],,-1,
10033800,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003355],[1003355],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033802,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033812,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003356],[1003356],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033842,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003356],[1003356],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043801,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004331],[1004331],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10043811,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004331],[1004331],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10043821,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1004331],[1004331],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10043831,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1004331],[1004331],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10043841,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1004332],[1004332],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,attack,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10043800,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004333],[1004333],[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043802,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043812,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043822,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043832,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004334],[1004334],[],,-1,4,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
