id,iconAtlas,area,atlas,attibute,attrs,desc,drop_exist_time,fight,fly_bag,fun_offset,funOffset,head,icon,icon_big_scale,is_show,lvup_num,maxlv,model,name,quality,res_offset,resoffset,reward,size,suit_id
1001024,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001024,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_pillar,fieldmap6_dec_pillar,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_pillar,collection_name_1001024,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001025,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001025,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_ground_flower2,fieldmap6_ground_flower2,120,1,-1,4,Building/Building_DIY/fieldmap6_ground_flower2,collection_name_1001025,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001026,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001026,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",dec_4,dec_4,120,1,-1,4,Building/Building_DIY/dec_4,collection_name_1001026,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001027,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001027,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",shuiche_1,shuiche_1,120,1,-1,4,Building/Building_DIY/shuiche_1,collection_name_1001027,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001028,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001028,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",house_2,house_2,120,1,-1,4,Building/Building_DIY/house_2,collection_name_1001028,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001029,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001029,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",house_5,house_5,120,1,-1,4,Building/Building_DIY/house_5,collection_name_1001029,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001030,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001030,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",gem,gem,120,1,-1,4,Building/Building_DIY/gem,collection_name_1001030,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001031,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001031,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",kuangkeng,kuangkeng,120,1,-1,4,Building/Building_DIY/kuangkeng,collection_name_1001031,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001032,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1001032,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_building_Entrance,fieldmap6_building_Entrance,120,1,-1,4,Building/Building_DIY/fieldmap6_building_Entrance,collection_name_1001032,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1001033,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001033,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_egg,fieldmap6_dec_egg,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_egg,collection_name_1001033,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001034,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001034,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap6_dec_house2,fieldmap6_dec_house2,120,1,-1,4,Building/Building_DIY/fieldmap6_dec_house2,collection_name_1001034,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001035,Atlas/Building_DIY,[4|3],,,[],citybuilding_DIY_des_1001035,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",dec_3,dec_3,120,1,-1,4,Building/Building_DIY/dec_3,collection_name_1001035,5,[0|0],"(0.0, 0.0)",,"(4, 3)",9999
1001036,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001036,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",jinzita,jinzita,120,1,-1,4,Building/Building_DIY/jinzita,collection_name_1001036,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001037,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001037,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",shuiche_2,shuiche_2,120,1,-1,4,Building/Building_DIY/shuiche_2,collection_name_1001037,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001038,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1001038,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",house_1,house_1,120,1,-1,4,Building/Building_DIY/house_1,collection_name_1001038,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1001039,Atlas/Building_DIY,[5|5],,,[],citybuilding_DIY_des_1001039,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",chaostower,chaostower,120,1,-1,4,Building/Building_DIY/chaostower,collection_name_1001039,6,[0|0],"(0.0, 0.0)",,"(5, 5)",9999
1001040,Atlas/Building_DIY,[5|5],,,[],citybuilding_DIY_des_1001040,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",world_tree,world_tree,120,1,-1,4,Building/Building_DIY/world_tree,collection_name_1001040,6,[0|0],"(0.0, 0.0)",,"(5, 5)",9999
1002001,Atlas/Building_DIY,[2|3],,,[],citybuilding_DIY_des_1002001,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_1,building_1,120,1,-1,4,Building/Building_DIY/building_1,collection_name_1002001,3,[0|0],"(0.0, 0.0)",,"(2, 3)",9999
1002002,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002002,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",chuansongzhen_1,chuansongzhen_1,120,1,-1,4,Building/Building_DIY/chuansongzhen_1,collection_name_1002002,3,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002003,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002003,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",yanjiangshi_1,yanjiangshi_1,120,1,-1,4,Building/Building_DIY/yanjiangshi_1,collection_name_1002003,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002004,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002004,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s1_3,building_s1_3,120,1,-1,4,Building/Building_DIY/building_s1_3,collection_name_1002004,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002005,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002005,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_8,building_8,120,1,-1,4,Building/Building_DIY/building_8,collection_name_1002005,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002006,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1002006,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",shendeng_s2_2,shendeng_s2_2,120,1,-1,4,Building/Building_DIY/shendeng_s2_2,collection_name_1002006,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1002007,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002007,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",dong_s2_3,dong_s2_3,120,1,-1,4,Building/Building_DIY/dong_s2_3,collection_name_1002007,3,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002008,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002008,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",dong_s2_4,dong_s2_4,120,1,-1,4,Building/Building_DIY/dong_s2_4,collection_name_1002008,3,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002009,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002009,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",tree_4,tree_4,120,1,-1,4,Building/Building_DIY/tree_4,collection_name_1002009,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002010,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002010,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",tree_5,tree_5,120,1,-1,4,Building/Building_DIY/tree_5,collection_name_1002010,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002011,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002011,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",stone_s2_4,stone_s2_4,120,1,-1,4,Building/Building_DIY/stone_s2_4,collection_name_1002011,3,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002012,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002012,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",siege_3,siege_3,120,1,-1,4,Building/Building_DIY/siege_3,collection_name_1002012,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002013,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002013,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",siege_6,siege_6,120,1,-1,4,Building/Building_DIY/siege_6,collection_name_1002013,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002014,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002014,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",siege_5,siege_5,120,1,-1,4,Building/Building_DIY/siege_5,collection_name_1002014,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002015,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1002015,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",jiaju_4,jiaju_4,120,1,-1,4,Building/Building_DIY/jiaju_4,collection_name_1002015,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1002016,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1002016,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",huopen,huopen,120,1,-1,4,Building/Building_DIY/huopen,collection_name_1002016,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1002017,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1002017,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",lazhu,lazhu,120,1,-1,4,Building/Building_DIY/lazhu,collection_name_1002017,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1002018,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1002018,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",caodui_1,caodui_1,120,1,-1,4,Building/Building_DIY/caodui_1,collection_name_1002018,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1002019,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002019,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap5_base_Entrance2,fieldmap5_base_Entrance2,120,1,-1,4,Building/Building_DIY/fieldmap5_base_Entrance2,collection_name_1002019,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002020,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002020,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap5_base_Entrance3,fieldmap5_base_Entrance3,120,1,-1,4,Building/Building_DIY/fieldmap5_base_Entrance3,collection_name_1002020,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002021,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002021,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap5_dec_stone11,fieldmap5_dec_stone11,120,1,-1,4,Building/Building_DIY/fieldmap5_dec_stone11,collection_name_1002021,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002022,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002022,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",firestone_1,firestone_1,120,1,-1,4,Building/Building_DIY/firestone_1,collection_name_1002022,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002023,Atlas/Building_DIY,[4|2],,,[],citybuilding_DIY_des_1002023,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",firestone_4,firestone_4,120,1,-1,4,Building/Building_DIY/firestone_4,collection_name_1002023,4,[0|0],"(0.0, 0.0)",,"(4, 2)",9999
1002024,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002024,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",waterstone_4,waterstone_4,120,1,-1,4,Building/Building_DIY/waterstone_4,collection_name_1002024,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002025,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002025,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s1_1,building_s1_1,120,1,-1,4,Building/Building_DIY/building_s1_1,collection_name_1002025,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002026,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002026,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_2,building_2,120,1,-1,4,Building/Building_DIY/building_2,collection_name_1002026,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002027,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002027,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s1_4,building_s1_4,120,1,-1,4,Building/Building_DIY/building_s1_4,collection_name_1002027,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002028,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002028,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",portal_s2,portal_s2,120,1,-1,4,Building/Building_DIY/portal_s2,collection_name_1002028,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002029,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002029,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s2_2,building_s2_2,120,1,-1,4,Building/Building_DIY/building_s2_2,collection_name_1002029,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002030,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002030,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",stone_s2_3,stone_s2_3,120,1,-1,4,Building/Building_DIY/stone_s2_3,collection_name_1002030,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002031,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002031,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fieldmap5_base_Entrance1,fieldmap5_base_Entrance1,120,1,-1,4,Building/Building_DIY/fieldmap5_base_Entrance1,collection_name_1002031,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002032,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002032,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_3,building_3,120,1,-1,4,Building/Building_DIY/building_3,collection_name_1002032,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002033,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002033,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fangzi_1,fangzi_1,120,1,-1,4,Building/Building_DIY/fangzi_1,collection_name_1002033,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002034,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002034,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fangzi_2,fangzi_2,120,1,-1,4,Building/Building_DIY/fangzi_2,collection_name_1002034,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002035,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002035,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",firestone_2,firestone_2,120,1,-1,4,Building/Building_DIY/firestone_2,collection_name_1002035,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002036,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1002036,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",yanjiangshi_2,yanjiangshi_2,120,1,-1,4,Building/Building_DIY/yanjiangshi_2,collection_name_1002036,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1002037,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002037,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s2_1,building_s2_1,120,1,-1,4,Building/Building_DIY/building_s2_1,collection_name_1002037,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002038,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1002038,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",stone_s2_6,stone_s2_6,120,1,-1,4,Building/Building_DIY/stone_s2_6,collection_name_1002038,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1002039,Atlas/Building_DIY,[4|4],,,[],citybuilding_DIY_des_1002039,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_4,building_4,120,1,-1,4,Building/Building_DIY/building_4,collection_name_1002039,6,[0|0],"(0.0, 0.0)",,"(4, 4)",9999
1002040,Atlas/Building_DIY,[5|5],,,[],citybuilding_DIY_des_1002040,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",huge_1,huge_1,120,1,-1,4,Building/Building_DIY/huge_1,collection_name_1002040,6,[0|0],"(0.0, 0.0)",,"(5, 5)",9999
1003001,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1003001,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",dong_2,dong_2,120,1,-1,4,Building/Building_DIY/dong_2,collection_name_1003001,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1003002,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003002,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",tree_6,tree_6,120,1,-1,4,Building/Building_DIY/tree_6,collection_name_1003002,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003003,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003003,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",bei_3,bei_3,120,1,-1,4,Building/Building_DIY/bei_3,collection_name_1003003,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003004,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003004,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",lingmu_s3,lingmu_s3,120,1,-1,4,Building/Building_DIY/lingmu_s3,collection_name_1003004,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003005,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003005,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",mubei_2,mubei_2,120,1,-1,4,Building/Building_DIY/mubei_2,collection_name_1003005,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003006,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003006,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",mubei_1,mubei_1,120,1,-1,4,Building/Building_DIY/mubei_1,collection_name_1003006,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003007,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003007,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",car,car,120,1,-1,4,Building/Building_DIY/car,collection_name_1003007,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003008,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003008,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",fen_2,fen_2,120,1,-1,4,Building/Building_DIY/fen_2,collection_name_1003008,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003009,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1003009,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",mushroom,mushroom,120,1,-1,4,Building/Building_DIY/mushroom,collection_name_1003009,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1003010,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003010,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",daocaodui,daocaodui,120,1,-1,4,Building/Building_DIY/daocaodui,collection_name_1003010,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003011,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003011,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",nanguadui,nanguadui,120,1,-1,4,Building/Building_DIY/nanguadui,collection_name_1003011,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003012,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003012,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",flag,flag,120,1,-1,4,Building/Building_DIY/flag,collection_name_1003012,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003013,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003013,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",longzi_2,longzi_2,120,1,-1,4,Building/Building_DIY/longzi_2,collection_name_1003013,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003014,Atlas/Building_DIY,[3|2],,,[],citybuilding_DIY_des_1003014,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zhanban,zhanban,120,1,-1,4,Building/Building_DIY/zhanban,collection_name_1003014,3,[0|0],"(0.0, 0.0)",,"(3, 2)",9999
1003015,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003015,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",flower_1,flower_1,120,1,-1,4,Building/Building_DIY/flower_1,collection_name_1003015,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003016,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1003016,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",lazhu_s3,lazhu_s3,120,1,-1,4,Building/Building_DIY/lazhu_s3,collection_name_1003016,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1003017,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1003017,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",ludeng,ludeng,120,1,-1,4,Building/Building_DIY/ludeng,collection_name_1003017,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1003018,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1003018,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",lupai,lupai,120,1,-1,4,Building/Building_DIY/lupai,collection_name_1003018,3,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1003019,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003019,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",jitan,jitan,120,1,-1,4,Building/Building_DIY/jitan,collection_name_1003019,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003020,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003020,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",tingzi,tingzi,120,1,-1,4,Building/Building_DIY/tingzi,collection_name_1003020,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003021,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003021,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",door,door,120,1,-1,4,Building/Building_DIY/door,collection_name_1003021,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003022,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003022,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s3_1,building_s3_1,120,1,-1,4,Building/Building_DIY/building_s3_1,collection_name_1003022,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003023,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003023,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s3_3,building_s3_3,120,1,-1,4,Building/Building_DIY/building_s3_3,collection_name_1003023,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003024,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003024,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s3_2,building_s3_2,120,1,-1,4,Building/Building_DIY/building_s3_2,collection_name_1003024,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003025,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003025,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",pomache,pomache,120,1,-1,4,Building/Building_DIY/pomache,collection_name_1003025,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003026,Atlas/Building_DIY,[1|1],,,[],citybuilding_DIY_des_1003026,4000,-1,1,,"(0.0, 0.0, 0.0)",budaotai,budaotai,120,1,-1,4,Building/Building_DIY/budaotai,collection_name_1003026,4,[0|0],"(0.0, 0.0)",,"(1, 1)",9999
1003027,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003027,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s3_1_2,building_s3_1_2,120,1,-1,4,Building/Building_DIY/building_s3_1_2,collection_name_1003027,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003028,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003028,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",building_s3_1_1,building_s3_1_1,120,1,-1,4,Building/Building_DIY/building_s3_1_1,collection_name_1003028,4,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003029,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003029,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",shuichi,shuichi,120,1,-1,4,Building/Building_DIY/shuichi,collection_name_1003029,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003030,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003030,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",portal,portal,120,1,-1,4,Building/Building_DIY/portal,collection_name_1003030,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003031,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003031,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",ganguo,ganguo,120,1,-1,4,Building/Building_DIY/ganguo,collection_name_1003031,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003032,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003032,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",lingmu,lingmu,120,1,-1,4,Building/Building_DIY/lingmu,collection_name_1003032,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003033,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003033,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",daocaoren,daocaoren,120,1,-1,4,Building/Building_DIY/daocaoren,collection_name_1003033,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003034,Atlas/Building_DIY,[2|3],,,[],citybuilding_DIY_des_1003034,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",guancai_2,guancai_2,120,1,-1,4,Building/Building_DIY/guancai_2,collection_name_1003034,5,[0|0],"(0.0, 0.0)",,"(2, 3)",9999
1003035,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003035,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",nvdiaosu,nvdiaosu,120,1,-1,4,Building/Building_DIY/nvdiaosu,collection_name_1003035,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
